"inst_2401" "inst_7432" "inst_7474"
"1007_s_at" 5539 4854 18408
"1053_at" 18444 6480 19061
"117_at" 11703 8865 8396
"121_at" 19802 10304 21026
"1255_g_at" 10176 13746 14103
"1294_at" 18040 17123 7768
"1316_at" 21513 19196 895
"1320_at" 7997 13327 6329
"1405_i_at" 17746 16092 11090
"1431_at" 4247 17725 13553
"1438_at" 13438 13007 16816
"1487_at" 5214 9986 2022
"1494_f_at" 21743 12068 10443
"1598_g_at" 889 20722 2835
"160020_at" 5283 13106 1601
"1729_at" 20743 7563 21981
"1773_at" 1214 19450 3520
"177_at" 21275 16997 15002
"179_at" 1931 1562 734
"1861_at" 1020 20933 4620
"200000_s_at" 2935 20876 19306
"200001_at" 7617 4391 7309
"200002_at" 17125 7665 7078
"200003_s_at" 10066 19743 7762
"200004_at" 18662 8209 7333
"200005_at" 7902 8811 17034
"200006_at" 15326 5871 18622
"200007_at" 15537 4979 4438
"200008_s_at" 6578 8516 18035
"200009_at" 7470 10489 18959
"200010_at" 16821 8644 7571
"200011_s_at" 5000 6825 6417
"200012_x_at" 7817 19839 6889
"200013_at" 16546 9777 17252
"200014_s_at" 17019 5428 3122
"200015_s_at" 15994 7854 18457
"200016_x_at" 15848 9293 8038
"200017_at" 10201 9789 17520
"200018_at" 10150 9852 5201
"200019_s_at" 15246 9337 18293
"200020_at" 1522 9560 5741
"200021_at" 15641 10424 4023
"200022_at" 15330 9985 16379
"200023_s_at" 5247 6540 17999
"200024_at" 16068 9387 6372
"200025_s_at" 7788 10356 17144
"200026_at" 10031 9713 16786
"200027_at" 16231 4139 3276
"200028_s_at" 17541 9445 19717
"200029_at" 17391 19676 16573
"200030_s_at" 6166 8274 6828
"200031_s_at" 9977 19974 16659
"200032_s_at" 10133 19364 8117
"200033_at" 5080 9896 20703
"200034_s_at" 15623 9170 17827
"200035_at" 21396 20787 17985
"200036_s_at" 15885 8461 4802
"200037_s_at" 4329 8366 8043
"200038_s_at" 9978 10409 17580
"200039_s_at" 18370 5822 6682
"200040_at" 15259 9267 16323
"200041_s_at" 17660 9095 17992
"200042_at" 16933 8172 18546
"200043_at" 15981 2795 5229
"200044_at" 7686 7201 16358
"200045_at" 16887 8011 6074
"200046_at" 15470 6933 17398
"200047_s_at" 5704 5067 5551
"200048_s_at" 15216 8316 16230
"200049_at" 5984 8746 7819
"200050_at" 16419 7415 16920
"200051_at" 3974 10430 18631
"200052_s_at" 15676 9277 20695
"200053_at" 19841 10195 8105
"200054_at" 5769 3720 17617
"200055_at" 7904 4972 3951
"200056_s_at" 6754 4560 3800
"200057_s_at" 4623 8535 17521
"200058_s_at" 15357 6947 5876
"200059_s_at" 5900 7026 6190
"200060_s_at" 18571 5371 7853
"200061_s_at" 10112 20694 17272
"200062_s_at" 10088 19775 7564
"200063_s_at" 10203 20591 7671
"200064_at" 7406 9536 18719
"200065_s_at" 6679 7977 17319
"200066_at" 4305 8019 16973
"200067_x_at" 7420 3248 5797
"200068_s_at" 17959 19328 20506
"200069_at" 2982 20388 5368
"200070_at" 5822 19468 3119
"200071_at" 16393 19683 20483
"200072_s_at" 7179 10475 7246
"200073_s_at" 16801 4716 16384
"200074_s_at" 17951 8213 19169
"200075_s_at" 6981 3486 5292
"200076_s_at" 19368 4936 3050
"200077_s_at" 7160 8751 7877
"200078_s_at" 7694 5610 7864
"200079_s_at" 7693 8437 18537
"200080_s_at" 15225 19530 19119
"200081_s_at" 7282 9042 7744
"200082_s_at" 15774 9707 17359
"200083_at" 19231 19484 7362
"200084_at" 6776 7012 7062
"200085_s_at" 18414 8103 16247
"200086_s_at" 15296 7257 7242
"200087_s_at" 5408 7267 7870
"200088_x_at" 9974 19675 17136
"200089_s_at" 16175 9274 16351
"200090_at" 5191 3966 17844
"200091_s_at" 17601 8428 7999
"200092_s_at" 16185 10505 7437
"200093_s_at" 5906 7625 17223
"200094_s_at" 17103 8363 16936
"200095_x_at" 10033 20032 7308
"200096_s_at" 6150 20524 18193
"200097_s_at" 16147 7214 17899
"200098_s_at" 17469 9039 6749
"200099_s_at" 9979 21138 17753
"200593_s_at" 17903 20691 4901
"200594_x_at" 7135 9085 7763
"200595_s_at" 15624 9265 4373
"200596_s_at" 15360 9879 5963
"200597_at" 5091 21194 21320
"200598_s_at" 15894 7534 6784
"200599_s_at" 7289 8346 16519
"200600_at" 7791 15600 8529
"200601_at" 3139 2145 18368
"200602_at" 4673 19606 6603
"200603_at" 4517 7178 17345
"200604_s_at" 1992 8856 6049
"200605_s_at" 4725 7402 16876
"200606_at" 9178 6589 16427
"200607_s_at" 19874 8579 16596
"200608_s_at" 6587 5691 6958
"200609_s_at" 4677 2851 4558
"200610_s_at" 17881 7106 20297
"200611_s_at" 6864 7197 7635
"200612_s_at" 1318 10496 1789
"200613_at" 15235 7209 6016
"200614_at" 4717 9805 7943
"200615_s_at" 17457 5895 2810
"200616_s_at" 18863 19525 7983
"200617_at" 20064 8619 16293
"200618_at" 18329 9516 18491
"200619_at" 18625 1722 4306
"200620_at" 3294 5339 4633
"200621_at" 16711 4588 17805
"200622_x_at" 15398 3485 5703
"200623_s_at" 19509 19880 6863
"200624_s_at" 6131 5443 7638
"200625_s_at" 3627 4251 7888
"200626_s_at" 1772 4558 20097
"200627_at" 15767 9241 16320
"200628_s_at" 4731 3978 5632
"200629_at" 4444 1501 5190
"200630_x_at" 5505 9702 20488
"200631_s_at" 5502 9788 20304
"200632_s_at" 18128 3427 4900
"200633_at" 7155 10075 16513
"200634_at" 6289 8479 18155
"200635_s_at" 1619 9868 17890
"200636_s_at" 11714 7956 6135
"200637_s_at" 11270 5839 20676
"200638_s_at" 7834 10139 17695
"200639_s_at" 19514 6696 17576
"200640_at" 15249 9268 19329
"200641_s_at" 5036 8190 4400
"200642_at" 7194 7547 5249
"200643_at" 21096 6120 4793
