"inst_1531" "inst_1947" "inst_2031" "inst_5350" "inst_6750"
"1007_s_at" 2697 19393 18007 13830 4403
"1053_at" 15955 22258 1879 12040 18470
"117_at" 11405 6991 11429 6321 12487
"121_at" 14468 2772 18017 12314 2593
"1255_g_at" 9510 11604 11411 6531 11360
"1294_at" 190 18558 15776 7712 13227
"1316_at" 19906 12478 20628 12543 5214
"1320_at" 3587 7030 8136 6834 18790
"1405_i_at" 6704 9841 1816 7599 462
"1431_at" 557 12100 9134 7571 2408
"1438_at" 21749 7869 13383 16294 21512
"1487_at" 21043 3498 1964 19776 5224
"1494_f_at" 14719 22140 857 4737 17055
"1598_g_at" 17253 4546 2723 11563 6283
"160020_at" 5892 2382 20391 16393 15445
"1729_at" 18089 21708 4011 20318 4248
"1773_at" 21851 21741 2933 17534 22242
"177_at" 10299 10860 17761 11321 1181
"179_at" 2784 21896 16184 191 21443
"1861_at" 2450 17298 12010 882 19003
"200000_s_at" 17772 17953 17109 16324 17921
"200001_at" 16432 1384 17149 18292 18121
"200002_at" 18363 20011 16316 16081 17675
"200003_s_at" 15716 16671 5323 13499 13464
"200004_at" 18270 4472 4920 17995 14180
"200005_at" 14732 4573 15958 20081 18164
"200006_at" 13975 3693 18625 18115 6670
"200007_at" 6292 18971 17082 14858 4064
"200008_s_at" 16139 18914 18278 19154 22132
"200009_at" 6520 16510 19276 14798 15992
"200010_at" 6154 779 17393 17656 21652
"200011_s_at" 14804 17307 16006 16671 6478
"200012_x_at" 5532 3281 19741 1444 4678
"200013_at" 14594 5437 18321 12187 16820
"200014_s_at" 6484 2637 4453 16095 13371
"200015_s_at" 17500 1041 18458 17288 6287
"200016_x_at" 6250 2107 3858 14362 5226
"200017_at" 15540 18426 5307 13732 13668
"200018_at" 6074 20217 18077 13970 8051
"200019_s_at" 5848 18123 2805 13977 14857
"200020_at" 5413 16682 18585 18721 14877
"200021_at" 8879 18176 19408 965 9798
"200022_at" 16625 3164 4971 14165 18185
"200023_s_at" 5523 2105 15534 21019 4901
"200024_at" 14661 3714 3714 12888 15371
"200025_s_at" 16243 2560 19451 12751 6317
"200026_at" 18965 21715 3637 1036 6276
"200027_at" 6216 17454 16562 21248 3954
"200028_s_at" 5725 19110 20279 16135 3746
"200029_at" 13941 17212 3551 12664 7811
"200030_s_at" 14647 2979 18015 14921 14937
"200031_s_at" 8972 3907 4238 11922 9741
"200032_s_at" 6596 3356 2484 1941 4872
"200033_at" 18062 18109 5159 16141 5660
"200034_s_at" 15887 16883 15847 13251 19146
"200035_at" 5069 3699 21868 15029 16974
"200036_s_at" 6106 4966 4537 14576 6437
"200037_s_at" 15287 19199 3856 18649 5206
"200038_s_at" 14790 19174 16204 12302 15945
"200039_s_at" 6601 16504 18235 20032 14687
"200040_at" 15330 5371 5370 18477 7280
"200041_s_at" 15517 3739 4639 21394 19388
"200042_at" 15285 18522 17606 18404 15838
"200043_at" 16017 4782 19186 21611 6124
"200044_at" 14299 4442 4247 16627 14982
"200045_at" 17304 19283 19104 12538 13592
"200046_at" 18809 16280 15651 18570 16908
"200047_s_at" 18934 20693 20696 20146 6525
"200048_s_at" 15337 18461 3943 17697 3609
"200049_at" 5272 4454 20893 19760 16761
"200050_at" 15974 17830 17648 20664 15001
"200051_at" 17009 19737 3060 15261 6059
"200052_s_at" 5545 3278 17760 18442 20498
"200053_at" 19900 18573 18119 14150 21131
"200054_at" 16305 19529 2335 16624 6815
"200055_at" 14702 16168 4987 15805 4752
"200056_s_at" 16644 4219 19019 19537 6358
"200057_s_at" 14691 19495 15857 15558 4416
"200058_s_at" 14188 16716 20127 14882 14669
"200059_s_at" 15784 16775 18242 19233 17509
"200060_s_at" 3917 17592 18769 18498 13484
"200061_s_at" 15490 17447 5115 1184 9740
"200062_s_at" 8904 16786 4795 1842 9694
"200063_s_at" 18994 20931 19060 1271 9767
"200064_at" 16434 4965 20148 16468 18888
"200065_s_at" 5508 19615 2076 20625 16095
"200066_at" 19542 21558 16767 1977 20471
"200067_x_at" 16592 3320 19324 17547 3739
"200068_s_at" 6033 17026 19571 14140 4060
"200069_at" 1348 549 22016 19297 5649
"200070_at" 21063 20750 15825 1304 1569
"200071_at" 14423 1144 18895 19336 7217
"200072_s_at" 5981 17115 20818 18287 18265
"200073_s_at" 15307 20461 2932 17646 6622
"200074_s_at" 15111 2788 16613 13407 15721
"200075_s_at" 14387 20373 4562 17812 15066
"200076_s_at" 19208 16143 3067 16475 18061
"200077_s_at" 15976 3296 16585 14069 13924
"200078_s_at" 6150 18201 15392 19237 14450
"200079_s_at" 5189 2577 20469 21593 14847
"200080_s_at" 18286 20077 17783 12384 13241
"200081_s_at" 6407 19144 3078 14233 21473
"200082_s_at" 13958 4495 19528 13016 19400
"200083_at" 16008 18640 17962 15756 15093
"200084_at" 13998 18459 3742 19142 16399
"200085_s_at" 5251 16745 5545 16644 16149
"200086_s_at" 15068 4192 18817 14448 3492
"200087_s_at" 15300 18505 15734 16153 13596
"200088_x_at" 8770 16467 15403 11668 7755
"200089_s_at" 14995 17562 3008 12492 14595
"200090_at" 14970 19513 20723 21986 1855
"200091_s_at" 15306 18250 1811 11853 16198
"200092_s_at" 18455 18343 4782 366 4784
"200093_s_at" 15676 5528 2738 15864 15539
"200094_s_at" 14340 4496 4656 2263 15642
"200095_x_at" 8739 17449 15590 1859 9793
"200096_s_at" 20011 18642 16848 21307 20115
"200097_s_at" 14051 20500 18082 14620 15745
"200098_s_at" 15587 5649 20757 19279 3547
"200099_s_at" 6167 4094 15815 1496 13431
"200593_s_at" 4592 5648 2921 14266 18804
"200594_x_at" 4557 17335 16910 13753 15916
"200595_s_at" 19710 5128 3267 17449 15102
"200596_s_at" 6023 22082 1373 14015 21147
"200597_at" 4289 1250 19291 15096 16935
"200598_s_at" 3203 16944 4290 17193 19414
"200599_s_at" 14881 4867 17247 16284 18492
"200600_at" 13720 2653 19197 7843 19832
"200601_at" 17700 19941 18022 21170 14043
"200602_at" 4733 22070 16782 19863 5302
"200603_at" 16525 21707 21391 17897 13253
"200604_s_at" 14168 18976 20075 21925 21630
"200605_s_at" 16282 1702 20574 19936 16390
"200606_at" 18920 5543 15052 18542 6615
"200607_s_at" 15538 4814 18129 16007 20824
"200608_s_at" 17220 5581 18369 16635 13630
"200609_s_at" 17283 2699 15421 22171 3371
"200610_s_at" 15257 16569 18480 14062 16138
"200611_s_at" 4862 2704 4159 17657 16994
"200612_s_at" 21258 3719 19971 15426 21976
"200613_at" 3872 3853 17581 17151 16023
"200614_at" 3871 19148 5428 13487 14739
"200615_s_at" 18897 2000 4837 18610 7872
"200616_s_at" 3378 18065 17303 17419 18771
"200617_at" 15296 1867 15816 13235 5566
"200618_at" 16455 18675 3838 14787 14220
"200619_at" 3468 3290 4219 16144 17867
"200620_at" 14996 18286 19757 19206 17148
"200621_at" 15631 17694 3323 16727 6119
"200622_x_at" 14085 19599 16691 15562 20028
"200623_s_at" 16874 16850 20069 722 2922
"200624_s_at" 15983 19276 22252 18946 19195
"200625_s_at" 6444 16898 4870 18300 4635
"200626_s_at" 5896 20544 21151 20905 15372
"200627_at" 6244 5507 20188 16677 17828
"200628_s_at" 5194 16962 4428 15825 18656
"200629_at" 4033 4194 103 18021 17543
"200630_x_at" 15451 21851 21488 1714 15212
"200631_s_at" 18299 16623 15752 18087 7528
"200632_s_at" 19411 20213 17514 1158 5630
"200633_at" 4963 18993 19313 13605 9739
"200634_at" 4505 17045 4807 16308 20112
"200635_s_at" 20766 19655 7578 1043 20044
"200636_s_at" 15251 5546 8621 15258 2635
"200637_s_at" 1739 4818 12529 16436 15151
"200638_s_at" 14643 19123 20020 19655 19272
"200639_s_at" 18099 2374 21446 15582 16010
"200640_at" 16127 19068 19930 15239 16798
"200641_s_at" 5150 16582 21218 20953 21840
"200642_at" 6380 5518 18332 15704 16211
"200643_at" 2800 17993 600 11580 18531
"200644_at" 15594 17794 1763 17053 7346
"200645_at" 5920 2973 16753 21447 14611
"200646_s_at" 20873 12923 12055 22232 21708
"200647_x_at" 3759 17942 5461 21120 3751
"200648_s_at" 18327 8676 18582 20910 21924
"200649_at" 646 16452 21507 12083 13565
"200650_s_at" 4249 5429 16647 15896 9673
"200651_at" 4101 4437 2256 13190 19258
"200652_at" 13938 16691 4578 17898 19110
"200653_s_at" 6356 19679 19758 17264 18632
"200654_at" 14020 4077 16369 20793 14870
"200655_s_at" 6263 4895 18595 14341 2249
"200656_s_at" 19438 4926 4241 15071 20846
"200657_at" 5694 4189 17336 12021 6618
"200658_s_at" 4719 3046 20365 17866 21563
"200659_s_at" 15769 18441 22271 13020 19950
"200660_at" 13883 4663 1958 14274 18237
"200661_at" 17337 5302 17511 18993 14103
"200662_s_at" 15713 4617 20753 19840 6362
"200663_at" 17928 18072 19931 16576 14492
"200664_s_at" 14540 19868 21531 18104 16914
"200665_s_at" 13331 12152 5640 4134 4501
"200666_s_at" 4172 16327 15463 16373 15340
"200667_at" 1538 17976 16493 19313 3950
"200668_s_at" 16274 16363 17602 18138 13761
"200669_s_at" 6416 16331 20079 21234 19208
"200670_at" 14336 1043 1180 14970 4485
"200671_s_at" 8190 13440 10627 21726 20865
"200672_x_at" 16277 21921 2759 19502 18238
"200673_at" 6108 5650 4285 15776 14204
"200674_s_at" 4457 5402 5415 1370 7958
"200675_at" 18729 3750 2514 16827 16026
"200676_s_at" 22048 992 870 21064 20477
"200677_at" 3476 2815 18226 17746 2793
"200678_x_at" 3387 19802 16635 1704 6111
"200679_x_at" 17917 3194 16834 13818 21438
"200680_x_at" 16786 17473 17310 12016 16374
"200681_at" 16649 16809 20579 17017 5347
"200682_s_at" 14358 4212 18204 18217 20349
"200683_s_at" 15267 4256 3692 18888 16517
"200684_s_at" 3483 1013 17737 16818 20167
"200685_at" 4958 21937 21472 21945 5687
"200686_s_at" 16594 20137 1136 21631 3788
"200687_s_at" 15963 5151 19443 14854 15346
"200688_at" 20947 19750 20071 13258 2150
"200689_x_at" 14266 570 4218 12275 3891
"200690_at" 4305 22119 15527 19870 5825
"200691_s_at" 4915 4160 19166 16715 13829
"200692_s_at" 14787 5566 4339 15423 20615
"200693_at" 15198 2503 19846 19383 16541
"200694_s_at" 5228 16099 18430 15509 7367
"200695_at" 21280 4280 19188 2259 21750
"200696_s_at" 19750 93 18879 11852 3286
"200697_at" 20128 3445 17442 15154 15156
"200698_at" 15770 18041 4558 16019 14971
