"inst_7053" "inst_7100" "inst_7103"
"1007_s_at" 6229 8061 17500
"1053_at" 18273 4675 5407
"117_at" 9583 11327 15775
"121_at" 3882 19823 6225
"1255_g_at" 14982 11803 15903
"1294_at" 10448 14670 8853
"1316_at" 17723 8259 15027
"1320_at" 14879 11118 9872
"1405_i_at" 11662 10216 12440
"1431_at" 8597 11335 8551
"1438_at" 2744 7133 16779
"1487_at" 4438 5638 20781
"1494_f_at" 19767 10690 19158
"1598_g_at" 7050 21741 20566
"160020_at" 16173 14974 19583
"1729_at" 4052 3791 17277
"1773_at" 18685 9277 3664
"177_at" 2509 9760 18406
"179_at" 8146 3101 15216
"1861_at" 20582 5248 17753
"200000_s_at" 3949 6899 17575
"200001_at" 7639 4625 8335
"200002_at" 17024 7934 18647
"200003_s_at" 8207 17498 8252
"200004_at" 15994 7458 7907
"200005_at" 5899 7109 3486
"200006_at" 18535 17619 19381
"200007_at" 16638 5854 18797
"200008_s_at" 18730 1773 4246
"200009_at" 7558 7028 8321
"200010_at" 17706 7450 18418
"200011_s_at" 6596 5251 21180
"200012_x_at" 8293 17855 17522
"200013_at" 17099 17468 17972
"200014_s_at" 5458 6460 6513
"200015_s_at" 8050 17351 19569
"200016_x_at" 16450 18087 19608
"200017_at" 17012 6496 8315
"200018_at" 8104 6282 7827
"200019_s_at" 6711 17615 17200
"200020_at" 19649 20044 19407
"200021_at" 7566 7351 7926
"200022_at" 5903 7151 17568
"200023_s_at" 6693 4851 6432
"200024_at" 16454 5802 17206
"200025_s_at" 8242 5946 18318
"200026_at" 8073 8075 17654
"200027_at" 4277 4126 4659
"200028_s_at" 8308 17682 18640
"200029_at" 7279 18116 8682
"200030_s_at" 17675 7399 21858
"200031_s_at" 15874 7601 7962
"200032_s_at" 7387 8231 8665
"200033_at" 19583 7329 17148
"200034_s_at" 16114 5009 17833
"200035_at" 1417 6198 18214
"200036_s_at" 8086 6657 7626
"200037_s_at" 17942 6701 19402
"200038_s_at" 15983 18705 17434
"200039_s_at" 17235 7922 19042
"200040_at" 7753 8245 17720
"200041_s_at" 16328 6769 5685
"200042_at" 6078 5626 5673
"200043_at" 6139 3292 18313
"200044_at" 15942 5956 17543
"200045_at" 7568 18249 5868
"200046_at" 6221 2072 7252
"200047_s_at" 8105 4282 5237
"200048_s_at" 6668 6394 17781
"200049_at" 3015 3312 1645
"200050_at" 1217 2174 2554
"200051_at" 5414 4276 4925
"200052_s_at" 6467 4486 3922
"200053_at" 7641 7940 4406
"200054_at" 3054 5337 3419
"200055_at" 19455 20886 16929
"200056_s_at" 19254 8159 7273
"200057_s_at" 16621 17396 16900
"200058_s_at" 5569 4988 7912
"200059_s_at" 19061 4215 17853
"200060_s_at" 3778 4403 3786
"200061_s_at" 7802 17349 7593
"200062_s_at" 8194 17422 7807
"200063_s_at" 7154 7222 7557
"200064_at" 17876 6411 19562
"200065_s_at" 4598 4047 7129
"200066_at" 4804 5740 5011
"200067_x_at" 7274 17213 21351
"200068_s_at" 2781 4341 4007
"200069_at" 1006 880 1461
"200070_at" 970 5172 8332
"200071_at" 8153 3617 1605
"200072_s_at" 17855 19805 7291
"200073_s_at" 5485 6550 7389
"200074_s_at" 17672 8169 8666
"200075_s_at" 6027 3396 8271
"200076_s_at" 3143 8092 5060
"200077_s_at" 16511 7138 17186
"200078_s_at" 3460 1588 6025
"200079_s_at" 6923 5516 7180
"200080_s_at" 18698 18734 20230
"200081_s_at" 16122 6107 7525
"200082_s_at" 7404 7350 8336
"200083_at" 15915 7739 18430
"200084_at" 7842 5623 6094
"200085_s_at" 18820 19957 19449
"200086_s_at" 8048 18268 18055
"200087_s_at" 2826 3601 6243
"200088_x_at" 7768 17321 6589
"200089_s_at" 16274 8053 7325
"200090_at" 2952 1481 4524
"200091_s_at" 15905 4151 18788
"200092_s_at" 7721 8213 7762
"200093_s_at" 7887 6232 17444
"200094_s_at" 16188 4307 7605
"200095_x_at" 7700 18402 8548
"200096_s_at" 21896 18925 21397
"200097_s_at" 16452 6477 7127
"200098_s_at" 6667 7857 6842
"200099_s_at" 18147 7166 17506
"200593_s_at" 7390 7793 5004
"200594_x_at" 6632 6935 5121
"200595_s_at" 3669 4809 3779
"200596_s_at" 3808 6048 2366
"200597_at" 2789 17786 2545
"200598_s_at" 544 186 110
"200599_s_at" 754 736 1021
"200600_at" 6432 14364 21567
"200601_at" 18298 1414 7018
"200602_at" 18175 18206 20694
"200603_at" 4413 3238 17212
"200604_s_at" 16980 4356 4390
