"inst_2190" "inst_3768" "inst_3850" "inst_3943" "inst_4325" "inst_6045"
"1007_s_at" 3283 3137 3567 3205 17369 2692
"1053_at" 16668 19005 16085 16197 17275 13874
"117_at" 19237 1 13325 3857 1 6357
"121_at" 21131 4117 17439 8911 16927 18907
"1255_g_at" 12747 7561 11647 6490 8531 8338
"1294_at" 18719 1492 19318 16198 2333 2971
"1316_at" 20977 3154 21056 20323 18521 4948
"1320_at" 13723 10833 650 16126 1174 1125
"1405_i_at" 16087 5318 9798 8419 10784 6550
"1431_at" 3142 11378 2690 1670 6014 21639
"1438_at" 11285 13413 5884 16717 19408 22214
"1487_at" 16090 10854 18223 11087 19403 4661
"1494_f_at" 18383 693 1137 21409 21524 20888
"1598_g_at" 5612 17687 20420 16445 18411 15228
"160020_at" 20734 4257 339 2259 6328 2361
"1729_at" 10950 18502 19095 10060 21547 19976
"1773_at" 7545 19797 4225 16826 13241 19697
"177_at" 1256 19118 6687 17665 3743 108
"179_at" 21654 793 4790 8826 6376 2610
"1861_at" 6256 18790 5743 9849 16668 3214
"200000_s_at" 8259 2826 7383 10605 16409 17870
"200001_at" 17179 11888 15882 12860 16454 11694
"200002_at" 5602 11059 17045 8961 6185 11381
"200003_s_at" 10847 5663 11630 5124 7896 7341
"200004_at" 16845 13345 17367 13087 14801 12094
"200005_at" 17575 15145 15894 12322 6402 15416
"200006_at" 16133 10740 17634 9570 5782 11726
"200007_at" 15968 9428 5976 9343 6278 18081
"200008_s_at" 3408 21399 7648 17897 12907 14800
"200009_at" 8721 18307 15980 10702 6350 12256
"200010_at" 11044 10981 7208 9350 4903 13340
"200011_s_at" 7328 11816 6284 12399 17314 12685
"200012_x_at" 6732 3085 18262 2394 5012 4673
"200013_at" 6407 11149 8963 9177 13135 12752
"200014_s_at" 6846 16336 5587 12171 15599 13566
"200015_s_at" 7578 13421 6969 15401 14724 17127
"200016_x_at" 10937 5609 8760 5045 5920 4876
"200017_at" 10749 5743 11749 5236 8001 7430
"200018_at" 10721 5737 11738 5225 7989 7424
"200019_s_at" 8320 3906 16906 9661 5356 12409
"200020_at" 1811 14376 9421 16633 17020 16955
