"inst_1532" "inst_1948" "inst_2032" "inst_5309" "inst_6710"
"1007_s_at" 5452 18136 1386 16930 6653
"1053_at" 19428 22244 21676 14197 19885
"117_at" 8613 5871 3052 12020 9366
"121_at" 19167 21211 18097 13944 6129
"1255_g_at" 9573 6670 10057 9603 10225
"1294_at" 1403 12610 414 9535 3975
"1316_at" 14798 10510 18526 13668 3283
"1320_at" 840 5740 13782 5456 18723
"1405_i_at" 7145 1638 15265 10799 18433
"1431_at" 362 11416 9891 13623 21205
"1438_at" 15652 2036 12563 14732 20554
"1487_at" 4378 19987 19683 14777 17652
"1494_f_at" 14837 20277 4363 7413 2665
"1598_g_at" 3541 585 4379 22002 17840
"160020_at" 678 16765 760 11522 13774
"1729_at" 17768 12280 2371 19809 17517
"1773_at" 16903 16607 17583 901 22280
"177_at" 8651 4808 762 13323 19717
"179_at" 21912 18938 17815 17307 20241
"1861_at" 16479 19018 2929 1546 18084
"200000_s_at" 14303 14715 3411 3764 20085
"200001_at" 14851 13882 15615 20080 18888
"200002_at" 17473 18201 16912 15725 19407
"200003_s_at" 14948 768 4279 14948 17533
"200004_at" 17759 12079 17984 15557 15226
"200005_at" 5705 17377 16584 20292 17350
"200006_at" 6759 16185 17263 15924 6606
"200007_at" 16251 15633 15309 14733 14638
"200008_s_at" 15191 22253 1705 15390 22273
"200009_at" 6395 16940 2599 15864 15526
"200010_at" 16085 13945 14849 15338 22196
"200011_s_at" 15934 16009 18756 20054 16580
"200012_x_at" 16054 271 16449 3176 6036
"200013_at" 5614 679 15973 4050 17529
"200014_s_at" 14975 15496 16060 17991 7333
"200015_s_at" 15111 15466 21006 4279 5724
"200016_x_at" 16878 807 21565 4236 4335
"200017_at" 15308 12796 19794 2430 8021
"200018_at" 14563 13184 2976 3630 14468
"200019_s_at" 17423 13776 16783 14476 18069
"200020_at" 17685 17659 15091 16637 13617
"200021_at" 9263 392 4296 2775 9961
"200022_at" 16788 12282 15299 14089 21311
"200023_s_at" 17138 13844 18880 17366 6255
"200024_at" 16341 12781 14944 3423 15721
"200025_s_at" 18437 329 17872 2533 6023
"200026_at" 17234 98 2064 3591 7289
"200027_at" 14978 17759 18542 17885 4355
"200028_s_at" 17641 17768 19453 20252 4281
"200029_at" 15383 13458 16405 19353 14038
"200030_s_at" 15272 13163 4235 15828 14078
"200031_s_at" 9436 12057 16265 4225 9910
"200032_s_at" 14275 590 16246 3105 4798
"200033_at" 14615 18680 14754 14024 6659
"200034_s_at" 16620 12973 3577 14316 18827
"200035_at" 6749 13402 1944 18120 15058
"200036_s_at" 16879 16169 3889 3979 13502
"200037_s_at" 14772 14235 17543 18881 6042
"200038_s_at" 15120 13115 17610 14409 17700
"200039_s_at" 17172 18478 18746 14198 16601
"200040_at" 15676 17537 14739 17746 6808
"200041_s_at" 15367 13920 19408 18109 20550
"200042_at" 7048 16955 15810 3474 16037
"200043_at" 18824 14277 18800 2123 3193
"200044_at" 5563 18455 19559 14915 16608
"200045_at" 6187 16206 4264 19289 13344
"200046_at" 18276 16412 18223 15764 20053
"200047_s_at" 17824 20126 21532 17291 5945
"200048_s_at" 17133 19984 17452 16993 3634
"200049_at" 6202 17381 17862 3503 18712
"200050_at" 20126 12239 19194 18146 13635
"200051_at" 15049 13213 2786 14391 18699
"200052_s_at" 15529 19271 4341 17940 21495
"200053_at" 17154 14403 14740 2558 21057
"200054_at" 14550 19962 1310 20707 14773
"200055_at" 17079 11903 16719 18552 14034
"200056_s_at" 19037 19243 22100 2588 3926
"200057_s_at" 6988 16999 4224 17909 4585
"200058_s_at" 6207 15632 18799 15997 14888
"200059_s_at" 17380 17702 19702 14889 18867
"200060_s_at" 6191 19094 15624 16155 14862
"200061_s_at" 5849 143 2511 3209 14314
"200062_s_at" 9462 149 2675 2849 9867
"200063_s_at" 16564 505 20657 3934 9933
"200064_at" 6486 15007 15311 18837 19946
"200065_s_at" 5649 21554 1937 20838 18233
"200066_at" 14826 18997 14732 16818 19531
"200067_x_at" 6134 18194 20363 16535 5079
"200068_s_at" 16418 17850 16914 16651 6216
"200069_at" 2540 20166 21414 18937 7049
"200070_at" 1805 18092 20332 2088 4348
"200071_at" 18709 20952 22209 14818 14112
"200072_s_at" 4673 15296 15896 17259 17092
"200073_s_at" 18164 13968 20923 17629 7339
"200074_s_at" 6835 12995 14809 3614 19280
"200075_s_at" 14328 15159 16487 15857 17820
"200076_s_at" 16318 12632 2466 4138 19063
"200077_s_at" 16987 12102 17450 16120 14587
"200078_s_at" 20333 15974 14993 16171 17408
"200079_s_at" 5143 21729 16644 18154 16452
"200080_s_at" 18182 12932 20671 14034 5887
"200081_s_at" 14331 17466 4243 16008 20745
"200082_s_at" 14568 11840 16366 4234 20918
"200083_at" 6753 18685 18070 17174 15281
"200084_at" 15207 20733 20535 14653 15530
"200085_s_at" 15712 12223 2977 18304 18744
"200086_s_at" 17565 12956 16831 17185 15175
"200087_s_at" 5345 17569 15775 16848 7608
"200088_x_at" 9301 14874 4056 13957 14326
"200089_s_at" 15356 11844 15420 14346 14040
"200090_at" 19084 17487 21047 18939 1808
"200091_s_at" 18386 12649 18173 1693 14870
"200092_s_at" 15170 484 17014 1109 5997
"200093_s_at" 19275 12895 17150 13791 13499
"200094_s_at" 14918 16310 3929 15357 15139
"200095_x_at" 9256 281 14723 3716 9956
"200096_s_at" 16308 21750 20399 17294 21288
"200097_s_at" 18721 17234 15889 18554 15054
"200098_s_at" 18381 14262 19983 20850 4958
"200099_s_at" 6548 14202 16458 3669 6474
"200593_s_at" 6709 14188 3336 2798 14662
"200594_x_at" 6390 16483 20986 3661 15651
"200595_s_at" 15035 14295 20599 13882 6455
"200596_s_at" 4526 12607 16658 1454 15185
"200597_at" 3964 22037 18650 19524 7405
"200598_s_at" 4057 19642 15707 3169 4967
"200599_s_at" 15204 12888 18904 14650 15327
"200600_at" 14113 18879 21278 12405 20559
"200601_at" 20788 17981 18753 20543 19380
"200602_at" 17066 17421 15405 20477 6911
"200603_at" 18217 17627 19252 13673 4974
"200604_s_at" 18924 20864 22049 16613 20997
"200605_s_at" 5387 22015 15484 16409 13951
"200606_at" 19339 13436 5564 19879 1918
"200607_s_at" 4522 21424 1058 21013 17468
"200608_s_at" 19125 835 22156 18897 7368
"200609_s_at" 16354 21722 16090 4042 4423
"200610_s_at" 18614 18462 18865 17737 16611
"200611_s_at" 17365 15894 15112 19282 17285
"200612_s_at" 20271 12426 20783 3009 21643
"200613_at" 16802 17469 19931 15265 18750
"200614_at" 15559 19519 17009 14227 5927
"200615_s_at" 6434 18999 16038 19196 6010
"200616_s_at" 2780 14595 18602 19257 4368
"200617_at" 15304 20049 17657 20339 16375
