"inst_1513" "inst_1931" "inst_2013" "inst_4996" "inst_6650"
"1007_s_at" 6014 15194 572 11683 15058
"1053_at" 16772 19738 2452 20518 14195
"117_at" 14085 13789 10758 4209 21599
"121_at" 5531 20079 21102 3929 13783
"1255_g_at" 10034 5593 6823 4243 11141
"1294_at" 70 16052 1160 865 21827
"1316_at" 20710 8519 17756 18348 18585
"1320_at" 7564 13546 7593 7129 19201
"1405_i_at" 12565 7912 1619 4691 11362
"1431_at" 13589 11119 7535 8488 14638
"1438_at" 8119 3604 10723 20342 20834
"1487_at" 6051 19273 20059 21978 4575
"1494_f_at" 21177 17197 18806 1654 20144
"1598_g_at" 2339 2187 17869 3420 2060
"160020_at" 21319 15982 3764 1369 2949
"1729_at" 4226 15848 19606 18941 14870
"1773_at" 822 14363 4919 1434 22144
"177_at" 11972 6558 601 7559 21773
"179_at" 21515 1968 20385 11152 3715
"1861_at" 16473 2309 490 21840 15311
"200000_s_at" 17753 16262 16772 17223 20467
"200001_at" 7929 15671 16578 18064 13553
"200002_at" 8814 3588 17313 13070 14651
"200003_s_at" 8228 2191 3799 11286 8099
"200004_at" 17797 18971 17981 13659 16756
"200005_at" 16711 17101 4075 17938 4620
"200006_at" 17150 19741 3990 13090 6205
"200007_at" 7472 19316 15422 2691 13059
"200008_s_at" 4946 19590 15223 12830 20771
"200009_at" 17950 17169 3844 12485 18456
"200010_at" 16462 20473 4744 15122 18345
"200011_s_at" 18157 15004 2804 15946 17613
"200012_x_at" 8528 2202 15646 3235 6386
"200013_at" 8112 14504 17871 14250 12351
"200014_s_at" 7771 18141 16800 14444 18318
"200015_s_at" 6557 2867 17621 13935 4821
"200016_x_at" 16786 21011 16759 3677 5359
"200017_at" 7865 21713 17248 6547 6478
"200018_at" 18381 16719 15199 11727 12530
"200019_s_at" 16101 1100 19122 12860 5362
"200020_at" 17120 18023 18813 16179 16424
"200021_at" 11327 19020 16019 6748 8247
"200022_at" 16501 3325 4559 11377 6449
"200023_s_at" 7870 2294 17016 15493 3880
"200024_at" 6442 2557 16184 4071 12747
"200025_s_at" 17260 3327 4363 11519 12605
"200026_at" 19350 20526 18772 3268 12830
"200027_at" 16818 15449 15104 15571 4049
"200028_s_at" 19153 2765 18622 14232 4511
"200029_at" 5353 1274 3607 12469 13549
"200030_s_at" 16907 2081 3247 11217 5774
"200031_s_at" 11378 15070 15357 3939 8160
"200032_s_at" 17113 18731 15342 2740 12025
"200033_at" 7110 21529 3817 12839 13597
"200034_s_at" 16864 19010 15203 11141 15388
"200035_at" 21641 17259 2617 11269 19269
"200036_s_at" 17169 1058 15850 12676 12376
"200037_s_at" 4381 20682 4328 11550 5820
"200038_s_at" 16205 14960 4609 11481 12457
"200039_s_at" 6885 2269 16455 16779 12256
"200040_at" 16160 19423 17641 16361 15765
"200041_s_at" 17395 17848 2833 14063 16249
"200042_at" 18357 15327 3416 14857 17741
"200043_at" 8526 18832 16910 4110 6149
"200044_at" 7696 19720 16207 14136 5583
"200045_at" 18341 15690 19650 16485 5980
"200046_at" 4624 18277 17239 15633 16885
"200047_s_at" 8470 22060 2696 14366 5940
"200048_s_at" 8610 15545 4712 15385 6361
"200049_at" 7735 16490 20543 14627 12515
"200050_at" 20320 21615 3050 13234 4157
"200051_at" 5698 15141 19741 19530 15759
"200052_s_at" 6812 16166 16015 18540 16471
"200053_at" 3177 1099 17955 3691 19775
"200054_at" 17614 16260 3302 15233 14753
"200055_at" 17556 1827 4414 16155 3624
"200056_s_at" 17157 21648 17916 18535 16831
"200057_s_at" 7489 18612 3946 11374 5997
"200058_s_at" 5911 14366 20276 14057 12249
"200059_s_at" 8086 18520 3200 11397 6295
"200060_s_at" 7816 19860 4161 15154 15415
"200061_s_at" 7523 15663 15847 4077 8159
"200062_s_at" 11333 15058 2227 6364 8090
"200063_s_at" 8899 21305 19134 6615 8194
"200064_at" 7414 17451 4566 3984 14192
"200065_s_at" 8269 20001 3801 13806 14279
"200066_at" 7029 16966 18758 3425 14404
"200067_x_at" 7805 17674 17474 3402 12477
"200068_s_at" 8496 15482 20967 4062 6371
"200069_at" 16411 21469 20045 14541 14035
"200070_at" 3076 1187 1297 2032 16795
"200071_at" 6868 21878 2494 16462 16184
"200072_s_at" 5004 15499 18716 14071 15586
"200073_s_at" 18052 21094 17463 14691 5695
"200074_s_at" 18747 15491 3652 12867 6469
"200075_s_at" 7962 2188 20313 17389 5585
"200076_s_at" 18769 698 17771 14109 18462
"200077_s_at" 7888 1619 1637 11454 13827
"200078_s_at" 20148 1396 15659 17024 16898
"200079_s_at" 17333 15571 17917 12763 14281
"200080_s_at" 18042 22193 2816 11678 14927
"200081_s_at" 16716 3729 17033 11885 13333
"200082_s_at" 17814 16278 15654 3870 12679
"200083_at" 19510 17697 17830 12484 14044
"200084_at" 6783 18531 18569 13492 15971
"200085_s_at" 16926 1206 16829 15300 15703
"200086_s_at" 19780 14649 16963 12080 5733
"200087_s_at" 18947 17990 4918 12682 14285
"200088_x_at" 11241 1061 4528 6383 12871
"200089_s_at" 16628 16768 15456 12714 4576
"200090_at" 5355 19028 15114 14180 4233
"200091_s_at" 16131 22055 4618 14027 13919
"200092_s_at" 3518 21563 19570 4031 14959
"200093_s_at" 4530 16184 17355 13683 2438
"200094_s_at" 8214 15780 15403 12030 13683
"200095_x_at" 11309 877 16170 6730 8235
"200096_s_at" 20044 19678 19500 11764 20254
"200097_s_at" 18618 20539 2972 14125 14045
"200098_s_at" 18942 1481 18347 13766 5288
"200099_s_at" 17174 19555 2180 6634 4714
"200593_s_at" 5529 20686 15425 17735 15991
"200594_x_at" 17560 21448 4865 16149 17910
"200595_s_at" 5515 21750 15770 18301 14432
"200596_s_at" 7064 1537 18443 3914 14490
"200597_at" 18452 17719 1768 2526 14167
"200598_s_at" 3231 17256 17264 13316 5050
"200599_s_at" 7782 21022 1617 13585 5115
"200600_at" 10379 20125 17053 9737 17224
"200601_at" 21662 18647 3672 20394 21618
"200602_at" 8311 22023 2984 19462 2083
"200603_at" 4866 22094 16882 13853 15059
"200604_s_at" 3660 15046 15415 12833 20234
"200605_s_at" 1915 21605 15263 11392 18624
"200606_at" 17485 20629 6401 12396 12617
"200607_s_at" 4500 20124 18954 19971 14494
"200608_s_at" 6327 21907 18259 13470 14648
"200609_s_at" 7590 748 15693 18148 2143
"200610_s_at" 16617 20597 4735 13311 16689
"200611_s_at" 5973 1180 19141 17225 14249
"200612_s_at" 4502 672 21989 27 3430
"200613_at" 6625 3579 16970 16444 12343
"200614_at" 6752 15399 16987 11360 5203
"200615_s_at" 18455 1145 21091 12348 17445
"200616_s_at" 5471 3104 16173 13129 12033
"200617_at" 7244 1632 18066 12412 17190
"200618_at" 19752 19788 18366 14407 16250
"200619_at" 3372 2150 4565 18802 12116
"200620_at" 5077 1866 19810 14974 4167
"200621_at" 19575 2657 19199 16960 14652
"200622_x_at" 4098 19134 1509 13404 14658
"200623_s_at" 20741 142 17600 12564 13536
"200624_s_at" 5305 18018 19104 11768 18904
"200625_s_at" 8196 15742 15270 14392 12981
"200626_s_at" 18160 20133 15491 14301 18141
"200627_at" 17153 18435 3014 12291 16160
"200628_s_at" 2433 14832 2936 3177 18562
"200629_at" 19180 14706 2924 11477 17033
"200630_x_at" 16299 16339 1345 11173 15125
"200631_s_at" 7171 17562 17098 15461 14708
"200632_s_at" 3113 1006 19036 760 2053
"200633_at" 6027 3730 16595 3707 8157
"200634_at" 6098 19548 16539 17758 15392
"200635_s_at" 7509 2911 8099 16370 18177
"200636_s_at" 6072 20506 11852 19134 1923
"200637_s_at" 3785 3736 11842 18387 4287
"200638_s_at" 5960 19864 16975 12088 13648
"200639_s_at" 8727 20387 19930 3244 3505
"200640_at" 18716 17955 16973 14214 16902
"200641_s_at" 4907 18344 4196 1293 17963
"200642_at" 17194 14979 4346 15003 12716
"200643_at" 8782 15094 20242 21872 14932
"200644_at" 5808 20921 1885 18601 6162
"200645_at" 4711 15825 4010 12266 14171
"200646_s_at" 21144 10600 10504 1642 22183
"200647_x_at" 6605 958 3922 11337 4153
"200648_s_at" 4894 6541 17494 20498 19895
"200649_at" 7360 3807 21668 14611 16489
"200650_s_at" 18346 14742 15289 12573 8063
"200651_at" 8835 16765 4879 13324 17218
"200652_at" 5295 17484 3195 16685 16890
"200653_s_at" 19232 21970 4092 15410 3911
"200654_at" 6400 2866 17243 12650 6314
"200655_s_at" 16479 2549 20297 13187 6447
"200656_s_at" 6709 20576 17754 16295 17664
"200657_at" 18114 14378 4492 11177 12642
"200658_s_at" 8402 18825 17127 18882 19899
"200659_s_at" 16958 15847 19855 13971 21508
"200660_at" 6886 15331 2719 12317 5417
"200661_at" 6217 2600 18082 12762 4741
"200662_s_at" 19055 20340 3559 15907 12296
"200663_at" 18650 15432 3497 13972 5455
"200664_s_at" 5311 2683 20737 13446 18682
"200665_s_at" 15856 9748 4955 4296 15327
"200666_s_at" 7636 17600 20232 16889 18218
"200667_at" 7722 16731 15838 17094 3022
"200668_s_at" 17420 19337 18224 12551 12242
"200669_s_at" 4480 20759 1960 11781 18534
"200670_at" 4879 18211 1858 13699 1650
"200671_s_at" 2847 5181 6019 17649 21982
"200672_x_at" 2756 21116 13881 17962 18992
"200673_at" 7760 19703 16741 3981 6433
"200674_s_at" 5126 2245 15681 2357 4859
"200675_at" 19668 14770 19314 14474 17094
"200676_s_at" 20570 21119 17556 3151 20276
"200677_at" 5677 2097 18535 13266 6120
"200678_x_at" 20122 1793 15566 3883 5622
"200679_x_at" 8388 19953 17010 13786 13386
"200680_x_at" 7838 3524 16646 3256 12775
"200681_at" 17295 1991 4759 13543 3687
"200682_s_at" 7508 17681 1796 15498 18493
"200683_s_at" 7461 3269 18897 17675 18646
"200684_s_at" 8058 18781 16488 18571 20759
"200685_at" 18944 19635 21577 14728 13495
"200686_s_at" 8516 19588 19809 19786 4499
"200687_s_at" 16307 14833 19616 17686 14260
"200688_at" 16763 2080 1568 16698 4664
"200689_x_at" 8867 3094 15166 11352 5323
"200690_at" 19922 20049 21576 19443 17143
"200691_s_at" 17338 16244 16602 15490 15045
"200692_s_at" 6593 20880 17692 18436 18613
"200693_at" 6682 18703 4699 13753 14191
"200694_s_at" 7711 21020 17269 15823 17510
"200695_at" 5631 3698 16004 14901 20154
"200696_s_at" 4563 14989 16834 14598 4029
"200697_at" 8312 737 19329 12826 16121
"200698_at" 2951 21329 4776 2888 6082
"200699_at" 8801 16457 21514 11869 14877
"200700_s_at" 4179 1472 4771 11329 14384
"200701_at" 4290 14812 1776 2532 6440
"200702_s_at" 17205 19338 15869 20385 17780
"200703_at" 16308 18124 18728 18151 6167
"200704_at" 17518 19257 4881 2814 16608
"200705_s_at" 18020 3025 16071 12776 2057
"200706_s_at" 17433 10015 17478 13393 12832
"200707_at" 17945 1050 2859 21368 17824
"200708_at" 18293 18717 15167 16584 14587
"200709_at" 3791 16579 4768 19199 5998
"200710_at" 20249 3671 1906 12212 19526
"200711_s_at" 8377 15493 18411 18453 15114
"200712_s_at" 2343 17299 18686 17354 19805
"200713_s_at" 16555 1783 15587 13099 16515
"200714_x_at" 3130 3275 17485 2650 16336
"200715_x_at" 4750 15039 4610 12442 5336
"200716_x_at" 17989 3338 15621 11998 6477
"200717_x_at" 16169 16319 15576 6521 8155
"200718_s_at" 16994 18880 4099 3798 12072
"200719_at" 4236 18624 4258 17703 18258
"200720_s_at" 6962 16258 4164 16830 13710
"200721_s_at" 8750 16103 21656 13693 16876
"200722_s_at" 18083 17258 2561 17687 19447
"200723_s_at" 16288 15822 15788 3485 15172
"200724_at" 19933 2399 9953 911 1239
"200725_x_at" 7262 1491 4419 11760 5076
"200726_at" 3052 17426 15437 17067 12007
"200727_s_at" 5091 20504 19805 19761 16105
"200728_at" 19002 16607 18818 15862 4327
"200729_s_at" 4735 21689 3017 16427 12471
