"inst_21" "inst_2312" "inst_2350" "inst_3622" "inst_3725" "inst_4283" "inst_4747"
"201466_s_at" 12527 21657 4528 9838 5635 15000 1522
"201467_s_at" 18323 13680 6652 9078 6467 13761 14876
"201468_s_at" 4891 17135 2496 9194 3792 16817 1760
"201469_s_at" 17073 17999 18513 18815 18955 349 5215
"201470_at" 15668 11521 6770 10058 7213 6656 15191
"201471_s_at" 3134 18647 3484 10931 6087 1932 16079
"201472_at" 6418 15539 20113 10294 8593 15331 13085
"201473_at" 3657 18021 18464 18407 2297 1351 17069
"201474_s_at" 21501 15411 12198 12145 3161 18955 397
"201475_x_at" 812 15701 7655 9320 6937 5999 13684
"201476_s_at" 5608 17203 18056 11173 21328 1206 16327
"201477_s_at" 19283 16588 19275 8615 6242 15321 14835
"201478_s_at" 15864 13272 19353 9624 19920 4593 15759
"201479_at" 19049 14948 7587 7746 17585 12983 17138
"201480_s_at" 18783 13711 3892 20061 19795 3536 13286
"201481_s_at" 4157 13200 17166 4685 6300 3010 20530
"201482_at" 3070 11066 3384 10555 6454 2814 17666
"201483_s_at" 18684 3230 6720 3062 5283 17642 17134
"201484_at" 14986 11729 18258 6260 15634 3122 13181
"201485_s_at" 20336 17567 18652 11497 18522 18618 5965
"201486_at" 19202 17926 19613 10622 3746 13123 3604
"201487_at" 21475 18795 18743 3593 7631 14477 20436
"201488_x_at" 6049 15993 18788 18452 15427 19828 16172
"201489_at" 15959 20079 7030 11949 7727 5915 19217
"201490_s_at" 17465 13567 7592 10745 18730 3633 16305
"201491_at" 3385 17081 5330 9032 16075 5928 17542
"201492_s_at" 5555 6686 11100 13883 10647 9061 8261
"201493_s_at" 4267 12827 6418 3981 19710 13938 3555
"201494_at" 22129 15507 19403 9413 15693 4099 19112
"201495_x_at" 9719 6993 195 13276 13780 12607 10178
"201496_x_at" 11730 6302 13274 1050 9977 7694 11274
"201497_x_at" 11371 9174 10323 15310 13058 10742 10093
"201498_at" 18006 15992 18369 10665 8767 16965 17745
"201499_s_at" 3453 12831 6367 5958 8783 15684 18286
"201500_s_at" 4031 18010 7602 8587 7273 17659 13148
"201501_s_at" 14223 17753 5097 5775 6303 17186 13348
"201502_s_at" 19089 11990 20555 5683 16408 706 16730
"201503_at" 14682 18977 19863 5700 14650 18437 14425
"201504_s_at" 22061 14201 6267 11268 21358 2822 4604
"201505_at" 13508 22111 11058 7643 4964 15879 21861
"201506_at" 1334 20278 9233 18408 2195 5954 18070
"201507_at" 6043 14612 2317 2641 20659 2877 17947
"201508_at" 2015 15013 16485 6687 8723 2088 4276
"201509_at" 15482 19214 2638 3425 3538 3300 16071
"201510_at" 1225 13648 2942 3654 20412 13593 4244
"201511_at" 1615 16696 5938 19313 6210 7014 20140
"201512_s_at" 4052 17606 4610 7974 17500 15579 5454
"201513_at" 20588 18426 5834 5690 3812 19565 20328
"201514_s_at" 2323 16896 18014 7071 22167 19872 5770
"201515_s_at" 17630 19019 7467 11374 19519 14964 6194
"201516_at" 5914 12066 7721 9459 7417 2992 15517
"201517_at" 5759 12977 5083 18731 16864 15292 4058
"201518_at" 18827 16376 20836 7874 7393 13607 12919
"201519_at" 5758 4342 3285 5443 4089 12986 16949
"201520_s_at" 14014 13969 17744 8734 15803 5998 5585
"201521_s_at" 14175 19478 4498 5285 20131 6943 5292
"201522_x_at" 20019 77 5682 1366 7130 3058 1056
"201523_x_at" 15443 3909 17863 9602 18589 2865 14014
"201524_x_at" 16507 13988 17978 10872 15380 5787 13721
"201525_at" 19387 16474 16323 20334 12648 15724 13706
"201526_at" 2655 3880 20590 9035 16877 6918 4708
"201527_at" 18576 11122 3879 8883 4589 2151 12994
"201528_at" 6361 12280 18438 9145 3355 13174 16149
"201529_s_at" 3225 3552 5965 7759 17711 2178 15649
"201530_x_at" 13933 4697 6707 11036 14757 5600 4750
"201531_at" 834 4347 7104 10657 18139 411 2378
"201532_at" 16236 11686 18142 6841 16625 4043 13795
"201533_at" 17088 21068 17270 3540 4933 20764 5196
"201534_s_at" 4899 11271 3350 4573 16489 18677 2112
"201535_at" 20727 17663 7825 3931 14555 13603 16772
"201536_at" 3039 4046 732 1317 8341 13846 5891
"201537_s_at" 6332 14863 959 7704 18812 1341 3914
"201538_s_at" 19556 19048 61 11513 15595 2086 19202
"201539_s_at" 1725 213 1311 20518 19391 1102 3219
"201540_at" 18230 13837 280 1790 18111 7412 5850
"201541_s_at" 16660 2807 1202 3001 16337 5535 17686
"201542_at" 4472 17174 17711 7773 8260 19850 6362
"201543_s_at" 20334 12466 7772 8352 7792 3003 19378
"201544_x_at" 2962 14664 18863 9430 6127 5867 12759
"201545_s_at" 3322 19360 6845 6779 7808 4729 2053
"201546_at" 6444 13347 7021 6321 14705 13355 16993
"201547_at" 13692 7323 12376 18895 10950 10849 10668
"201548_s_at" 2395 18160 1453 18404 5771 17416 6219
"201549_x_at" 18028 17313 3114 7074 4935 4478 16140
"201550_x_at" 16302 6678 17748 13916 16177 14864 8313
"201551_s_at" 18592 13641 20543 10682 21192 2310 16994
"201552_at" 3383 14872 4760 7811 8563 6954 17941
"201553_s_at" 5415 12648 5648 10295 7569 14561 15458
"201554_x_at" 5750 12478 8319 8466 8991 4172 13523
"201555_at" 17825 17228 16688 9126 15438 14737 19605
"201556_s_at" 17560 21005 3016 19008 20022 3774 2379
"201557_at" 3319 3204 10815 19911 15429 17548 1595
"201558_at" 3583 17210 16771 18264 8245 17010 18883
"201559_s_at" 5592 4301 5228 12327 19798 3094 2973
"201560_at" 14063 19947 4940 7159 18186 16048 5376
"201561_s_at" 2905 18258 21090 7794 5638 3637 15527
"201562_s_at" 3353 12072 5187 11273 18371 7315 1571
"201563_at" 18405 14187 2336 8193 16507 15099 13810
"201564_s_at" 7862 17911 3006 6327 19269 2437 21393
"201565_s_at" 22134 16490 20883 10767 17311 15756 17721
"201566_x_at" 5081 17945 2522 11197 4403 13650 2600
"201567_s_at" 20584 14094 2615 2006 14831 6980 15501
"201568_at" 14237 4894 5448 11633 7414 3072 15290
"201569_s_at" 22174 15035 7269 17900 8429 14841 19047
"201570_at" 21008 13787 16969 10079 6580 14083 13732
"201571_s_at" 2279 14636 17202 20021 19868 1825 4290
"201572_x_at" 19730 4785 8016 9267 19904 1994 18364
"201573_s_at" 16987 12774 18398 5807 16478 15872 15136
"201574_at" 19047 15489 17259 6391 15943 5261 6147
"201575_at" 18909 16751 16883 18444 5001 18010 18118
"201576_s_at" 17911 12935 18827 10488 5803 4542 12863
"201577_at" 15746 3764 2837 10646 8536 3888 6326
"201578_at" 2382 14665 10829 11316 7218 5843 19893
"201579_at" 2959 18398 4338 11289 1958 14434 19705
"201580_s_at" 21880 12355 19025 5623 8127 17803 19471
"201581_at" 14104 16833 4081 4210 8310 13185 13967
"201582_at" 16524 14353 19820 2393 5670 13714 18709
"201583_s_at" 18103 13225 18053 6544 18813 3846 13132
"201584_s_at" 15667 14105 7204 12256 6864 5975 16986
"201585_s_at" 18000 16286 21345 7842 21425 18446 4781
"201586_s_at" 14486 21394 19235 7023 14556 16998 14159
"201587_s_at" 5354 15301 6619 6890 4576 15699 18425
"201588_at" 16198 15170 18254 9181 15067 15054 14271
"201589_at" 2408 16185 5721 6735 15519 15619 15780
"201590_x_at" 5064 14584 20937 9258 8684 13887 18037
"201591_s_at" 3187 18698 21584 20479 3710 6068 14965
"201592_at" 16979 12564 4127 9857 7428 16601 16363
"201593_s_at" 15984 13520 6320 6971 15730 17516 4542
"201594_s_at" 15659 4235 3637 5822 15752 17315 12707
"201595_s_at" 20337 15762 6863 8674 14878 16975 15100
"201596_x_at" 4897 6931 14897 13869 8749 13892 8234
"201597_at" 4035 15177 19799 12423 6018 5490 17681
"201598_s_at" 13942 4155 3558 3852 2662 3995 12983
"201599_at" 18668 15981 17323 9313 6740 15544 16113
"201600_at" 14140 4279 3905 8174 4560 2110 4662
"201601_x_at" 226 2870 20641 22221 21144 288 2150
"201602_s_at" 15432 4689 17020 9900 8606 16371 15008
"201603_at" 2759 17243 5470 5969 6648 16814 15345
"201604_s_at" 1163 4174 8055 3699 21401 17206 3890
"201605_x_at" 3687 21426 6186 9243 3032 14425 4599
"201606_s_at" 19394 4667 5019 8157 7020 16220 16643
"201607_at" 21420 14167 2988 4932 5427 13015 18036
"201608_s_at" 4329 3286 4203 6170 8726 18782 4056
"201609_x_at" 6103 12684 7389 9818 5815 15111 16177
"201610_at" 6991 9988 14878 12493 12330 12907 9547
"201611_s_at" 3773 16942 19508 12090 8643 7124 1496
"201612_at" 19656 13643 7756 6052 16296 17393 5047
"201613_s_at" 1158 18803 21931 10093 5377 15166 16709
"201614_s_at" 2405 17320 6512 5843 6004 3057 18168
"201615_x_at" 8418 6889 15944 360 1377 20127 7588
"201616_s_at" 9705 2494 14548 13735 19362 20216 1686
"201617_x_at" 9977 8470 15208 355 21848 15058 7438
"201618_x_at" 2407 19896 17751 8585 19209 1343 14461
"201619_at" 4228 11409 6740 8133 17107 13041 3599
"201620_at" 6191 20501 3911 12425 18740 6395 18478
"201621_at" 8516 2274 9194 20841 4689 1064 22082
"201622_at" 581 19479 17568 18807 6984 3011 15167
"201623_s_at" 14342 13516 7561 7713 6143 6790 16789
"201624_at" 17440 19018 19652 10911 5705 19369 3766
"201625_s_at" 5195 18688 7194 10265 7887 20724 15871
"201626_at" 4394 13193 18220 4048 19735 19598 4293
"201627_s_at" 19951 14452 16835 1683 20589 4026 14969
"201628_s_at" 4291 15005 1833 4598 16669 1924 18780
"201629_s_at" 17037 11792 17313 10744 4499 1018 16945
"201630_s_at" 17473 20458 6485 2860 15907 13108 13504
"201631_s_at" 13984 13627 5725 6868 7470 4847 19267
"201632_at" 5787 11929 4927 7795 8810 13351 13114
"201633_s_at" 21207 18184 7249 7267 20259 18414 19847
"201634_s_at" 19276 16793 17749 19099 20349 18851 6175
"201635_s_at" 19329 3129 6233 2573 16426 20215 3703
"201636_at" 5154 15188 8367 4005 8691 14567 4967
"201637_s_at" 4231 15798 18536 3703 15935 13911 17811
"201638_s_at" 1714 7427 12471 3532 8401 8799 776
"201639_s_at" 2401 16939 8082 4807 2641 989 18691
"201640_x_at" 1927 15638 1221 18175 8637 17495 17548
"201641_at" 12502 11344 17468 21640 9531 10800 7959
"201642_at" 20210 2875 4401 11814 5263 13668 2126
"201643_x_at" 17747 16267 4152 6084 18841 19473 5425
"201644_at" 17460 2702 6200 2565 2097 2061 15313
"201645_at" 8304 5810 9113 12557 8550 6421 9810
"201646_at" 3248 18632 298 3371 20170 20176 2921
"201647_s_at" 21451 3796 21127 3765 19933 15773 12899
"201648_at" 4852 14342 7576 4794 8640 13756 6075
"201649_at" 670 19580 8136 2969 5976 3095 17027
"201650_at" 4210 4326 14111 11911 6741 1928 13555
"201651_s_at" 898 20113 6984 3754 5025 6926 17717
"201652_at" 20149 11911 4557 5390 15507 3287 13098
"201653_at" 4743 16657 17375 10520 8465 15320 13949
"201654_s_at" 12737 7604 3669 13648 13849 20319 5278
"201655_s_at" 2111 1421 3326 3009 2210 4671 21067
"201656_at" 8051 18378 17579 5913 16605 17846 3414
"201657_at" 11887 17868 4997 3743 19168 16285 21614
"201658_at" 20682 3728 17096 6313 6928 15715 16219
"201659_s_at" 15595 3967 7506 18142 5213 2506 13119
"201660_at" 19798 14585 17793 3520 5733 16178 13528
"201661_s_at" 5931 17987 7534 4657 16694 19451 13846
"201662_s_at" 2600 16166 20488 6896 8002 13122 17190
"201663_s_at" 19754 12099 17306 7249 18233 15056 4190
"201664_at" 15087 4568 3734 11976 17355 15153 12936
"201665_x_at" 16343 4444 18689 18018 8580 6216 4719
"201666_at" 3955 12277 3629 10147 5382 3411 19474
"201667_at" 9373 17642 16383 12107 17542 4319 15862
"201668_x_at" 18252 792 15201 11209 6817 13335 13739
"201669_s_at" 13996 17708 8838 6797 7346 17930 4460
"201670_s_at" 20937 14535 7356 1582 3223 20993 6092
"201671_x_at" 17030 13630 4669 3586 17970 19003 5853
"201672_s_at" 4128 4629 5558 10434 8492 15956 5163
"201673_s_at" 14259 20020 4052 8187 4715 2591 18144
"201674_s_at" 16795 17750 18985 4265 7081 7400 18835
"201675_at" 15047 18680 6385 17892 15350 17689 6416
"201676_x_at" 17010 11270 7408 8231 8166 6275 16878
"201677_at" 20890 15171 5219 10550 1555 2948 12682
"201678_s_at" 14565 4211 6088 4442 15954 5044 16814
"201679_at" 888 16841 1521 20758 22268 2296 5728
"201680_x_at" 15791 15183 20506 9424 6289 3487 18746
"201681_s_at" 3012 18531 16631 6261 5257 15207 17468
"201682_at" 14850 20784 20355 8399 4014 15649 18324
"201683_x_at" 15238 15069 20576 8766 17775 20901 20523
"201684_s_at" 17162 3972 8345 6662 15738 3377 5664
"201685_s_at" 20391 4179 21569 4008 7223 21355 21482
"201686_x_at" 3606 14122 6902 7488 21615 3671 3182
"201687_s_at" 3667 19281 18397 6349 16401 14349 15839
"201688_s_at" 6313 2313 2910 10519 20780 2593 5647
"201689_s_at" 15100 14688 2801 11876 19852 7435 5402
"201690_s_at" 14671 18618 7008 8460 8281 15242 5496
"201691_s_at" 7614 11077 17927 2743 17764 13497 14626
"201692_at" 21760 19771 3374 2042 18434 954 2641
"201693_s_at" 22028 13710 1501 432 21829 17044 3596
"201694_s_at" 438 1974 1965 18980 318 8153 18060
"201695_s_at" 2720 3980 5249 10526 5905 4494 17903
"201696_at" 4471 10988 2570 5598 3552 6657 19561
"201697_s_at" 18313 20197 20723 7941 4334 3780 18872
"201698_s_at" 5764 17885 4855 19140 7669 7177 18038
"201699_at" 20013 18498 17030 10560 17665 17675 12631
"201700_at" 16865 3890 6897 18405 5685 4001 19546
"201701_s_at" 18388 16881 7039 5834 6924 14722 15607
"201702_s_at" 20022 20808 8382 6081 20614 21898 19609
"201703_s_at" 15908 15148 4815 3708 15527 4364 20368
"201704_at" 1980 17834 2144 11916 17545 6287 21327
"201705_at" 17207 15467 18989 17925 16124 19533 12837
"201706_s_at" 5691 18479 2614 19014 15059 5305 12645
"201707_at" 13080 19657 4403 6361 8672 15192 13076
"201708_s_at" 2211 3075 21352 6164 8087 3512 14404
"201709_s_at" 3346 15848 5821 17943 6193 1814 3357
"201710_at" 15205 20388 19991 9128 7321 2961 20513
"201711_x_at" 4449 16680 6341 19084 19892 21607 16180
"201712_s_at" 4333 12898 8100 4511 3544 16462 16668
"201713_s_at" 20819 19634 20632 7287 4088 17406 5125
"201714_at" 1108 14107 5079 12162 4426 4033 18629
"201715_s_at" 2324 18951 22230 3860 3117 5265 1915
"201716_at" 17893 11025 4351 5734 7552 6936 15026
"201717_at" 14324 16711 3657 9682 7259 5273 12735
"201718_s_at" 19635 17541 1567 2190 19277 1260 17867
"201719_s_at" 21534 12368 4173 5541 17958 17632 17163
"201720_s_at" 10413 7342 5603 15568 11404 12282 9349
"201721_s_at" 21290 11110 3765 10735 9859 8863 7873
"201722_s_at" 17702 12363 18044 4020 19847 16273 4116
"201723_s_at" 16589 4147 5149 5747 7945 20864 16029
"201724_s_at" 3602 12646 4703 3555 17982 18020 5533
"201725_at" 5765 12867 4953 10063 15960 5534 17497
"201726_at" 16304 12183 3778 4470 17820 14968 14511
"201727_s_at" 2263 14887 21879 5573 14747 4186 3053
"201728_s_at" 19844 20623 8112 20991 18448 22274 4749
"201729_s_at" 3965 17399 2723 9323 14904 13886 15448
"201730_s_at" 2594 11441 4841 9172 15038 19309 17186
"201731_s_at" 16576 17031 4260 4369 8986 6752 4572
"201732_s_at" 5272 3787 2624 5322 20927 19863 3148
"201733_at" 13916 21490 3303 7770 6273 22046 15667
"201734_at" 17185 16897 6954 2246 18770 19885 4289
"201735_s_at" 3273 18576 5281 3987 19171 16849 14483
"201736_s_at" 4103 3956 4217 3535 15802 5031 15853
"201737_s_at" 20715 3505 17452 19963 18874 18360 14203
"201738_at" 17345 15127 17835 10330 6625 15243 16761
"201739_at" 6496 21096 19133 3963 20029 7102 18937
"201740_at" 14506 12984 7392 10888 16264 2330 17796
"201741_x_at" 21255 1453 90 19089 18278 3599 2964
"201742_x_at" 6412 14702 20607 11533 21868 1083 5321
"201743_at" 11431 6492 20037 16386 14167 9344 6882
"201744_s_at" 9551 8565 8506 15729 19570 12192 9649
"201745_at" 19291 17998 19291 10350 7183 15719 15557
"201746_at" 17195 11554 12694 8568 17579 2415 16559
"201747_s_at" 8309 12483 22241 11919 19969 3839 14405
"201748_s_at" 16870 4220 3439 7735 16396 2537 6400
"201749_at" 350 4253 3307 8628 19916 15727 5948
"201750_s_at" 9319 20312 13818 772 22164 16437 458
"201751_at" 10709 3283 3846 11731 8145 15562 19035
"201752_s_at" 15136 20091 1774 9272 14861 18395 5857
"201753_s_at" 15201 16654 20205 10410 18302 6595 20809
"201754_at" 15222 3245 5917 18060 15151 6113 5676
"201755_at" 1089 20489 19736 19682 6248 2645 17922
"201756_at" 16547 15235 17977 7136 16333 3923 16904
"201757_at" 1982 3932 7416 11546 6250 6358 15354
"201758_at" 4630 17686 7461 5253 17393 6725 6139
"201759_at" 1680 16173 17722 9735 20060 826 20880
"201760_s_at" 15065 15935 21999 6680 16163 16207 6247
"201761_at" 20084 11507 7414 1052 17730 16648 3282
"201762_s_at" 15583 12996 19682 6898 5523 5111 14977
"201763_s_at" 1706 16947 18331 19681 5547 14987 3405
"201764_at" 2890 15515 7526 12447 1541 6521 16633
"201765_s_at" 1548 3116 5216 10949 11682 7739 16084
"201766_at" 621 1854 10318 19542 233 13671 5355
"201767_s_at" 4497 15113 2236 7726 3190 7280 18734
"201768_s_at" 4281 12825 5780 10538 20227 15253 4333
"201769_at" 2915 15032 8108 3665 18607 16702 13940
"201770_at" 1106 13735 7647 8416 17880 2670 14928
"201771_at" 1420 3185 3468 11956 5469 5178 18885
"201772_at" 6158 14783 6430 5337 18127 4344 5176
"201773_at" 15358 19779 6773 7550 18826 17574 14682
"201774_s_at" 16369 21608 6501 6280 5127 14089 17877
"201775_s_at" 15625 15737 2274 10398 20232 2297 3695
"201776_s_at" 584 20339 8392 4140 17322 7423 12700
"201777_s_at" 6121 3775 1153 3140 4541 20507 4144
"201778_s_at" 20160 13910 8034 2928 15764 13043 18677
"201779_s_at" 2418 11041 16656 9058 18216 14896 17207
"201780_s_at" 6426 12450 2813 4428 19019 16003 16146
"201781_s_at" 2984 17550 5871 19540 16612 1308 17708
"201782_s_at" 16891 15513 17626 18842 5603 2465 19288
"201783_s_at" 16347 21511 4783 12452 1775 6825 5786
"201784_s_at" 15954 16746 18726 8500 16313 16763 16452
"201785_at" 19258 10612 14087 19347 19009 2509 10366
"201786_s_at" 14187 13912 2729 10466 4032 7359 18459
"201787_at" 10129 955 13182 22075 3503 209 4398
"201788_at" 15326 17130 6453 5695 18794 16138 13986
"201789_at" 2227 10188 16503 17533 10338 8756 11782
"201790_s_at" 6407 12065 7298 6479 2198 1786 17673
"201791_s_at" 5163 16919 7011 11607 2189 2989 21328
"201792_at" 7662 10147 9739 15975 11685 9252 10109
"201793_x_at" 16716 11139 577 1744 2283 22262 20519
"201794_s_at" 4039 15262 18677 10686 18603 20397 5420
"201795_at" 21883 14953 7168 4047 16998 15973 3816
"201796_s_at" 593 1664 20947 20323 22132 103 21100
"201797_s_at" 3064 20554 1946 20592 18131 3345 17400
"201798_s_at" 17482 12521 4501 6279 14979 4808 5570
"201799_s_at" 21281 1810 4699 18973 19256 14915 4658
"201800_s_at" 4804 20754 2403 1876 17694 3055 18252
"201801_s_at" 2491 14087 5538 8744 20635 1477 3075
"201802_at" 6376 20352 1438 7444 20947 20208 21168
"201803_at" 1780 13514 17179 11681 15773 14372 13172
"201804_x_at" 3232 11515 16906 5919 4339 1434 19711
"201805_at" 4990 13752 552 6473 17575 5007 5918
"201806_s_at" 21640 17421 1308 5641 3304 19033 5740
"201807_at" 14960 13293 7480 8946 16801 14286 16568
"201808_s_at" 1653 6443 16150 13142 12024 12338 11881
"201809_s_at" 11798 10629 1145 7598 531 16552 10047
"201810_s_at" 5104 17897 262 10695 1340 21656 15322
"201811_x_at" 15546 20697 4355 6485 19252 7366 4286
"201812_s_at" 15484 12389 8243 8314 4355 5538 17017
"201813_s_at" 14083 11789 3335 11449 5506 19188 15995
"201814_at" 4842 17177 6356 12056 6645 15202 19014
"201815_s_at" 15870 1875 568 4654 19364 1249 12614
"201816_s_at" 18395 21572 7456 6830 16378 3578 1849
"201817_at" 14849 17870 18997 9359 14928 13017 15608
"201818_at" 19378 19506 17826 3273 19886 16253 14984
"201819_at" 15731 15748 3980 4750 2969 4061 16314
"201820_at" 2440 10614 8754 14718 12215 11644 8967
"201821_s_at" 21661 3279 5792 6981 18943 3828 12734
"201822_at" 20131 1520 18113 7573 2578 20665 4079
"201823_s_at" 1322 3607 2137 10530 6803 5644 4473
"201824_at" 18777 20179 4357 10359 17839 17530 5343
"201825_s_at" 1262 18588 4335 8469 18654 14694 12884
"201826_s_at" 14694 4885 20105 11060 16752 13876 16997
"201827_at" 14974 13851 2911 18932 6205 4270 17316
"201828_x_at" 3281 12599 18879 7218 6442 3227 15513
"201829_at" 4370 20185 16679 6392 4817 20318 20611
"201830_s_at" 4496 14643 21763 8258 19327 15616 5084
"201831_s_at" 18119 15022 7003 3410 15798 20726 20145
"201832_s_at" 6330 15708 5979 6813 20012 17414 3962
"201833_at" 4133 16871 19494 8993 5388 18625 15013
"201834_at" 1053 19784 19772 5646 17698 6378 5759
"201835_s_at" 17543 15045 21224 19922 5075 700 17135
"201836_s_at" 20965 19036 20602 10232 18420 18496 5243
"201837_s_at" 20262 19001 16933 5221 5199 13482 13621
"201838_s_at" 22019 12440 3458 6465 18803 19870 13131
"201839_s_at" 18928 18978 15366 11044 8134 16884 13039
"201840_at" 16066 16526 18772 7728 7215 3735 15981
"201841_s_at" 2182 3432 4493 11738 5100 1448 5913
"201842_s_at" 18070 12803 15814 4724 7193 5934 19777
"201843_s_at" 3639 20714 12451 6089 3621 3855 19262
"201844_s_at" 4454 2914 3481 2868 15244 5531 17214
"201845_s_at" 5475 16740 5813 6752 18086 18696 18376
"201846_s_at" 4260 12963 5887 6556 17411 20178 20216
"201847_at" 14138 13737 3809 8245 14915 6531 15291
"201848_s_at" 16453 4928 17606 11928 4491 2329 20696
"201849_at" 19728 14572 3695 10724 4553 6005 13067
"201850_at" 2649 12443 19644 6819 17675 472 15023
"201851_at" 20933 20060 1275 19900 7276 4216 16396
"201852_x_at" 21941 202 15360 17657 8406 18750 1169
"201853_s_at" 2073 18569 2310 7377 8276 4608 17795
"201854_s_at" 14094 15963 17000 3732 17692 16420 4815
"201855_s_at" 14129 12768 5145 7302 8042 17129 14153
"201856_s_at" 822 19141 18141 9423 16639 20515 17261
"201857_at" 18670 14573 4693 6816 18161 17210 15502
"201858_s_at" 10937 7051 5192 14619 17987 6485 8123
"201859_at" 13920 10807 16988 1149 16718 16467 9934
"201860_s_at" 7372 9664 5138 16937 15232 5645 2720
"201861_s_at" 17947 16512 5994 11146 15017 20632 13582
"201862_s_at" 14962 21650 7262 4022 15283 20520 5894
"201863_at" 5728 14739 21076 11803 7267 6892 21916
"201864_at" 14742 15957 17668 18031 6612 13960 13933
"201865_x_at" 16881 4648 3912 9187 18177 15958 13400
"201866_s_at" 18563 9050 22053 7010 19689 21056 21094
"201867_s_at" 16663 21213 8228 5559 7672 22052 19997
"201868_s_at" 22203 4620 5154 1063 20928 21163 2236
"201869_s_at" 15173 3165 6965 4820 16812 5196 14813
"201870_at" 6385 11553 8051 4545 16260 3380 2865
"201871_s_at" 3081 4936 6546 8060 3123 2557 15040
"201872_s_at" 16794 14186 17251 3280 16439 14396 5228
"201873_s_at" 20184 20090 6748 9562 15903 17620 12703
"201874_at" 3318 4200 1133 2915 21002 5285 4025
"201875_s_at" 5786 20353 3224 3940 7565 13841 5763
"201876_at" 941 16140 17483 3295 7111 15135 18810
"201877_s_at" 15431 12820 4883 3926 18528 16937 6130
"201878_at" 22055 21271 8021 4756 17729 19443 5338
"201879_at" 15310 19892 2627 4331 19194 21716 16229
"201880_at" 20827 15933 16639 10853 17063 15570 14659
"201881_s_at" 4495 11670 7307 5978 17836 14166 18116
"201882_x_at" 7401 8756 12060 17429 14262 11784 8815
"201883_s_at" 21399 14934 20635 8508 15498 15603 4031
"201884_at" 1460 1608 9291 22153 4866 21300 19343
"201885_s_at" 14251 12543 19497 19806 2724 4863 15745
"201886_at" 3861 17308 19961 1762 1068 2695 2879
"201887_at" 18145 14893 17393 10107 3185 15188 12802
"201888_s_at" 114 15764 20854 11592 16366 19280 6193
"201889_at" 21156 18776 6263 7551 17241 16717 15320
"201890_at" 19453 16903 17484 11646 8996 16684 17155
"201891_s_at" 4620 4399 17565 11170 9005 14302 15093
"201892_s_at" 14131 15269 8132 7153 7613 5918 16415
"201893_x_at" 5111 10166 16112 13511 460 18769 10147
"201894_s_at" 13943 12975 19042 4333 20847 18592 6010
"201895_at" 3702 16428 4417 17846 5864 2440 14519
"201896_s_at" 18586 13432 4398 7087 5169 14341 5803
"201897_s_at" 4837 4375 17150 9390 7995 5641 13424
"201898_s_at" 16020 4775 17395 11749 15165 4032 19491
"201899_s_at" 18315 12227 18825 4979 17380 14809 13735
"201900_s_at" 2606 15100 3103 9545 6342 6957 14306
"201901_s_at" 21395 15853 7288 9080 6646 19349 13947
"201902_s_at" 1134 2982 20434 19811 22007 1446 4530
"201903_at" 873 16319 4151 3980 8497 2559 20665
"201904_s_at" 7876 13388 518 7555 18222 20605 14894
"201905_s_at" 11910 21568 15344 20824 2777 6382 2540
"201906_s_at" 12604 15598 8856 1232 20808 17956 6318
"201907_x_at" 19793 18438 13052 389 3786 10117 20211
"201908_at" 5945 13672 19541 3138 7323 1546 17518
"201909_at" 20678 635 13283 20491 13013 10868 364
"201910_at" 10197 12621 10000 4656 4529 14362 16859
"201911_s_at" 2533 18145 14141 11739 2962 17451 6392
"201912_s_at" 15226 3451 5754 3359 17810 4864 14334
"201913_s_at" 15341 16000 20077 7014 7052 6643 14725
"201914_s_at" 14007 12175 20830 1997 3430 20154 5937
"201915_at" 16943 15027 21503 18369 4110 20813 18097
"201916_s_at" 16095 17849 7166 5123 18263 18674 14863
"201917_s_at" 13982 21741 18361 18592 6180 22249 18766
"201918_at" 18361 13339 4236 7357 6030 21979 18393
"201919_at" 15049 15300 3557 11365 2754 4763 14897
"201920_at" 18078 16704 5268 9499 15810 14001 15791
"201921_at" 18069 14586 7201 11933 8693 18859 14903
"201922_at" 17041 14006 6304 11314 16791 6913 13032
"201923_at" 15846 12596 20103 18777 7711 13936 15601
"201924_at" 18148 2765 4817 3406 8478 19477 14551
"201925_s_at" 8631 19591 6096 6751 18739 18082 17008
"201926_s_at" 2653 4736 6921 5506 20116 13907 4311
"201927_s_at" 2463 18729 5385 11012 19177 22000 15311
"201928_at" 3797 17488 7582 12290 16471 18760 2424
"201929_s_at" 2990 13924 3228 2038 14600 13806 3333
"201930_at" 16089 14641 17461 7897 3561 14018 16080
"201931_at" 13945 13940 7830 11586 8911 13682 5397
"201932_at" 1976 3655 2919 12325 6951 1542 13923
"201933_at" 15111 16101 21518 4399 18752 1314 17683
"201934_at" 17646 19531 19345 6188 16873 17717 18707
"201935_s_at" 18615 19474 3239 7831 16535 14403 3885
"201936_s_at" 15374 3825 8230 4163 3354 20711 18925
"201937_s_at" 2729 11394 1225 6425 4870 5012 18923
"201938_at" 15138 14529 18699 17992 5484 13997 5765
"201939_at" 15903 17051 15177 7977 8367 18588 12777
"201940_at" 17006 3971 1873 5637 16106 17829 5009
"201941_at" 16275 17026 4505 2220 16473 18718 19394
"201942_s_at" 7527 13416 4133 9529 20053 19983 18890
"201943_s_at" 20301 18164 7000 2581 18490 6267 15146
"201944_at" 4794 14450 17846 9286 7225 6164 16510
