"inst_3105" "inst_6484" "inst_7243"
"1007_s_at" 3144 14618 14724
"1053_at" 14376 15007 18042
"117_at" 13704 9442 13625
"121_at" 13578 19121 2933
"1255_g_at" 7206 6108 7750
"1294_at" 19369 16000 13395
"1316_at" 1864 1090 21071
"1320_at" 7360 10770 12647
"1405_i_at" 15916 6135 13481
"1431_at" 13537 20273 7073
"1438_at" 6607 3126 22051
"1487_at" 15148 15042 3447
"1494_f_at" 2643 657 6408
"1598_g_at" 963 19244 17941
"160020_at" 16013 18759 20670
"1729_at" 3604 16071 752
"1773_at" 12578 21200 2217
"177_at" 907 1783 6385
"179_at" 2129 4166 21244
"1861_at" 11062 17548 20110
"200000_s_at" 13948 13763 1396
"200001_at" 12021 13718 4671
"200002_at" 11703 4053 2234
"200003_s_at" 5919 14917 3862
"200004_at" 13204 15485 4225
"200005_at" 11423 15669 14890
"200006_at" 13971 4525 2754
"200007_at" 11710 15464 1720
"200008_s_at" 13524 16767 19205
"200009_at" 10677 4824 16575
"200010_at" 11242 4990 4592
"200011_s_at" 17381 13773 4036
"200012_x_at" 10613 2937 3493
"200013_at" 11613 13025 15499
"200014_s_at" 16071 12639 1213
"200015_s_at" 16084 15999 3935
"200016_x_at" 10929 13618 4029
"200017_at" 6061 3216 2769
"200018_at" 6047 12378 2616
"200019_s_at" 3091 12767 15301
"200020_at" 13739 4298 2726
"200021_at" 11704 7286 16632
"200022_at" 11366 4236 2654
"200023_s_at" 16083 12552 4490
"200024_at" 3781 12636 4099
"200025_s_at" 11320 4776 2777
"200026_at" 6204 4243 3829
"200027_at" 11265 11775 14824
"200028_s_at" 16355 13789 2178
"200029_at" 2912 3888 4585
"200030_s_at" 14731 13048 3925
"200031_s_at" 6036 12490 15170
"200032_s_at" 6065 3868 15450
"200033_at" 14799 4689 2791
"200034_s_at" 11134 13023 14958
"200035_at" 20824 15330 16130
"200036_s_at" 11747 4287 14013
"200037_s_at" 14345 4581 3700
"200038_s_at" 6173 12263 15558
"200039_s_at" 11715 12182 3094
"200040_at" 16221 14855 4810
"200041_s_at" 11468 13223 3773
"200042_at" 19448 11789 16602
"200043_at" 18248 18398 3182
"200044_at" 17626 19029 4853
"200045_at" 15011 15655 15334
"200046_at" 17893 12876 3908
"200047_s_at" 19131 4864 4827
"200048_s_at" 15801 4730 4495
"200049_at" 10930 20427 2204
"200050_at" 17312 19530 17806
"200051_at" 21265 17090 17158
"200052_s_at" 13138 15041 4722
"200053_at" 16235 21774 20062
"200054_at" 20073 4448 2753
"200055_at" 11343 4228 15395
"200056_s_at" 19647 13424 2724
"200057_s_at" 3324 4600 3964
"200058_s_at" 12948 13131 16899
"200059_s_at" 11870 14252 3800
"200060_s_at" 15440 4266 2701
"200061_s_at" 6034 4296 4094
"200062_s_at" 5899 7091 16077
"200063_s_at" 10988 4061 14304
"200064_at" 13821 4944 15449
"200065_s_at" 10598 17748 14782
"200066_at" 15923 14628 3080
"200067_x_at" 14372 12192 16063
"200068_s_at" 2999 14447 3742
"200069_at" 16871 12188 19675
"200070_at" 11224 4133 21571
"200071_at" 19347 15410 2167
"200072_s_at" 11387 16613 16276
"200073_s_at" 11967 15135 14623
"200074_s_at" 12447 12814 15391
"200075_s_at" 17921 18275 15286
"200076_s_at" 19755 14006 17649
"200077_s_at" 3791 13847 3383
"200078_s_at" 17676 17503 1818
"200079_s_at" 11740 15914 17312
"200080_s_at" 13333 4305 1285
"200081_s_at" 3090 14003 15963
"200082_s_at" 3404 13280 3669
"200083_at" 19662 19480 17731
"200084_at" 17002 16008 13908
"200085_s_at" 12750 14371 3817
"200086_s_at" 16194 15676 3636
"200087_s_at" 16322 4211 14925
"200088_x_at" 5911 12530 13810
"200089_s_at" 11625 4909 17297
"200090_at" 13807 3964 20762
"200091_s_at" 12740 5140 14295
"200092_s_at" 12086 15129 17250
"200093_s_at" 14951 12058 3938
"200094_s_at" 10642 14924 15368
"200095_x_at" 6180 7277 4830
"200096_s_at" 15455 12164 16988
"200097_s_at" 12085 13959 3624
"200098_s_at" 17120 4791 14617
"200099_s_at" 6122 7233 4818
"200593_s_at" 15574 14104 3701
"200594_x_at" 16647 13698 15819
"200595_s_at" 16316 15675 4133
"200596_s_at" 3297 14217 19975
"200597_at" 10917 3141 15408
"200598_s_at" 13553 17066 15772
"200599_s_at" 18957 19089 16687
"200600_at" 13285 11192 15131
"200601_at" 16131 1256 2083
"200602_at" 11653 20972 16981
"200603_at" 16564 13092 14760
"200604_s_at" 15301 18086 21135
"200605_s_at" 12449 15572 15382
"200606_at" 6362 2612 15917
"200607_s_at" 10844 11998 19083
