"inst_905" "inst_1549" "inst_3166" "inst_5726" "inst_6207"
"1007_s_at" 4787 21596 2424 7770 1831
"1053_at" 15525 3704 15558 18574 15598
"117_at" 7117 18393 9405 2 5994
"121_at" 2861 1978 21564 1710 4657
"1255_g_at" 9463 14216 3168 12971 8743
"1294_at" 8003 3200 1655 16394 9363
"1316_at" 6651 20614 14754 19959 4637
"1320_at" 10540 8573 6825 13370 9455
"1405_i_at" 845 7041 1936 9408 6202
"1431_at" 11232 8691 20499 1717 1525
"1438_at" 4342 9801 6087 3060 17687
"1487_at" 1453 4530 3964 6609 959
"1494_f_at" 15037 2047 19781 16651 12778
"1598_g_at" 19650 4489 13143 14508 3355
"160020_at" 8754 3175 21778 18863 1738
"1729_at" 3060 5112 13639 17777 14512
"1773_at" 4770 9984 20277 14166 17454
"177_at" 7350 4234 7264 522 12404
"179_at" 2350 6893 22023 20881 22001
"1861_at" 20110 14901 16777 4571 15955
"200000_s_at" 17055 5850 13123 17117 15664
"200001_at" 17147 5945 6441 16615 4287
"200002_at" 5329 18757 13258 8116 4594
"200003_s_at" 9215 4241 12058 7048 4665
"200004_at" 16481 19761 13542 15717 16630
"200005_at" 4834 6104 6164 7379 15012
"200006_at" 6020 17674 14148 15148 16150
"200007_at" 16474 4872 13302 5331 5097
"200008_s_at" 2674 17705 18123 6338 21334
"200009_at" 16415 3563 12023 14147 17329
"200010_at" 5921 20813 12114 14798 14361
"200011_s_at" 17594 20968 12578 16456 2703
"200012_x_at" 9782 19500 5462 14784 3378
"200013_at" 4448 20220 15774 15625 17170
"200014_s_at" 5777 7243 14773 7400 14051
"200015_s_at" 16459 18145 14356 17037 18769
"200016_x_at" 15594 17730 12653 14595 4581
"200017_at" 9405 19641 7895 8163 4136
"200018_at" 16276 5856 13050 7812 14037
"200019_s_at" 5748 6950 14451 7210 14746
"200020_at" 19041 19547 16445 19143 18653
"200021_at" 9160 4478 7927 6267 8547
"200022_at" 9795 6074 6506 4841 15600
"200023_s_at" 4947 7105 13423 6798 14277
"200024_at" 5314 19455 13272 17517 14269
"200025_s_at" 15707 20392 12296 6686 4616
"200026_at" 5857 6866 13805 7760 15765
"200027_at" 4677 6542 6017 4232 14167
"200028_s_at" 20076 20713 12958 16251 15880
"200029_at" 8977 4228 4975 7495 16294
"200030_s_at" 16025 6978 12628 17332 14090
"200031_s_at" 9363 18045 7889 9685 15865
"200032_s_at" 9009 5726 7896 15085 3865
"200033_at" 16514 4510 15848 14135 15839
"200034_s_at" 5106 18845 12702 18849 18467
"200035_at" 5574 4408 13304 17874 3336
"200036_s_at" 6168 4676 13332 7149 15698
"200037_s_at" 18863 6447 14272 16205 5365
"200038_s_at" 9637 3791 12403 14226 4907
"200039_s_at" 5090 5603 15231 15733 16043
"200040_at" 16717 5993 6288 14671 16619
"200041_s_at" 15426 4878 12730 6249 18548
"200042_at" 5058 5190 15800 15817 17090
"200043_at" 17929 22016 16587 16331 20106
"200044_at" 15638 18874 16098 15658 5007
"200045_at" 17864 3789 6510 15021 17997
