"inst_2571" "inst_3433" "inst_3816" "inst_3899" "inst_4373" "inst_4551"
"200774_at" 7344 14982 13758 18148 8380 7009
"200775_s_at" 7186 15158 5746 8791 4235 8609
"200776_s_at" 8350 13759 2778 7813 18477 6660
"200777_s_at" 6948 13097 7073 20047 17166 8132
"200778_s_at" 8578 14287 3859 17454 16078 8480
"200779_at" 10994 12315 14610 9787 16212 8592
"200780_x_at" 10029 12088 14732 17802 8190 9153
"200781_s_at" 14098 1838 14573 13352 10669 16226
"200782_at" 3824 13012 8342 4584 7902 5563
"200783_s_at" 12264 14548 15559 5793 7997 2136
"200784_s_at" 13626 4545 20147 14146 12294 16167
"200785_s_at" 14731 9213 5967 15720 1543 328
"200786_at" 11657 14080 6174 10675 6810 8862
"200787_s_at" 9617 16436 4637 19664 4306 19893
"200788_s_at" 9908 15494 14121 8450 16230 7504
"200789_at" 9385 18551 1960 21274 15009 4606
"200790_at" 10093 16415 10110 7107 14789 6345
"200791_s_at" 5438 15116 14031 6500 5942 16798
"200792_at" 10926 13115 6615 8659 6583 7924
"200793_s_at" 10755 13318 7244 2002 18274 4385
"200794_x_at" 7878 13710 5089 7769 14769 4035
"200795_at" 4920 4588 19455 960 4426 5850
"200796_s_at" 4734 18142 395 20810 20807 4246
"200797_s_at" 1041 18346 16652 9892 6416 8568
"200798_x_at" 1197 14832 3363 8158 6436 1461
"200799_at" 14788 12136 15056 17977 8316 6754
"200800_s_at" 19680 13155 15948 18028 18149 19103
"200801_x_at" 13991 12743 9952 13237 10537 11481
"200802_at" 9827 2345 7749 9532 8381 6863
"200803_s_at" 10988 3072 2572 8651 8259 3834
"200804_at" 9531 12438 17084 10128 7191 7999
"200805_at" 2435 14450 3770 8973 3824 20021
"200806_s_at" 11028 12571 6060 17418 8914 4276
"200807_s_at" 11111 13120 9964 13250 10556 9091
"200808_s_at" 7616 21867 20573 21293 5533 18507
"200809_x_at" 14007 2612 6327 13256 10561 18704
"200810_s_at" 7126 19254 15270 18615 17090 8297
"200811_at" 9938 14710 19806 8846 4843 18999
"200812_at" 9951 14236 7045 9292 18328 16691
"200813_s_at" 20408 16236 3113 9692 4634 5476
"200814_at" 8679 14979 19432 4522 8196 8487
"200815_s_at" 5174 18073 14787 5728 4918 5496
"200816_s_at" 5887 19031 18206 8860 6411 6703
"200817_x_at" 14005 6264 9967 13252 10558 11489
"200818_at" 11696 13365 14032 10817 7058 16969
"200819_s_at" 14122 12069 10083 13381 10699 9014
"200820_at" 8147 15821 16288 19540 17891 6749
"200821_at" 1631 20453 5551 19663 17946 3916
"200822_x_at" 11260 2859 15743 9109 5325 8736
"200823_x_at" 20054 1686 16576 6678 17636 18632
"200824_at" 10443 10856 4955 14396 6350 2516
"200825_s_at" 8548 19048 16686 9487 2997 6683
"200826_at" 18602 13435 5113 18375 6640 16008
"200827_at" 7301 19127 19758 21011 6279 6387
"200828_s_at" 19618 14689 6966 7174 16868 17710
"200829_x_at" 9246 15161 17219 4143 17100 5698
"200830_at" 5817 18600 18354 7972 8629 7393
"200831_s_at" 7091 19349 15601 9997 4111 9375
"200832_s_at" 10286 19302 4917 7097 6127 4803
"200833_s_at" 7845 19618 17522 18453 17417 6557
"200834_s_at" 14052 13303 10020 13301 10614 11538
"200835_s_at" 21970 1034 2354 20581 4604 3564
"200836_s_at" 768 1685 21235 1179 739 3320
"200837_at" 9822 11925 5182 19509 4033 4889
"200838_at" 472 19378 7785 19224 7652 5075
"200839_s_at" 1163 16686 15183 8843 7686 6920
"200840_at" 8304 2554 14693 9047 10518 4637
"200841_s_at" 10690 3378 1458 10708 7060 3973
"200842_s_at" 10146 19382 7930 5632 15384 7077
"200843_s_at" 11832 15722 18391 9074 7214 17294
"200844_s_at" 7035 2319 13843 8174 8767 6171
"200845_s_at" 7157 15818 8498 10353 8446 6764
"200846_s_at" 9906 3285 15340 6579 15205 6375
"200847_s_at" 3564 19551 17749 5564 8385 6080
"200848_at" 4864 13593 7661 11403 3725 2646
"200849_s_at" 3537 16738 19689 7890 2651 7265
"200850_s_at" 3918 12129 7837 19225 6875 16477
"200851_s_at" 9456 19278 16873 6200 7951 3227
"200852_x_at" 20679 15491 20054 20078 6594 5336
"200853_at" 11297 14721 14959 18208 17185 16384
"200854_at" 3983 19211 7713 5127 2687 19524
"200855_at" 20684 12647 2430 6150 2835 18965
