"inst_2495" "inst_4418" "inst_4593"
"1007_s_at" 16242 8522 19623
"1053_at" 6018 2030 9780
"117_at" 7278 16654 12761
"121_at" 22192 3914 19215
"1255_g_at" 9276 14857 11892
"1294_at" 19924 9412 1128
"1316_at" 16866 8232 21736
"1320_at" 11132 2870 5536
"1405_i_at" 17241 16344 13228
"1431_at" 3734 10297 21160
"1438_at" 12345 13406 4849
"1487_at" 17378 1730 3298
"1494_f_at" 21996 480 18691
"1598_g_at" 1310 12375 10157
"160020_at" 18767 21332 21189
"1729_at" 6719 5708 5001
"1773_at" 22087 10605 5119
"177_at" 1529 8493 19953
"179_at" 16343 21075 4065
"1861_at" 19860 21934 6238
"200000_s_at" 6410 7885 18642
"200001_at" 4823 9157 18137
"200002_at" 14997 12469 17729
"200003_s_at" 9470 15417 12498
"200004_at" 16181 12569 7772
"200005_at" 7176 6762 8106
"200006_at" 14793 12840 18741
"200007_at" 5756 10238 7153
"200008_s_at" 7292 3656 4692
"200009_at" 6052 9768 17276
"200010_at" 9472 10747 9230
"200011_s_at" 5153 11506 10037
"200012_x_at" 14947 20366 9451
"200013_at" 15985 13577 9835
"200014_s_at" 16831 10762 8766
"200015_s_at" 17651 12231 9041
"200016_x_at" 9388 15333 9984
"200017_at" 9607 15550 10459
"200018_at" 9593 15540 17386
"200019_s_at" 9556 15501 17057
"200020_at" 4590 6934 8359
"200021_at" 7030 15688 12734
"200022_at" 9490 15442 10525
"200023_s_at" 14397 8808 17362
"200024_at" 9560 13612 17553
"200025_s_at" 9591 15537 18051
"200026_at" 9749 15693 17711
"200027_at" 6215 8664 9799
"200028_s_at" 15894 19696 7652
"200029_at" 9539 19878 17273
"200030_s_at" 16147 12703 9843
"200031_s_at" 9581 15530 12598
"200032_s_at" 9611 15554 18481
"200033_at" 14540 19430 10164
"200034_s_at" 15318 13418 7057
"200035_at" 17422 2617 18397
"200036_s_at" 14971 10280 17104
"200037_s_at" 15529 12829 10587
"200038_s_at" 9720 15663 17628
"200039_s_at" 18476 2927 9190
"200040_at" 6798 10946 10265
"200041_s_at" 16924 8582 18209
"200042_at" 6320 8806 10552
"200043_at" 7422 20471 5313
"200044_at" 6482 11610 8116
"200045_at" 7150 10198 17946
"200046_at" 17914 3430 5735
"200047_s_at" 16104 10579 4060
"200048_s_at" 17420 12979 6970
"200049_at" 4270 19364 2313
"200050_at" 6788 13451 7722
"200051_at" 14141 4086 8067
"200052_s_at" 17622 6683 8521
"200053_at" 21474 21608 8373
"200054_at" 14249 10440 4013
"200055_at" 14927 4942 17886
"200056_s_at" 18253 12386 6033
"200057_s_at" 6955 19230 17413
"200058_s_at" 18265 10437 18744
"200059_s_at" 16538 11383 5760
"200060_s_at" 18181 11322 5857
"200061_s_at" 9579 15528 12596
"200062_s_at" 9450 15401 12485
"200063_s_at" 9646 15590 12655
"200064_at" 7403 9543 7723
"200065_s_at" 16084 5856 16864
"200066_at" 4855 5616 5972
"200067_x_at" 16782 11048 6226
"200068_s_at" 14539 11858 16586
"200069_at" 16385 11950 4775
"200070_at" 5714 6906 19172
"200071_at" 16299 8320 2283
"200072_s_at" 14724 5030 8609
"200073_s_at" 14136 12795 10283
"200074_s_at" 15053 13491 10565
"200075_s_at" 14157 2769 18817
"200076_s_at" 14531 2879 3893
"200077_s_at" 16975 19818 17383
"200078_s_at" 17231 8237 10404
"200079_s_at" 5669 9019 7541
"200080_s_at" 16547 20938 8907
"200081_s_at" 7132 12301 17291
"200082_s_at" 9635 15576 18084
"200083_at" 14332 7664 6960
"200084_at" 16510 10319 4803
"200085_s_at" 16478 8780 18064
"200086_s_at" 15555 10328 10349
"200087_s_at" 6502 20473 7324
"200088_x_at" 9465 15413 12494
"200089_s_at" 16285 13553 9265
"200090_at" 6674 7404 9066
"200091_s_at" 5962 20235 10580
"200092_s_at" 9661 15598 20211
"200093_s_at" 19473 11028 10313
"200094_s_at" 6773 12033 8756
"200095_x_at" 9731 15675 12721
"200096_s_at" 19531 19228 9674
"200097_s_at" 17889 9767 9255
"200098_s_at" 17711 9718 10542
"200099_s_at" 9664 15603 16932
"200593_s_at" 3451 11230 17899
"200594_x_at" 5832 11671 8899
"200595_s_at" 4595 10604 18919
"200596_s_at" 4207 5749 7935
"200597_at" 3502 9685 1134
"200598_s_at" 3781 12432 9617
"200599_s_at" 7486 10943 8537
"200600_at" 7119 14395 5795
"200601_at" 19361 4547 7198
"200602_at" 18965 8244 20359
"200603_at" 17805 20028 6636
"200604_s_at" 20559 5395 8539
"200605_s_at" 17686 9879 2896
"200606_at" 21362 12266 3930
"200607_s_at" 14780 4317 9500
"200608_s_at" 16365 13453 4641
"200609_s_at" 16046 3075 2645
"200610_s_at" 4916 11362 8904
"200611_s_at" 15220 7008 9679
"200612_s_at" 21404 21266 20555
"200613_at" 6687 6701 17935
"200614_at" 14481 15426 8970
"200615_s_at" 18790 6876 6976
"200616_s_at" 6375 7601 17248
"200617_at" 2520 7119 18931
"200618_at" 15518 9866 5871
"200619_at" 2807 5668 18540
"200620_at" 5981 7427 17605
"200621_at" 15272 9579 7844
"200622_x_at" 20827 5619 8533
"200623_s_at" 19191 5478 19881
"200624_s_at" 14316 12963 2519
"200625_s_at" 17580 9367 20121
"200626_s_at" 3335 11305 2688
"200627_at" 14581 11820 7462
"200628_s_at" 6686 5263 18789
"200629_at" 14444 2849 18418
"200630_x_at" 6487 19600 8634
"200631_s_at" 17973 11133 6194
"200632_s_at" 16408 21397 8076
"200633_at" 15342 15527 12595
"200634_at" 15733 12441 8574
"200635_s_at" 20810 8969 18482
"200636_s_at" 20990 10354 20151
"200637_s_at" 10521 3633 19856
"200638_s_at" 14257 9969 6055
"200639_s_at" 18979 13412 9042
"200640_at" 14269 11798 10370
"200641_s_at" 17959 7122 3005
"200642_at" 14579 12947 8677
"200643_at" 15102 10794 20565
"200644_at" 21013 19396 17593
"200645_at" 5991 7219 18347
"200646_s_at" 19423 8501 18770
"200647_x_at" 6807 11304 8621
"200648_s_at" 4290 8713 1767
"200649_at" 1750 4223 19175
"200650_s_at" 9409 15362 12438
"200651_at" 9709 15654 18593
"200652_at" 15630 12969 6683
"200653_s_at" 19687 7943 18381
"200654_at" 7461 8427 19105
"200655_s_at" 6087 19355 6372
"200656_s_at" 7511 9805 17592
"200657_at" 14300 19290 10483
"200658_s_at" 4179 4733 18295
"200659_s_at" 3059 2402 7191
"200660_at" 16600 12014 20160
"200661_at" 4624 8007 17888
"200662_s_at" 15437 12892 4164
"200663_at" 5856 13648 7852
"200664_s_at" 21052 5174 10538
"200665_s_at" 12501 14351 20916
"200666_s_at" 18689 11025 7873
"200667_at" 14524 19835 17131
"200668_s_at" 16116 10935 9563
"200669_s_at" 16196 5166 5654
"200670_at" 5790 20207 8782
