"inst_2195" "inst_3808" "inst_3891" "inst_4365" "inst_6051"
"1007_s_at" 7845 18707 9710 15674 17001
"1053_at" 6700 15597 9282 6416 3978
"117_at" 21133 17055 11175 3257 11223
"121_at" 15657 8022 10116 6329 8460
"1255_g_at" 13229 10277 13936 10954 10992
"1294_at" 20981 1249 20930 20474 21849
"1316_at" 21426 19177 20831 7740 10318
"1320_at" 11316 3762 16951 678 1405
"1405_i_at" 6383 12680 14359 13141 13193
"1431_at" 1783 6780 10476 15325 20979
"1438_at" 14936 13706 18224 16529 16090
"1487_at" 17852 4202 7409 15663 3430
"1494_f_at" 6951 20044 20937 18128 19569
"1598_g_at" 20881 20650 7933 21141 17289
"160020_at" 4952 15581 1656 21894 18438
"1729_at" 19002 16574 9702 18193 19804
"1773_at" 16219 20521 3904 4309 3016
"177_at" 3148 12644 21678 4434 12850
"179_at" 4202 20592 3421 7182 20143
"1861_at" 15600 21292 17466 20207 20617
"200000_s_at" 6641 17533 18314 7582 6571
"200001_at" 15857 14976 6885 15871 9417
"200002_at" 15481 8521 8005 14456 16830
"200003_s_at" 10680 10005 12342 9815 12103
"200004_at" 2811 8079 17919 14028 9861
"200005_at" 7410 3166 10080 3568 4175
"200006_at" 8204 14062 10123 14861 9195
"200007_at" 6546 6904 6072 15894 10481
"200008_s_at" 8196 13952 6336 7982 7878
"200009_at" 8489 13600 17467 8018 9139
"200010_at" 10552 14419 9785 14847 16317
"200011_s_at" 20470 18623 8962 17386 17893
"200012_x_at" 7339 14225 10461 9774 17772
"200013_at" 7815 7754 9893 9725 9039
"200014_s_at" 7683 6278 4815 14466 7582
"200015_s_at" 15851 15837 4443 18119 18636
"200016_x_at" 10912 9926 10252 9722 9095
"200017_at" 10641 10102 12462 9947 12188
"200018_at" 10588 10092 12446 9935 12183
"200019_s_at" 7976 7687 16878 13683 10493
"200020_at" 5649 16526 7240 17773 16253
"200021_at" 15632 10204 12576 10079 12283
"200022_at" 10876 7130 12356 9836 12118
"200023_s_at" 15820 7196 17702 15034 9546
"200024_at" 15508 14207 9512 13706 9916
"200025_s_at" 10716 8622 17085 9933 10384
"200026_at" 10768 10207 10414 10083 12286
"200027_at" 7997 7831 6858 16300 10114
"200028_s_at" 20278 14276 6201 15802 16985
"200029_at" 10720 7613 18034 14754 10381
"200030_s_at" 15306 7479 17019 7390 9749
"200031_s_at" 10646 10084 12436 9923 12177
"200032_s_at" 10759 10109 12465 9950 12190
"200033_at" 6283 6182 6358 5276 8223
"200034_s_at" 8529 13597 10319 14270 9026
"200035_at" 8249 16640 9126 16515 16595
"200036_s_at" 8106 3900 17349 7657 8639
"200037_s_at" 19541 16361 5188 13760 9965
"200038_s_at" 10818 13819 12554 10053 12264
"200039_s_at" 5433 13946 10462 17195 16740
"200040_at" 15978 15815 6112 16912 16160
"200041_s_at" 4215 6644 17935 7696 7594
"200042_at" 2412 6506 7863 5958 4041
"200043_at" 7995 7253 7732 5376 7942
"200044_at" 6768 16715 8515 14323 8969
"200045_at" 15870 5744 10541 7117 6773
"200046_at" 6067 14002 7324 15699 16918
"200047_s_at" 6406 6108 3116 13975 9302
"200048_s_at" 16666 16567 9013 16448 17174
"200049_at" 3404 4744 6873 5240 6270
"200050_at" 4657 1751 3246 415 362
"200051_at" 2872 6677 10470 14056 5175
"200052_s_at" 4282 6007 8041 13902 7178
"200053_at" 2703 7231 21130 16838 7002
"200054_at" 3320 834 19867 2320 3364
"200055_at" 7344 16589 19631 17983 8736
"200056_s_at" 3280 7306 6422 5864 4109
"200057_s_at" 8448 14654 7110 15754 9462
"200058_s_at" 7505 7732 17276 7995 7145
"200059_s_at" 15158 8486 4626 15017 10498
"200060_s_at" 15614 4097 18977 4286 3780
"200061_s_at" 10590 10083 12434 9921 12175
"200062_s_at" 10814 9990 12322 9801 12090
"200063_s_at" 10893 10138 12503 9985 12215
"200064_at" 15161 14324 8603 17004 17608
"200065_s_at" 6629 7865 9890 14025 10113
"200066_at" 5063 5891 19013 6543 5566
"200067_x_at" 18382 16843 6541 17789 17523
"200068_s_at" 19246 16595 6618 17190 18870
"200069_at" 4621 1127 19004 301 423
"200070_at" 4837 16547 10599 13718 18268
"200071_at" 4005 5400 17974 4852 6480
"200072_s_at" 3641 7093 7561 14944 9384
"200073_s_at" 16188 15285 4445 7277 9275
"200074_s_at" 16323 8232 10443 14422 9003
"200075_s_at" 16159 15347 18435 19830 17336
"200076_s_at" 8171 15273 18091 14825 7861
"200077_s_at" 15223 14129 9570 8266 16925
"200078_s_at" 3012 8408 18043 3701 3260
"200079_s_at" 7783 7174 7252 14954 8861
"200080_s_at" 15174 15352 3752 7384 9040
"200081_s_at" 15181 7705 7894 8140 8978
"200082_s_at" 10657 10130 17330 9972 12207
"200083_at" 3136 15546 7371 6097 6058
"200084_at" 4563 6414 6397 7754 7896
"200085_s_at" 7459 13581 17898 16477 17928
"200086_s_at" 8521 13631 18766 16718 10085
"200087_s_at" 15062 16670 3949 13870 10473
"200088_x_at" 10771 10000 12335 9811 12100
"200089_s_at" 16004 6624 9389 7945 9711
"200090_at" 4447 5978 19554 2394 946
"200091_s_at" 8450 13676 3464 6585 8504
"200092_s_at" 10901 13726 12507 9993 16885
"200093_s_at" 17596 7061 3634 14677 9250
"200094_s_at" 17747 5254 10264 13775 9979
"200095_x_at" 10573 10195 12565 10062 12272
"200096_s_at" 8044 14578 6739 16591 19752
"200097_s_at" 7446 6289 9177 13762 9911
"200098_s_at" 18594 6807 17981 16015 10423
"200099_s_at" 10915 10149 12510 9997 12224
"200593_s_at" 1339 5870 6365 5305 7804
"200594_x_at" 2779 4975 7086 3270 6747
"200595_s_at" 4596 1903 7126 1014 2729
"200596_s_at" 4710 1888 20109 2179 2339
"200597_at" 18135 1703 8650 1529 2528
"200598_s_at" 19899 14767 3653 19657 16047
"200599_s_at" 20585 15903 7754 15741 17222
"200600_at" 16296 7435 11502 7765 14133
"200601_at" 6789 6044 20231 17520 17696
"200602_at" 19956 17676 7425 17719 16635
"200603_at" 5825 15605 6320 5860 7910
"200604_s_at" 762 19558 6223 8047 7798
"200605_s_at" 4086 16825 3771 7758 17801
"200606_at" 4977 3779 5237 13684 5901
"200607_s_at" 2851 13681 4965 13828 6697
"200608_s_at" 6133 7233 3883 4662 6457
"200609_s_at" 16807 7082 7764 8110 8143
"200610_s_at" 18959 5445 3727 5633 7393
"200611_s_at" 4170 5011 10084 7345 6482
"200612_s_at" 4731 14093 693 4812 10083
"200613_at" 15335 15719 18027 17302 10261
"200614_at" 3001 14259 7373 14893 9780
"200615_s_at" 1906 5220 10320 7296 3965
"200616_s_at" 20857 17757 8556 18590 16064
"200617_at" 21150 20550 18367 20130 21026
"200618_at" 20471 19889 17714 15736 16197
"200619_at" 4568 4637 17011 13833 5736
"200620_at" 5283 18051 17603 18601 18220
"200621_at" 18202 1693 9054 8167 7566
"200622_x_at" 6474 15190 16849 16349 16931
"200623_s_at" 17744 20993 18960 20752 20069
"200624_s_at" 5661 5209 1891 15060 6276
"200625_s_at" 16926 15928 6567 16602 10413
"200626_s_at" 15183 8090 5464 6860 5873
"200627_at" 8519 16432 7117 7393 8326
"200628_s_at" 18591 8519 8118 16206 5892
"200629_at" 19767 13658 19577 15810 10522
"200630_x_at" 18297 15740 17139 7531 17486
"200631_s_at" 20428 15862 7859 19363 20721
"200632_s_at" 20712 7179 20304 18377 19906
"200633_at" 7854 10082 12433 9920 12174
"200634_at" 8623 16210 16722 14877 16175
"200635_s_at" 15142 17448 3660 20833 20425
"200636_s_at" 13945 18811 19295 20979 21614
"200637_s_at" 9332 19060 20110 19127 21779
"200638_s_at" 4508 7303 8163 6422 8359
"200639_s_at" 5253 8395 17651 15932 17208
"200640_at" 6114 8448 8558 14117 8743
"200641_s_at" 3754 6140 7642 6275 8565
"200642_at" 16783 14284 16726 17552 17703
"200643_at" 3600 16250 18928 16843 7320
"200644_at" 7834 16323 6794 18264 20833
"200645_at" 15046 15741 7731 18483 16052
"200646_s_at" 21069 21309 9766 16871 8678
"200647_x_at" 17542 6919 9652 15020 9994
"200648_s_at" 17560 2160 1135 20811 18997
"200649_at" 8299 16817 17785 19819 19467
"200650_s_at" 10740 9949 17324 14576 16206
"200651_at" 10619 7891 12548 10045 16255
"200652_at" 6468 14358 5222 14115 16576
"200653_s_at" 8379 17249 19036 20352 19815
"200654_at" 19820 14993 10488 17374 17846
"200655_s_at" 6936 14017 8903 20689 20453
"200656_s_at" 19407 15617 7984 16665 9844
"200657_at" 17478 14332 17038 9821 16616
"200658_s_at" 17428 15907 8246 16222 8780
"200659_s_at" 16818 15224 5998 15724 17626
"200660_at" 4849 14007 17782 18613 19410
"200661_at" 18678 18115 17544 20156 19214
"200662_s_at" 19890 17003 4439 17320 17131
"200663_at" 19708 13859 7306 17517 19706
"200664_s_at" 19356 18560 18796 21570 21822
"200665_s_at" 8735 10597 15979 12715 13164
"200666_s_at" 17802 19152 7220 20126 20983
"200667_at" 2560 3829 4561 16452 7670
"200668_s_at" 2987 6492 7090 5886 5796
"200669_s_at" 1951 5371 4945 4599 5937
"200670_at" 21658 3021 2898 18662 19820
"200671_s_at" 1499 20930 22216 6379 6366
"200672_x_at" 5223 20387 19704 13861 9292
"200673_at" 4753 14646 3800 14960 17512
"200674_s_at" 10606 14710 17378 10006 16276
"200675_at" 19093 15253 5157 19716 19127
"200676_s_at" 18069 20892 10623 21597 20614
"200677_at" 17216 16556 18025 16811 9768
"200678_x_at" 21383 16970 18176 21555 19915
"200679_x_at" 16593 15711 6037 15170 16804
"200680_x_at" 17081 10197 12569 10069 12275
"200681_at" 6927 15240 9303 14321 10164
"200682_s_at" 2800 14870 8674 6055 7657
"200683_s_at" 3608 18517 8183 14196 6236
"200684_s_at" 6942 20106 7365 14166 9927
"200685_at" 21321 20873 1959 22067 21034
"200686_s_at" 4832 3906 2100 4137 5102
"200687_s_at" 15951 14350 8087 14074 4664
"200688_at" 7566 19134 20730 17783 8513
"200689_x_at" 17071 8503 9319 10060 16566
"200690_at" 4871 4917 7605 19294 9581
"200691_s_at" 4797 5411 7714 7438 7149
"200692_s_at" 5070 5228 3882 7102 7251
"200693_at" 15478 14893 6658 14715 16511
"200694_s_at" 15555 3364 9886 3282 3687
"200695_at" 4036 17443 2825 6400 16569
"200696_s_at" 19918 18835 16846 15061 19664
"200697_at" 17515 8157 5848 7622 8291
"200698_at" 15920 17114 7053 16001 18038
"200699_at" 21784 18982 10355 21340 21229
"200700_s_at" 7839 15379 9963 15483 17787
"200701_at" 21362 16004 17465 20345 19347
"200702_s_at" 6202 2716 9269 3142 2808
"200703_at" 1372 5265 8754 5011 7081
"200704_at" 4401 21466 16959 20771 20254
"200705_s_at" 15347 8113 19201 7598 9284
"200706_s_at" 2336 21049 2147 19610 18904
"200707_at" 18996 20289 9236 17647 16617
"200708_at" 7044 14159 8085 16864 10070
"200709_at" 21065 18254 4877 18059 16110
"200710_at" 15145 7616 18786 14819 7749
"200711_s_at" 5567 8025 5184 18254 17014
"200712_s_at" 457 5314 2348 5987 5069
"200713_s_at" 1663 4844 4946 5278 6864
"200714_x_at" 5771 7657 19182 13769 18105
"200715_x_at" 16570 3215 9263 6190 6336
"200716_x_at" 10572 10188 12555 10054 12265
"200717_x_at" 10808 10080 12431 9918 12170
"200718_s_at" 7383 7943 8114 9863 17248
"200719_at" 18332 18556 2872 17734 19557
"200720_s_at" 5144 14504 5267 17022 8964
"200721_s_at" 4059 7280 5708 17598 9973
"200722_s_at" 4443 6180 5704 4982 5318
"200723_s_at" 5058 5696 5290 4497 6136
"200724_at" 2644 1382 1462 16126 20095
"200725_x_at" 8625 14579 19375 9872 16443
"200726_at" 15883 14627 4428 16270 16239
"200727_s_at" 3563 6661 6660 5285 6772
"200728_at" 4663 16962 6710 15175 16951
"200729_s_at" 5482 14427 3661 4580 6829
"200730_s_at" 572 1588 3508 3786 3857
"200731_s_at" 1560 1499 5221 16088 16558
"200732_s_at" 6972 2091 3239 18923 16573
"200733_s_at" 1982 1567 1147 3468 6278
"200734_s_at" 16620 15263 18438 19545 9339
"200735_x_at" 10685 10142 12504 9990 12220
"200736_s_at" 4038 8291 14498 13067 9825
"200737_at" 18530 18108 3170 18477 10072
"200738_s_at" 15030 14794 8851 17310 17347
"200739_s_at" 18375 20207 6792 21034 18592
"200740_s_at" 19876 18233 6489 18341 19188
"200741_s_at" 10763 9991 12323 9803 12091
"200742_s_at" 17457 16870 6460 19629 7073
"200743_s_at" 18691 17556 7792 20304 20632
"200744_s_at" 5904 16773 9825 18189 18972
"200745_s_at" 17669 17884 5053 16010 18795
"200746_s_at" 17546 18664 5697 18129 17776
"200747_s_at" 6480 15148 17353 15306 5051
"200748_s_at" 1889 10206 19165 14592 17049
"200749_at" 21512 3660 4998 3410 4087
"200750_s_at" 18568 10061 16705 9882 10466
"200751_s_at" 7778 6130 3123 6267 7364
"200752_s_at" 18756 17611 18730 20517 21512
"200753_x_at" 19339 13945 4922 15128 8174
"200754_x_at" 19140 14577 9753 7789 17930
"200755_s_at" 19931 21039 5908 15545 19465
"200756_x_at" 20443 21667 4316 19409 21012
"200757_s_at" 21346 21625 6651 19871 21317
"200758_s_at" 17632 16214 20283 6244 4867
"200759_x_at" 17741 16316 6625 1321 6237
"200760_s_at" 19698 20895 4100 16898 16540
"200761_s_at" 20650 21153 4728 18821 18958
"200762_at" 22267 20136 18926 22110 22125
"200763_s_at" 10577 10159 12519 10009 12230
"200764_s_at" 15226 16698 8395 14149 7537
"200765_x_at" 17616 12780 9607 14859 9063
"200766_at" 22042 8446 6032 18777 17786
"200767_s_at" 7941 8616 17430 15527 9046
"200768_s_at" 22194 20894 9242 21281 20830
"200769_s_at" 22037 20089 2424 17865 18909
"200770_s_at" 5004 19388 19414 21209 9067
"200771_at" 17358 15584 10194 14161 17716
"200772_x_at" 18842 15122 16735 17221 18128
"200773_x_at" 19716 15628 9730 7317 16330
"200774_at" 15867 15025 9677 14451 7735
"200775_s_at" 7255 7352 6332 3763 8042
"200776_s_at" 898 5893 4706 5935 8022
"200777_s_at" 2123 6600 7394 7431 7741
"200778_s_at" 4996 8012 6284 6557 10101
"200779_at" 7379 790 18457 2872 3536
"200780_x_at" 16374 18079 17250 14435 16644
"200781_s_at" 10633 14018 12414 9893 12154
"200782_at" 3081 8027 4779 15543 17269
"200783_s_at" 19853 14452 18181 19866 19191
"200784_s_at" 10683 17572 13363 11579 13607
"200785_s_at" 14915 21485 11537 9600 13790
"200786_at" 6713 6218 10595 14324 10439
"200787_s_at" 531 3099 18955 14533 8007
"200788_s_at" 1321 3156 9385 6103 7015
"200789_at" 18481 14755 6784 14033 19741
"200790_at" 3278 10108 8867 1692 1549
"200791_s_at" 4410 7337 17567 17454 16130
"200792_at" 5664 14319 8010 16177 9270
"200793_s_at" 5401 6968 19904 18920 17368
"200794_x_at" 8220 18493 5930 17897 9982
"200795_at" 1120 4058 21124 3162 16791
"200796_s_at" 57 358 713 355 148
"200797_s_at" 881 4889 4160 3572 1721
"200798_x_at" 171 794 1512 271 388
"200799_at" 10982 21552 6875 22233 22279
"200800_s_at" 20901 21693 17608 22281 22283
"200801_x_at" 8678 9956 12285 9761 12050
"200802_at" 18326 6100 16894 8227 7607
"200803_s_at" 5472 6734 5913 7937 8406
"200804_at" 8509 16650 9108 18287 18937
"200805_at" 6990 18734 18898 18194 17195
"200806_s_at" 16073 6947 7405 7798 16192
"200807_s_at" 15705 9966 12301 9781 12068
"200808_s_at" 7081 3752 19466 2024 1776
"200809_x_at" 10764 15111 12306 9786 12075
"200810_s_at" 1565 2214 17100 4775 3985
"200811_at" 1254 2001 1678 5899 2226
"200812_at" 5658 6073 9556 6956 7688
"200813_s_at" 3417 19236 3760 7027 9179
"200814_at" 17671 17666 17411 19864 19002
"200815_s_at" 495 7107 18618 2062 2723
"200816_s_at" 16985 19399 16880 19395 19988
"200817_x_at" 10869 9969 12303 9783 12071
"200818_at" 7609 14557 19077 15925 16773
"200819_s_at" 10907 10085 12438 9925 12178
"200820_at" 4042 14051 16919 15784 17599
"200821_at" 16075 21257 3671 18449 19951
"200822_x_at" 16606 7814 8766 15217 16849
"200823_x_at" 16256 17568 19652 16131 10053
"200824_at" 18520 16140 62 20170 21661
"200825_s_at" 16331 15906 9966 18694 17610
"200826_at" 15086 8477 9958 16068 16216
"200827_at" 21315 17310 19909 20012 18758
"200828_s_at" 806 3643 3207 2994 1836
"200829_x_at" 2221 2929 5902 3551 3554
"200830_at" 5577 6542 17316 17021 17473
"200831_s_at" 21246 19267 8587 21418 20131
"200832_s_at" 21893 21987 2044 20653 21306
"200833_s_at" 3872 2294 5220 7407 5486
"200834_s_at" 10589 10026 12357 9837 12119
"200835_s_at" 21038 3677 21674 6868 19657
"200836_s_at" 4626 14081 4313 8203 6893
"200837_at" 20873 14776 9334 18911 18603
"200838_at" 5901 8411 7471 19394 20253
"200839_s_at" 7146 7772 17262 17795 19237
"200840_at" 8418 7919 8925 9743 8752
"200841_s_at" 20899 8639 2880 14165 18061
"200842_s_at" 19892 15250 9747 17962 17043
