"inst_2297" "inst_2336" "inst_3668" "inst_4691" "inst_7367"
"1007_s_at" 15273 2557 16545 7770 3812
"1053_at" 21586 6609 16208 8261 3768
"117_at" 8753 3846 6044 14362 8918
"121_at" 2651 22099 1358 7547 1746
"1255_g_at" 6298 13675 7151 13625 6388
"1294_at" 21110 5611 21470 20272 1975
"1316_at" 2684 4870 2340 704 20974
"1320_at" 4258 9772 18677 4126 8133
"1405_i_at" 7843 5784 8982 18864 10662
"1431_at" 3137 14137 14347 18121 10545
"1438_at" 1950 10803 21243 7257 238
"1487_at" 13773 6538 19069 3992 19953
"1494_f_at" 20821 31 12687 211 3441
"1598_g_at" 13056 20677 11033 5677 13138
"160020_at" 777 17886 2298 21171 1522
"1729_at" 17373 6761 17108 3558 2174
"1773_at" 19575 5551 18995 2585 13609
"177_at" 13762 5233 1759 12068 8986
"179_at" 12923 788 1191 1588 18207
"1861_at" 17978 21477 20794 15948 18651
"200000_s_at" 12311 20777 4328 16750 13292
"200001_at" 12455 5802 19495 16229 16392
"200002_at" 12091 8049 12922 8708 14249
"200003_s_at" 6557 6948 6602 16093 2912
"200004_at" 13538 7375 16020 16801 13382
"200005_at" 4540 4217 16781 8741 14723
"200006_at" 12627 6860 11554 7530 14020
"200007_at" 11074 18098 10724 6504 14415
"200008_s_at" 20613 3816 19998 8304 16225
"200009_at" 15005 6331 14513 18125 16678
"200010_at" 14170 8347 16891 18165 3925
"200011_s_at" 14094 20349 15479 8641 15895
"200012_x_at" 3871 19424 2831 16601 2458
"200013_at" 13560 9082 4478 16224 3863
"200014_s_at" 13443 6278 4794 8006 15297
"200015_s_at" 13301 5604 3128 5447 13607
"200016_x_at" 4577 18804 4732 17059 13412
"200017_at" 6776 9258 6695 8363 12209
"200018_at" 6854 19210 6684 8619 13989
"200019_s_at" 12701 19156 3541 17809 2736
"200020_at" 3193 4719 3186 16207 13983
"200021_at" 6835 18368 6800 11270 2121
"200022_at" 13291 8877 12890 8273 3205
"200023_s_at" 11711 9152 13562 6355 15662
"200024_at" 11739 6159 11787 8671 3167
"200025_s_at" 11455 18272 3673 16202 12477
"200026_at" 11006 12125 6803 8332 3344
"200027_at" 15244 8798 4433 5961 15147
"200028_s_at" 15040 8250 11434 7044 14094
"200029_at" 11553 9255 3181 17865 3316
"200030_s_at" 4205 7700 4707 16305 3597
"200031_s_at" 6764 11943 6677 16168 2646
"200032_s_at" 6571 12113 6698 8831 11923
"200033_at" 13954 8969 4916 3025 14687
"200034_s_at" 11220 18081 12050 18279 12761
"200035_at" 2300 3426 18248 19800 11813
"200036_s_at" 12203 5682 4623 8637 11717
"200037_s_at" 4002 7147 4279 4401 14801
"200038_s_at" 4639 12102 10614 6900 2515
"200039_s_at" 17330 18684 13887 18396 13390
"200040_at" 15376 8797 14990 6260 15531
"200041_s_at" 14253 5780 18261 16018 12951
"200042_at" 17545 7840 13080 18291 3204
"200043_at" 17463 18112 4708 6704 11802
"200044_at" 15668 7260 13187 6053 15317
"200045_at" 13288 9085 18574 19020 15450
"200046_at" 11979 4428 15873 5884 15614
"200047_s_at" 3950 18167 4164 3476 15828
"200048_s_at" 12707 2888 4057 4554 13005
"200049_at" 20378 20827 11092 18030 15452
"200050_at" 16240 7418 13058 7392 12858
"200051_at" 17608 3181 11223 6675 21450
"200052_s_at" 17765 5788 14809 7058 13134
"200053_at" 15776 19882 20800 8378 18335
"200054_at" 4741 20064 12136 5192 20230
"200055_at" 11297 7589 4346 15962 14378
"200056_s_at" 11056 9106 10533 2225 15779
"200057_s_at" 4401 18623 10457 7584 3736
"200058_s_at" 17122 7337 15050 16608 13579
"200059_s_at" 13604 19097 13203 7378 3792
"200060_s_at" 12466 18193 15929 16122 18326
"200061_s_at" 6663 18516 6676 7892 3008
"200062_s_at" 6732 18791 6588 10998 2357
"200063_s_at" 6580 6972 6726 11191 3509
"200064_at" 14382 8845 15812 18124 16050
"200065_s_at" 12976 6916 19071 8739 14698
"200066_at" 19777 18094 17795 19164 14560
"200067_x_at" 4117 7557 13342 5366 14197
"200068_s_at" 4546 8612 4964 16163 13987
"200069_at" 17754 7364 12748 7082 14099
"200070_at" 14002 20903 14916 3164 15295
"200071_at" 20214 9336 2436 4276 19922
"200072_s_at" 14129 6463 17395 18342 11986
"200073_s_at" 14567 20853 12408 6433 3394
"200074_s_at" 14321 7011 11956 4829 12828
"200075_s_at" 17548 9164 15773 7224 14842
"200076_s_at" 2854 7590 18325 7978 19217
"200077_s_at" 4033 9315 3777 7118 11921
"200078_s_at" 12045 5926 17203 6827 12345
"200079_s_at" 13756 5323 17324 7519 3035
