"inst_1671" "inst_1792" "inst_1834" "inst_5984" "inst_7282"
"1007_s_at" 2147 18671 6349 1951 18686
"1053_at" 18832 21014 14373 19054 17922
"117_at" 5050 8945 11693 6160 4460
"121_at" 1586 806 19270 3307 14680
"1255_g_at" 9612 3523 3750 347 5532
"1294_at" 15670 5159 17755 7629 10866
"1316_at" 6597 4334 6828 19932 2405
"1320_at" 5072 10069 3117 16003 1701
"1405_i_at" 9982 1275 11409 319 4799
"1431_at" 6779 16466 6721 10213 8136
"1438_at" 2825 7693 9841 17516 12071
"1487_at" 16466 21446 17754 13647 20574
"1494_f_at" 14494 2883 6220 21047 4403
"1598_g_at" 22109 10946 6138 20709 1591
"160020_at" 2043 12429 4260 8837 15366
"1729_at" 1848 18398 19508 17401 17046
"1773_at" 3894 16118 269 1935 11208
"177_at" 4677 4075 20288 11594 1111
"179_at" 866 13342 21501 18138 20593
"1861_at" 15760 17745 19954 21513 13506
"200000_s_at" 14984 14544 14629 1216 11446
"200001_at" 13218 17747 14154 14766 13395
"200002_at" 3147 11149 267 13015 11469
"200003_s_at" 3221 10530 493 14254 2294
"200004_at" 3943 11066 11188 12482 13083
"200005_at" 17786 11810 12388 12568 15402
"200006_at" 13411 12098 413 16633 13530
"200007_at" 13513 10736 11709 4622 2896
"200008_s_at" 1321 15086 17688 14852 13908
"200009_at" 3759 11797 14778 13418 14261
"200010_at" 2724 13298 412 12430 11253
"200011_s_at" 15711 12366 13704 3874 16989
"200012_x_at" 13573 457 10992 3450 2167
"200013_at" 3127 11576 389 17144 12806
"200014_s_at" 15600 20526 11456 15121 15090
"200015_s_at" 16183 16996 11534 17672 18083
"200016_x_at" 13143 279 368 14033 11631
"200017_at" 13320 547 124 14544 2891
"200018_at" 14639 408 423 14202 11404
"200019_s_at" 3684 365 326 16537 2691
"200020_at" 18199 537 11716 4315 14684
"200021_at" 1169 490 127 7804 1431
"200022_at" 2395 10828 584 5316 11688
