"inst_870" "inst_978" "inst_2957" "inst_3518" "inst_5439" "inst_6339"
"200739_s_at" 19724 19238 16211 16054 15877 19882
"200740_s_at" 4887 16467 17935 5664 13919 15056
"200741_s_at" 12196 4538 5266 8584 8534 7524
"200742_s_at" 2339 17835 13825 4776 4757 16775
"200743_s_at" 2559 16906 13629 3292 6519 18033
"200744_s_at" 17710 4576 17074 5736 2932 16082
"200745_s_at" 5435 17540 19459 13842 6574 5042
"200746_s_at" 17814 17786 12900 4357 6635 15664
"200747_s_at" 5765 15270 945 15777 17568 18270
"200748_s_at" 7203 3237 107 5133 3866 16538
"200749_at" 17728 21195 21307 19059 19402 19171
"200750_s_at" 18980 15539 16571 14621 14823 14760
"200751_s_at" 7310 18664 15791 14394 13613 20944
"200752_s_at" 5512 1072 19469 19610 15238 14666
"200753_x_at" 18963 21238 19591 20768 20287 18721
"200754_x_at" 19195 15497 15656 19430 19843 17683
"200755_s_at" 6771 20381 19070 13567 4673 17029
"200756_x_at" 18127 21212 20519 5489 5088 15569
"200757_s_at" 6957 17818 16456 4953 16281 13680
"200758_s_at" 16742 575 11686 1598 4547 2003
"200759_x_at" 450 435 18780 857 717 3465
"200760_s_at" 7514 20116 20214 15369 6597 14965
"200761_s_at" 5695 20296 14990 4898 13873 13814
"200762_at" 1932 4170 18081 3207 2196 13633
"200763_s_at" 7510 14638 2190 6298 6820 13153
"200764_s_at" 19072 16584 17281 6724 14768 11787
"200765_x_at" 19192 4828 972 6612 14875 5142
"200766_at" 5422 15222 13142 18833 2420 15996
"200767_s_at" 20402 2899 19455 6029 4022 15423
"200768_s_at" 21648 21085 21979 22186 21988 19550
"200769_s_at" 20583 22039 22237 21788 20314 22267
"200770_s_at" 5957 1106 12084 14611 3618 15748
"200771_at" 3171 4461 18580 4368 2984 17510
"200772_x_at" 19828 17777 11746 16142 15990 17430
"200773_x_at" 16666 16799 12645 15245 14334 13345
"200774_at" 6232 17694 18494 5587 6331 16009
"200775_s_at" 5966 15473 15436 3293 4336 12977
"200776_s_at" 19157 19368 19333 6138 5081 15214
"200777_s_at" 19391 18592 16541 14865 15446 13971
"200778_s_at" 7214 19386 20192 15368 12968 12920
"200779_at" 2854 1015 12367 863 760 33
"200780_x_at" 7801 3158 14164 5307 5851 5058
"200781_s_at" 16542 3151 1836 5635 6513 3982
"200782_at" 7516 18241 12023 3429 4016 15620
"200783_s_at" 6698 21620 21132 19321 19126 18405
"200784_s_at" 1279 10667 7745 6969 7777 9828
"200785_s_at" 2734 9776 3715 12430 11029 11149
"200786_at" 18766 16214 16442 16041 13297 16244
"200787_s_at" 6060 17181 13201 20583 3220 4654
"200788_s_at" 20393 5445 10957 2532 15269 2696
"200789_at" 22232 1473 16915 540 1123 19914
"200790_at" 18491 21129 15165 17962 5887 13455
"200791_s_at" 16919 15140 16707 4167 3648 5049
"200792_at" 18048 15834 14561 15388 13400 14742
"200793_s_at" 18848 1991 19123 3098 13368 20579
"200794_x_at" 18561 19572 17563 16554 14248 14099
"200795_at" 15779 9448 10236 781 252 9365
"200796_s_at" 18322 17896 20048 21555 1291 515
"200797_s_at" 1507 3851 16958 1458 1114 3347
"200798_x_at" 6959 17545 14418 6389 4693 19136
"200799_at" 21434 21781 8483 20073 17987 2431
"200800_s_at" 22280 22133 670 21799 20205 2013
"200801_x_at" 12124 8954 11701 13882 13041 3949
"200802_at" 1355 312 12112 393 395 807
"200803_s_at" 5690 16016 16891 3085 3250 14110
"200804_at" 6423 16254 15842 3723 3371 5028
"200805_at" 6954 20118 21122 13652 6053 21365
"200806_s_at" 6656 16439 17146 5392 13172 4604
"200807_s_at" 16846 14871 14553 6116 13777 4800
"200808_s_at" 2397 677 11024 13910 4017 3894
"200809_x_at" 16949 4491 11197 15078 6787 13344
"200810_s_at" 3423 5082 12584 2935 1290 4656
"200811_at" 3409 17017 11963 1388 1767 14307
"200812_at" 16636 14486 16700 14689 6410 13452
"200813_s_at" 20824 21670 21710 20871 21938 16939
"200814_at" 6142 15904 18669 13902 16787 18367
"200815_s_at" 3036 1577 696 2129 5355 2811
"200816_s_at" 20871 21032 21578 21984 21898 19821
"200817_x_at" 12333 9167 5230 8574 8518 7497
"200818_at" 20700 18201 16140 5695 6192 15224
"200819_s_at" 12323 5239 11351 13711 14484 13903
"200820_at" 19507 15347 17750 6462 6210 17688
"200821_at" 20423 5167 16971 4735 16426 17285
"200822_x_at" 3670 3541 17102 16137 6020 19684
"200823_x_at" 5571 14640 1645 15889 13026 14357
"200824_at" 511 736 14875 3127 238 13544
"200825_s_at" 5067 14303 21258 15584 14132 17916
"200826_at" 18578 17930 14222 13684 6218 14439
"200827_at" 3508 4674 22154 17919 5428 17276
"200828_s_at" 16420 5148 19144 18862 13467 13169
"200829_x_at" 7456 18251 15323 14818 16843 15893
"200830_at" 19079 15491 19378 14057 14449 4002
"200831_s_at" 2319 2584 17888 1973 1825 20548
"200832_s_at" 4362 1674 17039 1312 3733 20710
"200833_s_at" 4066 16460 13299 2015 5191 3295
"200834_s_at" 7668 5412 5322 6549 8557 12721
"200835_s_at" 19976 18613 21794 13393 3837 4726
"200836_s_at" 21056 3157 13470 17311 20557 13187
"200837_at" 4877 14608 20628 18583 13612 20256
"200838_at" 5959 19199 1147 15286 4075 15563
"200839_s_at" 7539 15328 11111 6373 6599 15017
"200840_at" 7642 14659 14343 5576 6762 13071
"200841_s_at" 4009 17667 21820 3104 1437 974
"200842_s_at" 5718 15218 18207 2115 2985 2295
"200843_s_at" 3164 2054 18176 2407 2521 1937
"200844_s_at" 16972 17929 20755 13631 5385 12749
"200845_s_at" 16902 18044 18250 13660 16394 4717
"200846_s_at" 18339 17553 18242 16485 5516 20170
"200847_s_at" 4467 18447 1351 4404 4801 3663
"200848_at" 4659 3751 13124 15780 14114 14528
"200849_s_at" 1840 5376 2144 2463 5217 3201
"200850_s_at" 3354 4414 13086 3870 6188 4704
"200851_s_at" 4425 18413 16440 4668 16324 15192
"200852_x_at" 20618 17350 11298 20340 20306 19164
"200853_at" 7554 18467 13939 15108 13732 17235
"200854_at" 5926 3370 18753 4284 4685 19036
"200855_at" 3891 2507 15654 15095 16362 14497
"200856_x_at" 2425 14586 13744 5812 18109 17259
"200857_s_at" 18923 2593 13064 2043 3717 17128
"200858_s_at" 18797 15702 1299 5150 5973 17412
"200859_x_at" 6008 1388 1882 5020 2776 20940
"200860_s_at" 16322 4071 17587 4797 3243 17691
"200861_at" 16695 15125 17309 16094 3765 19411
"200862_at" 4719 1563 21482 3787 4793 19675
"200863_s_at" 5035 16152 15884 5987 6177 12887
"200864_s_at" 6945 19260 15450 19472 18370 14347
"200865_at" 1775 10886 10431 8231 12933 8402
"200866_s_at" 4302 4709 13258 14573 2126 14604
"200867_at" 7166 3557 2539 14272 16796 18244
"200868_s_at" 1943 3247 1474 2856 5136 15865
"200869_at" 18454 5411 5289 14483 6817 12969
"200870_at" 7177 16957 15179 13924 14801 18010
"200871_s_at" 5505 3528 12157 4085 1915 13654
"200872_at" 7451 14499 15208 4306 3311 13742
"200873_s_at" 19954 18697 12016 14662 14905 15309
"200874_s_at" 22176 16232 17990 22020 18670 14745
"200875_s_at" 20002 20629 13542 21125 20526 19239
"200876_s_at" 5726 15402 15486 5993 6206 16226
"200877_at" 7047 16287 14613 14888 14691 14186
"200878_at" 423 231 886 64 63 13463
"200879_s_at" 868 11696 6333 7115 7753 7421
"200880_at" 21422 22094 21212 21917 20703 20125
"200881_s_at" 20781 20643 16660 17557 17015 13942
"200882_s_at" 17666 18385 12796 5704 13176 15010
"200883_at" 5330 16126 12001 13508 13976 21165
"200884_at" 17435 14492 12405 18963 17177 21669
"200885_at" 20673 20786 19154 14508 2072 12976
"200886_s_at" 7669 17081 19950 16739 13618 16234
"200887_s_at" 2351 5433 12752 14569 5359 16196
"200888_s_at" 20017 18319 1748 5161 5830 13700
"200889_s_at" 4737 21237 16057 3936 2895 20311
"200890_s_at" 19184 19550 19802 17172 6155 18906
"200891_s_at" 22143 19244 17218 15009 3424 17423
"200892_s_at" 7677 18718 13478 4762 4283 17420
"200893_at" 17175 18014 11887 14389 14917 4837
"200894_s_at" 19447 20675 18142 19579 18953 3906
"200895_s_at" 20516 19381 21383 19886 19110 12504
"200896_x_at" 20030 3890 19735 5478 15620 15456
"200897_s_at" 1430 1409 1653 1727 1898 3292
"200898_s_at" 17920 15722 16946 2988 1188 2256
"200899_s_at" 3393 19261 19233 18463 4551 17400
"200900_s_at" 17171 19436 20060 13991 15529 18301
"200901_s_at" 19892 17425 18911 17636 18793 17226
"200902_at" 6267 16478 13981 4917 14201 17105
"200903_s_at" 3219 3320 17223 5586 3384 17170
"200904_at" 21338 15878 845 4545 20628 12908
"200905_x_at" 20249 3815 1851 18059 6674 18006
"200906_s_at" 1547 701 6310 1188 1038 2476
"200907_s_at" 992 1717 9065 1513 970 2846
"200908_s_at" 1636 2014 840 6399 16886 1592
"200909_s_at" 19471 15879 5354 6296 5512 16636
"200910_at" 16561 17137 18465 16738 6381 13905
"200911_s_at" 16826 4832 15215 19925 16568 17932
"200912_s_at" 4985 14810 1636 14862 14975 4905
"200913_at" 6677 17084 18314 19456 18353 17921
"200914_x_at" 2476 17298 2002 4373 13214 14640
