"inst_2561" "inst_3423" "inst_3766" "inst_3848" "inst_3941" "inst_4323"
"1007_s_at" 20783 19630 10129 8429 17319 5802
"1053_at" 14475 17661 16367 5241 7081 11082
"117_at" 16242 10715 6040 17547 11190 602
"121_at" 11306 17261 16154 20518 8149 19080
"1255_g_at" 5400 10074 6241 14347 10945 14849
"1294_at" 11474 1039 13070 4140 7228 19646
"1316_at" 10379 295 16628 22055 17772 21177
"1320_at" 3990 10559 11483 1560 16272 1478
"1405_i_at" 20058 11028 3892 14371 13229 12896
"1431_at" 19374 7821 21560 11940 9564 6741
"1438_at" 5150 3590 19590 1685 9408 528
"1487_at" 10353 21805 9548 18372 18198 836
"1494_f_at" 19264 14286 19353 5098 1923 12192
"1598_g_at" 20703 15764 19320 19228 5902 2452
"160020_at" 12507 3675 18781 8477 21261 5761
"1729_at" 21985 15042 13647 5072 4681 10784
"1773_at" 17053 4396 21756 1946 7666 18192
"177_at" 21581 6631 21226 20317 21655 4201
"179_at" 12464 18062 2437 5665 3088 8915
"1861_at" 20714 3622 14113 3158 2954 12124
"200000_s_at" 13200 2919 3048 7551 20452 4912
"200001_at" 15286 5018 10475 9695 7094 7829
"200002_at" 10878 13901 12326 11791 10000 8442
"200003_s_at" 5382 16612 5041 14330 11943 14231
"200004_at" 14079 19799 9757 11258 8186 9288
"200005_at" 13993 16684 12266 8164 17857 6368
"200006_at" 11500 13705 13347 12123 8690 10305
"200007_at" 12694 17254 13390 9956 10186 11699
"200008_s_at" 15186 3099 16638 5670 2373 20740
"200009_at" 15290 4260 11960 10871 6423 6932
"200010_at" 10855 13990 3119 11957 6373 8963
"200011_s_at" 21221 19284 3534 8253 17781 4656
"200012_x_at" 3365 3917 2684 20423 18675 18627
"200013_at" 10309 3879 3578 11837 8492 11110
"200014_s_at" 12626 19190 15381 9923 6554 10432
"200015_s_at" 15642 15149 12325 12248 16346 9926
"200016_x_at" 5316 16359 4983 19302 11865 18260
"200017_at" 5477 13921 5124 14448 12055 14314
"200018_at" 5469 3435 5117 14435 12047 14300
"200019_s_at" 14060 5070 2804 18444 19935 18381
"200020_at" 18589 19374 19085 9960 5450 7790
"200021_at" 9923 16230 5211 14549 12171 19845
"200022_at" 5402 13595 3340 12211 11965 9611
"200023_s_at" 14564 16822 12748 20495 19203 7617
"200024_at" 2808 2989 9207 11922 9944 18894
"200025_s_at" 5468 4723 9523 19233 12044 10237
"200026_at" 5581 5082 5213 10166 12173 18476
"200027_at" 13611 13954 14462 11233 15642 8042
"200028_s_at" 14167 16488 13039 8688 15979 6861
"200029_at" 5434 13545 9466 10500 9836 12257
"200030_s_at" 13295 13898 3135 19425 15701 18998
"200031_s_at" 5462 4022 5111 14424 12038 14293
"200032_s_at" 5479 3142 5126 14450 12061 18543
"200033_at" 13023 14556 11477 11461 9955 12371
"200034_s_at" 2939 2664 3026 11354 11952 19479
"200035_at" 19481 21317 13102 9437 18044 533
"200036_s_at" 10045 14572 9434 18492 17937 8774
"200037_s_at" 13774 17068 13495 19070 9366 10227
"200038_s_at" 5560 14197 9306 14534 12146 10187
"200039_s_at" 14792 4315 11491 10544 16099 9259
"200040_at" 15138 16113 11839 11388 15730 3362
"200041_s_at" 13920 13762 12004 18907 9679 6464
"200042_at" 17596 15901 12843 9901 18485 5497
"200043_at" 21369 4043 2990 11913 6448 19307
"200044_at" 13134 15994 13750 20729 7787 9272
"200045_at" 16927 18252 11180 10155 7556 4629
"200046_at" 18033 16733 13977 19110 16719 8630
"200047_s_at" 17435 17550 15479 19927 10137 7536
"200048_s_at" 13702 15550 15258 11275 16996 7177
"200049_at" 3489 17564 18814 7636 8603 3992
"200050_at" 9977 19869 11127 1731 2795 9775
"200051_at" 20697 14516 10724 6666 18536 3099
"200052_s_at" 14724 4623 12078 8568 6650 5980
"200053_at" 11056 14030 17897 20990 17983 6059
"200054_at" 19821 17531 18101 12029 19033 1711
"200055_at" 12966 16891 12932 20023 20202 5298
"200056_s_at" 17629 16533 19001 7177 8904 9857
"200057_s_at" 12641 18481 3090 19279 9220 10692
"200058_s_at" 14899 4470 15437 8093 16503 4357
"200059_s_at" 12672 3226 9894 10215 6896 10763
"200060_s_at" 14172 16542 18646 18615 16046 4672
"200061_s_at" 5459 13833 5110 14422 12036 19842
"200062_s_at" 5368 4929 5030 14314 11925 14222
"200063_s_at" 5506 16088 5151 14482 12089 14345
"200064_at" 14612 14938 9568 6568 5496 10773
"200065_s_at" 14693 13973 3674 7758 4706 9206
"200066_at" 17094 2222 12648 11640 7628 3615
"200067_x_at" 17201 16638 13167 10412 7500 12073
"200068_s_at" 15068 14444 11957 18303 7487 8128
"200069_at" 18740 21321 17102 5609 5593 3732
"200070_at" 21420 16486 17367 6148 19461 10549
"200071_at" 21409 19157 21103 7658 5539 5566
"200072_s_at" 15225 18879 11985 5599 5921 5631
"200073_s_at" 12232 15854 14054 9138 18550 7711
"200074_s_at" 10151 14287 10041 18387 15513 10650
"200075_s_at" 13811 3841 10526 8998 18051 6156
"200076_s_at" 19747 17763 9936 19459 4620 7421
"200077_s_at" 10567 4210 2946 18598 8861 18579
"200078_s_at" 12639 16340 15525 9955 18555 3868
"200079_s_at" 12805 3629 11914 9130 16161 5185
"200080_s_at" 3330 15450 10184 19097 12085 19229
"200081_s_at" 10917 14569 10186 11017 7192 11204
"200082_s_at" 9927 4303 9052 18658 12078 19022
"200083_at" 18873 17178 12145 8758 18237 6032
"200084_at" 13226 16907 15379 10365 9874 10059
"200085_s_at" 11623 5061 13801 12131 16133 6554
"200086_s_at" 13072 14253 13666 10706 16260 6658
"200087_s_at" 15837 3396 15017 19918 3904 8251
"200088_x_at" 5377 14308 5039 14325 11937 18125
"200089_s_at" 3236 14597 11205 19381 9518 9494
"200090_at" 16000 14846 11306 4646 10057 12501
"200091_s_at" 2637 3936 1453 10505 15379 12618
"200092_s_at" 5512 16290 2619 18951 15724 19563
"200093_s_at" 14895 17389 10343 18675 19020 9017
"200094_s_at" 10732 4554 11037 6631 9857 4995
"200095_x_at" 5567 14894 5202 14542 12158 14399
"200096_s_at" 17529 13668 9647 9177 16096 8084
"200097_s_at" 14241 19701 14049 12349 5041 11448
