"inst_338" "inst_1528" "inst_1945" "inst_2028" "inst_4667" "inst_5262" "inst_5627"
"203528_at" 187 669 15798 4280 16032 1422 20551
"203529_at" 8730 17194 17819 17726 17623 4676 3685
"203530_s_at" 14807 17409 4358 17928 9182 15442 15361
"203531_at" 12707 17946 18470 20784 4951 7775 19595
"203532_x_at" 1675 4165 353 16097 4447 2296 1429
"203533_s_at" 20406 21438 18796 1500 18667 17234 21232
"203534_at" 18173 19379 1326 20335 16431 18003 17796
"203535_at" 9663 16186 18700 15738 19149 128 22270
"203536_s_at" 13587 19741 18187 4928 4819 17689 12407
"203537_at" 13583 20208 19389 21820 18572 18164 3184
"203538_at" 8538 14467 7125 3097 2917 15535 13533
"203539_s_at" 5115 6192 12251 9523 11934 12550 6880
"203540_at" 5176 2755 13945 12684 14487 14184 7866
"203541_s_at" 15484 7379 9444 12799 15275 8671 3718
"203542_s_at" 3121 2084 14254 16637 13364 1121 1098
"203543_s_at" 16675 21583 11774 1230 13415 1571 4261
"203544_s_at" 14644 18762 4737 18863 6493 5781 16331
"203545_at" 12852 4876 5092 20920 16593 6881 13801
"203546_at" 10205 3324 4552 2634 2428 2006 11497
"203547_at" 21882 9540 15273 21702 4174 1949 11383
"203548_s_at" 6727 10785 15682 16744 20227 14324 10715
"203549_s_at" 19994 913 14149 5323 7212 12759 8884
"203550_s_at" 16476 16147 6796 1988 4906 2748 19076
"203551_s_at" 15797 14960 18735 18943 7464 2163 21373
"203552_at" 18257 21697 1292 21001 7120 8159 17366
"203553_s_at" 15308 18725 1607 16158 8235 18495 12363
"203554_x_at" 1707 14780 6016 4684 16251 7730 5313
"203555_at" 756 1012 2321 4076 2413 7331 1097
"203556_at" 16291 4943 6085 2493 5042 5373 16780
"203557_s_at" 3050 13933 18463 3595 3093 4176 15830
"203558_at" 4487 2738 12206 6996 6420 3122 383
"203559_s_at" 15286 8547 10816 7925 12408 12995 10855
"203560_at" 14998 16013 2389 22091 7122 8154 18408
"203561_at" 7687 6523 16084 21075 1635 14211 107
"203562_at" 854 2969 9211 21807 5571 1220 3469
"203563_at" 5920 310 8497 6725 21853 2871 22140
"203564_at" 16562 3907 5644 17187 7156 6978 11985
"203565_s_at" 1809 5928 19271 4069 15543 2511 17025
"203566_s_at" 19997 4991 1946 22251 4048 17269 19866
"203567_s_at" 5637 10025 5493 20880 7303 13622 9580
"203568_s_at" 15808 612 7122 20297 4464 13629 9737
"203569_s_at" 15139 15200 1092 21696 18260 19405 1274
"203570_at" 19958 4152 4960 9362 4522 17466 19263
"203571_s_at" 1576 5361 3497 6628 4364 15516 16151
"203572_s_at" 11997 19115 4749 19581 18736 19922 15429
"203573_s_at" 3647 4422 1751 5499 6421 1850 12138
"203574_at" 9590 13641 4052 20790 3718 7439 3806
"203575_at" 15224 15676 729 15971 5936 3891 17515
"203576_at" 3719 16034 17948 18065 7089 4894 13566
"203577_at" 14749 5462 21475 3558 1836 17973 4109
"203578_s_at" 20320 17078 21515 365 5217 2314 14555
"203579_s_at" 17039 22049 4896 18810 2063 18437 15075
"203580_s_at" 12764 16982 19242 4061 20034 16297 2768
"203581_at" 15547 19280 3150 21069 19202 3554 14732
"203582_s_at" 2066 17635 4993 18636 8849 3044 14415
"203583_at" 15763 13347 442 15905 8494 15559 17971
"203584_at" 13722 18057 18243 2974 4137 7086 13563
"203585_at" 679 19084 5632 1036 8934 18464 3455
"203586_s_at" 14794 423 21978 17397 1822 1906 19257
"203587_at" 10464 7689 16646 13788 14054 6833 1667
"203588_s_at" 1065 3747 4195 2186 20406 14702 2656
"203589_s_at" 21993 21456 4457 2420 459 1380 5305
"203590_at" 3940 19071 21994 3629 8484 5316 4472
"203591_s_at" 7336 8299 12544 16614 12350 9348 7911
"203592_s_at" 17806 1213 21191 20782 20955 2768 984
"203593_at" 13993 14019 265 21988 19951 6003 19831
"203594_at" 13470 16746 22163 16615 6985 5637 17333
"203595_s_at" 10329 933 6605 13286 21182 4562 18716
"203596_s_at" 5814 165 1817 13405 1810 3767 2399
"203597_s_at" 10669 2844 1041 5623 8398 2035 19936
"203598_s_at" 14215 1810 5312 1567 19800 5233 18726
"203599_s_at" 10178 17817 7130 3845 6272 4393 14307
"203600_s_at" 1876 4964 20533 1214 19974 2290 17206
"203601_s_at" 4600 7054 12638 7426 514 12858 17160
"203602_s_at" 14917 17549 21648 4975 4631 2562 11556
"203603_s_at" 8308 10906 7770 21146 13522 8976 6033
"203604_at" 12457 19864 17371 386 10373 6350 19483
"203605_at" 8638 18421 19089 16512 16178 6015 4856
"203606_at" 13800 17707 20808 19959 18616 4755 16118
"203607_at" 8639 18870 998 19098 6591 4579 18331
"203608_at" 15820 13716 1567 5624 4460 14969 17684
"203609_s_at" 4097 2348 13772 6617 1179 20529 3931
"203610_s_at" 20192 12846 21487 4642 1315 18572 7172
"203611_at" 12416 2910 20092 4650 20184 3336 15053
"203612_at" 16619 17568 19372 2666 8495 21382 17096
"203613_s_at" 3699 15505 2233 19862 8882 5090 3823
"203614_at" 12870 18825 2655 18690 8980 4197 18810
"203615_x_at" 10374 14889 18776 20720 21639 6320 4182
"203616_at" 11681 19014 7161 21141 5022 16336 12115
"203617_x_at" 14769 19509 2103 5297 15785 1279 20606
"203618_at" 11434 1925 5808 12147 837 12454 9475
"203619_s_at" 5991 9480 15216 5862 13525 8612 8573
"203620_s_at" 17971 20159 18203 20777 20181 8091 14207
"203621_at" 3895 16339 2385 17014 15655 7767 16523
"203622_s_at" 13302 17962 2223 5411 9188 16931 16208
"203623_at" 9649 22149 12954 15193 195 2354 1207
"203624_at" 21201 3727 144 22280 2989 5744 15009
"203625_x_at" 15537 14322 18302 21962 20504 6113 3151
"203626_s_at" 13618 21358 15809 4903 22264 19973 3080
"203627_at" 13331 4901 5864 21731 8838 6923 16481
"203628_at" 10730 20439 9928 148 7142 3357 11628
"203629_s_at" 1263 4186 3236 19495 19485 6076 20594
"203630_s_at" 19776 13973 18120 979 4308 5390 12310
"203631_s_at" 6470 7884 9756 7552 11418 9199 5949
"203632_s_at" 14187 18545 3733 15594 20415 14552 18680
"203633_at" 9493 16532 19848 15820 2924 18839 15168
"203634_s_at" 18417 19453 9243 11600 19419 16154 5186
"203635_at" 20092 4251 21437 18979 17480 18748 20960
"203636_at" 21508 170 5539 11850 19993 1089 2799
"203637_s_at" 7700 1235 7166 13208 7727 3745 454
"203638_s_at" 285 21839 11350 9556 13784 3889 21270
"203639_s_at" 7669 16125 11669 8852 19652 19868 16786
"203640_at" 923 17467 1835 6375 1430 5571 18414
"203641_s_at" 2538 21110 15182 14965 160 6502 1294
"203642_s_at" 9225 4815 681 12829 20823 16668 13824
"203643_at" 2189 17348 11166 17298 782 3795 12405
"203644_s_at" 11592 18144 14977 1007 21209 1487 4431
"203645_s_at" 22047 6229 8113 15489 6302 8750 10356
"203646_at" 17711 21204 578 21896 17363 958 19163
"203647_s_at" 10409 18838 4999 21901 7502 7630 15443
"203648_at" 14840 14806 18331 18247 7928 17044 15642
"203649_s_at" 19889 889 15982 10777 23 8831 74
"203650_at" 2898 22097 343 7746 1890 6757 17699
"203651_at" 15978 5272 6729 11176 20279 17939 4638
"203652_at" 16049 14813 20864 18875 7153 4742 20010
"203653_s_at" 21124 2900 4470 16436 17516 19710 15290
"203654_s_at" 2493 15300 20101 18030 18289 5343 5364
"203655_at" 11595 855 1742 2366 19723 5091 12176
"203656_at" 14293 16344 19725 21298 8665 18286 20181
"203657_s_at" 19684 21105 7264 11708 7765 4517 21615
"203658_at" 13471 4039 20071 3774 15755 18277 2679
"203659_s_at" 15041 20348 20588 5420 8245 19998 16516
"203660_s_at" 8768 15985 5284 18832 7353 15654 12109
"203661_s_at" 14000 21896 7294 12203 21806 16185 1912
"203662_s_at" 7990 1475 14413 9141 3406 3877 852
"203663_s_at" 15190 17288 2241 5418 5802 15414 15178
"203664_s_at" 15246 5813 3582 4613 19365 16018 16794
"203665_at" 2293 581 293 4886 21701 222 773
"203666_at" 3707 20079 9139 16017 14885 19467 17889
"203667_at" 11704 18676 1721 17694 16397 5458 17682
"203668_at" 12298 20673 20572 3471 7259 3504 2432
"203669_s_at" 21454 21865 21094 358 7622 21905 557
"203670_at" 358 2952 16073 7191 13892 13817 3624
"203671_at" 18090 7490 20473 8429 4683 275 20906
"203672_x_at" 2533 2680 5627 19848 18466 21319 19860
"203673_at" 2783 181 8044 3524 10027 10878 10091
"203674_at" 10061 4657 6950 17218 8134 17995 1720
"203675_at" 2302 4530 230 19628 8312 4332 16997
"203676_at" 17090 2483 4839 7349 304 2811 13304
"203677_s_at" 14519 4571 4931 17760 17405 5154 16822
"203678_at" 19516 4070 5680 5070 15789 8103 22045
"203679_at" 3219 16134 2682 2842 5650 15705 14764
"203680_at" 18562 20424 10182 11645 1471 7499 20722
"203681_at" 7000 6198 11778 9889 11170 10871 9141
"203682_s_at" 17728 19714 20901 16094 4853 2230 19444
"203683_s_at" 697 21475 19920 541 19795 20625 1535
"203684_s_at" 4875 7396 9901 10866 10615 5622 3435
"203685_at" 11291 3404 15308 717 15049 19737 2121
"203686_at" 741 5354 5211 2528 1953 17243 17018
"203687_at" 13973 8447 17332 8824 11538 13031 8260
"203688_at" 13995 18317 4736 21835 2180 14985 18183
"203689_s_at" 17157 5696 2227 21643 1704 19612 15828
"203690_at" 17560 19395 3446 22179 6234 17245 19787
"203691_at" 6930 8748 4419 13682 19293 8442 1307
"203692_s_at" 17202 19635 6604 799 21328 16269 16476
"203693_s_at" 10670 21768 3322 17651 7758 7949 15129
"203694_s_at" 12166 17028 18216 4662 15860 17666 14033
"203695_s_at" 21919 12645 6150 11292 18229 13544 8544
"203696_s_at" 11113 18080 20386 5497 15495 6401 14398
"203697_at" 17276 9169 15377 7803 10753 9805 9182
"203698_s_at" 7636 1277 7725 9538 20583 11419 1661
"203699_s_at" 22279 16288 9015 14573 9769 15664 2162
"203700_s_at" 17625 321 13223 4894 12277 20317 5360
"203701_s_at" 14858 4333 21150 15719 2463 20747 18053
"203702_s_at" 36 17785 184 4 20695 20234 17724
"203703_s_at" 21139 15263 14809 13137 456 1258 21932
"203704_s_at" 19172 5233 7227 17258 4746 6521 17082
"203705_s_at" 20089 2506 21840 10134 21930 21105 5532
"203706_s_at" 2602 21119 3864 10390 17610 18327 13699
"203707_at" 15221 18255 21835 2940 17729 5685 15017
"203708_at" 8379 6803 14931 224 476 8197 8052
"203709_at" 3720 19689 4951 20086 19782 7547 15019
"203710_at" 6990 3086 5333 2889 4519 22196 22155
"203711_s_at" 20952 5838 6654 19962 16587 19984 15283
"203712_at" 3885 19210 18212 2259 17404 15769 3453
"203713_s_at" 16218 3893 3788 11342 19008 7304 14850
"203714_s_at" 16437 15468 351 20736 9094 16362 13941
"203715_at" 2681 16635 5620 18075 2230 17834 3268
"203716_s_at" 6802 10685 9103 9855 19463 9557 2270
"203717_at" 21718 8546 20394 5723 20690 18973 13118
"203718_at" 939 18763 4047 4167 2153 1106 5407
"203719_at" 16337 16899 21760 19223 7329 21525 11695
"203720_s_at" 1532 4881 3066 2112 8866 2248 1379
"203721_s_at" 16787 18816 4560 17189 17919 16744 18723
"203722_at" 11860 19308 8672 7966 1997 19028 2359
"203723_at" 103 22034 21251 14982 8085 18341 17302
"203724_s_at" 6712 8489 17551 7330 18445 19788 12867
"203725_at" 11903 4365 2830 20840 18730 2355 15581
"203726_s_at" 3373 21783 20328 10301 2445 17021 12137
"203727_at" 3074 2188 21477 18343 18166 6014 5229
"203728_at" 14166 21766 22216 3679 22162 6514 2724
"203729_at" 3129 9376 17878 21444 19165 21024 2565
"203730_s_at" 19237 17452 4452 18643 17669 5257 20339
"203731_s_at" 13410 3261 410 2719 21199 20745 12020
"203732_at" 2929 17364 20820 17034 4574 17465 11890
"203733_at" 9226 21222 18785 17523 8917 20697 16105
"203734_at" 14626 20110 3967 2534 3673 7017 5759
"203735_x_at" 20504 21498 21575 15465 19936 18863 2451
"203736_s_at" 19133 21960 11124 13625 19944 2024 19244
"203737_s_at" 12054 5821 21922 19753 16316 19541 13399
"203738_at" 16398 20029 5026 19037 17271 17169 11952
"203739_at" 17833 18968 3041 22252 20324 8151 17597
"203740_at" 1987 5309 6789 3132 15354 5929 12554
"203741_s_at" 2085 176 1086 20068 7316 2341 20191
"203742_s_at" 14544 3221 19168 20748 7510 19122 4458
"203743_s_at" 16120 18341 6387 18469 15659 16380 17371
"203744_at" 12312 18833 2342 5441 2385 6162 11874
"203745_at" 17989 18678 20392 19176 19610 14741 20103
"203746_s_at" 10680 15688 19034 2514 8321 16452 17671
"203747_at" 13000 1455 1704 14916 13242 14694 22179
"203748_x_at" 13977 18966 6244 16296 16030 19176 12413
"203749_s_at" 3292 2218 14142 1623 2406 3935 1690
"203750_s_at" 1683 21867 15015 11923 15174 21802 21841
"203751_x_at" 376 17507 13926 8519 20919 22021 12048
"203752_s_at" 3273 13241 20129 19897 18074 4237 14768
"203753_at" 8374 9963 1803 2397 17189 9613 11262
"203754_s_at" 16058 14082 2595 12962 4246 22253 21223
"203755_at" 16209 14549 5462 20377 18239 6434 14425
"203756_at" 10125 3658 14436 10762 2449 17711 15484
"203757_s_at" 13728 4057 19583 14431 20913 22204 14875
"203758_at" 9080 13012 21901 3670 9227 10741 10325
"203759_at" 19789 1208 4237 17688 15619 21133 20825
"203760_s_at" 5921 12830 15596 21120 14564 1442 8778
"203761_at" 21275 837 13511 20949 15355 856 8227
"203762_s_at" 8009 5170 10471 13993 17157 1860 11625
"203763_at" 17242 20408 260 11752 20861 16673 21714
"203764_at" 12408 14362 2580 21605 8759 16572 12675
"203765_at" 11839 19612 4306 17507 16855 16936 18773
"203766_s_at" 8391 8397 8443 13100 11909 10337 6672
"203767_s_at" 16029 1994 21242 12637 8084 19900 21640
"203768_s_at" 1961 11407 10912 11079 326 19086 21642
"203769_s_at" 21704 11563 18553 925 429 13363 7745
"203770_s_at" 6851 9115 7654 9464 2474 1011 317
"203771_s_at" 19371 15607 2565 7338 3639 19323 3550
"203772_at" 8279 7249 7732 6450 19021 13441 10904
"203773_x_at" 13642 20011 2829 18068 6771 582 1067
"203774_at" 2975 19901 3606 17813 1933 5774 11781
"203775_at" 13953 20537 7111 20841 17032 7410 18995
"203776_at" 16689 18853 239 1386 4972 16002 4438
"203777_s_at" 572 13127 2257 19718 5671 5711 15087
"203778_at" 15895 5499 19854 16021 6943 1096 22164
"203779_s_at" 11657 3589 8258 8655 6202 4888 20385
"203780_at" 20551 16497 20979 6962 18837 16353 17961
"203781_at" 545 15683 2569 21205 16081 5728 18493
"203782_s_at" 12598 16087 21058 18221 19356 5521 3526
"203783_x_at" 63 12459 16804 3279 9693 10654 5965
"203784_s_at" 7909 15745 11636 11422 16950 11281 20454
"203785_s_at" 3206 13579 16727 597 17013 5677 21356
"203786_s_at" 8954 14773 3355 13153 5931 14900 14244
"203787_at" 17990 15889 838 8968 3699 3695 16567
"203788_s_at" 9768 5524 1332 9208 3616 5864 2233
"203789_s_at" 3733 16602 619 6965 16448 5274 4611
"203790_s_at" 10893 16913 6374 16867 8328 5293 12353
"203791_at" 21035 19679 19495 21245 20152 14499 18104
"203792_x_at" 505 3874 19516 14605 20318 21886 11804
"203793_x_at" 15605 19861 20383 16735 20391 21173 21091
"203794_at" 18995 1695 3782 1032 18141 1425 20216
"203795_s_at" 18121 4701 18702 18072 16298 19873 19754
"203796_s_at" 11155 5887 4459 16600 8698 5891 2251
"203797_at" 20200 7364 17791 15617 6305 11394 10974
"203798_s_at" 2861 8523 8950 13360 9946 9534 7340
"203799_at" 19920 19326 400 4416 2101 20186 14355
"203800_s_at" 3682 16537 20009 860 7968 3100 3948
"203801_at" 2704 3268 4099 17719 2768 2055 5391
"203802_x_at" 13588 5408 19515 750 3025 7963 4690
"203803_at" 8593 13858 1132 14615 16967 19507 18691
"203804_s_at" 19041 20196 3181 21456 15612 18118 21162
"203805_s_at" 613 14943 884 1919 4097 4758 13572
"203806_s_at" 1305 5648 8887 18345 6160 15020 18705
"203807_x_at" 5701 6796 11502 9873 12332 8779 6493
"203808_at" 21513 8977 16109 12400 11985 12932 5836
"203809_s_at" 9594 354 12803 10097 3145 6079 20269
"203810_at" 597 18209 2849 19246 1780 2834 15163
"203811_s_at" 247 13694 3532 13930 1052 20229 20409
"203812_at" 20150 7416 21397 958 12044 12050 10106
"203813_s_at" 7304 761 15920 13005 11815 13491 5877
"203814_s_at" 1456 17487 21967 17318 16025 7733 3832
"203815_at" 4343 3089 5725 13430 6365 19991 17081
"203816_at" 13374 3666 2579 16737 9424 18726 13444
"203817_at" 15131 3013 18696 8900 4348 14042 2423
"203818_s_at" 10596 5363 19995 19741 19375 20267 17487
"203819_s_at" 7228 10300 6468 19995 18248 12754 7335
"203820_s_at" 5499 11190 19204 18099 5151 13909 10622
"203821_at" 6750 4290 19753 18807 18384 21102 22195
"203822_s_at" 15563 5357 5508 17045 17710 4047 19042
"203823_at" 3604 22163 21040 7248 18937 5195 1410
"203824_at" 21612 12458 3422 8319 4603 12693 9608
"203825_at" 3899 5773 21912 21287 4284 4389 2325
"203826_s_at" 19698 16918 22098 22020 21927 18338 5100
"203827_at" 11721 17956 21992 12103 2420 17426 15464
"203828_s_at" 6092 7225 14485 9413 20410 10853 8808
"203829_at" 276 14028 18664 18631 8820 15387 13604
"203830_at" 9887 19593 218 1753 16089 20223 13045
"203831_at" 17704 2368 1499 18034 17518 3653 15027
"203832_at" 801 19875 19958 5312 5054 15476 15347
"203833_s_at" 3293 21390 19928 20904 5114 20347 4743
"203834_s_at" 18681 4084 1772 19353 5244 17020 15271
"203835_at" 8224 10087 7696 7448 10480 11397 6500
"203836_s_at" 15179 18191 17321 4628 15515 18665 16970
"203837_at" 21312 4452 21102 18476 21023 21254 20663
"203838_s_at" 15728 11164 9607 11005 9597 8836 8477
"203839_s_at" 3220 5695 9473 1891 20321 6743 19318
"203840_at" 20955 19353 608 12973 9186 2963 20626
"203841_x_at" 4205 11927 13573 11802 7695 20537 21674
"203842_s_at" 4410 374 13265 6461 12918 14134 8846
"203843_at" 1725 20884 4724 3966 16712 14795 17007
"203844_at" 7910 9 16892 6368 903 19288 12335
"203845_at" 16989 890 2902 11082 7491 3396 5524
"203846_at" 9178 18844 19815 12008 15390 19746 3946
"203847_s_at" 14032 2655 19676 351 19285 18838 13199
"203848_at" 18513 16934 5224 5098 20147 17597 18175
"203849_s_at" 9123 21843 12528 1444 21535 15049 3404
"203850_s_at" 19061 6982 15723 6912 7197 9031 9064
"203851_at" 16054 22153 21125 8012 4209 21052 3675
"203852_s_at" 16815 17029 4634 17452 3883 5455 19423
"203853_s_at" 16504 2869 21059 22100 21007 5536 20518
"203854_at" 3778 9190 15178 13178 14242 1948 4225
"203855_at" 12007 2834 4662 21939 2267 18969 21128
"203856_at" 11470 20777 3596 18445 18349 7125 11779
"203857_s_at" 3676 16606 18644 3018 7354 15492 4295
"203858_s_at" 1794 20190 21075 1762 5557 20772 18555
"203859_s_at" 16659 15569 22130 21226 2338 12529 8891
"203860_at" 14682 19378 16244 6663 3303 2397 16000
"203861_s_at" 4514 12764 10395 6892 10635 8587 9614
"203862_s_at" 8214 6649 15962 7130 10405 11156 7386
"203863_at" 5081 12849 12435 7996 10324 9152 10536
"203864_s_at" 18298 46 7278 18940 10377 21803 14698
"203865_s_at" 15696 14478 1506 16206 15477 15670 4821
"203866_at" 19767 14432 17719 4264 3841 16977 18618
"203867_s_at" 12850 3751 1501 112 9177 20594 21560
"203868_s_at" 16157 1749 15449 11551 11335 10743 10213
"203869_at" 17324 18319 3562 413 6423 18678 14878
"203870_at" 20029 17048 654 17855 4547 17907 20548
"203871_at" 3232 3631 18424 17179 19859 3385 21579
"203872_at" 4174 12941 14691 13376 21245 3626 7723
"203873_at" 11776 9071 15572 3795 9747 14243 11084
"203874_s_at" 19975 9365 4702 7932 17146 21673 21690
"203875_at" 17585 12968 1315 12883 17320 14152 11060
"203876_s_at" 19144 8108 8996 11744 12630 9308 6520
"203877_at" 7461 8675 9273 8669 11392 11367 7961
"203878_s_at" 20403 981 13812 840 124 14822 7915
"203879_at" 18835 12837 1793 17927 20291 6545 20111
"203880_at" 3967 15253 18845 20207 6077 6738 12131
"203881_s_at" 8309 8401 9205 5825 12600 11127 8232
"203882_at" 16281 21290 696 21033 4820 1725 16544
"203883_s_at" 20297 21472 5486 18873 18176 5528 18736
"203884_s_at" 22118 20378 19873 18907 2029 14972 22000
"203885_at" 11136 16354 5588 4797 16265 17114 13423
"203886_s_at" 5596 10974 15407 9430 11450 13207 9402
"203887_s_at" 16256 20883 9758 8821 12240 16253 2600
"203888_at" 19797 8756 8012 13447 10868 21695 21479
"203889_at" 5717 1032 21275 10952 8102 14169 6892
"203890_s_at" 9826 13705 10522 16170 1343 19476 11541
"203891_s_at" 2751 22074 4092 873 21953 20872 1655
"203892_at" 16024 313 21828 21291 21714 1093 2321
"203893_at" 3072 20312 5334 21238 8476 15016 5240
"203894_at" 17304 18447 15896 11114 672 22168 4423
"203895_at" 13168 13293 18052 2832 8311 3452 14344
"203896_s_at" 9983 5222 3767 7585 16301 6124 3304
"203897_at" 11252 20200 1403 1660 5028 1817 19665
"203898_at" 21483 21515 251 3009 20831 5667 20399
"203899_s_at" 11137 3244 20916 2743 16505 19188 3565
"203900_at" 19974 994 9351 5332 8110 13901 6576
"203901_at" 18153 17883 14028 5560 875 15712 5342
"203902_at" 8405 10543 10180 12667 12066 8297 10446
"203903_s_at" 16607 6889 16575 14598 12407 14367 4221
"203904_x_at" 15782 1438 10063 10833 22014 3333 22075
"203905_at" 908 17334 2790 3082 9053 15873 14548
"203906_at" 21624 4721 21980 514 8609 4546 19505
"203907_s_at" 14960 14174 18789 12236 18694 20287 12907
"203908_at" 9655 777 6114 11982 22012 3176 4229
"203909_at" 16064 14764 1700 18250 18150 16080 15248
"203910_at" 11651 15533 3700 15436 8466 4981 13826
"203911_at" 8611 4277 20853 19957 18250 6075 5379
"203912_s_at" 1364 18099 4033 907 2762 2077 2284
"203913_s_at" 4905 11866 186 10193 2221 6270 13248
"203914_x_at" 13784 4099 901 13072 5329 20439 21641
"203915_at" 15268 13031 13596 8904 14745 5028 649
"203916_at" 470 1565 5733 18266 17570 19243 13452
"203917_at" 18951 1945 5931 15491 9324 19742 13514
"203918_at" 11352 11421 15603 13466 9387 156 8756
"203919_at" 7 5942 17205 14105 4687 19246 17421
"203920_at" 1694 1904 3452 16845 2316 3738 16106
"203921_at" 19099 6355 98 2885 2707 15897 13105
"203922_s_at" 21438 10039 11154 18432 10993 891 18246
"203923_s_at" 861 1266 13388 3478 10351 14384 11134
"203924_at" 14786 12790 16780 14472 12144 3110 10121
"203925_at" 1358 13266 857 2177 2586 4521 5776
"203926_x_at" 17696 21961 20677 4911 20179 2465 21482
"203927_at" 13943 19557 5445 17358 2726 21490 20443
"203928_x_at" 3467 616 9723 14216 22108 3091 5534
"203929_s_at" 18626 634 9386 14263 194 2698 1582
"203930_s_at" 14060 20241 8817 15325 14002 4968 2562
"203931_s_at" 2126 1554 22009 3090 16576 4551 4090
"203932_at" 11879 413 21810 141 15153 19425 16710
"203933_at" 18804 19600 7421 19658 6987 20140 16732
"203934_at" 21720 6898 10192 6681 2321 10578 6896
"203935_at" 18358 19272 6967 17852 5861 2591 21264
"203936_s_at" 16624 22123 20132 20605 19136 3393 16335
"203937_s_at" 9886 22234 15887 12607 3876 20971 504
"203938_s_at" 12263 1647 7905 18326 6536 5708 4161
"203939_at" 18360 582 22007 1413 7267 852 22148
"203940_s_at" 12318 1537 13756 6159 421 21029 19089
"203941_at" 19906 21016 4726 806 7280 19689 1757
"203942_s_at" 8724 13271 11302 345 8519 14498 14400
"203943_at" 21134 15836 17970 16081 15542 7425 15279
"203944_x_at" 16425 2186 19685 19197 5487 6610 3805
"203945_at" 21354 21648 18414 2884 8249 15726 14843
"203946_s_at" 11345 4010 12438 12340 3743 5317 2053
"203947_at" 12314 18585 2886 19420 4953 21500 2492
"203948_s_at" 6688 10769 7519 3868 10023 11291 8714
"203949_at" 16477 7313 14758 3706 13104 10769 20039
"203950_s_at" 15355 21162 10090 63 8230 7150 1593
"203951_at" 6110 10239 17588 10830 21725 9571 11230
"203952_at" 14220 5754 4632 16443 7095 870 19480
"203953_s_at" 797 14485 507 9670 3983 17950 13051
"203954_x_at" 540 15565 1624 10739 4285 17728 11786
"203955_at" 14201 20847 4709 13739 18089 5640 4859
"203956_at" 20702 16029 20627 1457 9076 3177 20576
"203957_at" 13922 18983 6829 18051 6251 15471 11521
"203958_s_at" 10713 4942 3790 17824 5694 1295 15844
"203959_s_at" 2417 14569 268 17472 2401 547 4342
"203960_s_at" 3441 17384 2831 18587 2936 5291 18488
"203961_at" 14931 13680 21871 14399 8650 20047 14312
"203962_s_at" 12119 14486 18681 14921 3903 5250 12051
"203963_at" 8911 14689 1862 14961 9026 16300 5301
"203964_at" 10991 13538 4276 18836 7395 6039 4800
"203965_at" 20861 1912 7594 18392 21908 16414 17290
"203966_s_at" 15093 4326 21966 20053 17771 3071 2105
"203967_at" 1805 20752 1723 1876 20571 4855 11706
"203968_s_at" 3446 16033 21511 19613 7393 6906 4730
"203969_at" 16600 13199 17607 13791 14657 21047 21855
"203970_s_at" 18949 21562 2981 22071 4891 18790 11534
"203971_at" 16062 18357 2256 4540 18073 3355 3473
"203972_s_at" 10200 15650 17897 20336 9041 17971 19296
"203973_s_at" 13813 14846 21532 323 19965 17179 19491
"203974_at" 2741 15428 4000 16666 17084 18255 17959
"203975_s_at" 14595 3950 21766 5409 3721 17968 13500
"203976_s_at" 1585 13739 10176 2519 15749 18518 21860
"203977_at" 4629 21685 9511 13390 1303 19069 1557
"203978_at" 18756 15870 5611 18198 16045 20204 17569
"203979_at" 5529 956 17824 13691 7134 761 6476
"203980_at" 20008 7976 18831 5747 620 9626 87
"203981_s_at" 3834 1804 20951 84 1896 8068 17825
"203982_s_at" 7108 8184 8958 12513 21611 11479 8618
"203983_at" 15931 17027 1552 19893 15656 4133 19535
"203984_s_at" 12080 21661 3628 4233 19475 19856 13627
"203985_at" 14132 14531 4069 2226 15534 18744 2402
"203986_at" 17327 20511 21983 5232 19370 1655 14181
"203987_at" 16404 13919 2213 8886 6159 16515 20365
"203988_s_at" 19387 17460 18012 3321 16635 17503 18444
"203989_x_at" 7819 21866 5842 10782 19142 2016 22119
"203990_s_at" 2046 3681 13610 20337 1731 5983 2797
"203991_s_at" 3385 917 717 11126 891 1758 4306
"203992_s_at" 12463 2604 3259 3687 15441 19858 14481
"203993_x_at" 7619 9833 11523 7694 11014 10090 7314
"203994_s_at" 7612 4108 14860 7494 19979 22190 19399
"203995_at" 6595 1082 16495 7730 13972 11391 1854
"203996_s_at" 20792 11839 1397 18939 9862 503 2958
"203997_at" 15357 15392 18179 15234 2384 3351 14455
"203998_s_at" 18594 5342 12715 12018 21511 1314 20480
"203999_at" 8521 14798 5614 16191 16297 3361 3333
"204000_at" 11391 13111 20424 17561 20624 6566 4712
"204001_at" 18581 13102 303 3640 18264 2587 5094
"204002_s_at" 19493 1069 14505 14886 13953 6101 2885
"204003_s_at" 1618 21461 5815 2200 4022 20678 14550
"204004_at" 16898 16895 2438 6870 17179 5824 16296
"204005_s_at" 16141 5651 20426 5895 3898 15288 15544
"204006_s_at" 14076 9575 9239 12510 13194 6836 410
"204007_at" 19048 12852 10008 1647 14051 47 1325
"204008_at" 16306 2637 13505 14095 4763 2102 1965
"204009_s_at" 14252 17220 20679 18946 19246 7039 19297
"204010_s_at" 7518 13195 15269 14374 17626 19725 4166
"204011_at" 16766 1781 2431 18524 17398 20236 1634
"204012_s_at" 9944 19369 5485 21258 3878 7221 11647
"204013_s_at" 6373 2433 12692 5769 13094 21554 1759
