"inst_1508" "inst_1926" "inst_2008" "inst_4991" "inst_6645"
"1007_s_at" 5927 19190 20104 2549 4059
"1053_at" 6957 20694 22044 18525 13378
"117_at" 8413 13977 14518 4572 17528
"121_at" 19686 17271 18871 19570 4280
"1255_g_at" 15486 9591 10337 3755 9656
"1294_at" 2716 16312 5463 2703 5078
"1316_at" 9592 10809 21977 19882 21508
"1320_at" 4217 6901 16806 4376 18819
"1405_i_at" 16024 7317 3454 4373 10502
"1431_at" 2441 12384 8460 7206 5376
"1438_at" 7993 5898 14926 20135 21239
"1487_at" 4544 18350 4466 14757 4880
"1494_f_at" 9955 21322 22105 10896 2614
"1598_g_at" 7805 1121 5426 10286 17389
"160020_at" 2249 17214 17486 10289 3759
"1729_at" 8012 1234 2245 20139 17514
"1773_at" 11253 20093 18500 2039 21526
"177_at" 13201 6933 2656 6289 12805
"179_at" 21205 20401 20539 16655 18694
"1861_at" 8818 222 849 13031 18635
"200000_s_at" 8327 2442 3911 1755 13044
"200001_at" 8373 1115 2361 17019 14455
"200002_at" 11897 16682 18367 10369 5578
"200003_s_at" 10563 3208 17538 2173 7842
"200004_at" 9544 19665 7197 12763 12739
"200005_at" 8236 14833 6627 14788 13465
"200006_at" 7834 18020 6325 11642 5146
"200007_at" 6550 20252 6721 12342 6271
"200008_s_at" 10924 19816 20164 21166 21501
"200009_at" 8689 18726 4579 12648 17694
"200010_at" 11475 14965 6662 11034 16203
"200011_s_at" 8893 18160 6533 2877 4742
"200012_x_at" 20540 14820 6431 10102 12420
"200013_at" 11657 16815 18687 10624 14475
"200014_s_at" 6197 773 19271 11831 5494
"200015_s_at" 4830 15000 6711 12544 3676
"200016_x_at" 10468 16429 20340 2700 3692
"200017_at" 10931 19522 6629 5280 5499
"200018_at" 11419 19832 6252 1777 4754
"200019_s_at" 11406 1312 6465 2256 5694
"200020_at" 5840 17669 18562 11884 12608
"200021_at" 14543 19435 6543 5467 7996
"200022_at" 12282 16754 7173 1780 13061
"200023_s_at" 8455 932 18478 11141 2678
"200024_at" 10544 1242 7050 2748 5498
"200025_s_at" 11694 15718 17732 1773 3723
"200026_at" 12124 21529 2831 2145 5669
"200027_at" 5146 17499 5557 13672 2028
"200028_s_at" 4693 1631 3312 14015 3014
"200029_at" 11303 2081 3180 11268 14614
"200030_s_at" 10901 3279 5119 10311 4345
"200031_s_at" 19778 2223 18290 2754 7898
"200032_s_at" 20092 14680 4454 2319 5621
"200033_at" 10041 21705 5152 2616 3958
"200034_s_at" 20258 21211 4808 10492 15661
"200035_at" 11754 20500 3112 16967 3855
"200036_s_at" 11841 1784 5252 11032 4845
"200037_s_at" 4158 18805 19249 2698 2956
"200038_s_at" 12305 18434 5229 2644 12800
"200039_s_at" 11277 16570 4175 11922 6329
"200040_at" 5338 17805 6425 13304 14348
"200041_s_at" 4993 18665 4859 11493 12669
"200042_at" 10611 3679 1985 15123 14452
