"inst_3122" "inst_6501" "inst_7258"
"1007_s_at" 1335 13327 17070
"1053_at" 16918 1704 13393
"117_at" 20845 9277 12783
"121_at" 17046 14947 668
"1255_g_at" 12343 5224 7307
"1294_at" 8426 13326 4148
"1316_at" 19054 265 893
"1320_at" 9383 10006 11685
"1405_i_at" 16302 358 880
"1431_at" 19965 21502 10958
"1438_at" 11376 7267 13025
"1487_at" 21442 3516 1930
"1494_f_at" 414 13181 11452
"1598_g_at" 116 17061 16462
"160020_at" 22123 20184 17857
"1729_at" 8309 11747 21279
"1773_at" 20808 21122 16369
"177_at" 2570 944 808
"179_at" 18544 22077 20814
"1861_at" 2513 12561 15151
"200000_s_at" 4281 13035 20193
"200001_at" 17661 3075 13301
"200002_at" 7283 3614 14794
"200003_s_at" 11023 3545 4181
"200004_at" 9021 17911 15527
"200005_at" 6013 12038 13586
"200006_at" 6022 12525 16548
"200007_at" 16405 13550 13594
"200008_s_at" 4105 15200 19658
"200009_at" 7241 13953 13140
"200010_at" 8607 3333 15769
"200011_s_at" 17766 13450 3613
"200012_x_at" 16228 3423 3517
"200013_at" 16601 11567 16348
"200014_s_at" 8722 15678 15656
"200015_s_at" 8201 16660 13538
"200016_x_at" 17386 12330 14174
"200017_at" 11165 4257 13528
"200018_at" 11149 4285 15211
"200019_s_at" 17282 3699 15651
"200020_at" 3461 14149 19335
"200021_at" 16877 6619 2525
"200022_at" 15558 3085 3882
"200023_s_at" 5544 15227 16926
"200024_at" 8352 11341 15063
"200025_s_at" 17231 4162 13507
"200026_at" 11313 11868 3142
"200027_at" 6744 16043 15158
"200028_s_at" 3939 12739 16750
"200029_at" 6893 3477 14785
"200030_s_at" 7554 13247 14502
"200031_s_at" 11133 4619 15162
"200032_s_at" 11168 3191 3633
"200033_at" 16606 13831 16957
"200034_s_at" 15553 11390 13035
"200035_at" 8969 19750 1380
"200036_s_at" 6029 11630 17323
"200037_s_at" 6788 14362 14914
"200038_s_at" 11280 4137 14554
"200039_s_at" 7719 11570 17840
"200040_at" 15937 15834 13790
"200041_s_at" 18104 12570 13470
"200042_at" 8630 13081 13913
"200043_at" 18706 16145 4344
"200044_at" 6247 16648 15969
"200045_at" 16087 13637 2563
"200046_at" 16796 14334 17272
"200047_s_at" 17526 14616 17924
"200048_s_at" 7250 12116 15058
"200049_at" 18622 12894 4232
"200050_at" 4847 16150 18286
"200051_at" 16962 17899 13388
"200052_s_at" 4324 16165 19476
"200053_at" 5188 12967 21451
"200054_at" 6909 14353 14699
"200055_at" 17189 4063 16399
"200056_s_at" 18781 20263 16163
"200057_s_at" 6995 4117 4387
"200058_s_at" 17244 14886 17558
"200059_s_at" 17494 15693 18764
"200060_s_at" 6058 13052 15994
"200061_s_at" 11131 2734 4282
"200062_s_at" 11003 6412 3830
"200063_s_at" 11208 11709 13985
"200064_at" 7109 13122 16098
"200065_s_at" 5919 15275 16096
"200066_at" 6027 13160 18148
"200067_x_at" 16005 14635 19261
"200068_s_at" 5022 11768 4117
"200069_at" 17644 18369 21550
"200070_at" 21609 19831 20084
"200071_at" 6356 20348 20885
"200072_s_at" 5437 16421 16746
"200073_s_at" 2859 14907 14783
"200074_s_at" 17286 12679 16655
"200075_s_at" 7504 12210 13151
"200076_s_at" 4976 3619 16620
"200077_s_at" 17591 4491 13158
"200078_s_at" 6885 11906 13432
"200079_s_at" 4154 13339 17850
"200080_s_at" 16909 11623 14311
"200081_s_at" 8293 4319 14790
"200082_s_at" 7950 11413 4385
"200083_at" 16238 19489 18920
"200084_at" 16089 16631 19089
"200085_s_at" 6903 4195 16825
"200086_s_at" 6941 3505 16785
"200087_s_at" 5395 12705 2749
"200088_x_at" 11016 2509 3614
"200089_s_at" 7633 11553 15085
"200090_at" 7059 15153 19037
"200091_s_at" 17115 11660 13595
"200092_s_at" 8930 2762 14137
"200093_s_at" 4100 14195 17245
"200094_s_at" 15935 14594 3629
"200095_x_at" 11287 6609 3218
"200096_s_at" 17026 11412 18291
"200097_s_at" 5070 14279 15675
"200098_s_at" 15570 15030 17806
"200099_s_at" 11220 6566 14724
"200593_s_at" 4898 13463 3974
"200594_x_at" 5207 14159 4314
"200595_s_at" 8724 17272 18122
"200596_s_at" 5751 18838 17751
"200597_at" 2354 3245 775
"200598_s_at" 4496 15243 2876
"200599_s_at" 17164 14583 14881
"200600_at" 17681 9997 14560
"200601_at" 18343 15654 18932
"200602_at" 2777 17782 1643
"200603_at" 17754 17134 18574
