"inst_1527" "inst_1944" "inst_2027" "inst_5304" "inst_6705"
"1007_s_at" 8018 2938 736 7900 5021
"1053_at" 4824 21723 5351 3111 19543
"117_at" 15607 8128 7840 15714 9208
"121_at" 20070 2677 2892 1360 13993
"1255_g_at" 9957 14342 12889 13329 9964
"1294_at" 13336 4778 1205 13481 3495
"1316_at" 20925 12359 4314 14229 2766
"1320_at" 11263 10518 17878 11066 19602
"1405_i_at" 13415 11135 8549 15976 19245
"1431_at" 14065 12629 10577 10570 19063
"1438_at" 5177 7760 15650 21062 19156
"1487_at" 21311 1488 18842 20417 18723
"1494_f_at" 21332 21928 4783 13812 18605
"1598_g_at" 18661 19079 2188 22027 14120
"160020_at" 19326 4357 3330 13459 5302
"1729_at" 2317 17296 2891 401 2510
"1773_at" 19378 18323 4575 756 20805
"177_at" 12657 13476 21191 13257 5706
"179_at" 21381 20960 20147 715 21102
"1861_at" 20219 19383 2779 4943 17775
"200000_s_at" 8271 18639 6550 3591 19449
"200001_at" 17656 17050 19417 6385 14468
"200002_at" 18211 6006 8633 6978 14623
"200003_s_at" 19035 6327 8169 6002 7681
"200004_at" 7506 1298 4836 5244 14392
"200005_at" 5133 21461 5167 7522 16140
"200006_at" 7225 18783 4710 18098 4641
"200007_at" 19709 20235 20001 5985 11757
"200008_s_at" 8015 22065 19891 5910 21348
"200009_at" 7045 18617 6418 18542 16610
"200010_at" 19768 19337 6959 4795 20188
"200011_s_at" 17545 2556 7004 7625 14681
"200012_x_at" 9412 21046 6636 21310 4458
"200013_at" 17624 17744 8256 6037 14224
"200014_s_at" 7754 5165 6955 18529 12287
"200015_s_at" 7518 6373 6622 4388 5528
"200016_x_at" 9363 4309 6817 7577 4467
"200017_at" 9512 17265 18648 4596 4946
"200018_at" 7931 5927 8065 3594 5742
"200019_s_at" 18090 5543 19927 7219 13001
"200020_at" 3745 17536 7268 18975 18727
"200021_at" 18018 5345 21086 20199 7799
"200022_at" 17171 18175 8171 7406 14715
"200023_s_at" 8775 18702 8212 6415 3628
"200024_at" 18517 21366 19049 6747 5028
"200025_s_at" 18600 1103 7129 3632 3858
"200026_at" 17590 19408 18565 19278 4960
"200027_at" 6298 5682 8854 19487 2994
"200028_s_at" 6347 6538 7183 7827 12808
"200029_at" 9436 20670 8362 19859 5114
"200030_s_at" 7688 18662 5639 7090 13329
"200031_s_at" 12022 18490 19615 5510 7727
"200032_s_at" 17816 18314 4487 7599 6014
"200033_at" 6983 4158 5113 4072 12818
"200034_s_at" 17475 2779 7717 18338 18332
"200035_at" 20541 6139 20357 1879 5095
"200036_s_at" 17667 20537 19515 4269 3543
"200037_s_at" 2800 5473 4717 7843 4220
"200038_s_at" 19079 17852 5607 5943 12801
"200039_s_at" 18340 5577 7283 5945 15406
"200040_at" 7496 2911 6124 5753 13207
