"inst_2575" "inst_3438" "inst_3698" "inst_4720" "inst_7396"
"1007_s_at" 786 19643 16235 9091 7937
"1053_at" 10667 4184 2310 4148 17295
"117_at" 19726 13314 2328 16224 12923
"121_at" 4668 17475 9673 7000 1222
"1255_g_at" 14386 14061 10996 16586 8522
"1294_at" 1633 12703 21911 20778 9769
"1316_at" 20687 12975 9130 1794 20107
"1320_at" 15592 16642 6120 603 9525
"1405_i_at" 7436 16276 14528 19086 15619
"1431_at" 20484 4465 7041 5100 15071
"1438_at" 16185 2135 5630 2218 5474
"1487_at" 5375 1854 9530 3373 3370
"1494_f_at" 1504 18192 21575 3136 9223
"1598_g_at" 1086 5251 20045 9445 3283
"160020_at" 21401 10669 20589 767 6017
"1729_at" 8468 19242 19505 19197 19669
"1773_at" 3603 8577 874 2466 16888
"177_at" 1258 14775 1108 3300 5055
"179_at" 21756 20019 8417 9827 6113
"1861_at" 19464 20564 5471 4151 5185
"200000_s_at" 6956 18563 19288 19049 1802
"200001_at" 9258 3190 4416 6511 7054
"200002_at" 19554 7037 10209 9702 16114
"200003_s_at" 14019 17744 12466 11533 5965
"200004_at" 7715 18048 8321 11183 19101
"200005_at" 8506 5920 7017 10383 5261
"200006_at" 7311 8109 16611 9658 17365
"200007_at" 9871 5597 4863 7841 17447
"200008_s_at" 6264 2326 1268 6459 5884
"200009_at" 6716 7618 10004 9379 15763
"200010_at" 12012 5132 4782 8889 16389
"200011_s_at" 9324 2889 7345 4513 8002
"200012_x_at" 18834 18261 18658 18317 19264
"200013_at" 11092 8791 9163 6288 16561
"200014_s_at" 6809 7848 19951 7776 19160
"200015_s_at" 9595 18225 17182 7423 16154
"200016_x_at" 13959 8414 16633 19137 17748
"200017_at" 14111 18070 12565 11280 18491
"200018_at" 14104 17447 12553 20130 19297
"200019_s_at" 18395 9041 17773 19161 8200
"200020_at" 7864 17493 5048 11348 8128
"200021_at" 18554 20933 12662 18471 16148
"200022_at" 14036 4842 4052 10172 5843
"200023_s_at" 11503 7123 17999 10957 17951
"200024_at" 9426 6760 9289 18556 7626
"200025_s_at" 14103 8968 10300 19003 17575
"200026_at" 14206 19553 12666 19421 16283
"200027_at" 7550 19127 16774 7964 16278
"200028_s_at" 10777 8182 18309 6778 17737
"200029_at" 14068 17439 9228 18408 7843
"200030_s_at" 10526 8742 7077 19226 17440
"200031_s_at" 14096 17959 12544 18673 16151
"200032_s_at" 14113 8613 12567 18703 8050
"200033_at" 8164 17726 10535 11267 17909
"200034_s_at" 11284 6529 4554 11469 17740
"200035_at" 20023 20569 19287 4325 3553
"200036_s_at" 19630 8765 9482 11111 4748
"200037_s_at" 7844 8273 18862 6340 17455
"200038_s_at" 14184 8756 9827 19568 6527
"200039_s_at" 5637 18353 10414 11109 6039
"200040_at" 10103 7419 17822 7595 17155
"200041_s_at" 7552 5125 5620 10072 3097
"200042_at" 8114 5713 5293 9475 5196
"200043_at" 11609 3552 3139 4747 17398
"200044_at" 6653 5146 8099 8196 17408
"200045_at" 7628 2650 9742 9158 4819
"200046_at" 11821 3812 6407 6009 18768
"200047_s_at" 7794 20874 16200 7003 17621
"200048_s_at" 11309 6224 17833 10843 18224
"200049_at" 5563 600 3379 4015 16329
"200050_at" 5803 20455 18829 4475 6565
"200051_at" 8574 17890 8526 7115 3212
"200052_s_at" 4575 2922 4537 7067 7811
"200053_at" 2745 5818 16483 21601 17936
"200054_at" 5812 2538 9713 4468 20822
"200055_at" 6568 8430 6644 9675 2749
"200056_s_at" 9841 4577 16313 5420 19575
"200057_s_at" 18712 7319 16309 19027 17805
"200058_s_at" 8352 17426 6718 6251 6033
"200059_s_at" 11967 4505 7571 8967 16752
"200060_s_at" 5124 7590 8670 7762 5323
"200061_s_at" 14094 19027 12543 19404 16487
"200062_s_at" 14007 8830 12451 13657 7239
"200063_s_at" 14138 8501 12590 13848 18631
"200064_at" 9006 6258 3423 10691 18859
"200065_s_at" 7435 7818 7107 8408 6879
"200066_at" 11467 3555 16387 8502 2483
"200067_x_at" 10143 19754 10814 7160 17664
"200068_s_at" 10241 8854 17570 9055 18334
"200069_at" 5503 5169 6375 1746 16497
"200070_at" 21079 4522 18818 7763 2135
"200071_at" 10021 18542 9245 7079 16199
"200072_s_at" 9533 7557 16317 7612 6102
"200073_s_at" 19179 8415 18060 7372 7861
"200074_s_at" 10242 8668 16602 10921 7364
"200075_s_at" 5034 4756 8805 9377 5191
"200076_s_at" 18895 18891 7259 9317 3014
"200077_s_at" 20255 6755 9520 9927 17522
"200078_s_at" 6527 5737 10465 10041 4721
"200079_s_at" 5757 7294 8788 10836 4025
"200080_s_at" 19810 6551 10389 7830 8027
"200081_s_at" 19314 7637 6243 10597 16225
"200082_s_at" 14127 8484 10727 18400 7461
"200083_at" 8726 1283 9022 8966 6991
"200084_at" 9517 5600 4793 8997 18302
"200085_s_at" 8226 7702 7335 7499 5798
"200086_s_at" 8785 18099 18281 11605 7835
"200087_s_at" 10921 5333 9881 3095 18640
"200088_x_at" 14015 17570 12462 18463 6269
