"inst_2562" "inst_3424" "inst_3684" "inst_4706" "inst_7383"
"1007_s_at" 21950 5567 8354 9948 18696
"1053_at" 8141 3614 19568 2469 2588
"117_at" 4128 7943 11635 15998 8714
"121_at" 5444 1021 6753 21910 21116
"1255_g_at" 15227 12264 13365 15140 10164
"1294_at" 9712 10635 20793 21354 15305
"1316_at" 16785 2071 7917 1079 16862
"1320_at" 12787 8217 21101 1648 9490
"1405_i_at" 4756 8099 11839 6619 15430
"1431_at" 21660 2728 17216 2989 213
"1438_at" 14525 3802 6782 10737 1293
"1487_at" 21271 16567 19365 3292 4418
"1494_f_at" 21318 3023 21974 12077 11840
"1598_g_at" 5460 20131 19837 4052 7338
"160020_at" 5522 9491 709 21305 5528
"1729_at" 5546 20693 18072 8344 20846
"1773_at" 6934 610 10905 2687 20018
"177_at" 18473 15080 1805 5351 12966
"179_at" 19366 21633 8627 6553 477
"1861_at" 21219 3310 17380 7536 2835
"200000_s_at" 9631 15937 17206 19121 4172
"200001_at" 5400 5994 18492 17634 16084
"200002_at" 18099 17219 8827 10219 6933
"200003_s_at" 11918 16605 12900 10676 16053
"200004_at" 16303 6547 10141 5408 17952
"200005_at" 8873 4789 18170 7635 4229
"200006_at" 8867 16058 9569 8980 16092
"200007_at" 9080 17279 5723 8373 18092
"200008_s_at" 1940 2123 21643 1953 5260
"200009_at" 5165 5561 16666 17913 15620
"200010_at" 9806 5152 10347 8319 5721
"200011_s_at" 9660 16978 8695 8881 15891
"200012_x_at" 9241 7348 19584 19771 5759
"200013_at" 16795 17690 10604 10173 6043
"200014_s_at" 6841 17490 4885 7146 18077
"200015_s_at" 19537 6335 5590 6378 7005
"200016_x_at" 16304 4502 10975 17543 16011
"200017_at" 12008 16727 12982 9547 17363
"200018_at" 12000 17181 12974 10484 6777
"200019_s_at" 9577 17755 17179 18089 4128
"200020_at" 16117 6179 4841 8706 2714
"200021_at" 16933 3068 13072 12939 7048
"200022_at" 11932 5288 8511 17654 5710
"200023_s_at" 16110 17631 10121 8839 5856
"200024_at" 16266 17578 17261 17575 16645
"200025_s_at" 11998 16522 9071 18024 16166
"200026_at" 12112 19977 13078 18316 7304
"200027_at" 16395 6819 5416 7933 16825
"200028_s_at" 9742 17348 5589 8880 17638
"200029_at" 11962 3831 10366 18526 7688
"200030_s_at" 7893 16898 9430 8670 7385
"200031_s_at" 11990 6500 12966 10368 7499
"200032_s_at" 12010 6557 17530 18210 7221
"200033_at" 9640 18601 9057 5177 7140
"200034_s_at" 10097 7074 10451 17814 15819
"200035_at" 7568 16218 17356 19242 5845
"200036_s_at" 8111 5991 8822 9559 5489
"200037_s_at" 8324 16972 8948 6802 16834
"200038_s_at" 12088 5979 10838 9377 6173
"200039_s_at" 6071 6722 17469 10196 2859
"200040_at" 9336 17282 16647 8676 5952
"200041_s_at" 7195 3444 8650 7322 5570
"200042_at" 16591 17199 7146 10569 6924
"200043_at" 8089 7182 5261 10706 18069
"200044_at" 17510 18664 7690 7628 7350
"200045_at" 7234 4758 19473 17578 7448
"200046_at" 3893 6726 9390 6029 18103
"200047_s_at" 8731 16551 3563 5441 17746
"200048_s_at" 18493 3471 7371 7497 6086
"200049_at" 9083 6077 3131 3936 18571
"200050_at" 7705 17482 8790 5294 3606
"200051_at" 8369 19413 17752 19107 4983
"200052_s_at" 7315 2209 9314 4926 4266
"200053_at" 7427 3872 18735 2028 20166
"200054_at" 16358 3289 8508 9110 19586
"200055_at" 8083 4968 8234 8699 6861
"200056_s_at" 19397 19158 2470 1388 7656
"200057_s_at" 16946 16907 10939 10147 16100
"200058_s_at" 19441 3288 10609 10346 4997
"200059_s_at" 9743 15747 17475 5264 7224
"200060_s_at" 7957 15940 11272 10420 5416
"200061_s_at" 11988 7242 18878 19215 16831
"200062_s_at" 11906 16712 12884 12654 7164
"200063_s_at" 16374 6212 13006 12857 17207
"200064_at" 16101 17568 16875 7747 7461
"200065_s_at" 8105 3994 9852 8786 6561
"200066_at" 17806 2793 17049 18258 17382
"200067_x_at" 4986 4969 8833 7533 16054
"200068_s_at" 7837 6131 11096 10652 16747
"200069_at" 10057 18000 2501 6188 6582
"200070_at" 8968 21393 9231 5066 983
"200071_at" 9702 20988 1447 2986 19241
"200072_s_at" 6143 15959 17232 7759 15903
"200073_s_at" 19544 19893 10483 9383 5953
"200074_s_at" 9493 17500 9277 8453 4809
"200075_s_at" 6342 6855 10637 17664 6500
"200076_s_at" 19135 19334 18572 5856 18026
"200077_s_at" 17803 6747 9440 9192 7440
"200078_s_at" 7526 19018 17480 6361 6119
"200079_s_at" 7075 6636 18987 7244 16253
"200080_s_at" 19304 18551 8763 3990 7404
"200081_s_at" 8193 6083 7109 19084 6553
"200082_s_at" 12028 18220 20252 10477 5349
"200083_at" 18124 18694 5090 17968 5789
"200084_at" 9586 15939 4781 4147 7333
