"inst_2175" "inst_3754" "inst_3835" "inst_3929" "inst_4310" "inst_6030"
"200668_s_at" 4243 11648 6105 4662 12275 13692
"200669_s_at" 4311 14986 18886 16291 15206 18717
"200670_at" 19238 20015 16757 4480 15061 10643
"200671_s_at" 11 10212 18090 17174 21791 22141
"200672_x_at" 21743 15172 4389 20997 18993 15211
"200673_at" 16737 13075 16115 10261 12992 13066
"200674_s_at" 6706 5567 11042 6550 2157 5090
"200675_at" 20091 11977 5242 4165 9541 14647
"200676_s_at" 1733 10418 1646 18758 13448 12411
"200677_at" 994 12159 6203 4142 11356 17175
"200678_x_at" 13295 11548 17140 15130 11230 14844
"200679_x_at" 15493 13528 17003 12939 17258 10775
"200680_x_at" 3599 5607 17569 6611 11351 5138
"200681_at" 16693 10231 4584 11749 10967 13276
"200682_s_at" 14212 13718 5599 15392 16836 15879
"200683_s_at" 12410 12275 4788 17783 18467 16090
"200684_s_at" 18336 12482 16119 11695 18680 13927
"200685_at" 16072 13379 1929 19309 21367 16944
"200686_s_at" 16397 12182 5954 15375 19973 21943
"200687_s_at" 12979 13295 17685 13732 10446 13223
"200688_at" 21286 17373 968 3768 3287 21532
"200689_x_at" 3237 9317 16601 3697 9991 9002
"200690_at" 15759 12424 3059 14099 20180 19532
"200691_s_at" 14689 14472 4208 12293 15106 14559
"200692_s_at" 16731 16631 17147 13784 12545 14088
"200693_at" 14425 11677 5398 4219 3191 15469
"200694_s_at" 16885 13765 6186 4538 15623 13379
"200695_at" 20884 20893 16794 13981 11573 12959
"200696_s_at" 14411 19736 16862 14354 20761 14655
"200697_at" 11664 3963 17947 4408 10180 15651
"200698_at" 15923 15297 6686 17511 9945 15633
"200699_at" 15223 13780 7874 17907 13562 15342
"200700_s_at" 18181 15246 6460 14052 10892 11563
"200701_at" 19340 10816 8352 16347 12318 14263
"200702_s_at" 13957 16555 20526 11311 21509 14827
"200703_at" 17537 10677 7161 3571 14342 10225
"200704_at" 17096 2380 2216 10539 10311 10805
"200705_s_at" 6662 1906 16279 4293 13592 9367
"200706_s_at" 16707 11129 16164 11411 14667 18588
"200707_at" 19841 17810 18074 3706 1777 9546
"200708_at" 14681 11986 5630 12685 13012 13347
"200709_at" 19068 13208 6700 15948 2155 13588
"200710_at" 12281 11730 7780 10300 2807 13204
"200711_s_at" 19871 12474 4530 15410 16609 15463
"200712_s_at" 18338 18715 17686 19251 15529 21062
"200713_s_at" 13849 3768 15127 2350 14934 15758
"200714_x_at" 13361 13943 3295 13526 10870 13742
"200715_x_at" 4160 14087 17518 15245 10875 9904
"200716_x_at" 6765 5600 11095 6597 3120 5124
"200717_x_at" 6476 5503 10963 6457 4881 5039
"200718_s_at" 13087 3286 5860 3584 10924 10716
"200719_at" 2139 12962 3520 15651 17130 16424
"200720_s_at" 12667 17652 8750 15673 11752 18475
"200721_s_at" 13137 10554 16663 11156 11478 15445
"200722_s_at" 21236 18344 7195 17436 3108 21610
"200723_s_at" 14495 14971 15963 12956 9260 16376
"200724_at" 19180 1778 7918 1081 20081 21726
"200725_x_at" 12153 9777 8455 10451 10758 3001
"200726_at" 13013 14361 7458 15581 13370 20017
"200727_s_at" 15302 16228 21709 17921 22196 20696
"200728_at" 18618 12370 16110 16480 13993 10064
"200729_s_at" 14637 14208 8927 11179 12198 17598
"200730_s_at" 13672 20583 20886 19297 11223 14299
"200731_s_at" 21159 14719 3590 20602 9887 15994
"200732_s_at" 19995 10219 4481 15349 14208 14918
"200733_s_at" 15624 19252 17299 2772 14589 21241
"200734_s_at" 18953 14823 7409 14527 17654 14530
"200735_x_at" 6638 5559 11034 6535 2926 5084
"200736_s_at" 2399 3206 13396 6116 15601 3738
"200737_at" 18049 18533 15589 14491 10707 10884
"200738_s_at" 13560 9681 6465 12243 2073 12435
"200739_s_at" 12015 18124 18089 13690 1491 14021
"200740_s_at" 12658 9819 7353 3568 10868 13031
"200741_s_at" 6563 5425 10861 6349 4801 4962
"200742_s_at" 13051 14831 20489 10987 2545 16102
"200743_s_at" 16613 13864 17455 14822 11224 11944
"200744_s_at" 17192 13851 7059 14118 16406 16178
"200745_s_at" 12742 18296 16135 19087 16505 16585
"200746_s_at" 18451 11229 4549 11119 11287 16818
"200747_s_at" 3682 11530 8129 4396 1762 8869
"200748_s_at" 16797 3359 15758 12031 5017 3071
"200749_at" 14233 12456 2460 13065 18213 20069
"200750_s_at" 13373 5478 15371 11602 2572 10093
"200751_s_at" 12423 19740 18669 16748 13217 17859
"200752_s_at" 14695 2904 15292 12270 1245 12037
"200753_x_at" 11283 15186 17256 15265 10682 19915
"200754_x_at" 12926 12246 5970 10645 3159 10236
"200755_s_at" 17204 10050 19434 10280 13046 11573
