"inst_2480" "inst_4201" "inst_4786"
"1007_s_at" 17416 14287 14924
"1053_at" 17571 19414 15298
"117_at" 18782 5207 308
"121_at" 14968 5357 4824
"1255_g_at" 8567 9922 8722
"1294_at" 6195 21906 15859
"1316_at" 2053 13082 356
"1320_at" 7013 7835 10524
"1405_i_at" 20055 21479 9061
"1431_at" 518 16876 15424
"1438_at" 9751 876 5303
"1487_at" 3716 17430 12768
"1494_f_at" 21572 831 14987
"1598_g_at" 21324 17651 2814
"160020_at" 18771 15567 1215
"1729_at" 19537 5431 13413
"1773_at" 5215 18467 13135
"177_at" 14792 17985 15709
"179_at" 19201 3640 17774
"1861_at" 4206 17187 4243
"200000_s_at" 6383 19638 13405
"200001_at" 16181 13866 14481
"200002_at" 5997 3482 12925
"200003_s_at" 8547 7683 4950
"200004_at" 17304 14237 21050
"200005_at" 14328 16710 4340
"200006_at" 5695 12160 13621
"200007_at" 14537 13734 15230
"200008_s_at" 15790 15569 22222
"200009_at" 14245 13111 14093
"200010_at" 8550 16015 17822
"200011_s_at" 15077 15561 13485
"200012_x_at" 13809 5893 3996
"200013_at" 8458 5087 13350
"200014_s_at" 3311 5321 17820
"200015_s_at" 15301 4565 16499
"200016_x_at" 8457 14809 13716
"200017_at" 8685 7738 13411
"200018_at" 8668 12007 13962
"200019_s_at" 8634 6316 3620
"200020_at" 6101 18386 15059
"200021_at" 6272 7784 7781
"200022_at" 8571 3258 4473
"200023_s_at" 13407 15085 13857
"200024_at" 13943 11875 4923
"200025_s_at" 8665 4943 4754
"200026_at" 8835 4032 12016
"200027_at" 15019 3988 17499
"200028_s_at" 15594 15566 12113
"200029_at" 8614 3450 4644
"200030_s_at" 14654 14932 15527
"200031_s_at" 8655 7731 4978
"200032_s_at" 8688 4926 12194
"200033_at" 15684 14461 20789
"200034_s_at" 15007 15914 12466
"200035_at" 21121 21092 4407
"200036_s_at" 14048 5616 13251
"200037_s_at" 14373 4676 18895
"200038_s_at" 8805 11691 14018
"200039_s_at" 13448 13913 12849
"200040_at" 14776 14471 18116
"200041_s_at" 14134 18465 14451
"200042_at" 3702 19342 15167
"200043_at" 14084 17924 19364
"200044_at" 14950 16183 16865
"200045_at" 3712 16912 3272
"200046_at" 16982 11701 16677
"200047_s_at" 14075 6055 19490
"200048_s_at" 14631 12650 12550
"200049_at" 2443 18410 14213
"200050_at" 6390 2776 20223
"200051_at" 14222 13074 2992
"200052_s_at" 14094 6091 17903
"200053_at" 18751 16442 17191
"200054_at" 14343 17784 15542
"200055_at" 4168 13964 3856
"200056_s_at" 18699 13474 21597
"200057_s_at" 14387 14877 13137
"200058_s_at" 13406 15286 17611
"200059_s_at" 13410 14418 20753
"200060_s_at" 4389 19294 12269
"200061_s_at" 8653 7730 4374
"200062_s_at" 8528 7675 7622
"200063_s_at" 8727 7752 7740
"200064_at" 3320 6216 14828
"200065_s_at" 14354 12559 15018
"200066_at" 18186 18473 17959
"200067_x_at" 17608 5081 20509
"200068_s_at" 16439 13785 14273
"200069_at" 6290 3915 18943
"200070_at" 5504 17803 2525
"200071_at" 16457 13231 21406
"200072_s_at" 17418 19775 14559
"200073_s_at" 5427 13679 17704
"200074_s_at" 5547 5277 17264
"200075_s_at" 15712 15464 15742
"200076_s_at" 15127 17444 12209
"200077_s_at" 13949 13912 4051
"200078_s_at" 5496 14610 13649
"200079_s_at" 3075 13367 16093
"200080_s_at" 15246 3409 15917
"200081_s_at" 5910 17199 4454
"200082_s_at" 8714 12066 14046
"200083_at" 20482 12535 15862
"200084_at" 16657 12538 19711
"200085_s_at" 4516 5024 3120
"200086_s_at" 5771 12514 12655
"200087_s_at" 16436 11919 18857
"200088_x_at" 8542 6244 7632
"200089_s_at" 13253 3337 14139
"200090_at" 5337 13630 19259
"200091_s_at" 13648 16778 17481
"200092_s_at" 8740 2126 4897
"200093_s_at" 5688 5838 17534
"200094_s_at" 13880 15031 14307
"200095_x_at" 8814 7778 7773
"200096_s_at" 1124 4353 18716
"200097_s_at" 16778 12502 20324
"200098_s_at" 4221 12750 12178
"200099_s_at" 8744 3555 12438
"200593_s_at" 13855 14305 13521
"200594_x_at" 14661 6052 15643
"200595_s_at" 5783 20111 15240
"200596_s_at" 16217 18275 13105
"200597_at" 14794 1435 13209
"200598_s_at" 3593 14183 15351
"200599_s_at" 14266 16416 17818
"200600_at" 4680 15951 2304
"200601_at" 3833 20944 12312
"200602_at" 15583 1809 17033
"200603_at" 14867 11774 20423
"200604_s_at" 20762 13453 15430
"200605_s_at" 16118 6342 22239
"200606_at" 19363 2826 16473
"200607_s_at" 17154 5320 14832
"200608_s_at" 14233 11629 21195
"200609_s_at" 5896 19761 19925
"200610_s_at" 5674 14792 12001
"200611_s_at" 14804 13894 5090
"200612_s_at" 17061 14013 19057
"200613_at" 15647 18580 12186
"200614_at" 18291 17404 17507
"200615_s_at" 3372 17293 18826
"200616_s_at" 14830 16483 12584
"200617_at" 15327 19579 15759
"200618_at" 17636 13613 14673
"200619_at" 2690 16673 12671
"200620_at" 16595 12787 18226
"200621_at" 17993 17587 5405
"200622_x_at" 5629 13975 13529
"200623_s_at" 4685 21412 13427
"200624_s_at" 5796 15172 20818
"200625_s_at" 18145 17735 12846
"200626_s_at" 18047 17198 20661
"200627_at" 14892 12411 18071
"200628_s_at" 19063 12361 21363
"200629_at" 20010 17955 2599
"200630_x_at" 6300 5943 3735
"200631_s_at" 15874 15980 19227
"200632_s_at" 22222 14829 13187
"200633_at" 6377 7729 7694
"200634_at" 13545 19544 12638
"200635_s_at" 19361 16929 5234
