"inst_2147" "inst_2803" "inst_4082"
"1007_s_at" 18236 7642 6025
"1053_at" 4533 4474 18905
"117_at" 19710 18099 12755
"121_at" 17712 3713 4995
"1255_g_at" 14337 14001 12272
"1294_at" 7910 20705 7711
"1316_at" 22189 10901 21284
"1320_at" 12801 16949 18353
"1405_i_at" 2165 18404 13827
"1431_at" 16581 20881 5987
"1438_at" 15448 20650 2972
"1487_at" 8147 12102 9241
"1494_f_at" 21685 66 21048
"1598_g_at" 17583 4650 20692
"160020_at" 2189 2148 7124
"1729_at" 2227 6195 6971
"1773_at" 3045 3890 3378
"177_at" 17272 13863 21531
"179_at" 20087 792 22083
"1861_at" 1942 11999 4469
"200000_s_at" 4292 10317 8288
"200001_at" 15713 10858 5387
"200002_at" 6414 12958 8132
"200003_s_at" 10901 12266 11066
"200004_at" 6194 6439 16456
"200005_at" 8659 11324 18702
"200006_at" 15804 11343 9003
"200007_at" 16440 7006 14197
"200008_s_at" 7332 8402 17955
"200009_at" 16842 11695 14499
"200010_at" 8424 11584 15010
"200011_s_at" 3550 10786 17153
"200012_x_at" 7519 21767 15163
"200013_at" 7289 12405 7371
"200014_s_at" 15836 11405 5908
"200015_s_at" 15831 5773 6586
"200016_x_at" 8590 13185 11022
"200017_at" 11182 15956 11127
"200018_at" 11137 13165 11125
"200019_s_at" 6021 11276 15729
"200020_at" 20745 8720 20655
"200021_at" 3626 21515 11174
"200022_at" 10974 20453 5804
"200023_s_at" 4088 7882 18112
"200024_at" 6621 12830 7085
"200025_s_at" 8249 12618 8484
"200026_at" 10935 20987 7283
"200027_at" 7267 9199 8369
"200028_s_at" 2608 7980 5469
"200029_at" 11078 21031 7791
"200030_s_at" 5122 11847 16776
"200031_s_at" 11194 15918 11119
"200032_s_at" 10910 15961 8791
"200033_at" 3806 7537 15824
"200034_s_at" 7363 13120 15181
"200035_at" 8030 12185 14845
"200036_s_at" 8440 12252 14987
"200037_s_at" 7894 5731 7496
"200038_s_at" 10899 13303 15089
"200039_s_at" 8709 11761 14856
"200040_at" 6574 5127 16963
"200041_s_at" 5044 8415 14272
"200042_at" 4372 6823 18752
"200043_at" 5250 9441 5735
"200044_at" 17667 5576 14918
"200045_at" 18836 10235 18298
"200046_at" 18869 6272 6743
"200047_s_at" 18793 6107 14522
"200048_s_at" 5082 6908 14931
"200049_at" 7609 7476 14481
"200050_at" 5809 7070 5725
