"inst_1554" "inst_3171" "inst_5731"
"1007_s_at" 3025 5709 12872
"1053_at" 16642 17690 13671
"117_at" 1147 8058 5408
"121_at" 21105 5560 17543
"1255_g_at" 14207 7517 9801
"1294_at" 18064 1779 21543
"1316_at" 20335 21899 20516
"1320_at" 6151 8055 6466
"1405_i_at" 1365 10869 7076
"1431_at" 6675 1208 20432
"1438_at" 6406 2612 2988
"1487_at" 3132 17261 15094
"1494_f_at" 914 20181 20192
"1598_g_at" 22154 18941 15464
"160020_at" 1246 21882 21303
"1729_at" 1351 6592 20161
"1773_at" 8858 3545 21829
"177_at" 18838 7407 751
"179_at" 19342 1737 22045
"1861_at" 766 19031 11978
"200000_s_at" 4753 6220 4065
"200001_at" 3784 12805 12802
"200002_at" 18606 17183 12334
"200003_s_at" 4967 14018 4481
"200004_at" 5233 14064 15352
"200005_at" 2993 5619 12881
"200006_at" 17636 15024 4246
"200007_at" 18593 13788 12649
"200008_s_at" 5018 18127 18012
"200009_at" 2332 13246 12272
"200010_at" 5100 15798 13067
"200011_s_at" 769 4824 4023
"200012_x_at" 19942 5691 12919
"200013_at" 5796 16209 11266
"200014_s_at" 19624 14755 15047
"200015_s_at" 5953 13605 12280
"200016_x_at" 17387 12869 5006
"200017_at" 18685 8733 3471
"200018_at" 17618 15587 4756
"200019_s_at" 19729 13917 11155
"200020_at" 17735 13814 13373
"200021_at" 5320 8763 3501
"200022_at" 18653 5944 11434
"200023_s_at" 19373 15752 15159
"200024_at" 5784 13683 3571
"200025_s_at" 19488 7240 4763
"200026_at" 18560 14709 4202
"200027_at" 5078 15337 11294
"200028_s_at" 5477 5386 3537
"200029_at" 5737 7382 10936
"200030_s_at" 5161 14659 10968
"200031_s_at" 17234 8729 11641
"200032_s_at" 5797 13332 4952
"200033_at" 1852 15506 11439
"200034_s_at" 16750 17281 14451
"200035_at" 5944 4150 17121
"200036_s_at" 3681 15746 13587
"200037_s_at" 17580 15254 4096
"200038_s_at" 5945 6125 10900
"200039_s_at" 2542 14881 15482
"200040_at" 2380 12844 17079
"200041_s_at" 4847 12928 13665
"200042_at" 17088 17025 15495
"200043_at" 18328 19328 3432
"200044_at" 17790 16010 17876
"200045_at" 20531 3686 13949
"200046_at" 844 17421 12396
"200047_s_at" 18280 17595 11431
"200048_s_at" 17239 6072 13649
"200049_at" 3672 19724 13805
"200050_at" 4368 18741 4883
"200051_at" 5855 14480 15721
"200052_s_at" 3210 12832 11885
"200053_at" 18730 5186 18631
"200054_at" 17612 4450 17794
"200055_at" 6086 6033 17667
"200056_s_at" 21226 18987 15106
"200057_s_at" 4987 6221 12364
"200058_s_at" 17061 4622 17108
"200059_s_at" 6010 15776 4160
"200060_s_at" 1043 14700 15356
"200061_s_at" 5011 8728 6520
"200062_s_at" 5271 8693 6482
"200063_s_at" 4055 8744 4594
"200064_at" 18914 13716 4744
"200065_s_at" 4142 15297 11867
"200066_at" 16891 15981 15625
"200067_x_at" 17067 15714 16069
"200068_s_at" 18473 4350 12007
"200069_at" 21782 20613 16366
"200070_at" 3023 4253 20688
"200071_at" 21525 13806 15420
"200072_s_at" 18294 12884 13531
"200073_s_at" 21986 17611 12787
"200074_s_at" 2755 16455 4700
"200075_s_at" 3336 17382 16504
"200076_s_at" 4292 6736 3386
"200077_s_at" 19549 13007 10982
"200078_s_at" 4015 14573 14965
"200079_s_at" 17223 3982 10924
"200080_s_at" 19233 15441 3421
"200081_s_at" 17738 15646 14378
"200082_s_at" 1025 14093 4902
"200083_at" 5437 15643 13310
"200084_at" 20261 14596 14918
"200085_s_at" 4497 5828 15346
"200086_s_at" 4584 7013 3932
"200087_s_at" 5330 16367 11994
"200088_x_at" 4757 8697 12416
"200089_s_at" 4040 6673 12542
"200090_at" 2848 21027 11327
"200091_s_at" 19848 16687 4372
"200092_s_at" 17582 6516 4330
"200093_s_at" 19991 14481 13103
"200094_s_at" 4391 17355 15252
"200095_x_at" 18141 8761 4820
"200096_s_at" 19186 14721 4905
"200097_s_at" 17938 12974 3823
"200098_s_at" 3612 7249 15067
"200099_s_at" 17974 8747 4429
"200593_s_at" 1816 16302 20630
"200594_x_at" 20164 4714 12162
"200595_s_at" 19237 4529 14931
"200596_s_at" 18313 12860 14529
"200597_at" 21835 3407 13220
"200598_s_at" 4180 20102 10872
"200599_s_at" 21283 13425 15508
"200600_at" 19781 13089 13664
"200601_at" 4561 4003 17166
"200602_at" 3713 20468 15213
"200603_at" 18071 15132 13792
"200604_s_at" 22058 17726 15889
"200605_s_at" 17021 16024 16199
"200606_at" 8740 13287 12070
"200607_s_at" 1810 18720 15642
"200608_s_at" 21530 16004 11057
"200609_s_at" 2978 13577 2712
"200610_s_at" 4836 5993 11701
"200611_s_at" 17046 6666 18043
"200612_s_at" 20160 5513 3610
"200613_at" 3847 15143 11292
"200614_at" 17796 7056 14124
"200615_s_at" 5441 18161 3934
"200616_s_at" 4348 7005 14312
"200617_at" 2388 4337 13060
"200618_at" 1193 5072 13139
"200619_at" 21056 5697 21330
"200620_at" 5777 17099 12438
"200621_at" 20341 16210 17422
"200622_x_at" 19230 6932 19467
"200623_s_at" 21901 5300 20017
"200624_s_at" 20039 16442 15478
"200625_s_at" 17274 19501 4166
"200626_s_at" 3992 6003 14054
"200627_at" 18318 15640 4175
"200628_s_at" 3517 17331 16567
"200629_at" 4262 3735 16428
"200630_x_at" 2722 6190 4706
"200631_s_at" 18948 12862 13269
"200632_s_at" 2913 13587 13352
"200633_at" 2216 13239 6519
"200634_at" 5940 13874 14247
"200635_s_at" 7327 2414 12506
"200636_s_at" 11266 13308 13429
"200637_s_at" 6490 6601 21551
"200638_s_at" 21173 14714 15118
"200639_s_at" 1616 6004 15723
"200640_at" 2691 5179 11851
"200641_s_at" 3513 17257 15871
"200642_at" 16903 14800 11666
"200643_at" 3277 6981 15844
"200644_at" 5884 13125 14684
"200645_at" 18521 15059 15089
"200646_s_at" 14633 16984 15128
"200647_x_at" 3448 4872 10912
"200648_s_at" 3913 16909 11329
"200649_at" 98 5610 16888
"200650_s_at" 20364 13097 6467
"200651_at" 17839 13260 12982
"200652_at" 18778 14557 10855
"200653_s_at" 1353 13674 12824
"200654_at" 3080 6338 19472
"200655_s_at" 17262 13819 14840
"200656_s_at" 16895 17317 18594
"200657_at" 20442 6128 4043
"200658_s_at" 3702 15933 12664
"200659_s_at" 21374 14539 14564
"200660_at" 1612 15510 14229
"200661_at" 887 7105 17160
"200662_s_at" 5429 16650 16975
"200663_at" 17270 16801 10841
"200664_s_at" 2998 17834 17554
"200665_s_at" 14223 9865 8512
"200666_s_at" 4066 14226 16157
"200667_at" 18716 16401 2975
"200668_s_at" 17050 6885 14497
"200669_s_at" 3227 15516 16848
"200670_at" 21665 18662 16261
"200671_s_at" 6262 297 22279
"200672_x_at" 12079 13353 19292
"200673_at" 1833 13092 11035
"200674_s_at" 2212 6178 2359
"200675_at" 17473 14280 15855
"200676_s_at" 18420 4154 2334
"200677_at" 2729 6894 3709
"200678_x_at" 5630 5358 16625
"200679_x_at" 4230 16333 16178
"200680_x_at" 19740 15757 11808
"200681_at" 3723 6430 17934
"200682_s_at" 4159 17761 12965
"200683_s_at" 3081 14919 10840
"200684_s_at" 19 16060 19270
"200685_at" 16684 19309 19596
"200686_s_at" 16538 20664 14374
"200687_s_at" 6077 7156 14725
"200688_at" 2615 17597 999
"200689_x_at" 5659 6730 12124
"200690_at" 141 17135 18459
"200691_s_at" 4846 6545 17296
"200692_s_at" 16858 18153 16717
"200693_at" 4447 7077 13538
"200694_s_at" 3790 12914 5008
"200695_at" 1838 20221 17333
"200696_s_at" 4731 3601 859
"200697_at" 5794 5203 14889
"200698_at" 20409 15270 13385
"200699_at" 17424 4601 13784
"200700_s_at" 17959 4456 14249
"200701_at" 2069 16842 15217
"200702_s_at" 5098 18134 4137
"200703_at" 5894 16188 13822
"200704_at" 19918 5586 12882
"200705_s_at" 4352 6770 2342
"200706_s_at" 1988 13520 2465
"200707_at" 774 15524 14901
"200708_at" 52 5501 4248
"200709_at" 1733 15142 13349
"200710_at" 1742 3477 19669
"200711_s_at" 6081 13401 17073
"200712_s_at" 5338 16699 18401
"200713_s_at" 3414 15285 2556
"200714_x_at" 5056 12766 11318
"200715_x_at" 3765 5295 12475
"200716_x_at" 3417 8758 11745
"200717_x_at" 5569 8725 6518
"200718_s_at" 2821 7175 4835
"200719_at" 2338 13475 10935
"200720_s_at" 19565 4138 19861
"200721_s_at" 5554 6786 11729
"200722_s_at" 3458 20009 4623
"200723_s_at" 20759 14821 13391
"200724_at" 12247 21632 17639
"200725_x_at" 4166 13343 4522
"200726_at" 21079 7114 11898
"200727_s_at" 2796 21386 14969
"200728_at" 4992 7350 15654
"200729_s_at" 20746 17366 4401
"200730_s_at" 20681 16202 19398
"200731_s_at" 19748 14420 19464
"200732_s_at" 20366 14603 16421
"200733_s_at" 22005 19800 15856
"200734_s_at" 17877 14681 19818
"200735_x_at" 17146 14476 12132
"200736_s_at" 4195 21968 16304
"200737_at" 5840 5536 17210
"200738_s_at" 17620 12682 12794
"200739_s_at" 17116 17123 13608
"200740_s_at" 17824 14248 2055
"200741_s_at" 2826 8694 4301
"200742_s_at" 20716 7342 3462
"200743_s_at" 4395 17059 17129
"200744_s_at" 4653 13858 19149
"200745_s_at" 1938 14441 15430
"200746_s_at" 5573 7269 11047
"200747_s_at" 186 1253 15758
"200748_s_at" 17054 14468 11139
"200749_at" 16885 14725 14052
"200750_s_at" 19051 14552 12371
"200751_s_at" 3921 18707 14437
"200752_s_at" 18659 1161 19676
"200753_x_at" 18687 17505 13919
"200754_x_at" 16746 6517 11934
"200755_s_at" 5315 5567 11386
"200756_x_at" 21739 20954 12605
"200757_s_at" 4907 18358 13379
"200758_s_at" 18311 7263 12557
"200759_x_at" 20906 16292 3334
"200760_s_at" 17862 13702 18157
"200761_s_at" 19137 18151 14128
"200762_at" 2774 7038 3075
"200763_s_at" 17714 5942 11331
"200764_s_at" 7490 14529 372
"200765_x_at" 12810 13471 5497
"200766_at" 4210 15174 1673
"200767_s_at" 2071 4749 15589
"200768_s_at" 19933 6281 13276
"200769_s_at" 3332 7026 3770
"200770_s_at" 19547 18171 17599
"200771_at" 17251 18635 13089
"200772_x_at" 16937 14758 11991
"200773_x_at" 16710 14660 4969
"200774_at" 1924 6366 11830
"200775_s_at" 16549 5301 4493
"200776_s_at" 20399 18880 15667
"200777_s_at" 3780 15149 12886
"200778_s_at" 19643 14792 15123
"200779_at" 4881 13054 13138
"200780_x_at" 5802 4691 10939
"200781_s_at" 18187 8717 4165
"200782_at" 19019 6989 4739
"200783_s_at" 4242 17080 11233
"200784_s_at" 8619 8347 2661
"200785_s_at" 6838 7479 409
"200786_at" 18546 7098 16038
"200787_s_at" 20210 14394 19484
"200788_s_at" 19196 15883 2655
"200789_at" 17775 18285 11859
"200790_at" 19457 5294 11352
"200791_s_at" 1678 5308 12892
"200792_at" 4732 14720 11366
"200793_s_at" 20514 7209 21668
"200794_x_at" 5865 13597 15210
"200795_at" 12346 21177 255
"200796_s_at" 592 16393 21441
"200797_s_at" 3495 7225 4286
"200798_x_at" 349 12837 13563
"200799_at" 6894 6723 2423
"200800_s_at" 20048 13388 2904
"200801_x_at" 3827 6257 4784
"200802_at" 1401 12678 19413
"200803_s_at" 20316 17898 14447
"200804_at" 3211 7154 13835
"200805_at" 4701 15001 10881
"200806_s_at" 4405 15158 11726
"200807_s_at" 5596 6609 10965
"200808_s_at" 20060 18032 17662
"200809_x_at" 16590 5131 11614
"200810_s_at" 18677 13743 11247
"200811_at" 17124 18853 19638
"200812_at" 4528 5803 16637
"200813_s_at" 21422 19326 2563
"200814_at" 1618 13164 16544
"200815_s_at" 18447 4466 16337
"200816_s_at" 2475 4889 14873
"200817_x_at" 17393 8687 6475
"200818_at" 20403 3102 12451
"200819_s_at" 5166 12835 10948
"200820_at" 4226 13391 19185
"200821_at" 22170 6177 12087
"200822_x_at" 2562 6959 3481
"200823_x_at" 6057 6889 17654
"200824_at" 646 2082 15185
"200825_s_at" 4917 6797 12424
"200826_at" 18640 18110 14364
"200827_at" 19891 17521 17413
"200828_s_at" 18052 13194 17617
"200829_x_at" 20968 15995 12395
"200830_at" 17923 6864 3758
"200831_s_at" 2283 5361 2088
"200832_s_at" 5232 12762 11750
"200833_s_at" 19379 15560 10970
"200834_s_at" 18507 8702 12179
"200835_s_at" 12582 20539 17550
"200836_s_at" 80 1014 20329
"200837_at" 220 16187 11004
"200838_at" 752 14429 18224
"200839_s_at" 1389 13266 12271
"200840_at" 5325 14713 12049
"200841_s_at" 880 19868 14414
"200842_s_at" 17228 13016 13059
"200843_s_at" 18568 13033 10879
"200844_s_at" 19533 16257 11482
"200845_s_at" 18246 13550 4931
"200846_s_at" 3590 15175 15156
"200847_s_at" 4720 18627 2096
"200848_at" 4478 17981 15719
"200849_s_at" 16786 17394 18354
"200850_s_at" 4982 5313 15951
"200851_s_at" 3918 17235 12747
"200852_x_at" 4611 15877 19853
"200853_at" 21636 6135 15190
"200854_at" 16609 17699 13532
"200855_at" 19317 3130 14795
"200856_x_at" 21907 21120 2759
"200857_s_at" 20050 2654 10847
"200858_s_at" 21164 17165 12180
"200859_x_at" 5858 3222 20388
"200860_s_at" 5071 14722 13474
"200861_at" 3323 3550 4767
"200862_at" 19431 3458 14175
"200863_s_at" 17579 14100 11602
"200864_s_at" 20902 13345 12839
"200865_at" 6697 19242 1204
"200866_s_at" 1916 7216 19198
"200867_at" 18500 15658 18192
"200868_s_at" 19780 17852 16686
"200869_at" 17468 12957 4662
"200870_at" 4167 12866 4383
"200871_s_at" 2751 13020 13813
"200872_at" 5856 14956 13083
"200873_s_at" 17188 13745 3042
"200874_s_at" 5879 6800 18261
"200875_s_at" 21032 17041 12637
"200876_s_at" 19856 12751 12790
"200877_at" 2270 13696 12977
"200878_at" 4235 5467 14495
"200879_s_at" 7812 7885 21266
"200880_at" 21641 16528 16946
"200881_s_at" 5206 15738 15769
"200882_s_at" 17830 16269 14021
"200883_at" 5461 13975 17721
"200884_at" 21926 3210 17372
"200885_at" 18445 16342 12769
"200886_s_at" 17022 17821 11604
"200887_s_at" 775 17561 12481
"200888_s_at" 17292 15380 14657
"200889_s_at" 18943 17649 19166
"200890_s_at" 4508 18036 19776
"200891_s_at" 22217 16237 2508
"200892_s_at" 1935 12881 15501
"200893_at" 19771 14555 13633
"200894_s_at" 5609 14853 15236
"200895_s_at" 1107 17894 17220
"200896_x_at" 651 6180 12869
"200897_s_at" 8563 7039 14205
"200898_s_at" 21190 13329 2318
"200899_s_at" 1719 16975 19666
"200900_s_at" 1753 4244 14270
"200901_s_at" 20000 12692 17056
"200902_at" 19581 13980 11088
"200903_s_at" 2862 5955 12569
"200904_at" 1313 20241 2946
"200905_x_at" 5815 18995 19343
"200906_s_at" 16125 3567 18081
"200907_s_at" 8553 19715 12428
"200908_s_at" 1423 4098 959
"200909_s_at" 5982 6602 4449
"200910_at" 3837 6124 13988
"200911_s_at" 17431 18495 14737
"200912_s_at" 19017 13502 14157
"200913_at" 21825 21146 4403
"200914_x_at" 22113 16472 10899
"200915_x_at" 5843 4599 11428
"200916_at" 2870 13367 11945
"200917_s_at" 19113 21869 10843
