"inst_2550" "inst_3409" "inst_3609" "inst_3711" "inst_4733"
"1007_s_at" 2944 18029 4452 10812 11531
"1053_at" 18392 20705 8091 20072 15851
"117_at" 17252 10282 12106 6180 5644
"121_at" 2708 17824 20195 11918 17141
"1255_g_at" 6361 5556 14669 7143 6076
"1294_at" 2371 10424 19069 888 2111
"1316_at" 20856 8424 18488 3789 3075
"1320_at" 8627 12222 17949 1310 970
"1405_i_at" 16874 5600 11960 9233 1378
"1431_at" 16438 8491 18305 3143 950
"1438_at" 4196 21130 8518 2178 2623
"1487_at" 17276 20173 6583 10333 14301
"1494_f_at" 10049 13871 8645 21811 17825
"1598_g_at" 21425 3529 6307 16689 12459
"160020_at" 2424 12183 20913 4143 16091
"1729_at" 11349 4422 19774 18373 19261
"1773_at" 14293 3374 21509 10748 21249
"177_at" 12360 5955 950 751 13976
"179_at" 15940 21581 9651 20757 3993
"1861_at" 3245 14710 10868 15301 16168
"200000_s_at" 15321 16080 6634 14143 3710
"200001_at" 12068 4249 11080 10857 13323
"200002_at" 12757 4511 18428 11333 11565
"200003_s_at" 5445 13685 12871 6452 11609
"200004_at" 15031 16241 11075 16080 14524
"200005_at" 11295 13427 8101 4430 12385
"200006_at" 12161 3936 10433 11608 4067
"200007_at" 14469 1270 7812 13689 12382
"200008_s_at" 12865 16802 10532 13602 19791
"200009_at" 12159 16951 9126 11704 12754
"200010_at" 3605 17060 17229 11158 11718
"200011_s_at" 14206 14020 5923 11328 12954
"200012_x_at" 3304 3209 10789 3585 2886
"200013_at" 3416 16856 17098 3545 10826
"200014_s_at" 15582 13605 11082 13999 12207
"200015_s_at" 18050 16780 8240 11964 16460
"200016_x_at" 5382 3804 17110 12579 12873
"200017_at" 5543 14411 12957 6541 6468
"200018_at" 5532 3833 12949 6535 4317
"200019_s_at" 10619 14236 18286 11503 3291
"200020_at" 17799 14997 7903 21481 14731
"200021_at" 5653 3905 13054 6619 6590
"200022_at" 5462 13397 12881 10469 4260
"200023_s_at" 14474 14889 9737 17245 11277
"200024_at" 2913 4310 10255 11749 3615
"200025_s_at" 5531 14289 18080 13457 4037
"200026_at" 5657 15669 13057 10741 3689
"200027_at" 13742 2430 7048 11001 13733
"200028_s_at" 18431 15386 9435 15028 16033
"200029_at" 5497 14908 9678 4790 3064
"200030_s_at" 14728 14197 9937 3827 10423
"200031_s_at" 5524 13575 12945 6522 6435
"200032_s_at" 5545 4537 12960 4484 3215
"200033_at" 13499 13224 18790 14650 13175
"200034_s_at" 10040 13283 12874 4051 12236
"200035_at" 14824 21885 19269 12174 3756
"200036_s_at" 12282 13433 10735 12965 4152
"200037_s_at" 15698 13951 20082 15484 17544
"200038_s_at" 5631 13442 13030 10693 3744
"200039_s_at" 11118 15210 7507 10434 3406
"200040_at" 17100 16209 16874 14959 12549
"200041_s_at" 10031 16592 6614 12994 3911
"200042_at" 13106 15943 10969 10438 10754
"200043_at" 15428 14648 9989 21064 18438
"200044_at" 15954 16317 18930 15337 16072
"200045_at" 16430 14647 4068 11586 10809
"200046_at" 14479 13288 17681 18167 14996
"200047_s_at" 14431 18835 17631 19097 15665
"200048_s_at" 16785 4211 17924 15269 10488
"200049_at" 17687 18713 3814 11505 19407
"200050_at" 18223 4346 20098 12838 20041
"200051_at" 11399 19234 9766 16465 11392
"200052_s_at" 12910 15224 10512 13340 16699
"200053_at" 3317 18928 9441 1901 2800
"200054_at" 13659 18023 10010 21184 12830
"200055_at" 11367 19044 4462 11093 2905
"200056_s_at" 14664 15273 19009 19063 18249
"200057_s_at" 15591 17038 8307 11002 11665
"200058_s_at" 13650 17994 5459 10595 10630
"200059_s_at" 10832 4238 9188 16119 15166
"200060_s_at" 2906 19966 5665 20918 2391
"200061_s_at" 5521 16190 12943 6521 6434
"200062_s_at" 5434 4512 12858 6441 6313
"200063_s_at" 5573 3318 12987 6564 6505
"200064_at" 10144 15192 10088 11048 11957
"200065_s_at" 11776 15495 7298 11508 4292
"200066_at" 17146 17619 5822 4067 15075
"200067_x_at" 15631 15098 4977 12606 14062
"200068_s_at" 16554 4559 17653 13230 13994
"200069_at" 19816 2004 2558 17760 19294
"200070_at" 19621 16032 4246 2504 13409
"200071_at" 17303 20099 16727 18615 19544
"200072_s_at" 13540 20094 11209 12855 11478
"200073_s_at" 16375 18317 18392 14114 17807
"200074_s_at" 10706 16786 18921 11460 14547
"200075_s_at" 12444 13436 5781 11162 10469
"200076_s_at" 13553 17617 5546 14928 10959
"200077_s_at" 11817 4206 18336 13538 14191
"200078_s_at" 16225 3669 18618 18427 17067
"200079_s_at" 11243 3835 5070 10313 10847
"200080_s_at" 12199 2663 19458 13261 18420
"200081_s_at" 10809 16125 11258 12484 12226
"200082_s_at" 5562 3472 12979 3549 3607
"200083_at" 18265 4013 11144 16668 18633
"200084_at" 15103 17532 10832 16186 12156
"200085_s_at" 10555 16300 9162 13677 3393
"200086_s_at" 15280 13852 18575 13370 13539
"200087_s_at" 18596 18448 17601 13970 20127
"200088_x_at" 5441 4596 12866 6448 6323
"200089_s_at" 10472 15404 10895 12278 10750
"200090_at" 14544 2170 3442 3233 16847
"200091_s_at" 11754 16304 19390 4569 12209
"200092_s_at" 5579 16626 12995 10617 3237
"200093_s_at" 14767 18880 10797 16638 17040
"200094_s_at" 11108 14196 17251 10262 4383
"200095_x_at" 5640 13592 13042 6614 6579
"200096_s_at" 12599 17798 4926 16268 11433
"200097_s_at" 18074 17098 19919 16526 14397
"200098_s_at" 18714 4166 8401 13788 12587
"200099_s_at" 5583 2826 12999 3460 6516
"200593_s_at" 14627 16450 10428 18113 16920
"200594_x_at" 12864 17135 18581 15918 14612
"200595_s_at" 16143 18758 18730 17592 13895
"200596_s_at" 12662 17512 8909 11226 3262
"200597_at" 12810 20546 20778 14781 14716
"200598_s_at" 13506 3439 7859 13770 14335
"200599_s_at" 17949 17228 10978 4169 15271
"200600_at" 15720 13005 7217 13013 3594
"200601_at" 18003 19139 8534 21859 17956
"200602_at" 12099 18776 10023 16962 17758
"200603_at" 19770 15128 18805 18306 18146
"200604_s_at" 16559 17648 18435 19691 19081
"200605_s_at" 17662 17806 10128 16398 21273
"200606_at" 10489 14305 9029 14802 16613
"200607_s_at" 16476 15643 10372 16369 17380
"200608_s_at" 18680 14597 19066 18046 18044
"200609_s_at" 20127 16584 2572 16739 10736
"200610_s_at" 11502 16049 17854 15857 13943
"200611_s_at" 16331 17796 6030 16400 12673
"200612_s_at" 20949 14035 2411 11701 19483
"200613_at" 14167 15730 17624 10386 4027
"200614_at" 14602 13568 10107 11615 11532
"200615_s_at" 14999 13206 4225 11423 4265
"200616_s_at" 14309 2973 7771 4401 14687
"200617_at" 16739 17887 4087 13376 2677
"200618_at" 18660 14998 5872 4291 4277
"200619_at" 13068 17013 9956 17407 3316
"200620_at" 13173 18351 6823 3916 15136
"200621_at" 14609 4073 11011 14847 15221
"200622_x_at" 2453 18657 10208 3297 11571
"200623_s_at" 20829 16217 3507 4588 3439
"200624_s_at" 16707 15981 8565 21199 16973
"200625_s_at" 14932 15173 10689 10895 3485
"200626_s_at" 17902 3213 19901 10766 15269
"200627_at" 3788 4109 9007 10387 11241
"200628_s_at" 10121 2352 9868 13606 19336
"200629_at" 12937 20686 3012 18721 16400
"200630_x_at" 13382 3577 17858 13640 14428
"200631_s_at" 16082 15229 8151 15051 3874
"200632_s_at" 10842 20551 3342 4700 15197
