"inst_1399" "inst_2083" "inst_2246" "inst_5840" "inst_7197"
"1007_s_at" 21445 6603 5476 20416 7133
"1053_at" 19889 4446 19181 1667 7668
"117_at" 10195 11022 8519 15440 19001
"121_at" 5821 7465 15421 21760 8588
"1255_g_at" 10224 14531 7616 18585 14847
"1294_at" 4689 3684 379 8487 12092
"1316_at" 5774 204 19427 3185 352
"1320_at" 16770 15695 10280 13237 11492
"1405_i_at" 4072 10950 6332 21359 19193
"1431_at" 9225 19400 17110 13826 19077
"1438_at" 9060 20485 13420 1832 12623
"1487_at" 1915 20912 14351 3301 9629
"1494_f_at" 22015 3662 21551 16753 10326
"1598_g_at" 19364 5712 5194 11136 5498
"160020_at" 2666 9318 15851 4907 2509
"1729_at" 907 6234 13423 19962 1962
"1773_at" 1156 21130 22097 3472 11528
"177_at" 2229 7731 8466 12084 11985
"179_at" 22231 509 22075 15775 22016
"1861_at" 19809 21459 16393 6299 6609
"200000_s_at" 5180 9539 21232 9361 8215
"200001_at" 4012 21106 13715 7541 7790
"200002_at" 19646 18869 15889 11878 12014
"200003_s_at" 18349 8006 9118 10538 12420
"200004_at" 1817 19877 14829 8695 10283
"200005_at" 17718 19977 19255 10495 7523
"200006_at" 2757 8715 5916 11261 11268
"200007_at" 2453 7080 6762 11930 7924
"200008_s_at" 21575 20914 18559 5223 3642
"200009_at" 5054 8510 14034 9627 10870
"200010_at" 2783 19446 18405 8832 11748
"200011_s_at" 6015 8593 6725 8644 10601
"200012_x_at" 5064 18780 6299 20920 21611
"200013_at" 4529 7687 15020 6060 12202
"200014_s_at" 5018 5367 3984 21157 7123
"200015_s_at" 1485 2735 5307 5341 5287
"200016_x_at" 1937 18385 6126 20117 11696
"200017_at" 18739 8366 9110 9697 12859
"200018_at" 18524 20183 9248 20288 21136
"200019_s_at" 18730 18978 15896 12155 13093
"200020_at" 18883 7447 14216 9806 9177
"200021_at" 18608 6368 9246 20816 21720
"200022_at" 21648 9339 13972 10119 13155
"200023_s_at" 6191 6445 6410 12632 6406
"200024_at" 7011 18330 14886 12141 12677
"200025_s_at" 3126 5905 4893 12384 12164
"200026_at" 693 8804 9113 20043 21383
"200027_at" 5293 8806 13503 10438 2500
"200028_s_at" 4358 8895 4182 20605 8978
"200029_at" 18539 9190 13728 12344 12803
"200030_s_at" 18940 8087 6020 20102 12545
"200031_s_at" 6968 9593 9126 20200 21371
"200032_s_at" 2703 18406 9227 11605 21343
"200033_at" 4888 18414 13225 10742 11938
"200034_s_at" 2792 9634 16332 11128 21131
"200035_at" 5425 20163 21063 20661 11476
"200036_s_at" 19522 5645 19458 10333 12610
"200037_s_at" 1411 8317 3759 7732 7540
"200038_s_at" 4535 6910 13089 10627 21098
"200039_s_at" 4881 8645 15470 10406 10978
"200040_at" 3655 8376 16536 9974 10467
"200041_s_at" 6851 18850 15630 10930 10030
"200042_at" 21061 6616 17091 7200 9860
"200043_at" 1912 20805 5098 20096 11021
"200044_at" 18282 18482 5645 11904 4533
"200045_at" 5214 20379 13691 8680 9522
"200046_at" 4494 7764 5519 9960 3320
"200047_s_at" 4314 5322 4794 8089 5272
"200048_s_at" 19089 7615 13574 8663 9415
"200049_at" 863 18346 5873 20206 2672
"200050_at" 3851 18321 17248 10014 9953
"200051_at" 20605 20041 20904 11686 11654
"200052_s_at" 5389 20803 14878 3566 7372
"200053_at" 19963 22100 13460 12421 21828
"200054_at" 18596 1480 7075 9446 8133
