"inst_2428" "inst_3289" "inst_6689"
"1007_s_at" 19957 19118 15222
"1053_at" 3336 20100 5984
"117_at" 3206 7275 12596
"121_at" 13941 2051 18784
"1255_g_at" 10012 8918 13725
"1294_at" 18135 14810 8282
"1316_at" 20574 14220 21407
"1320_at" 9797 819 5309
"1405_i_at" 14531 10277 21013
"1431_at" 5017 749 17027
"1438_at" 11888 19765 720
"1487_at" 16732 21175 4306
"1494_f_at" 19690 4475 2934
"1598_g_at" 21305 22090 3220
"160020_at" 21178 15121 2187
"1729_at" 14409 16581 20829
"1773_at" 17857 4090 4058
"177_at" 19413 10483 21660
"179_at" 17563 15527 159
"1861_at" 4772 20233 19481
"200000_s_at" 2790 5920 7752
"200001_at" 13647 5862 5437
"200002_at" 15913 17916 7849
"200003_s_at" 7852 8896 10788
"200004_at" 14879 14845 6344
"200005_at" 12783 6078 5432
"200006_at" 4810 15082 8657
"200007_at" 14199 4310 15614
"200008_s_at" 4903 3794 1158
"200009_at" 14556 4962 3408
"200010_at" 4918 16097 2864
"200011_s_at" 14591 17390 4484
"200012_x_at" 13914 3086 16691
"200013_at" 5200 14755 8583
"200014_s_at" 13032 13643 9281
"200015_s_at" 16661 17850 16023
"200016_x_at" 7746 17674 15687
"200017_at" 8010 9050 16763
"200018_at" 7993 9033 9290
"200019_s_at" 7947 16063 7368
"200020_at" 13009 6246 4220
"200021_at" 3706 9227 10909
"200022_at" 7876 8921 15137
"200023_s_at" 14882 19194 17731
"200024_at" 5394 5755 9191
"200025_s_at" 7991 15079 16894
"200026_at" 8183 9231 16621
"200027_at" 14027 18200 17436
"200028_s_at" 15986 13697 15702
"200029_at" 7927 4167 8393
"200030_s_at" 4875 5856 6156
"200031_s_at" 7983 9017 10837
"200032_s_at" 8014 9055 15631
"200033_at" 5082 18312 8024
"200034_s_at" 5536 14448 3946
"200035_at" 16548 20746 2371
"200036_s_at" 5054 15728 18462
"200037_s_at" 13833 15679 16905
"200038_s_at" 8148 9194 15313
"200039_s_at" 13240 5000 5986
"200040_at" 16180 17507 7448
"200041_s_at" 13295 4935 4020
"200042_at" 5607 15980 3516
"200043_at" 13685 5429 17106
"200044_at" 14472 18926 4324
"200045_at" 16761 5519 5352
"200046_at" 4167 19951 7781
"200047_s_at" 16166 17804 19585
"200048_s_at" 14631 18291 18263
"200049_at" 18721 17267 6568
"200050_at" 724 19965 17068
"200051_at" 3467 6665 17226
"200052_s_at" 5219 13366 6087
"200053_at" 4598 2761 6744
"200054_at" 20094 17093 6502
"200055_at" 14335 5511 17932
"200056_s_at" 4977 20695 20097
"200057_s_at" 13915 15144 15884
"200058_s_at" 14682 5197 9135
"200059_s_at" 13057 6344 15517
"200060_s_at" 19161 2086 5952
"200061_s_at" 7980 9015 10835
"200062_s_at" 7827 8877 10782
"200063_s_at" 8054 9099 16916
"200064_at" 13924 13615 3822
"200065_s_at" 5270 5207 6128
"200066_at" 3296 3869 892
"200067_x_at" 14437 13831 19177
"200068_s_at" 16304 15782 6540
"200069_at" 16271 19740 17626
"200070_at" 21413 21747 9148
"200071_at" 17432 5654 15047
"200072_s_at" 14491 6351 3749
"200073_s_at" 13856 20395 17516
"200074_s_at" 13571 19197 7107
"200075_s_at" 16611 14878 6491
"200076_s_at" 2543 16981 7696
"200077_s_at" 5350 17780 15221
"200078_s_at" 13646 19603 15468
"200079_s_at" 3134 5441 5787
"200080_s_at" 13999 18622 17871
"200081_s_at" 13503 3878 3005
"200082_s_at" 8038 5913 4250
"200083_at" 13935 19583 6318
"200084_at" 19813 13778 7792
"200085_s_at" 16802 15013 8830
"200086_s_at" 16979 17865 19835
"200087_s_at" 16463 19093 5299
"200088_x_at" 7844 8890 16649
"200089_s_at" 13745 13613 16825
"200090_at" 15930 5937 16498
"200091_s_at" 12657 18205 9056
"200092_s_at" 8064 13599 17079
"200093_s_at" 17739 17800 18220
"200094_s_at" 4516 15582 9172
"200095_x_at" 8162 9208 15019
"200096_s_at" 19050 16990 5570
"200097_s_at" 15409 18396 5667
"200098_s_at" 15515 16285 18631
"200099_s_at" 8070 9114 8153
"200593_s_at" 4380 19698 2976
"200594_x_at" 13733 19865 2521
"200595_s_at" 15026 18343 9241
"200596_s_at" 15124 9061 5101
"200597_at" 5507 16656 2578
"200598_s_at" 3876 5905 16348
"200599_s_at" 14122 14289 5659
"200600_at" 15712 12584 2173
"200601_at" 21455 21789 20143
"200602_at" 14520 20133 20827
"200603_at" 3883 19014 15798
"200604_s_at" 3396 16184 941
"200605_s_at" 18189 4507 5391
"200606_at" 3363 20073 18973
"200607_s_at" 2877 4816 15266
"200608_s_at" 12743 17381 15471
"200609_s_at" 18410 16008 17544
"200610_s_at" 4833 13838 6105
"200611_s_at" 5034 5304 7496
"200612_s_at" 21562 476 3225
"200613_at" 14937 14284 7531
"200614_at" 14120 14626 6777
"200615_s_at" 16403 2864 4499
"200616_s_at" 5115 15496 16924
"200617_at" 19772 13839 3140
"200618_at" 14518 16809 4197
"200619_at" 17011 16157 3597
"200620_at" 15763 13718 3733
"200621_at" 17411 17216 8620
"200622_x_at" 5160 14495 5120
"200623_s_at" 19174 15622 973
"200624_s_at" 17169 5007 5393
"200625_s_at" 16995 20769 5394
"200626_s_at" 13539 18239 6183
"200627_at" 12754 5113 4538
"200628_s_at" 1888 18016 6075
"200629_at" 13375 6248 8335
"200630_x_at" 3782 14693 7259
"200631_s_at" 17848 14014 9174
"200632_s_at" 17851 21823 7461
"200633_at" 12805 9014 16682
"200634_at" 5390 18451 1901
"200635_s_at" 10597 19657 7308
"200636_s_at" 12745 14282 5722
"200637_s_at" 8012 16842 686
"200638_s_at" 19795 14475 4421
"200639_s_at" 20303 3474 7981
"200640_at" 17784 13481 4973
"200641_s_at" 2243 2888 2357
"200642_at" 14532 5595 7453
"200643_at" 4528 16623 4759
"200644_at" 20850 14385 5797
"200645_at" 12989 13735 6745
"200646_s_at" 16827 2167 3996
"200647_x_at" 4944 5860 20365
"200648_s_at" 767 4385 2348
"200649_at" 22057 4746 1481
"200650_s_at" 12986 14006 10758
"200651_at" 8132 15535 4138
"200652_at" 16788 17462 2264
"200653_s_at" 16422 17943 1436
"200654_at" 14840 17632 4855
