"inst_1505" "inst_1923" "inst_2005" "inst_5283" "inst_6683"
"1007_s_at" 1538 18165 17792 13364 4738
"1053_at" 7541 21854 16905 13797 5720
"117_at" 13078 9013 1283 4747 10001
"121_at" 17644 20577 20649 12907 4378
"1255_g_at" 11229 8716 9959 5223 12244
"1294_at" 10108 15150 15449 5866 20697
"1316_at" 20243 10365 3597 7575 18222
"1320_at" 503 13153 13198 3927 20925
"1405_i_at" 11694 7085 931 11902 20750
"1431_at" 935 5914 5496 8892 18730
"1438_at" 21814 11948 10052 17305 1253
"1487_at" 15883 17253 15746 16043 3228
"1494_f_at" 4990 21352 18374 3006 1829
"1598_g_at" 18103 14645 20096 19855 15674
"160020_at" 20979 13784 1618 12618 3031
"1729_at" 3177 1193 17785 17400 2434
"1773_at" 2436 2591 18454 18431 6150
"177_at" 10021 4664 20432 3113 21503
"179_at" 20008 22261 3813 15559 3607
"1861_at" 21141 14899 8606 15495 15214
"200000_s_at" 19101 14907 18187 18317 15939
"200001_at" 7502 14702 1668 15930 6402
"200002_at" 7478 18809 15957 2653 7099
"200003_s_at" 15861 1878 14632 2203 10242
"200004_at" 8081 20206 15734 15034 6235
"200005_at" 7866 15100 15762 18633 3740
"200006_at" 3811 16651 2789 3044 14563
"200007_at" 15545 18689 15580 16499 14533
"200008_s_at" 18856 21441 20238 20282 3290
"200009_at" 5430 15411 2489 13003 5728
"200010_at" 7778 17631 3936 14196 2559
"200011_s_at" 6320 14837 15750 17503 4468
"200012_x_at" 5744 14986 14780 2566 8221
"200013_at" 7214 17152 4000 14154 15758
"200014_s_at" 3866 15827 3741 14393 17546
"200015_s_at" 7495 14980 19224 2417 15508
"200016_x_at" 16601 18930 18977 2961 16664
"200017_at" 6733 15204 17819 12813 8714
"200018_at" 3760 18868 16208 1219 15249
"200019_s_at" 5961 1511 16148 15731 8790
"200020_at" 7065 18320 17679 3031 8440
"200021_at" 17692 17023 15664 13363 10366
"200022_at" 6428 2441 16210 2243 7453
"200023_s_at" 4839 1303 16585 2010 17768
"200024_at" 5174 14038 16118 14207 8394
"200025_s_at" 17526 2613 2470 2956 7926
"200026_at" 8016 213 2046 12667 8392
"200027_at" 4427 18416 15357 17987 17364
"200028_s_at" 15395 17212 14872 2215 8752
"200029_at" 17366 14822 15533 15799 6731
"200030_s_at" 7536 15465 14814 15736 6248
"200031_s_at" 10547 14291 15525 13650 10298
"200032_s_at" 5846 15381 3508 2407 16542
"200033_at" 15757 20478 17764 2860 14849
"200034_s_at" 16445 16879 15116 15854 4027
"200035_at" 18953 14423 3350 2062 4282
"200036_s_at" 15985 1326 15789 15227 19407
"200037_s_at" 3557 17537 16092 12797 16816
"200038_s_at" 16646 18126 14710 13395 7928
"200039_s_at" 2986 15936 16397 16929 4823
"200040_at" 6014 15069 3559 15477 15134
"200041_s_at" 5656 19402 17010 15381 5065
"200042_at" 17703 2227 3424 14571 8476
"200043_at" 16264 20897 18711 548 7916
"200044_at" 17971 2387 16096 13547 5611
