"inst_1507" "inst_1925" "inst_2007" "inst_4604" "inst_5665"
"1007_s_at" 4481 19090 966 14335 7083
"1053_at" 17007 21722 16762 18827 16148
"117_at" 7364 11604 11854 10823 11018
"121_at" 3862 15346 18777 17420 2287
"1255_g_at" 7047 11351 8702 5137 7942
"1294_at" 6444 16520 4029 20501 21151
"1316_at" 19881 10465 20723 21503 16726
"1320_at" 7804 7529 9638 10016 8274
"1405_i_at" 8198 8601 18126 11447 19717
"1431_at" 848 10884 12004 16550 436
"1438_at" 21768 12983 7109 22218 14701
"1487_at" 14431 21250 21708 21018 14797
"1494_f_at" 20572 21777 5494 18006 12750
"1598_g_at" 6316 3376 18455 17478 5509
"160020_at" 18420 2924 3322 18056 4890
"1729_at" 20807 4061 16202 11926 1950
"1773_at" 21499 19318 18528 16470 1117
"177_at" 13365 7269 733 503 14829
"179_at" 16158 22242 2871 21266 20421
"1861_at" 17802 18403 953 13151 19582
"200000_s_at" 15347 15339 20094 16159 13156
"200001_at" 6199 2500 3006 17877 14877
"200002_at" 15728 16817 17868 3469 5803
"200003_s_at" 14459 3054 16350 6471 5992
"200004_at" 14641 19406 6196 13782 5835
"200005_at" 14599 16342 20765 14545 18296
"200006_at" 14181 15957 16861 11158 14526
"200007_at" 6642 20922 5576 10747 15955
"200008_s_at" 15841 19452 17060 20647 18343
"200009_at" 14347 16683 4481 15846 14090
"200010_at" 15426 15535 18677 13775 14132
"200011_s_at" 14869 20025 16253 17781 6245
"200012_x_at" 4990 1541 17502 4072 13589
"200013_at" 15759 20249 17631 12796 15018
"200014_s_at" 16526 15414 16881 11988 17964
"200015_s_at" 5865 17068 17861 14442 16911
"200016_x_at" 14362 19281 3771 3861 6521
"200017_at" 15251 16884 4785 3774 6690
"200018_at" 15605 18640 6226 3849 13080
"200019_s_at" 6566 3386 18575 3205 3935
"200020_at" 19351 20924 21084 16918 16996
"200021_at" 9164 20161 16185 6582 8686
"200022_at" 15287 4033 16735 14806 12977
"200023_s_at" 6144 3966 5390 2203 13480
