"inst_2507" "inst_6069" "inst_6769"
"1007_s_at" 16474 12744 1249
"1053_at" 14190 18787 6215
"117_at" 13675 9320 2026
"121_at" 11890 2992 20994
"1255_g_at" 10495 9991 14134
"1294_at" 19004 12546 7900
"1316_at" 20821 2800 3019
"1320_at" 9806 1311 21024
"1405_i_at" 19846 1009 12829
"1431_at" 15293 2783 20143
"1438_at" 9724 19747 4383
"1487_at" 20597 13823 2842
"1494_f_at" 1445 14274 3696
"1598_g_at" 16783 3668 356
"160020_at" 1281 1601 49
"1729_at" 16690 21319 2292
"1773_at" 13154 12600 7101
"177_at" 2906 1709 1431
"179_at" 3570 22283 7266
"1861_at" 1093 19430 7074
"200000_s_at" 18117 4911 4122
"200001_at" 13641 12834 2074
"200002_at" 11966 13597 9385
"200003_s_at" 7019 7240 11268
"200004_at" 17026 14602 5836
"200005_at" 18414 11883 6733
"200006_at" 16664 10941 9853
"200007_at" 14485 15313 9749
"200008_s_at" 16524 12052 20154
"200009_at" 11829 5225 9316
"200010_at" 4451 12543 10641
"200011_s_at" 16837 18254 1804
"200012_x_at" 11814 4022 19587
"200013_at" 13155 11730 11171
"200014_s_at" 16151 15114 5126
"200015_s_at" 18147 14296 9432
"200016_x_at" 5205 13662 10800
"200017_at" 7095 7317 13812
"200018_at" 7087 7312 11280
"200019_s_at" 12132 13602 7066
"200020_at" 17536 17280 3547
"200021_at" 7178 7397 13973
"200022_at" 7029 7251 10248
"200023_s_at" 12126 15860 4828
"200024_at" 5427 15674 9585
"200025_s_at" 7086 13286 10004
"200026_at" 7180 7398 19302
"200027_at" 19546 15140 4349
"200028_s_at" 19153 15708 8934
"200029_at" 7050 3310 9060
"200030_s_at" 12522 12165 8717
"200031_s_at" 7080 7308 13792
"200032_s_at" 7098 7320 13817
"200033_at" 14021 18717 7368
"200034_s_at" 5214 15878 19934
"200035_at" 15557 14259 2007
"200036_s_at" 12255 11895 9698
"200037_s_at" 16970 17512 10101
"200038_s_at" 7162 7377 18622
"200039_s_at" 18150 13550 7976
"200040_at" 16076 15915 5569
"200041_s_at" 14002 11637 4864
"200042_at" 17277 19885 6319
"200043_at" 19075 18287 5700
"200044_at" 17984 5380 20368
"200045_at" 19754 14669 2000
"200046_at" 14852 19605 9217
"200047_s_at" 18167 15450 7526
"200048_s_at" 18683 4801 5800
"200049_at" 12202 14743 6522
"200050_at" 19805 19987 11246
"200051_at" 18408 12945 3459
"200052_s_at" 18466 12065 6763
"200053_at" 14399 14456 21561
"200054_at" 20927 18059 8185
"200055_at" 12653 4856 4519
"200056_s_at" 19486 20419 10745
"200057_s_at" 12128 13860 7962
"200058_s_at" 13101 5448 3656
"200059_s_at" 5411 15836 7991
"200060_s_at" 19587 12145 9581
"200061_s_at" 7078 7306 13790
"200062_s_at" 7005 7229 13656
"200063_s_at" 7117 7341 13859
"200064_at" 15395 14113 8668
"200065_s_at" 17336 11722 5348
"200066_at" 3019 12176 20080
"200067_x_at" 15978 13023 8231
"200068_s_at" 13909 14414 6241
"200069_at" 21276 17830 1889
"200070_at" 11987 17915 5877
"200071_at" 18909 20871 4875
"200072_s_at" 16100 13311 6312
"200073_s_at" 18323 18067 8353
"200074_s_at" 12054 16035 18723
"200075_s_at" 15075 12068 5219
"200076_s_at" 18088 17102 6109
"200077_s_at" 12425 13497 10772
"200078_s_at" 16443 16942 8178
"200079_s_at" 18546 5471 3818
"200080_s_at" 4064 16757 18758
"200081_s_at" 4674 12624 11228
"200082_s_at" 7106 7333 19435
"200083_at" 17150 18591 5924
"200084_at" 17417 15085 9753
"200085_s_at" 15050 5074 7324
"200086_s_at" 13501 13648 10334
"200087_s_at" 18781 14319 11328
"200088_x_at" 7015 7236 13671
"200089_s_at" 4911 5259 10374
"200090_at" 20568 17494 5074
"200091_s_at" 11990 18160 19694
"200092_s_at" 7124 7346 19832
"200093_s_at" 16134 18392 8606
"200094_s_at" 4623 11951 5317
"200095_x_at" 7169 7387 13953
"200096_s_at" 16496 16356 4551
"200097_s_at" 16318 15400 7000
"200098_s_at" 19942 11468 3357
"200099_s_at" 7126 7348 13874
"200593_s_at" 19349 11208 11031
"200594_x_at" 14969 13552 7769
"200595_s_at" 19736 19592 3358
"200596_s_at" 18313 16130 7031
"200597_at" 18608 18904 20756
"200598_s_at" 18287 16520 19663
"200599_s_at" 18956 17522 4306
"200600_at" 16484 3644 12486
"200601_at" 3877 21268 1651
"200602_at" 19775 11580 2727
"200603_at" 3379 17903 10253
"200604_s_at" 3257 16956 19308
"200605_s_at" 2240 5062 10555
"200606_at" 1454 20608 3445
"200607_s_at" 5423 14328 19959
"200608_s_at" 12685 12300 10631
"200609_s_at" 17512 15325 10323
"200610_s_at" 19819 15476 6110
"200611_s_at" 12609 14867 3073
"200612_s_at" 19103 1865 19557
"200613_at" 14657 13735 7512
"200614_at" 13692 14600 8719
"200615_s_at" 12162 16431 20605
"200616_s_at" 19018 13626 5708
"200617_at" 18308 16301 2381
"200618_at" 1683 13427 2515
"200619_at" 16166 15371 4578
"200620_at" 4475 13429 8204
"200621_at" 5319 15687 4147
"200622_x_at" 15459 14850 3511
"200623_s_at" 12370 12489 7122
"200624_s_at" 17301 16572 10654
"200625_s_at" 14234 21257 5143
"200626_s_at" 18671 21753 8162
"200627_at" 13230 16923 18620
