"inst_1520" "inst_1937" "inst_2020" "inst_5398" "inst_6298"
"1007_s_at" 5756 3164 11772 18324 12513
"1053_at" 7585 20873 10624 5795 20914
"117_at" 12578 190 1748 2166 1386
"121_at" 19589 2829 2688 1478 2476
"1255_g_at" 15521 11369 13237 9307 9111
"1294_at" 3688 16680 20774 20816 2430
"1316_at" 21513 5230 2094 3175 18180
"1320_at" 7515 8527 19920 18831 5621
"1405_i_at" 12340 6351 20738 12098 8717
"1431_at" 14399 12394 16093 10600 7230
"1438_at" 726 7611 17382 4723 316
"1487_at" 3700 19260 6239 4870 15908
"1494_f_at" 21732 881 5533 490 21777
"1598_g_at" 8587 1625 8321 19227 4003
"160020_at" 5419 18908 2246 742 20349
"1729_at" 20296 780 6430 19626 17007
"1773_at" 10308 21130 1498 20200 4494
"177_at" 16591 14609 3020 12530 7560
"179_at" 4155 17653 4625 19610 17238
"1861_at" 4993 18935 1375 7433 14922
"200000_s_at" 8410 4876 20883 4156 15599
"200001_at" 9085 16316 13080 8320 3875
"200002_at" 8856 18796 13345 7565 12705
"200003_s_at" 10070 5838 12069 8635 3136
"200004_at" 9068 19387 10745 17411 14134
"200005_at" 9326 16293 20701 8156 14260
"200006_at" 9187 19482 9393 17589 13880
"200007_at" 6570 18828 10437 7189 14899
"200008_s_at" 9570 21939 10492 7987 18276
"200009_at" 10307 5682 10765 16021 12444
"200010_at" 10749 20742 14483 5236 4597
"200011_s_at" 11649 16485 11515 18485 14726
"200012_x_at" 20726 4467 21156 16880 12925
"200013_at" 10921 17296 20815 8837 13104
"200014_s_at" 7858 19156 11601 8924 16597
"200015_s_at" 7970 5186 13637 8608 16392
"200016_x_at" 12248 19924 12582 18211 13920
"200017_at" 9641 19785 10901 10779 12120
"200018_at" 10109 18298 12409 10768 4420
"200019_s_at" 10461 3783 21285 6299 4130
"200020_at" 20641 16759 9590 15603 13956
"200021_at" 20404 2619 20866 10868 7181
"200022_at" 10837 16896 21157 8379 4313
"200023_s_at" 7740 17189 14407 7473 12812
"200024_at" 10141 19007 14510 7975 3277
"200025_s_at" 9783 4269 14076 17103 12546
"200026_at" 11876 220 8150 8190 4502
"200027_at" 9076 5663 12103 15779 12222
"200028_s_at" 11422 19047 13665 16844 13153
"200029_at" 10973 5326 21035 15786 12431
"200030_s_at" 19790 17980 14404 8265 14665
"200031_s_at" 14692 5390 21448 10760 4312
"200032_s_at" 12005 16707 11001 10782 4480
"200033_at" 8312 20632 5842 8201 4440
"200034_s_at" 11915 16911 5638 15777 4498
"200035_at" 9992 4662 2610 4622 21238
"200036_s_at" 11447 16931 14408 7895 13285
"200037_s_at" 8707 20879 6432 17367 19543
"200038_s_at" 11663 18004 12453 16385 13395
"200039_s_at" 9503 17316 12903 16985 13594
"200040_at" 7392 19017 6823 17073 16285
"200041_s_at" 7237 18078 12985 18233 17372
"200042_at" 7709 5892 14315 7119 15782
"200043_at" 9792 19611 10652 18616 16505
"200044_at" 6271 4333 8896 6760 16855
"200045_at" 7131 4366 20856 8854 18604
"200046_at" 6975 5654 11213 5970 15064
"200047_s_at" 9387 19911 6238 18826 15986
"200048_s_at" 10451 17815 20992 15296 13471
"200049_at" 2447 1180 7760 4864 14222
"200050_at" 8076 19729 5873 5432 18239
"200051_at" 8047 2163 9810 2896 2755
"200052_s_at" 7030 19554 11081 17547 15381
"200053_at" 11337 5204 9543 7211 19486
"200054_at" 2806 17197 5852 15291 16847
"200055_at" 9625 2189 13902 7173 14191
"200056_s_at" 7271 19674 7529 20082 20634
"200057_s_at" 11078 5271 9424 8549 12387
"200058_s_at" 6096 5910 11587 5709 13679
"200059_s_at" 9104 18617 13375 15282 16356
"200060_s_at" 4080 17417 3275 7036 14846
"200061_s_at" 11802 17054 13502 10758 4486
"200062_s_at" 14673 3582 14107 10675 6892
"200063_s_at" 12279 21871 6117 10805 12604
"200064_at" 10535 19391 20762 7645 13080
"200065_s_at" 9856 18072 9431 5143 4077
"200066_at" 10530 17880 8429 7745 4332
"200067_x_at" 8413 20648 11057 7641 16901
"200068_s_at" 7853 3692 12554 8934 2715
"200069_at" 1712 4194 21217 4439 4560
"200070_at" 3729 20466 1617 15740 21735
"200071_at" 2737 19721 2219 16247 14930
"200072_s_at" 8481 17944 20949 4989 16799
"200073_s_at" 7959 20925 5087 18668 17587
"200074_s_at" 8767 18433 12023 17241 12364
"200075_s_at" 5477 18103 13703 8910 15946
"200076_s_at" 6377 3138 10655 19144 13157
"200077_s_at" 10839 2772 12570 8027 3079
"200078_s_at" 5537 1547 20820 17563 12165
"200079_s_at" 19749 17468 12223 17061 14948
"200080_s_at" 9798 18733 3286 7910 13526
"200081_s_at" 10534 17228 21495 7868 13338
"200082_s_at" 12269 16475 12795 17884 12318
"200083_at" 2688 5630 10311 6744 15838
"200084_at" 7684 20644 10483 15790 19364
"200085_s_at" 8434 3790 21694 8064 12622
"200086_s_at" 9038 18833 10029 18157 15248
"200087_s_at" 8873 3913 7636 5838 4483
"200088_x_at" 14554 3804 21305 10682 4453
"200089_s_at" 10511 18371 8403 15177 13667
"200090_at" 5914 3029 10501 19641 13779
"200091_s_at" 9241 20500 6008 16012 4374
"200092_s_at" 20571 4732 12635 18252 4612
"200093_s_at" 7648 18765 12802 17088 17031
"200094_s_at" 9851 21277 11416 6378 17057
"200095_x_at" 14840 5901 20632 10861 7161
"200096_s_at" 9127 20963 11345 20507 17673
"200097_s_at" 11065 20961 4903 6876 13018
"200098_s_at" 10182 17606 21408 15421 12991
"200099_s_at" 12049 20315 11169 10816 13470
"200593_s_at" 6301 1753 10534 7955 15088
"200594_x_at" 10721 18747 8204 16677 14929
"200595_s_at" 3192 21101 12026 8674 16635
"200596_s_at" 6788 2763 11608 6251 13801
"200597_at" 8359 1687 21015 19723 13959
"200598_s_at" 1752 513 21054 17741 708
"200599_s_at" 2112 188 5563 17028 470
"200600_at" 15144 17038 10790 937 18316
"200601_at" 3222 5249 9225 5475 15119
"200602_at" 2568 19337 6783 20759 16214
"200603_at" 5950 22015 6649 8264 16949
"200604_s_at" 7235 17430 13373 7216 21296
"200605_s_at" 6565 21141 13550 4620 21483
"200606_at" 4780 2533 12146 8133 3765
"200607_s_at" 20300 20653 7619 19441 19154
"200608_s_at" 6082 21768 3347 17431 16699
"200609_s_at" 7444 868 13308 8077 12006
"200610_s_at" 7948 21042 12513 16119 14027
"200611_s_at" 5310 3700 14326 5818 16629
"200612_s_at" 4479 1520 20941 8433 22148
"200613_at" 7769 17678 12037 16304 13778
"200614_at" 20095 17083 14199 15726 13640
"200615_s_at" 6604 4200 14185 17777 19203
"200616_s_at" 21479 4334 20704 19909 15647
"200617_at" 11137 236 4223 7371 13654
"200618_at" 6863 16366 10280 5523 3093
"200619_at" 3479 20445 21377 5752 12270
"200620_at" 10702 18194 14431 5038 2314
"200621_at" 2791 1748 12986 6657 12541
"200622_x_at" 7847 4415 11077 15488 4604
"200623_s_at" 10332 498 20795 18704 20323
"200624_s_at" 5536 22167 21036 3599 17660
"200625_s_at" 9158 4922 13053 15649 12014
"200626_s_at" 6678 20902 10827 7816 4452
"200627_at" 11498 18852 9615 16910 15278
"200628_s_at" 4494 17966 13447 6789 2227
"200629_at" 6242 1911 13789 3332 1732
"200630_x_at" 10786 4752 13300 17519 3422
"200631_s_at" 11448 17181 21058 17114 14169
"200632_s_at" 5084 1106 21725 21275 329
"200633_at" 11042 1858 20819 10757 7000
"200634_at" 8107 18339 12335 8510 14779
"200635_s_at" 9444 4679 1859 8959 19749
"200636_s_at" 12270 20502 19763 19070 12466
"200637_s_at" 11480 3422 15106 2075 1922
"200638_s_at" 6857 20606 12668 15513 15686
"200639_s_at" 9809 18936 5506 8087 13858
"200640_at" 8757 16778 11523 6612 4441
"200641_s_at" 10466 21188 14350 16063 13795
"200642_at" 11053 17395 14553 17370 11893
"200643_at" 2176 1083 5193 2047 14654
"200644_at" 10758 1112 5781 18101 18689
"200645_at" 19720 3626 9030 16954 15494
"200646_s_at" 5848 12271 287 15951 12717
"200647_x_at" 8751 19961 20971 8094 17315
"200648_s_at" 9967 13905 14174 4984 2011
"200649_at" 3157 772 7939 17977 3178
"200650_s_at" 20211 16681 14503 7492 12645
"200651_at" 19511 4050 13316 16467 2256
"200652_at" 5613 3175 21193 16321 13311
"200653_s_at" 9766 5235 4267 19380 2973
"200654_at" 6423 2365 14330 5367 2205
"200655_s_at" 20231 4498 21599 19216 15123
"200656_s_at" 4405 19602 4956 6925 14233
"200657_at" 19932 17158 14085 15887 12553
"200658_s_at" 9063 20002 21544 5547 15839
"200659_s_at" 21303 19279 3976 7820 13038
"200660_at" 8420 19311 14545 8820 4203
"200661_at" 11004 19004 12792 5541 15203
"200662_s_at" 11121 19942 11932 6886 17640
"200663_at" 6737 17795 11487 15774 12949
"200664_s_at" 268 1400 11423 5673 3213
"200665_s_at" 19164 6410 12592 13896 6777
"200666_s_at" 994 1779 9693 8908 2273
