"inst_2319" "inst_2357" "inst_3802" "inst_3884" "inst_4360" "inst_4538"
"1007_s_at" 3437 21979 20129 6361 17296 13973
"1053_at" 14489 16690 3551 17810 17617 12006
"117_at" 1813 18950 20413 13821 8109 1888
"121_at" 3282 6712 3791 4013 11836 2655
"1255_g_at" 7280 7172 11537 10287 6879 7580
"1294_at" 4013 16582 22070 20195 12831 20311
"1316_at" 1768 1583 9537 20787 11769 16569
"1320_at" 11055 10509 4807 1377 15899 6974
"1405_i_at" 9835 18605 11576 13243 8813 7302
"1431_at" 21326 11975 6888 3799 18656 17616
"1438_at" 14354 12525 3861 22011 20101 11795
"1487_at" 15287 2671 7191 18857 21077 13208
"1494_f_at" 22164 13309 20290 6526 650 18150
"1598_g_at" 1897 974 16822 16274 20905 17108
"160020_at" 21101 828 8145 17036 16756 17101
"1729_at" 21312 1602 11099 18034 21880 14760
"1773_at" 3683 17019 18708 20958 16982 3001
"177_at" 15886 5516 2325 9221 19167 19199
"179_at" 19378 11219 6493 21138 14488 1181
"1861_at" 1956 20932 20137 5327 20032 3392
"200000_s_at" 12361 4720 10643 9044 17015 2502
"200001_at" 14592 17784 6476 16220 15117 17821
"200002_at" 14379 16629 10793 18060 11371 10623
"200003_s_at" 8186 16587 12720 12039 5940 6041
"200004_at" 14409 18107 6579 8763 10301 13190
"200005_at" 14969 18110 7877 17655 17053 14317
"200006_at" 13218 17896 11189 9595 10977 3822
"200007_at" 14055 16545 16977 5510 12114 12936
"200008_s_at" 4699 21172 1551 8630 14554 13103
"200009_at" 14703 5281 6777 16636 11048 13467
"200010_at" 5584 5237 8138 16446 4346 11743
"200011_s_at" 17147 17276 11214 6359 16707 16373
"200012_x_at" 5606 16830 18210 18418 5896 10606
"200013_at" 5057 15394 9916 17292 5851 3752
"200014_s_at" 17496 7077 8058 6401 4528 14132
"200015_s_at" 16993 17840 10559 17671 11073 14011
"200016_x_at" 13449 16335 12644 9209 5847 10864
"200017_at" 8236 15233 12827 12141 6079 6142
"200018_at" 8145 16301 12819 12127 6067 3967
"200019_s_at" 4193 6554 10888 19571 6026 3248
"200020_at" 14201 6732 6318 9148 10758 17346
"200021_at" 12527 19299 12940 12245 6203 6258
"200022_at" 8102 6818 18079 12050 5961 12514
"200023_s_at" 16504 15939 10405 18537 10378 13162
"200024_at" 15764 17960 11076 7076 10199 3211
"200025_s_at" 13400 16038 17738 17355 6065 10786
"200026_at" 8295 9644 12947 6864 6207 3890
"200027_at" 13507 18875 9395 18220 3534 11890
"200028_s_at" 16987 5740 16867 16326 4407 14810
"200029_at" 5722 16049 19389 17719 13408 12108
"200030_s_at" 14472 5990 17692 17797 11460 13128
"200031_s_at" 8233 9811 12810 12118 6055 6123
"200032_s_at" 8069 9890 12832 12144 6083 11027
"200033_at" 14448 6946 9417 3381 3915 2651
"200034_s_at" 13438 19732 17631 8181 4483 14663
"200035_at" 2448 2594 2566 3760 17765 12133
"200036_s_at" 6162 15405 16269 17886 10287 10972
"200037_s_at" 5986 15458 16350 7539 2909 12407
"200038_s_at" 6103 9738 10583 12225 6175 11911
"200039_s_at" 13419 4367 17172 16303 14851 11837
"200040_at" 17122 15359 7791 4907 4432 14713
"200041_s_at" 14067 6734 11084 18827 17987 17418
"200042_at" 15702 5477 16543 8234 15741 12509
"200043_at" 13112 18204 18655 6817 2778 3851
"200044_at" 13424 17388 9813 16358 15807 13901
"200045_at" 4234 15972 10879 8919 16452 14650
"200046_at" 6188 16733 17352 18893 14630 14029
"200047_s_at" 17706 20024 11088 6006 2874 2847
"200048_s_at" 15263 16992 5939 9620 10312 3896
"200049_at" 20432 17987 7916 4385 17239 19534
"200050_at" 15849 16919 2948 18782 1364 10598
"200051_at" 5912 17373 16358 8151 19459 14639
"200052_s_at" 17861 18491 7980 18155 16720 11364
"200053_at" 14553 18659 10083 20976 17142 13991
"200054_at" 20306 17398 6890 21025 14944 20838
"200055_at" 15330 16946 17541 17515 20203 15024
"200056_s_at" 18628 16730 8783 7033 10235 12753
"200057_s_at" 13399 18206 11124 6666 4036 15298
"200058_s_at" 14470 5654 17533 18382 18005 13570
"200059_s_at" 5434 18795 10245 6688 18830 12011
"200060_s_at" 5212 6800 17832 19702 15800 12967
"200061_s_at" 8237 5299 12809 12116 6053 6122
"200062_s_at" 8215 6988 12704 12025 5924 6024
"200063_s_at" 8115 5070 12866 12175 6114 6176
"200064_at" 13710 16286 9412 18264 12873 12533
"200065_s_at" 14278 5999 9100 9114 13000 14822
"200066_at" 5566 5907 2837 3365 12213 13206
"200067_x_at" 16884 16653 9239 7390 4308 14564
"200068_s_at" 13789 4339 6885 8130 1917 14888
"200069_at" 18976 16164 19235 5845 13542 18485
"200070_at" 3422 21109 20023 8970 11361 19392
"200071_at" 20307 20457 10665 6199 2335 15031
"200072_s_at" 12538 3822 5117 16559 14891 17812
"200073_s_at" 13372 18907 10783 4793 3847 15072
"200074_s_at" 14128 18010 9882 7625 13363 3096
"200075_s_at" 5366 16945 9863 19649 20984 10596
"200076_s_at" 15145 18843 18068 6953 19131 17700
"200077_s_at" 14501 15823 17646 9574 4125 10931
"200078_s_at" 16407 16553 17233 8914 19844 12489
"200079_s_at" 14012 20181 9662 3675 16239 16383
"200080_s_at" 12929 15119 18044 2192 3664 11041
"200081_s_at" 13201 16783 6438 17013 14829 15482
"200082_s_at" 5888 16255 12854 12164 10617 12712
"200083_at" 17620 19204 18074 16131 12149 15310
"200084_at" 16174 17215 5777 16184 13678 12048
"200085_s_at" 12481 16417 7118 21054 17641 14237
"200086_s_at" 5729 6107 9629 9857 10323 2883
"200087_s_at" 12616 20230 6991 4863 1818 12978
"200088_x_at" 8037 15818 12714 12035 5935 6038
"200089_s_at" 5355 7054 8895 7980 10962 3435
"200090_at" 15954 18571 4698 19950 2869 18722
"200091_s_at" 4931 5220 18486 3514 2677 2570
"200092_s_at" 6072 16215 16420 12179 6121 1739
"200093_s_at" 17828 19986 17897 17977 14013 14444
"200094_s_at" 13467 16011 10312 8277 15877 13117
"200095_x_at" 8054 7105 12927 12235 6187 6243
"200096_s_at" 12806 5561 7111 3218 13282 17772
"200097_s_at" 14159 15366 8849 4313 3287 11185
"200098_s_at" 17244 6329 9228 16322 12248 11839
"200099_s_at" 8304 9719 12878 12183 6124 11107
"200593_s_at" 6222 17062 8800 5938 11970 17760
"200594_x_at" 14351 5715 17150 16749 11000 12945
"200595_s_at" 20438 15695 6921 18035 2875 13726
"200596_s_at" 15378 6114 6842 17106 12867 16037
"200597_at" 19880 20339 19911 16945 2573 19109
"200598_s_at" 18372 4946 4010 6994 12784 3113
"200599_s_at" 16889 17396 6201 2202 2338 16027
"200600_at" 7208 6861 8937 11027 6335 17242
"200601_at" 20294 5749 19629 20219 15483 2717
"200602_at" 18244 20743 18924 2518 11205 2915
"200603_at" 13795 17959 8723 10024 3400 14398
"200604_s_at" 17018 3986 1892 17247 14090 3058
"200605_s_at" 20917 21030 4138 17740 3853 14293
"200606_at" 18297 14601 18164 2453 11426 14936
"200607_s_at" 4497 17735 2459 7275 15819 3158
"200608_s_at" 13286 17485 8050 4580 10810 12061
"200609_s_at" 15659 3159 21155 16629 12599 16773
"200610_s_at" 13297 7083 17698 16997 12287 13042
"200611_s_at" 15333 17634 10251 20119 16779 11684
"200612_s_at" 12283 17045 17162 5438 19102 21803
"200613_at" 13978 17974 6732 18607 17359 13638
"200614_at" 15314 5963 4543 5676 5944 4052
"200615_s_at" 5320 21353 9930 20493 17172 20035
"200616_s_at" 17307 16345 5441 8954 13622 16484
"200617_at" 18450 2681 11047 17805 14160 19468
"200618_at" 15587 19916 17940 18658 19284 18434
"200619_at" 20689 1411 18682 20465 15352 14093
"200620_at" 17184 15601 8524 5614 14586 13315
"200621_at" 17612 2502 9793 8886 16879 17593
"200622_x_at" 14825 19068 16497 18366 19141 14651
"200623_s_at" 17227 22142 7854 2142 19015 21213
"200624_s_at" 20400 18065 2013 16529 15118 12441
"200625_s_at" 15204 4343 5919 3084 3517 13015
"200626_s_at" 18551 15149 7142 4360 3230 2426
"200627_at" 5829 15495 10074 4521 10711 3394
"200628_s_at" 13054 15270 2415 17184 21009 2317
"200629_at" 18512 3375 16355 9248 18569 11961
