"inst_6562" "inst_6592" "inst_6597"
"1007_s_at" 16996 13389 3767
"1053_at" 20636 14284 17578
"117_at" 12439 7384 10947
"121_at" 5897 18766 3094
"1255_g_at" 10498 8436 4424
"1294_at" 12468 18311 582
"1316_at" 1646 17948 10246
"1320_at" 14210 12791 8814
"1405_i_at" 13661 4704 13623
"1431_at" 3206 9002 13361
"1438_at" 11064 3165 22125
"1487_at" 6845 2926 3699
"1494_f_at" 20335 20312 3491
"1598_g_at" 20233 2136 17798
"160020_at" 17396 15416 5651
"1729_at" 19332 20307 21143
"1773_at" 11519 20953 2425
"177_at" 12531 19268 19988
"179_at" 13202 645 21002
"1861_at" 20167 21179 2125
"200000_s_at" 21257 5481 4034
"200001_at" 21529 14428 20148
"200002_at" 17430 15351 15486
"200003_s_at" 18016 9535 17075
"200004_at" 3353 5200 15306
"200005_at" 16208 13233 17103
"200006_at" 5233 13522 15212
"200007_at" 17563 6008 15302
"200008_s_at" 21900 17488 21534
"200009_at" 5291 17683 6337
"200010_at" 5726 13229 7472
"200011_s_at" 18554 3369 15603
"200012_x_at" 16231 13385 6991
"200013_at" 5967 15785 15096
"200014_s_at" 5033 6135 15104
"200015_s_at" 15446 16357 5854
"200016_x_at" 6262 14634 6198
"200017_at" 4717 9869 11487
"200018_at" 5497 9829 7628
"200019_s_at" 6424 5832 6192
"200020_at" 6217 13780 2773
"200021_at" 16122 10273 11981
"200022_at" 20122 6175 16255
"200023_s_at" 19160 18898 7213
"200024_at" 19349 6487 15860
"200025_s_at" 15350 13519 6832
"200026_at" 16858 6187 12002
"200027_at" 15254 13771 5534
"200028_s_at" 3894 15131 2966
"200029_at" 15919 6194 16424
"200030_s_at" 16608 5171 16356
"200031_s_at" 16617 9796 11378
"200032_s_at" 4043 13827 11493
"200033_at" 5288 16649 6312
"200034_s_at" 4859 16599 15076
"200035_at" 16718 18944 4141
"200036_s_at" 17706 17000 16084
"200037_s_at" 5550 6181 6461
"200038_s_at" 15801 14510 6170
"200039_s_at" 16973 19012 15107
"200040_at" 4791 13751 6468
"200041_s_at" 16280 14512 6839
"200042_at" 6158 15600 5606
"200043_at" 2516 5625 7084
"200044_at" 5279 5397 5679
"200045_at" 6783 4653 5550
"200046_at" 6770 15666 4515
"200047_s_at" 6688 6154 7227
"200048_s_at" 18940 15134 16152
"200049_at" 17717 4353 3336
"200050_at" 1566 2928 2181
"200051_at" 6072 19393 3213
"200052_s_at" 17664 15990 6751
"200053_at" 2167 13326 4231
"200054_at" 976 2207 20045
"200055_at" 16083 15081 5708
"200056_s_at" 4758 6424 5456
"200057_s_at" 15604 13844 7086
"200058_s_at" 15617 14787 7502
"200059_s_at" 19860 13716 19246
"200060_s_at" 16453 14915 2245
"200061_s_at" 10822 9792 11374
"200062_s_at" 10368 9493 10998
"200063_s_at" 11105 9990 11643
"200064_at" 15262 5193 6610
"200065_s_at" 18200 5930 17729
"200066_at" 4446 14393 5678
"200067_x_at" 15920 13427 5640
"200068_s_at" 6563 5833 6179
"200069_at" 4609 14691 4956
"200070_at" 2851 17141 7271
"200071_at" 5576 17768 2585
"200072_s_at" 5390 15495 5187
