"inst_2174" "inst_3753" "inst_3834" "inst_3928" "inst_4309" "inst_6029"
"1007_s_at" 1789 2658 8498 3883 3835 2735
"1053_at" 19404 19427 17076 18066 17025 12498
"117_at" 18174 2818 15012 8016 5997 8454
"121_at" 11164 13099 18323 3574 19434 12143
"1255_g_at" 7322 6039 11613 5633 6125 7864
"1294_at" 18952 18352 1346 12510 16220 21518
"1316_at" 16000 4982 20609 3494 21682 20912
"1320_at" 8868 13420 9049 22193 11682 1331
"1405_i_at" 15959 5596 10947 8947 4385 9215
"1431_at" 3887 18170 18397 13825 1733 21673
"1438_at" 10626 17291 17460 5465 10165 19468
"1487_at" 14194 2942 6109 3966 15873 2631
"1494_f_at" 4158 12502 20329 2739 18271 2242
"1598_g_at" 22042 4262 4317 4660 1739 2556
"160020_at" 16721 21428 2213 5012 936 20555
"1729_at" 17454 14331 16989 15711 18092 11727
"1773_at" 12826 19536 16761 4569 16393 4166
"177_at" 16034 11331 591 20407 11657 1759
"179_at" 833 1186 19171 14317 13190 10383
"1861_at" 15506 19559 9307 15469 14143 3399
"200000_s_at" 20033 3339 16918 13214 12418 16186
"200001_at" 12105 3900 8103 10616 12867 13020
"200002_at" 4060 14507 15865 11455 14515 4298
"200003_s_at" 6276 6340 11598 7142 5537 6010
"200004_at" 15915 15583 9223 14358 11662 11487
"200005_at" 15093 14411 6123 12816 12004 12213
"200006_at" 12332 13701 8763 4875 13504 11216
"200007_at" 12916 14069 2785 12142 10841 14143
"200008_s_at" 19667 21890 17107 19051 11205 17575
"200009_at" 13298 16322 8859 12747 10720 11417
"200010_at" 6502 13005 8988 12382 10538 12655
"200011_s_at" 16457 2971 5597 11640 3994 3473
"200012_x_at" 2668 3816 16401 3462 3159 4091
"200013_at" 4040 4632 17022 4632 10852 12487
"200014_s_at" 12453 4853 5526 11921 17742 14298
"200015_s_at" 13309 11047 8965 14027 16842 16270
"200016_x_at" 6352 6271 15988 12634 11013 4329
"200017_at" 6204 6422 11723 7249 5627 6094
"200018_at" 6181 6416 11711 7241 5620 6088
"200019_s_at" 12308 3742 7481 15043 11725 10954
"200020_at" 19840 13565 7459 17654 15559 13044
"200021_at" 17097 6507 11853 7361 5726 6187
"200022_at" 6132 4145 9471 7158 12332 6023
"200023_s_at" 14268 12417 3957 14752 15122 12132
"200024_at" 10831 11025 17087 13634 3448 12374
"200025_s_at" 6448 3492 8662 11343 11734 10058
"200026_at" 6238 6510 16041 7364 3067 6191
"200027_at" 11093 11897 4386 13589 15442 13014
"200028_s_at" 19456 4591 6562 13436 13283 14610
"200029_at" 6478 13086 17422 3527 2702 11889
"200030_s_at" 15563 11011 16300 11698 2698 11162
"200031_s_at" 6210 6406 11700 7231 5611 6081
"200032_s_at" 6293 6424 15836 7252 3185 6096
"200033_at" 17264 11785 17235 16088 12543 11412
"200034_s_at" 12651 14212 17835 11173 3455 2886
"200035_at" 2451 11725 18170 14369 1957 3358
"200036_s_at" 3840 11355 5237 12326 15747 12194
"200037_s_at" 18406 12409 16885 17302 18809 12044
"200038_s_at" 6490 13273 11832 7340 3768 6167
"200039_s_at" 12633 12724 16931 11860 10929 18208
"200040_at" 16554 14650 6192 13624 16941 11807
"200041_s_at" 11426 13720 8245 4269 2327 13854
"200042_at" 13200 15318 5000 17387 14201 16190
"200043_at" 18522 4986 6795 18669 10152 14194
"200044_at" 13979 12378 6715 14642 16069 11044
"200045_at" 16552 12405 9330 3900 3826 12009
"200046_at" 11841 11804 4433 15346 16363 13064
"200047_s_at" 14311 14213 4495 14792 19232 10878
"200048_s_at" 18036 11931 7419 10691 17786 10423
"200049_at" 16222 4854 7249 16136 11293 11681
"200050_at" 21327 15932 2563 15106 16129 11311
"200051_at" 15791 12470 16279 17304 17259 4366
"200052_s_at" 17483 16259 17927 14971 12164 15970
"200053_at" 19241 18587 164 18228 12678 17731
"200054_at" 13943 18744 9241 15163 18927 17422
"200055_at" 3732 4156 9424 10801 10764 16094
"200056_s_at" 20833 12603 8797 19579 19387 14002
"200057_s_at" 14617 2859 6855 3589 10204 10589
"200058_s_at" 12592 12048 7729 13127 12948 17288
"200059_s_at" 3681 15505 9668 15943 9968 13610
"200060_s_at" 13357 15111 17225 12723 14621 15722
"200061_s_at" 6344 6405 11698 7229 5610 6079
"200062_s_at" 6231 6327 11582 7122 5526 5996
"200063_s_at" 6363 6449 11770 7287 5652 6118
"200064_at" 14585 15728 16357 13743 9623 11753
"200065_s_at" 14002 10650 17433 5537 2977 11078
"200066_at" 18428 17293 16403 18406 1880 10680
"200067_x_at" 12558 11136 4848 11409 13060 11865
"200068_s_at" 11040 4747 5074 4115 10108 3865
"200069_at" 20824 14250 6163 17842 18103 16076
"200070_at" 12580 15590 7271 11211 15297 14142
"200071_at" 19321 18832 3621 16428 19851 18077
"200072_s_at" 19100 17916 17615 12478 13500 14670
"200073_s_at" 16522 10428 8421 20601 16891 3416
"200074_s_at" 13070 12261 9111 15819 12043 11778
"200075_s_at" 14053 11480 8304 13917 14179 14935
"200076_s_at" 17140 11630 19693 13665 3729 12635
"200077_s_at" 10937 3624 9619 14038 12474 3580
"200078_s_at" 14653 16506 5909 19938 15413 10741
"200079_s_at" 12284 14783 4826 5190 11975 10479
"200080_s_at" 12122 10276 7994 14641 12998 2895
"200081_s_at" 11248 14765 17139 12703 13250 10264
"200082_s_at" 6249 11056 9595 7275 9964 6111
"200083_at" 14479 3304 3449 12702 19268 1830
"200084_at" 14903 16314 6532 19193 17815 14004
"200085_s_at" 11034 11949 15845 11687 14708 16010
"200086_s_at" 14136 13190 17953 5169 14463 4216
"200087_s_at" 12387 14425 3981 11360 16343 3748
"200088_x_at" 6486 6336 11592 7135 3955 6007
"200089_s_at" 12258 12447 16865 11231 11587 10661
"200090_at" 12443 3416 2749 11209 11857 10907
"200091_s_at" 12950 2237 17659 17890 11201 10055
"200092_s_at" 6471 3870 11776 7295 2876 4297
"200093_s_at" 11714 3880 16111 18380 14810 17068
"200094_s_at" 14148 13857 17638 3219 18302 10619
"200095_x_at" 6305 6500 11842 7349 5714 6175
"200096_s_at" 20598 14847 17454 11974 11745 16975
"200097_s_at" 15570 10498 8063 11594 14319 3873
"200098_s_at" 14894 11274 6404 11772 16466 14375
"200099_s_at" 6375 6458 11778 7300 9721 6128
"200593_s_at" 13656 13600 4421 18126 18929 14210
"200594_x_at" 13790 4304 3300 17450 14091 3949
"200595_s_at" 16836 14364 2587 16561 18417 4241
"200596_s_at" 18291 14024 9253 14125 10585 13266
"200597_at" 17416 17821 4553 15845 21126 10330
"200598_s_at" 15088 16095 15987 11125 19428 2737
"200599_s_at" 18246 2375 3961 15094 10326 3653
"200600_at" 10976 11250 7413 9271 10564 9749
"200601_at" 11745 3935 7331 12112 14041 19001
"200602_at" 19568 5002 2131 19742 18488 3864
"200603_at" 12216 12203 16289 15725 17191 10926
"200604_s_at" 20891 17758 7601 19538 14115 4044
"200605_s_at" 2262 15462 17672 14733 13779 17471
"200606_at" 20838 14463 9637 5506 17541 3398
"200607_s_at" 13753 20313 20035 12342 18843 18564
"200608_s_at" 15860 14518 9023 16350 18222 13609
"200609_s_at" 10772 15616 17084 5473 12030 16016
"200610_s_at" 16945 11423 3090 11247 15703 11837
"200611_s_at" 16073 15786 9670 11766 13208 14245
"200612_s_at" 2358 22043 19841 20597 16882 18598
"200613_at" 13354 14707 16310 15112 3589 11921
"200614_at" 18137 12703 7136 13938 3943 3654
"200615_s_at" 12187 20401 4822 13446 3573 19118
"200616_s_at" 17691 2838 19941 11624 18386 10556
"200617_at" 18741 12774 4674 10743 13128 15479
"200618_at" 11202 3310 5603 12642 11501 13682
"200619_at" 12726 17003 7656 20696 17586 3835
"200620_at" 14785 14447 8106 5200 3648 12148
"200621_at" 15112 15847 5309 16310 15018 13501
"200622_x_at" 17778 13047 18356 14248 12742 16495
"200623_s_at" 3557 18296 16123 13705 862 17402
"200624_s_at" 12466 18070 4225 21249 14451 13399
"200625_s_at" 14910 4533 5546 13845 9803 4456
"200626_s_at" 17554 12411 4683 21049 13304 3432
"200627_at" 14451 12967 8244 16220 2452 2450
"200628_s_at" 12082 19402 19782 21390 3241 3981
"200629_at" 15052 2861 6599 3600 11674 10111
"200630_x_at" 13145 12091 4816 4375 13619 3830
"200631_s_at" 13696 5021 8061 12890 12121 18518
"200632_s_at" 15613 1576 5645 1888 1405 534
"200633_at" 10935 6404 11697 7228 3847 6078
"200634_at" 10798 13235 15846 16089 9608 12558
"200635_s_at" 114 16083 18347 3766 21802 2148
"200636_s_at" 7785 2531 2618 17685 14501 12000
"200637_s_at" 6136 19695 21249 4805 11538 11172
"200638_s_at" 13128 15206 17876 15201 11549 11431
"200639_s_at" 2606 11291 18580 3026 10905 17517
"200640_at" 11509 12818 6379 11667 9462 11687
"200641_s_at" 15849 21432 18785 20144 2403 16335
"200642_at" 12162 13264 6679 12132 9736 12481
"200643_at" 3444 16931 4192 14527 14423 3109
"200644_at" 21913 12960 15831 11552 11362 17431
"200645_at" 15524 11739 2829 12681 12733 11123
"200646_s_at" 1896 13764 21195 12358 149 21186
"200647_x_at" 12537 3969 8603 10779 11668 13511
"200648_s_at" 19392 20554 17846 20711 10817 19718
"200649_at" 18077 2161 19965 13231 1729 12627
"200650_s_at" 11749 6293 7013 14730 5497 3558
"200651_at" 6345 12866 15873 13540 3789 4279
"200652_at" 11896 14234 4641 17978 20630 4318
"200653_s_at" 16334 4574 3811 12986 11755 10897
"200654_at" 14100 3898 3676 13766 3514 3822
"200655_s_at" 15060 15503 8380 10887 12701 14743
"200656_s_at" 16006 14495 6526 14927 11469 13912
"200657_at" 15603 4700 16512 5363 12236 3915
"200658_s_at" 15845 18088 17830 13357 14295 13598
"200659_s_at" 15208 19580 17870 13461 17579 16092
"200660_at" 3096 3312 5427 4456 2721 12118
"200661_at" 19549 16660 17639 13185 12435 15234
"200662_s_at" 20262 10404 15726 20586 17817 13927
"200663_at" 10895 11050 5799 13815 12154 11481
"200664_s_at" 12133 14350 21612 16633 3931 20593
"200665_s_at" 4182 9241 15545 10777 21240 4786
"200666_s_at" 11892 11686 7489 15333 18711 11562
"200667_at" 3595 4075 6887 4193 10815 17507
"200668_s_at" 15612 11273 8518 13808 10416 4349
"200669_s_at" 13942 18265 19056 12501 13811 16861
"200670_at" 2831 3388 4927 16189 15210 10696
"200671_s_at" 2131 16832 20188 16615 21035 21261
"200672_x_at" 2944 16687 568 15696 18518 13910
"200673_at" 15115 12406 5955 18355 15856 13966
"200674_s_at" 6176 6461 16757 7303 2073 6130
"200675_at" 19210 14473 4056 19259 11950 12324
"200676_s_at" 21483 18811 21330 17819 16607 20352
"200677_at" 3663 4987 5931 4621 15537 12640
"200678_x_at" 15783 11396 17078 5062 11926 12824
"200679_x_at" 15077 17856 9104 11980 15019 14822
"200680_x_at" 3431 6502 16601 10747 9942 6181
"200681_at" 14840 4892 8796 5235 3885 14211
"200682_s_at" 18728 15163 6740 15428 14385 11408
"200683_s_at" 19108 11442 7878 15915 17417 11094
"200684_s_at" 19588 17941 19736 18432 15065 14358
"200685_at" 19744 14094 5830 20529 20615 3754
"200686_s_at" 11210 17846 1634 11945 21658 19207
"200687_s_at" 17366 10961 18440 13622 13348 15474
"200688_at" 21510 13124 18308 12107 20427 13893
"200689_x_at" 11042 10322 9205 4109 9805 4398
"200690_at" 18258 15762 18292 15977 19542 15102
"200691_s_at" 15863 12863 5949 11695 14244 3469
"200692_s_at" 18041 16454 17484 17421 20138 12827
"200693_at" 16678 15965 7867 17342 12090 12781
"200694_s_at" 18200 11371 7689 16543 18914 10320
"200695_at" 19545 14831 21244 17303 3859 10749
