"inst_1490" "inst_1908" "inst_1990" "inst_4210" "inst_4794"
"1007_s_at" 17973 17316 836 17412 8737
"1053_at" 5595 20323 17515 17125 10371
"117_at" 9441 6378 9109 19371 12917
"121_at" 16613 20358 5236 14771 8758
"1255_g_at" 6782 6829 13740 9408 15690
"1294_at" 2071 19028 4006 14367 8112
"1316_at" 18171 9981 3703 338 21528
"1320_at" 11517 6364 17158 1603 3702
"1405_i_at" 6167 9783 2988 21666 18281
"1431_at" 7905 9554 11673 4847 7077
"1438_at" 1486 11195 15417 21491 1979
"1487_at" 18985 20416 2795 19354 7118
"1494_f_at" 21155 22237 22097 315 21277
"1598_g_at" 16713 17276 19635 12626 9486
"160020_at" 21074 14879 2043 15207 3841
"1729_at" 21138 18566 20530 4838 9238
"1773_at" 1401 15466 13079 20713 647
"177_at" 6208 5934 19881 18713 21692
"179_at" 2583 21130 18582 22149 1570
"1861_at" 3085 2728 11633 15835 20018
"200000_s_at" 19164 2727 20444 15217 11169
"200001_at" 17036 15913 21040 15787 10552
"200002_at" 14649 19891 18529 12120 10771
"200003_s_at" 13735 4276 6200 7451 12033
"200004_at" 16446 17651 5057 11991 6903
"200005_at" 15433 3170 6484 16941 11596
"200006_at" 16007 16567 17457 6115 9437
"200007_at" 17082 16270 17710 16373 11101
"200008_s_at" 19129 18822 18788 19983 260
"200009_at" 18784 2006 3880 15524 10677
"200010_at" 15297 869 20213 18507 9331
"200011_s_at" 18161 17169 1480 13405 8835
"200012_x_at" 5872 3521 6114 2503 21095
"200013_at" 14136 15526 18222 6036 11430
"200014_s_at" 16179 2750 4297 11944 7174
"200015_s_at" 16928 15961 1510 3146 5843
"200016_x_at" 5124 18342 5773 11308 11492
"200017_at" 14332 20102 2419 7499 11263
"200018_at" 4591 3244 5316 5957 10664
"200019_s_at" 4056 14914 17711 11350 19879
"200020_at" 20333 15291 6196 14749 19941
"200021_at" 8338 3987 4911 7552 19438
"200022_at" 15224 17707 19401 12058 12035
"200023_s_at" 17205 2703 5033 11632 19309
"200024_at" 14116 2070 19828 5757 9965
"200025_s_at" 4679 16963 4307 13104 19880
"200026_at" 15583 1968 2654 5206 19744
"200027_at" 15549 19357 2069 13214 5259
"200028_s_at" 5166 18368 17414 3658 11677
"200029_at" 16730 16066 5790 13354 19168
"200030_s_at" 13834 4027 18800 12697 10223
"200031_s_at" 5388 1816 5888 7492 19668
"200032_s_at" 5283 2544 5162 3596 19095
"200033_at" 17499 18330 2434 5039 6084
"200034_s_at" 14046 4568 5051 13009 19068
"200035_at" 3073 18632 17861 14105 9098
"200036_s_at" 5560 2564 18661 6103 12125
"200037_s_at" 18906 19976 1762 5472 6414
"200038_s_at" 16862 18007 4140 11930 10181
"200039_s_at" 20024 3497 5103 14438 10837
"200040_at" 17195 15195 557 14223 6958
"200041_s_at" 14565 17226 4437 12852 9509
"200042_at" 19526 2672 18869 18389 6375
"200043_at" 15701 16957 20944 3442 5724
"200044_at" 16352 16040 17816 13559 5023
"200045_at" 16667 16714 4318 17187 19228
