"inst_1517" "inst_1934" "inst_2017" "inst_4656" "inst_5252" "inst_5617"
"1007_s_at" 18702 17898 17256 14228 2582 19156
"1053_at" 18539 22208 20814 14495 15780 18234
"117_at" 1945 9933 1040 13188 9720 4758
"121_at" 14564 16638 21748 19488 19384 2577
"1255_g_at" 8449 7640 11213 8208 10540 6533
"1294_at" 4214 16587 19891 19017 21308 19518
"1316_at" 17764 10353 18190 20124 2971 2419
"1320_at" 6217 10131 7003 16881 14390 2410
"1405_i_at" 8526 9665 15369 20626 12813 8315
"1431_at" 3366 7630 7286 21727 21751 21648
"1438_at" 21350 7093 11776 18218 16181 1757
"1487_at" 17402 2311 18790 20160 16308 14576
"1494_f_at" 19246 20610 21648 16247 1718 11630
"1598_g_at" 1523 2744 17664 15609 13830 19707
"160020_at" 19678 15930 2697 3959 21772 17765
"1729_at" 3595 16308 1350 18633 667 21287
"1773_at" 21611 20096 466 13843 16741 19275
"177_at" 6500 6682 16149 3470 16340 7747
"179_at" 13588 15638 2225 1988 21258 16448
"1861_at" 13605 20693 717 13978 15529 17611
"200000_s_at" 17963 4670 17437 6943 13280 11292
"200001_at" 14536 16635 3321 13672 4340 12323
"200002_at" 14977 19138 16252 13912 13361 13145
"200003_s_at" 5191 2376 14644 8650 8660 5747
"200004_at" 17458 21184 14724 13984 13856 15646
"200005_at" 12770 18473 19653 14104 5599 13380
"200006_at" 19785 15935 20492 5466 5219 12348
"200007_at" 12801 16221 14726 13227 14154 13799
"200008_s_at" 17735 17229 2942 14876 20893 11485
"200009_at" 15873 19487 16471 18472 14183 12358
"200010_at" 14038 4593 2422 16073 13420 12249
"200011_s_at" 17845 16527 17568 13962 6578 14294
"200012_x_at" 2600 3810 15277 13719 6586 2467
"200013_at" 16087 16768 15557 13196 15066 11274
"200014_s_at" 14648 17634 17156 13084 13760 14033
"200015_s_at" 18781 19707 16369 2545 13716 18247
"200016_x_at" 5251 18661 15017 13851 14364 10809
"200017_at" 19792 19137 21256 6810 8835 5866
"200018_at" 15513 19258 16810 8738 13350 5857
"200019_s_at" 12960 2455 15999 6127 14255 12168
"200020_at" 18710 18232 17036 16170 15098 16426
"200021_at" 7830 17632 14734 8868 9022 5997
"200022_at" 14631 17500 3738 4411 6028 5768
"200023_s_at" 17467 3624 15856 5486 6630 14542
"200024_at" 15994 18895 14997 5588 5258 10969
"200025_s_at" 14582 16352 4281 14285 14723 11955
"200026_at" 17711 15219 19090 13303 3615 6001
"200027_at" 4541 19774 19240 2754 14257 11411
"200028_s_at" 16486 16935 18613 16065 5366 16257
"200029_at" 1927 1634 3372 13277 13536 2763
"200030_s_at" 5209 16094 16291 6358 5360 11858
"200031_s_at" 13125 4300 3182 8722 8798 5850
"200032_s_at" 16162 3451 17911 6444 8841 5871
"200033_at" 16180 19090 18598 4741 14447 15824
"200034_s_at" 15131 18499 3390 13097 4619 3446
"200035_at" 12689 18644 2991 6282 3261 19062
"200036_s_at" 15624 2466 3944 4211 15250 4222
"200037_s_at" 4701 21548 20275 6961 14701 14477
"200038_s_at" 4186 15950 17898 6700 6294 5973
"200039_s_at" 18948 18502 4154 15920 6574 11807
"200040_at" 13002 16498 16463 15012 4081 15879
"200041_s_at" 17485 3698 15951 13151 5517 14168
"200042_at" 5362 16607 19462 5824 16440 12735
"200043_at" 13981 18516 17318 18286 5433 12325
"200044_at" 16225 15216 18716 18272 16948 14778
"200045_at" 5203 19289 15306 16541 2746 12471
"200046_at" 19193 20709 2626 3597 6399 16623
"200047_s_at" 19800 21623 19193 6440 14989 15666
"200048_s_at" 15018 16144 3210 4866 14531 16553
"200049_at" 17504 17648 2873 5664 5027 2729
"200050_at" 19994 4623 16802 3269 17407 12683
"200051_at" 14416 15188 16104 16184 15440 14944
"200052_s_at" 17420 4363 16768 13441 14793 17157
"200053_at" 14110 3292 2615 6888 21752 11731
"200054_at" 3588 16234 16899 17807 6305 18555
"200055_at" 4959 4608 3498 13051 4381 10892
"200056_s_at" 19619 20351 20351 5680 18297 18968
"200057_s_at" 15892 17579 20419 13829 3672 12435
"200058_s_at" 15011 19409 15574 17480 13319 14987
"200059_s_at" 19900 18286 14983 6369 17202 12308
"200060_s_at" 14728 20362 16082 17716 6150 14123
"200061_s_at" 4530 17267 4115 8721 8796 5848
"200062_s_at" 7702 15023 4417 8633 8639 5733
"200063_s_at" 5511 20341 15866 13494 8896 5908
"200064_at" 14792 15429 15102 5134 4060 12994
"200065_s_at" 18193 19940 2223 5876 5718 12157
"200066_at" 15224 18395 4052 19028 18164 13093
"200067_x_at" 14490 16921 19919 4847 5727 12465
"200068_s_at" 15995 16454 3102 16112 6003 11009
"200069_at" 1538 22025 20224 16774 2788 16450
"200070_at" 3897 22099 20451 17634 1507 14726
"200071_at" 20853 21898 16509 6871 13841 18430
"200072_s_at" 18846 17174 16254 19425 16969 15338
"200073_s_at" 15181 15818 21684 16185 15984 17114
"200074_s_at" 19151 16878 16556 15155 5687 15402
"200075_s_at" 15047 4450 2783 5605 4327 12839
"200076_s_at" 20725 15483 3456 13246 14393 14273
"200077_s_at" 4341 17314 18235 13888 6177 12286
"200078_s_at" 5024 1969 14893 5394 4290 14848
"200079_s_at" 15441 4289 16756 4472 6371 11230
"200080_s_at" 12802 21451 20802 6571 8889 5901
"200081_s_at" 4537 15685 3683 14504 13914 10597
"200082_s_at" 14925 4225 3445 14235 14089 5890
"200083_at" 18315 17807 19144 18064 6646 18168
"200084_at" 13525 21563 19255 15552 16945 13922
"200085_s_at" 16380 1960 15802 5862 6528 13505
"200086_s_at" 19681 18719 16681 12963 4493 18007
"200087_s_at" 19475 21037 19044 17345 16037 14319
"200088_x_at" 7890 4771 14689 15122 8655 5743
"200089_s_at" 4357 16754 16224 15257 6078 10917
"200090_at" 14665 19081 19637 4421 5446 17527
"200091_s_at" 18937 19914 19892 14757 15677 12706
"200092_s_at" 4137 4041 2592 18461 13892 5917
"200093_s_at" 14408 15876 15466 16788 14190 14734
"200094_s_at" 15708 4389 14803 14677 14910 11647
"200095_x_at" 7670 3609 17767 8855 9009 5984
