"inst_3553" "inst_5814" "inst_6130"
"1007_s_at" 5874 16204 16153
"1053_at" 13102 17458 19706
"117_at" 8093 8228 10429
"121_at" 4082 20646 21443
"1255_g_at" 8696 12311 5340
"1294_at" 9842 1202 12653
"1316_at" 12548 2139 18427
"1320_at" 7484 7789 4681
"1405_i_at" 6385 18985 10847
"1431_at" 5543 2251 1149
"1438_at" 1809 13643 1517
"1487_at" 21107 18185 21167
"1494_f_at" 8436 8202 12282
"1598_g_at" 2112 17516 21653
"160020_at" 571 19101 314
"1729_at" 13659 20457 21482
"1773_at" 21827 21664 21103
"177_at" 8414 13391 9111
"179_at" 21465 9587 10469
"1861_at" 21315 4961 9525
"200000_s_at" 20310 19567 16182
"200001_at" 19183 4137 12951
"200002_at" 17476 6411 9781
"200003_s_at" 16584 14777 3690
"200004_at" 5057 16757 16417
"200005_at" 13550 4450 14867
"200006_at" 15928 4898 12470
"200007_at" 13924 5408 13013
"200008_s_at" 16267 924 21334
"200009_at" 12847 16042 14243
"200010_at" 15202 6017 8739
"200011_s_at" 14761 5055 12384
"200012_x_at" 3382 16564 3648
"200013_at" 15087 15055 10635
"200014_s_at" 13301 16748 17228
"200015_s_at" 17060 16907 17034
"200016_x_at" 4758 14031 3620
"200017_at" 14454 16770 3797
"200018_at" 5823 5273 3788
"200019_s_at" 14552 14604 10139
"200020_at" 4887 16127 13877
"200021_at" 13236 16282 3885
"200022_at" 15337 3394 3707
"200023_s_at" 5293 19015 13507
"200024_at" 16538 15092 3760
"200025_s_at" 5166 15252 3786
"200026_at" 3469 15141 3891
"200027_at" 12893 14385 12535
"200028_s_at" 5042 5404 15249
"200029_at" 5058 14591 3745
"200030_s_at" 5193 4185 12810
"200031_s_at" 12659 14580 3779
"200032_s_at" 5702 16328 3799
"200033_at" 5001 4656 14949
"200034_s_at" 5471 15174 9744
"200035_at" 21544 19406 14440
"200036_s_at" 15304 15527 10886
"200037_s_at" 13692 14242 13608
"200038_s_at" 5549 15465 3869
"200039_s_at" 12771 15081 16148
"200040_at" 12463 15381 12501
"200041_s_at" 14908 17374 16156
"200042_at" 13295 15288 12636
"200043_at" 14659 14071 16272
"200044_at" 12957 16569 12686
"200045_at" 12478 6337 13331
"200046_at" 13435 15401 14279
"200047_s_at" 5826 4488 10213
"200048_s_at" 13469 16105 12834
"200049_at" 16927 14609 13148
"200050_at" 18859 16975 12544
"200051_at" 3708 18113 12446
"200052_s_at" 20425 15476 17734
"200053_at" 19424 17416 16900
"200054_at" 18790 3971 10933
"200055_at" 15292 6063 15335
"200056_s_at" 17723 14378 18721
"200057_s_at" 5115 5253 11334
"200058_s_at" 18256 17027 12561
"200059_s_at" 15937 15382 12004
"200060_s_at" 14213 14925 17709
"200061_s_at" 3722 6300 3777
"200062_s_at" 7718 5660 3675
"200063_s_at" 13346 15525 3824
"200064_at" 3552 5498 13880
"200065_s_at" 12380 6274 13051
"200066_at" 5362 5906 10317
"200067_x_at" 4620 5766 12451
"200068_s_at" 4025 14113 11975
"200069_at" 15556 17042 14779
"200070_at" 2547 19020 20906
"200071_at" 17383 4349 18587
"200072_s_at" 12917 17273 17383
"200073_s_at" 15781 17201 10355
"200074_s_at" 17017 14335 10150
"200075_s_at" 19626 14696 14899
"200076_s_at" 2299 15069 16548
