"inst_2549" "inst_3408" "inst_3608" "inst_3710" "inst_4271" "inst_4732"
"1007_s_at" 11705 4070 3110 11815 3819 3703
"1053_at" 16398 18187 20940 20507 20343 20643
"117_at" 21115 7345 9538 10492 6590 7359
"121_at" 17763 5296 4476 12296 4019 4352
"1255_g_at" 7188 12018 9555 6362 8019 10454
"1294_at" 18684 101 3982 413 3998 4875
"1316_at" 17834 10492 15958 20488 20252 22176
"1320_at" 8120 8542 6288 4700 12667 361
"1405_i_at" 11213 5414 748 8438 4647 188
"1431_at" 10501 11892 16924 566 3508 19777
"1438_at" 4041 19900 18270 1721 22168 4602
"1487_at" 20127 5693 15559 18079 4214 4732
"1494_f_at" 16905 16286 21833 16011 3921 18971
"1598_g_at" 21384 2731 14636 10970 1589 1198
"160020_at" 2655 314 4317 19495 3329 954
"1729_at" 624 3554 18798 14776 13189 17002
"1773_at" 10177 4980 14029 21072 19069 17134
"177_at" 16314 14841 5666 8347 20764 1689
"179_at" 22008 22164 6493 2158 19298 15264
"1861_at" 17385 18955 17427 3543 18780 5819
"200000_s_at" 15143 18384 4607 12048 18249 13261
"200001_at" 13327 17388 12810 14209 16107 5600
"200002_at" 11951 16810 13588 4106 14118 17235
"200003_s_at" 5218 6740 8455 6892 6125 8706
"200004_at" 15863 17015 14200 13765 4013 15651
"200005_at" 13095 5349 6099 12140 10791 5462
"200006_at" 12749 5794 13440 14605 13498 15190
"200007_at" 14618 6100 14098 15821 3615 5745
"200008_s_at" 10599 6626 15802 19017 19859 19413
"200009_at" 10066 6972 15832 17394 13099 16822
"200010_at" 3503 17202 15585 15067 16403 15358
"200011_s_at" 15165 17617 6622 5355 11145 15067
"200012_x_at" 3146 4836 4863 3485 10489 5167
"200013_at" 11818 18256 14165 12438 11432 14686
"200014_s_at" 13172 6495 15710 16349 16286 6152
"200015_s_at" 18013 17294 13417 14505 12392 16921
"200016_x_at" 5149 4574 14655 4754 11061 6538
"200017_at" 5315 16567 8554 11615 6234 13131
"200018_at" 5307 17967 8542 6966 6225 6001
"200019_s_at" 11535 19015 13558 3261 10546 5376
"200020_at" 17660 5292 20391 12690 16944 15275
"200021_at" 5426 2377 8650 7039 6347 8974
"200022_at" 5233 16198 8467 17522 14590 6462
"200023_s_at" 12033 6976 5399 13099 14601 13114
"200024_at" 2899 5669 12432 3778 10205 5345
"200025_s_at" 5306 6580 14428 14188 11289 14705
"200026_at" 5432 17842 8654 11794 3822 3822
"200027_at" 13621 4696 5455 10660 12669 13066
"200028_s_at" 19013 15765 17738 11681 10566 16907
"200029_at" 5267 3134 5578 13367 3496 4630
"200030_s_at" 10440 16639 6411 4759 2362 6397
"200031_s_at" 5299 17364 8538 6957 6209 8814
"200032_s_at" 5317 6157 8557 5197 3608 5168
"200033_at" 14099 6581 15998 20206 10279 6485
"200034_s_at" 3035 17217 13102 14557 3916 16246
"200035_at" 16295 21078 15665 5006 1307 15561
"200036_s_at" 10277 6083 12931 10840 12029 12973
"200037_s_at" 14071 5746 16780 17959 16520 17098
"200038_s_at" 5404 16017 8629 15099 11075 13126
"200039_s_at" 11865 16691 3877 4723 12720 13449
"200040_at" 15705 16478 16738 14062 17397 16296
"200041_s_at" 15184 6399 5841 16923 4443 16103
"200042_at" 15092 17091 5376 15466 14953 12943
"200043_at" 19923 17283 13420 18096 2673 19978
"200044_at" 16709 16302 16425 13564 13374 16902
"200045_at" 17474 4914 6643 13738 11311 6061
"200046_at" 16980 16019 15066 14429 15985 14582
"200047_s_at" 17881 16847 13077 18275 14720 12976
"200048_s_at" 17718 5089 14451 5246 14588 5401
"200049_at" 15160 18357 6898 12137 11826 18571
"200050_at" 12558 19098 12802 14444 13515 2740
"200051_at" 17564 21145 12608 3890 12010 15450
"200052_s_at" 15230 6016 16204 17239 15364 17136
"200053_at" 2565 6275 21529 5044 17009 16431
"200054_at" 17392 18386 6121 21047 4041 4341
"200055_at" 12197 6959 3492 12293 11251 5814
"200056_s_at" 19323 15921 17436 18961 15197 17607
"200057_s_at" 11538 16664 5968 5221 10297 5824
"200058_s_at" 15381 4657 5726 18853 12144 14277
"200059_s_at" 10142 5725 13461 12755 14855 18072
"200060_s_at" 17992 4289 15919 18005 3174 14709
"200061_s_at" 5296 17508 8536 6956 6208 8813
"200062_s_at" 5204 16334 8444 6881 6107 8693
"200063_s_at" 5347 3208 8589 6989 6268 8882
"200064_at" 13117 18483 13829 18700 13455 16026
"200065_s_at" 11789 5846 13043 10561 12605 5750
"200066_at" 18254 4287 14358 10727 10823 5560
"200067_x_at" 11807 16088 2563 17734 16182 6298
"200068_s_at" 12211 5162 16500 5061 2358 16468
"200069_at" 15387 16632 5812 13009 13096 4464
"200070_at" 12060 22160 3544 10663 1638 5311
"200071_at" 20704 3242 6551 17534 12773 15784
"200072_s_at" 18211 16130 16969 17537 13135 6464
"200073_s_at" 18837 16412 18532 10990 13239 18234
"200074_s_at" 11703 16713 18597 15437 11241 16249
