"inst_6873" "inst_6878" "inst_6921"
"1007_s_at" 14169 17410 8241
"1053_at" 18602 3078 20816
"117_at" 7962 8960 14589
"121_at" 1575 4572 18457
"1255_g_at" 11389 9794 18165
"1294_at" 66 13126 8100
"1316_at" 1326 3223 1660
"1320_at" 11186 7546 15099
"1405_i_at" 8895 7709 11641
"1431_at" 15284 8152 14821
"1438_at" 15172 16155 21680
"1487_at" 4281 18285 1105
"1494_f_at" 7133 18528 8518
"1598_g_at" 4049 15051 5825
"160020_at" 14330 18299 1642
"1729_at" 13542 3197 2078
"1773_at" 12502 102 17399
"177_at" 10780 13435 8133
"179_at" 20123 22049 8188
"1861_at" 21361 5949 21353
"200000_s_at" 20985 15254 22058
"200001_at" 17833 4285 21591
"200002_at" 17064 14958 18538
"200003_s_at" 13732 6676 18313
"200004_at" 13763 5837 5960
"200005_at" 16262 5165 6458
"200006_at" 14656 15383 16258
"200007_at" 14333 17943 7351
"200008_s_at" 18225 5365 22266
"200009_at" 13748 15409 16761
"200010_at" 15470 14508 16899
"200011_s_at" 15465 4224 17369
"200012_x_at" 5061 14759 17655
"200013_at" 14075 4683 16387
"200014_s_at" 6055 17178 5783
"200015_s_at" 13960 17017 5717
"200016_x_at" 4311 4077 5160
"200017_at" 13369 2684 5150
"200018_at" 5383 14619 6991
"200019_s_at" 6035 14965 7452
"200020_at" 12381 4532 5669
"200021_at" 15350 3990 15871
"200022_at" 18101 6289 18865
"200023_s_at" 14836 5904 5917
"200024_at" 13072 14368 18354
"200025_s_at" 13827 4846 5798
"200026_at" 4726 15078 7072
"200027_at" 12389 17518 6739
"200028_s_at" 16419 17402 3896
"200029_at" 6131 4648 16251
"200030_s_at" 5822 6415 17188
"200031_s_at" 12946 4833 16943
"200032_s_at" 4954 5674 16440
"200033_at" 5014 14551 3098
"200034_s_at" 15309 5901 7061
"200035_at" 15268 16682 5987
"200036_s_at" 16671 15706 17014
"200037_s_at" 5335 17394 4637
"200038_s_at" 16470 14240 16883
"200039_s_at" 12707 3761 19440
"200040_at" 12444 16423 5226
"200041_s_at" 17037 4812 18291
"200042_at" 16229 15316 4763
"200043_at" 18685 6321 2167
"200044_at" 16038 14200 18677
"200045_at" 13994 14378 18979
"200046_at" 12823 14427 16805
"200047_s_at" 3967 19648 6627
"200048_s_at" 16764 14720 6430
"200049_at" 5328 1214 17709
"200050_at" 12343 5920 4498
"200051_at" 15219 19186 3977
"200052_s_at" 18795 5616 16467
"200053_at" 18059 22176 4026
"200054_at" 17559 4453 16075
"200055_at" 6185 18829 17509
"200056_s_at" 18051 19351 6118
"200057_s_at" 5182 6331 6795
"200058_s_at" 14320 14541 7474
"200059_s_at" 16892 5667 19498
"200060_s_at" 14455 18486 2669
"200061_s_at" 3945 14651 7306
"200062_s_at" 3565 4643 16590
"200063_s_at" 5476 6476 8289
"200064_at" 18245 4829 17059
"200065_s_at" 12933 6108 16313
"200066_at" 5283 4819 16404
"200067_x_at" 2632 20113 15866
"200068_s_at" 3481 6119 6603
"200069_at" 15087 15962 3037
"200070_at" 4327 17637 1092
"200071_at" 4635 19332 4694
"200072_s_at" 5998 4885 7547
"200073_s_at" 15803 17957 4211
"200074_s_at" 15094 5329 18542
"200075_s_at" 15636 5839 17314
"200076_s_at" 18253 6120 18750
"200077_s_at" 14156 14443 15936
"200078_s_at" 15214 15492 16215
"200079_s_at" 12677 16231 16350
"200080_s_at" 6196 4074 3734
"200081_s_at" 15445 14698 17321
"200082_s_at" 14019 3854 7841
"200083_at" 17101 4292 4473
"200084_at" 13462 16085 6686
"200085_s_at" 17040 14347 17687
"200086_s_at" 14664 14209 7335
"200087_s_at" 14754 16638 17042
"200088_x_at" 15143 6176 17201
"200089_s_at" 15265 6479 16359
"200090_at" 12795 21479 5784
"200091_s_at" 16516 15079 6667
"200092_s_at" 13765 5476 15836
"200093_s_at" 18022 3122 6670
"200094_s_at" 16304 4859 18215
"200095_x_at" 5488 6011 6740
"200096_s_at" 16448 3175 17455
"200097_s_at" 12733 14614 2556
"200098_s_at" 16499 6224 8461
"200099_s_at" 16965 4020 17529
"200593_s_at" 17337 16930 4514
"200594_x_at" 13887 5390 5582
"200595_s_at" 19221 1919 5445
"200596_s_at" 15121 3488 700
"200597_at" 20524 19636 2268
"200598_s_at" 16841 5228 1638
"200599_s_at" 5899 6480 7065
"200600_at" 17097 8392 19075
"200601_at" 22206 15952 19503
"200602_at" 16851 17723 1560
"200603_at" 12488 14676 4130
"200604_s_at" 13553 16654 19581
"200605_s_at" 5811 14623 19107
"200606_at" 13814 15595 7030
"200607_s_at" 18880 3126 1688
"200608_s_at" 17079 14961 6377
"200609_s_at" 4040 16277 8049
"200610_s_at" 17602 5444 5905
"200611_s_at" 20665 3182 16022
"200612_s_at" 13616 584 292
"200613_at" 19079 5509 19757
"200614_at" 14824 15186 6216
"200615_s_at" 16415 16169 20787
"200616_s_at" 5331 6124 529
"200617_at" 19191 2664 19881
"200618_at" 13347 16416 3473
"200619_at" 12828 14773 1506
"200620_at" 12768 15696 16792
"200621_at" 19535 16789 21054
"200622_x_at" 18357 15019 16159
"200623_s_at" 13674 1179 853
"200624_s_at" 19109 15313 16868
"200625_s_at" 3587 1816 6815
"200626_s_at" 2781 4108 4236
"200627_at" 4201 6026 17037
"200628_s_at" 6114 18354 20733
"200629_at" 14178 16772 3935
"200630_x_at" 6136 3002 7497
