"inst_6876" "inst_6880" "inst_6908"
"1007_s_at" 15473 7869 4410
"1053_at" 14053 7335 16424
"117_at" 5257 11248 9713
"121_at" 12975 6132 5980
"1255_g_at" 4195 11585 10158
"1294_at" 7806 6279 14531
"1316_at" 9691 1309 19502
"1320_at" 4126 1032 13848
"1405_i_at" 5663 8503 9161
"1431_at" 10408 11256 15131
"1438_at" 11689 18901 15692
"1487_at" 21253 7231 16523
"1494_f_at" 4505 1629 20676
"1598_g_at" 20139 16687 561
"160020_at" 10470 19105 14868
"1729_at" 18596 5128 6581
"1773_at" 9627 681 8097
"177_at" 8202 14423 8693
"179_at" 11541 22038 18997
"1861_at" 21350 5690 17223
"200000_s_at" 9845 6740 20925
"200001_at" 12992 7016 21071
"200002_at" 12732 6909 6180
"200003_s_at" 9834 7307 16145
"200004_at" 11457 6481 3764
"200005_at" 12215 5790 18186
"200006_at" 13384 6600 16365
"200007_at" 12209 18357 4268
"200008_s_at" 1471 5414 17742
"200009_at" 10641 17377 18707
"200010_at" 10246 16071 5112
"200011_s_at" 17397 5519 16721
"200012_x_at" 2237 17751 6211
"200013_at" 9846 5943 15779
"200014_s_at" 14942 16178 4768
"200015_s_at" 18323 5514 3884
"200016_x_at" 9901 5699 4152
"200017_at" 9763 3626 5232
"200018_at" 9516 6479 5447
"200019_s_at" 2654 15910 6208
"200020_at" 17199 2760 4445
"200021_at" 2214 5600 4600
"200022_at" 10714 16705 18721
"200023_s_at" 14704 5288 4877
"200024_at" 1882 6728 18475
"200025_s_at" 11409 6414 4760
"200026_at" 9541 16951 4424
"200027_at" 13480 7178 4628
"200028_s_at" 14953 16296 17143
"200029_at" 2120 18427 15509
"200030_s_at" 2779 15672 3956
"200031_s_at" 2169 3976 5171
"200032_s_at" 2774 7301 6052
"200033_at" 13943 7349 3545
"200034_s_at" 10081 4293 6574
"200035_at" 17164 17424 20852
"200036_s_at" 2789 7826 6285
"200037_s_at" 16316 4071 3489
"200038_s_at" 2693 6209 5768
"200039_s_at" 12808 7507 18069
"200040_at" 14397 7513 5478
"200041_s_at" 15607 18287 20309
"200042_at" 14881 5073 6331
"200043_at" 13709 3421 1538
"200044_at" 16160 7835 4629
"200045_at" 15331 17888 21049
"200046_at" 18769 7233 4243
"200047_s_at" 15828 17183 2912
"200048_s_at" 16067 6549 15992
"200049_at" 19733 822 16521
"200050_at" 14247 3157 1070
"200051_at" 19692 15990 19928
"200052_s_at" 15923 6142 15654
"200053_at" 13746 18511 21467
"200054_at" 16480 2665 18135
"200055_at" 15908 19875 19823
"200056_s_at" 20653 16855 1366
"200057_s_at" 11431 8295 4612
"200058_s_at" 16738 5968 15966
"200059_s_at" 10836 16045 4626
"200060_s_at" 18869 20044 18266
"200061_s_at" 1255 18573 6195
"200062_s_at" 1983 16021 6348
"200063_s_at" 9832 16832 3528
"200064_at" 10482 6884 16126
"200065_s_at" 11023 17952 20550
"200066_at" 1626 18948 6467
"200067_x_at" 12874 20726 2400
"200068_s_at" 12859 7477 4452
"200069_at" 17314 21514 2789
"200070_at" 21066 18518 18667
"200071_at" 21033 18902 720
"200072_s_at" 13396 7940 4843
"200073_s_at" 16491 5992 15899
"200074_s_at" 10510 4461 5596
"200075_s_at" 14679 4362 18316
"200076_s_at" 15142 18648 19632
"200077_s_at" 9517 8119 6237
"200078_s_at" 18797 6538 6083
"200079_s_at" 10876 16732 17119
"200080_s_at" 14013 3494 3948
"200081_s_at" 10166 7821 6323
"200082_s_at" 9338 5936 5129
"200083_at" 19640 6362 3804
"200084_at" 12894 18837 3471
"200085_s_at" 13467 5645 17824
"200086_s_at" 17298 5981 5877
"200087_s_at" 20173 3061 18463
"200088_x_at" 2307 8018 15517
"200089_s_at" 12225 18727 19453
"200090_at" 16482 17060 964
"200091_s_at" 10856 6523 15365
"200092_s_at" 10860 4023 6333
"200093_s_at" 16248 2070 5270
