"inst_1480" "inst_1899" "inst_1980" "inst_4200" "inst_4785"
"1007_s_at" 7911 5669 323 7311 4887
"1053_at" 8685 5324 21502 7543 14926
"117_at" 15708 12896 1836 20303 12832
"121_at" 1427 4250 16917 4320 2341
"1255_g_at" 14139 14125 10631 14388 8455
"1294_at" 21215 3456 17650 21983 2022
"1316_at" 20537 14496 19154 21584 3500
"1320_at" 15069 14087 13001 5911 12831
"1405_i_at" 13034 10657 17240 21673 8988
"1431_at" 4729 16305 4105 17338 1526
"1438_at" 21504 9662 9781 10495 5648
"1487_at" 20663 3860 3374 7046 3057
"1494_f_at" 21242 20182 3642 13369 1388
"1598_g_at" 21034 5314 19428 5961 18477
"160020_at" 21719 2399 22069 9616 2388
"1729_at" 6315 20133 15769 16520 16634
"1773_at" 5297 3935 436 4847 2630
"177_at" 16216 946 17203 20580 20735
"179_at" 7778 4426 20610 22051 16457
"1861_at" 20802 3604 1783 10698 18201
"200000_s_at" 8742 21405 3083 20511 18857
"200001_at" 7864 21603 14653 6777 6127
"200002_at" 18338 18567 17703 10333 16078
"200003_s_at" 19559 18220 16199 12306 15129
"200004_at" 7693 4592 16919 16456 3790
"200005_at" 6228 20252 18631 9486 5450
"200006_at" 6831 6015 15613 9624 5797
"200007_at" 7991 5648 19445 10708 17348
"200008_s_at" 7134 2743 15286 2157 2202
"200009_at" 8379 16592 14601 7426 5302
"200010_at" 9745 21546 14792 16722 17936
"200011_s_at" 6226 18415 14930 11015 5781
"200012_x_at" 9781 19452 15190 17283 16053
"200013_at" 19176 20723 16922 16486 16574
"200014_s_at" 4763 16511 17054 4049 6263
"200015_s_at" 6107 19715 2103 5567 6440
"200016_x_at" 7392 3260 15251 16944 6974
"200017_at" 19787 2756 19688 17729 16543
"200018_at" 8415 6012 16801 10824 14610
"200019_s_at" 19134 19412 2038 16370 6934
"200020_at" 6898 20882 16030 8957 17140
"200021_at" 19812 1266 18683 16166 9391
"200022_at" 18674 18735 16474 8664 14406
"200023_s_at" 7882 18802 16322 9342 5116
"200024_at" 6434 17503 15213 11009 14708
"200025_s_at" 8946 3067 17668 9667 6645
"200026_at" 8055 4255 17884 10300 14131
"200027_at" 5701 16602 19067 8055 3563
"200028_s_at" 7539 4961 1830 7692 17687
"200029_at" 19806 20924 14950 17629 5629
"200030_s_at" 8320 19676 15066 17429 6717
"200031_s_at" 19644 16567 14812 12351 15140
"200032_s_at" 10347 6633 19247 10573 9285
"200033_at" 18144 2611 21671 9249 16499
"200034_s_at" 8951 5492 17083 17363 16553
"200035_at" 19692 21774 670 20807 17783
"200036_s_at" 18418 4821 17084 10796 16471
"200037_s_at" 7558 6241 19791 7742 6614
"200038_s_at" 18877 17639 16629 16147 7002
"200039_s_at" 20010 18762 16466 16748 16838
"200040_at" 5848 6400 16824 8570 6492
"200041_s_at" 7807 20781 17605 18097 14298
"200042_at" 9465 22030 14974 10144 20864
"200043_at" 19665 19450 21803 18049 14865
"200044_at" 6937 4937 3080 8391 6861
"200045_at" 6999 19298 15596 8230 16112
"200046_at" 9430 17938 19397 9136 6407
"200047_s_at" 5712 2543 21335 5011 16327
"200048_s_at" 6739 4769 17909 9033 14064
"200049_at" 4932 4722 19836 18001 16644
"200050_at" 7615 16980 21074 693 16277
"200051_at" 20478 17144 18295 8612 18919
"200052_s_at" 18923 19212 19255 10525 15028
"200053_at" 19960 6125 20923 20405 4315
"200054_at" 5083 17921 18045 17394 17227
"200055_at" 20857 17339 16432 18217 15572
"200056_s_at" 6182 2032 22089 4890 14902
"200057_s_at" 9037 16502 16959 17220 6635
"200058_s_at" 19646 5774 17536 10342 15370
"200059_s_at" 19230 20519 18245 10388 5198
"200060_s_at" 10498 4027 17287 18595 18521
"200061_s_at" 19395 16615 16365 12350 17586
