"inst_6884" "inst_6889" "inst_6920"
"1007_s_at" 5901 5061 16419
"1053_at" 52 16365 21576
"117_at" 10953 9483 14587
"121_at" 18366 14046 17233
"1255_g_at" 9055 9798 17646
"1294_at" 10697 411 19395
"1316_at" 20821 21291 5935
"1320_at" 11242 7204 15135
"1405_i_at" 9181 8368 11565
"1431_at" 5958 13653 9866
"1438_at" 15108 21294 21122
"1487_at" 3251 17864 1499
"1494_f_at" 15419 305 8437
"1598_g_at" 18360 17552 2905
"160020_at" 14523 1064 16400
"1729_at" 20513 21492 4919
"1773_at" 13143 21831 17031
"177_at" 20069 8894 8674
"179_at" 58 1037 20107
"1861_at" 18031 15350 22068
"200000_s_at" 20855 3047 22073
"200001_at" 20739 5167 22136
"200002_at" 17329 15261 17662
"200003_s_at" 12704 6267 18032
"200004_at" 6227 15597 5938
"200005_at" 18905 14538 15892
"200006_at" 12748 14635 8352
"200007_at" 4662 16998 7032
"200008_s_at" 13573 13907 22221
"200009_at" 5817 6518 18046
"200010_at" 5089 15567 18412
"200011_s_at" 15808 17053 18398
"200012_x_at" 5371 3710 17204
"200013_at" 5522 4534 16046
"200014_s_at" 15406 16132 4879
"200015_s_at" 3483 4135 3730
"200016_x_at" 13291 15075 4817
"200017_at" 5241 6160 5568
"200018_at" 13321 14041 7257
"200019_s_at" 6258 4956 6821
"200020_at" 17130 15220 3304
"200021_at" 3700 6405 7779
"200022_at" 17657 5681 20278
"200023_s_at" 15861 14367 7424
"200024_at" 4807 4947 19186
"200025_s_at" 13508 15229 4981
"200026_at" 6173 15406 6143
"200027_at" 17141 6067 5446
"200028_s_at" 19571 17914 3922
"200029_at" 14374 14762 16447
"200030_s_at" 4686 6513 17214
"200031_s_at" 5365 5443 16973
"200032_s_at" 3781 4799 15876
"200033_at" 5495 18587 2712
"200034_s_at" 5633 5961 7373
"200035_at" 5757 4868 4768
"200036_s_at" 12961 5373 17943
"200037_s_at" 12959 15367 3875
"200038_s_at" 6181 6470 7659
"200039_s_at" 17576 5808 18048
"200040_at" 13836 14181 3502
"200041_s_at" 12823 18113 19032
"200042_at" 17227 14155 5705
"200043_at" 19259 3790 757
"200044_at" 13369 15619 17620
"200045_at" 17295 2982 19380
"200046_at" 16114 15760 8368
"200047_s_at" 16658 5100 3704
"200048_s_at" 15322 14741 16555
"200049_at" 19625 4443 6676
"200050_at" 15970 3234 2073
"200051_at" 16711 5737 5715
