"inst_3201" "inst_5804" "inst_6278"
"1007_s_at" 7165 9257 2749
"1053_at" 7715 19227 18857
"117_at" 13763 13664 6056
"121_at" 18914 16629 16626
"1255_g_at" 13181 11940 6980
"1294_at" 316 9590 14963
"1316_at" 21984 19266 20921
"1320_at" 154 10899 11266
"1405_i_at" 17073 14917 14400
"1431_at" 3306 6867 2729
"1438_at" 21813 514 1846
"1487_at" 2903 15904 17848
"1494_f_at" 8016 675 20165
"1598_g_at" 4482 20392 22255
"160020_at" 21453 2891 6329
"1729_at" 7203 9660 4158
"1773_at" 20005 6067 17061
"177_at" 13277 13345 11523
"179_at" 20262 17271 16221
"1861_at" 18880 6002 17050
"200000_s_at" 18525 6696 16405
"200001_at" 7849 17188 16256
"200002_at" 18787 15630 17180
"200003_s_at" 12834 11659 15487
"200004_at" 12159 16722 16493
"200005_at" 10064 17736 16016
"200006_at" 11607 10128 18970
"200007_at" 11090 9958 17094
"200008_s_at" 8366 17820 14931
"200009_at" 11654 17964 17515
"200010_at" 12018 8546 15454
"200011_s_at" 7369 15825 6448
"200012_x_at" 19125 16316 5923
"200013_at" 11261 8423 16767
"200014_s_at" 10433 17913 17358
"200015_s_at" 10665 15977 19876
"200016_x_at" 11307 17036 16757
"200017_at" 14491 9932 17183
"200018_at" 12737 8327 18353
"200019_s_at" 12393 7344 15037
"200020_at" 8858 17593 19481
"200021_at" 14517 7050 9868
"200022_at" 18579 9723 17193
"200023_s_at" 10963 9387 17048
"200024_at" 12944 17304 6381
"200025_s_at" 12279 8547 17547
"200026_at" 19277 9451 16655
"200027_at" 11478 10244 16457
"200028_s_at" 9294 18010 4267
"200029_at" 12133 18517 4891
"200030_s_at" 12530 16263 16671
"200031_s_at" 14486 11689 4820
"200032_s_at" 14492 8425 16736
"200033_at" 11981 16065 18225
"200034_s_at" 19157 18072 15200
"200035_at" 9860 8985 1678
"200036_s_at" 12275 6871 16175
"200037_s_at" 9779 17653 18950
"200038_s_at" 13128 10054 16068
"200039_s_at" 9916 15522 17338
"200040_at" 11516 16691 17580
