"inst_2568" "inst_3430" "inst_3813" "inst_3896" "inst_4370" "inst_4548"
"1007_s_at" 3231 20635 6404 5248 6858 17757
"1053_at" 1884 2942 17276 3594 15333 15635
"117_at" 3223 11250 3576 14557 9529 8112
"121_at" 22219 16300 6357 20998 13389 6547
"1255_g_at" 7710 12584 9109 16691 9662 7031
"1294_at" 17191 5994 3611 21693 386 3945
"1316_at" 21919 389 14799 2494 21952 2504
"1320_at" 6714 8593 3212 20637 16245 12173
"1405_i_at" 10161 12048 8604 17126 11554 12012
"1431_at" 2869 12461 16953 3472 19421 526
"1438_at" 7043 2782 1329 4578 18484 15918
"1487_at" 15275 17393 1719 12808 21401 17474
"1494_f_at" 16991 2478 2078 20311 5184 19510
"1598_g_at" 2502 20461 18713 22025 19250 14193
"160020_at" 20680 9127 2868 3589 1257 20060
"1729_at" 3035 2776 956 6194 4906 2558
"1773_at" 17527 412 20356 4855 18895 13005
"177_at" 21542 8828 554 20125 2000 565
"179_at" 22090 18679 21785 21014 3513 2250
"1861_at" 2705 1662 14447 9710 6145 4239
"200000_s_at" 11865 3606 14071 10726 12445 3683
"200001_at" 15132 4984 6132 9975 15032 15067
"200002_at" 10696 6143 6091 12847 17073 12837
"200003_s_at" 5316 4840 9786 15344 8573 8577
"200004_at" 12160 16809 7366 13147 14863 13774
"200005_at" 16614 6876 8145 11678 6482 13327
"200006_at" 13486 16513 14028 11925 15265 13428
"200007_at" 15357 6087 14302 13440 14492 17064
"200008_s_at" 21471 3627 18782 8820 3263 17700
"200009_at" 15581 16070 13622 13132 6197 6627
"200010_at" 10220 4924 13633 13209 6921 13066
"200011_s_at" 15268 16314 14048 11605 6209 14202
"200012_x_at" 3222 15960 14611 20142 8534 14629
"200013_at" 12556 7372 13497 12729 8496 6281
"200014_s_at" 14209 16624 18658 12515 18058 15211
"200015_s_at" 17706 16403 13735 6013 19533 19528
"200016_x_at" 5257 15858 9709 13402 8492 14356
"200017_at" 5410 17380 9882 15454 8696 8665
"200018_at" 5401 4876 9874 15437 8685 6245
"200019_s_at" 10186 4555 8008 19784 8649 13920
"200020_at" 14294 19178 14222 8275 17339 18828
"200021_at" 5511 20020 9994 15565 8819 8744
"200022_at" 5331 6306 16528 15356 8594 13440
"200023_s_at" 11178 16756 13970 8402 18254 16295
"200024_at" 3291 4027 6955 12959 6157 14828
"200025_s_at" 5399 18796 15034 20344 8683 18498
"200026_at" 5517 4461 10000 13134 8824 4634
"200027_at" 14439 20213 14538 7629 16731 14790
"200028_s_at" 14875 19065 15745 8100 17237 18637
"200029_at" 5362 18795 5792 15393 12939 5283
"200030_s_at" 12416 16251 7729 19560 6173 14510
"200031_s_at" 5392 6232 9868 15429 8674 8647
"200032_s_at" 5412 6804 9888 15457 8700 13294
"200033_at" 11699 6343 8314 10099 16488 13373
"200034_s_at" 10294 6620 15538 19547 6908 13590
"200035_at" 13911 21238 15647 7324 19318 2240
"200036_s_at" 10487 6510 6911 10835 14555 5466
"200037_s_at" 13004 16263 13849 9655 13233 16472
"200038_s_at" 5495 16174 7605 15545 8793 3711
"200039_s_at" 16494 3605 13489 12107 16610 14521
"200040_at" 13941 16641 16964 7158 17385 16412
"200041_s_at" 18096 6075 5023 12605 15931 13024
"200042_at" 18773 4821 14534 5070 15608 16620
"200043_at" 17109 5780 13714 20173 12208 13056
"200044_at" 14807 7167 19066 12275 16205 15328
"200045_at" 15352 15818 13671 7810 12553 14975
"200046_at" 17504 3408 16595 9968 18618 6496
"200047_s_at" 18200 17070 16450 6251 19162 18804
"200048_s_at" 14737 18113 14867 11546 14904 17102
"200049_at" 15364 1723 18290 12402 19813 18646
"200050_at" 10893 5059 14364 5478 3067 13245
"200051_at" 20768 19299 6149 4990 5983 4183
"200052_s_at" 18473 6626 18768 10239 16110 16096
"200053_at" 12789 3269 6678 20465 18356 19712
"200054_at" 15940 19427 16480 12002 20808 6204
"200055_at" 14862 17824 5200 13409 15037 5942
"200056_s_at" 13545 2644 17026 8807 15372 15384
"200057_s_at" 11787 17748 15786 10095 13070 14697
"200058_s_at" 18553 17372 4963 9361 18189 13419
"200059_s_at" 15725 5539 14710 7089 14136 15112
"200060_s_at" 12543 6541 15582 19496 18332 6626
"200061_s_at" 5390 16413 9867 15427 8672 8646
"200062_s_at" 5305 6031 9772 15328 8559 8562
"200063_s_at" 5443 16924 9919 15493 8732 8694
"200064_at" 16989 17165 7478 13017 6359 14096
"200065_s_at" 16917 4730 13503 10107 13766 13079
"200066_at" 11808 5559 3935 13012 2991 5964
"200067_x_at" 15345 6370 7243 10322 6279 12874
"200068_s_at" 12723 19529 17920 11117 15884 16107
"200069_at" 17606 20619 13527 8087 6986 17660
"200070_at" 11373 5803 1998 4774 18535 18272
"200071_at" 17537 20238 18269 5819 15752 15602
"200072_s_at" 14608 17985 14345 6701 5989 16566
"200073_s_at" 11998 5359 16010 10442 5659 15350
"200074_s_at" 13165 4251 7260 11921 6481 14276
"200075_s_at" 16567 7208 4935 7904 13641 4668
"200076_s_at" 19515 19683 3715 11535 16124 18017
"200077_s_at" 10258 5930 14421 19729 14243 16349
"200078_s_at" 13116 6755 15303 10867 15015 13588
"200079_s_at" 19863 5906 8097 6414 5087 15311
