"inst_2920" "inst_4404" "inst_7340"
"1007_s_at" 2033 13794 15286
"1053_at" 19576 18165 20181
"117_at" 20357 11513 8808
"121_at" 2549 15035 4453
"1255_g_at" 5717 7295 9089
"1294_at" 19144 1509 14976
"1316_at" 11791 19864 10672
"1320_at" 6512 414 11338
"1405_i_at" 17888 10616 13908
"1431_at" 11139 2393 11906
"1438_at" 9926 1093 1673
"1487_at" 18667 19828 17369
"1494_f_at" 5408 1210 10913
"1598_g_at" 14272 19022 20918
"160020_at" 17102 17171 17499
"1729_at" 21566 21610 20949
"1773_at" 18519 15339 20345
"177_at" 16139 12879 13985
"179_at" 13099 2607 1382
"1861_at" 15758 15886 17154
"200000_s_at" 13601 14650 18244
"200001_at" 13979 6115 5141
"200002_at" 2076 14237 5662
"200003_s_at" 4699 8956 5258
"200004_at" 11059 13020 5947
"200005_at" 18308 18336 17975
"200006_at" 11504 5801 5308
"200007_at" 2064 3611 3617
"200008_s_at" 19411 14934 16785
"200009_at" 16492 16532 16311
"200010_at" 10302 14262 6104
"200011_s_at" 11985 4306 2687
"200012_x_at" 1454 13324 6193
"200013_at" 10764 13644 6315
"200014_s_at" 11747 2797 4401
"200015_s_at" 17717 6421 15501
"200016_x_at" 12053 13903 15508
"200017_at" 2606 9084 5860
"200018_at" 4844 9075 6277
"200019_s_at" 1932 12882 5551
"200020_at" 1734 12903 5086
"200021_at" 600 9229 15535
"200022_at" 1658 8979 6330
"200023_s_at" 15896 14454 5617
"200024_at" 10430 7031 14784
"200025_s_at" 1451 9072 4812
"200026_at" 5030 9235 5346
"200027_at" 15670 16609 16605
"200028_s_at" 22179 21914 22122
"200029_at" 2259 14691 6241
"200030_s_at" 13028 5712 5710
"200031_s_at" 4825 9064 6099
"200032_s_at" 4868 9086 15711
"200033_at" 15401 4349 5166
"200034_s_at" 1762 6993 5178
"200035_at" 13171 13690 5530
"200036_s_at" 11246 13266 6260
"200037_s_at" 15712 6365 5761
"200038_s_at" 4999 9200 16687
"200039_s_at" 11793 6543 5501
"200040_at" 19005 13653 14785
"200041_s_at" 14446 4824 15061
"200042_at" 15278 7043 5952
"200043_at" 11042 5681 3710
"200044_at" 13808 5374 4284
"200045_at" 11520 4373 4765
"200046_at" 1384 3400 3447
"200047_s_at" 1965 2290 2837
"200048_s_at" 12559 12869 4906
"200049_at" 11159 5942 6346
"200050_at" 12678 5115 3600
"200051_at" 18363 16218 18766
"200052_s_at" 14391 14489 14808
"200053_at" 15350 19678 18843
"200054_at" 10439 3641 3978
"200055_at" 13385 5889 3969
"200056_s_at" 10923 3347 3057
"200057_s_at" 15029 6630 15593
"200058_s_at" 15802 5843 4584
"200059_s_at" 10719 5089 3875
"200060_s_at" 17163 15136 16572
"200061_s_at" 4824 9062 15705
"200062_s_at" 2522 8935 15714
"200063_s_at" 2593 9124 15518
"200064_at" 13728 15760 14829
"200065_s_at" 11452 3929 2868
"200066_at" 15947 19953 19493
"200067_x_at" 12134 4017 5795
"200068_s_at" 11430 6648 5045
"200069_at" 11546 1950 1684
"200070_at" 19877 18939 15563
"200071_at" 1896 1588 1884
"200072_s_at" 12289 4453 3002
"200073_s_at" 11512 15124 18169
"200074_s_at" 13450 17804 16926
"200075_s_at" 13373 13053 14971
"200076_s_at" 14443 16453 6373
"200077_s_at" 2364 13790 15319
"200078_s_at" 2023 3215 2617
"200079_s_at" 13090 7004 15889
"200080_s_at" 1874 9117 16161
"200081_s_at" 10340 7231 5032
"200082_s_at" 10403 9110 14701
"200083_at" 12411 3153 1714
"200084_at" 2430 3827 3667
"200085_s_at" 11167 6478 4295
"200086_s_at" 12650 6404 5169
"200087_s_at" 14662 13134 4228
"200088_x_at" 4690 8948 15058
"200089_s_at" 12004 14267 15571
"200090_at" 13995 3322 1696
"200091_s_at" 2592 13959 4880
"200092_s_at" 1720 9134 6364
"200093_s_at" 14076 4144 4569
"200094_s_at" 16682 6841 14895
"200095_x_at" 5009 9211 14841
"200096_s_at" 11838 3268 3231
"200097_s_at" 1654 3966 3773
"200098_s_at" 17614 16498 17299
"200099_s_at" 4925 9139 4980
"200593_s_at" 15228 15179 15510
"200594_x_at" 17232 14358 17701
"200595_s_at" 18191 14521 15034
"200596_s_at" 13965 3465 2720
"200597_at" 22202 21109 21951
"200598_s_at" 13298 13514 6149
"200599_s_at" 12187 7009 4802
"200600_at" 12025 7711 14322
"200601_at" 11473 2422 5865
"200602_at" 17411 13668 4621
"200603_at" 11991 5753 4007
"200604_s_at" 13085 3236 2456
"200605_s_at" 12300 4364 5314
"200606_at" 10251 13004 4203
"200607_s_at" 14152 3787 3590
"200608_s_at" 13260 5071 5236
"200609_s_at" 20282 4177 6352
"200610_s_at" 16620 12929 5879
"200611_s_at" 19702 3226 1744
"200612_s_at" 14977 3415 2305
"200613_at" 16439 16802 15696
"200614_at" 2326 13245 6127
"200615_s_at" 16145 15662 5940
"200616_s_at" 15662 12913 5971
"200617_at" 14452 14046 5556
"200618_at" 14030 3404 2441
"200619_at" 14859 13585 4064
"200620_at" 1543 2226 2916
"200621_at" 20032 6217 4910
"200622_x_at" 13407 4440 3192
"200623_s_at" 16375 13057 3169
"200624_s_at" 14329 5413 5409
"200625_s_at" 14170 6453 4988
"200626_s_at" 13774 17118 6398
"200627_at" 10496 15748 14916
"200628_s_at" 16653 15357 16580
"200629_at" 17604 15408 15606
"200630_x_at" 2391 6474 6244
"200631_s_at" 12556 13930 15442
"200632_s_at" 21429 13820 21351
"200633_at" 12154 9061 14940
"200634_at" 2312 4715 3521
"200635_s_at" 943 18190 17096
"200636_s_at" 9522 17728 16670
"200637_s_at" 4867 17934 18271
"200638_s_at" 12265 3878 4318
"200639_s_at" 12587 4010 5754
"200640_at" 11427 5766 4737
"200641_s_at" 11116 3004 2978
"200642_at" 12093 6559 4933
"200643_at" 2358 7109 4423
"200644_at" 12227 3859 3384
"200645_at" 10982 3276 3116
"200646_s_at" 11327 14494 20505
"200647_x_at" 15377 14084 5667
"200648_s_at" 21918 18421 19478
"200649_at" 12044 15438 17851
"200650_s_at" 2175 8885 14972
"200651_at" 2513 9192 15268
"200652_at" 12957 14924 4554
"200653_s_at" 10483 5729 15596
"200654_at" 11598 5656 4472
"200655_s_at" 2276 14134 15218
"200656_s_at" 13526 5441 2522
"200657_at" 12794 8964 6359
"200658_s_at" 15649 14207 6362
"200659_s_at" 16904 14859 4905
"200660_at" 12455 13153 4117
"200661_at" 11605 5958 15537
"200662_s_at" 13279 13983 5271
"200663_at" 10797 7173 14720
"200664_s_at" 15899 16656 17413
"200665_s_at" 8872 12337 11486
"200666_s_at" 19495 21391 21446
