"inst_204" "inst_1733" "inst_2882" "inst_5446" "inst_6346"
"1007_s_at" 2519 6601 17809 3527 17791
"1053_at" 21204 20712 3908 18313 20324
"117_at" 21950 3445 8250 9920 8417
"121_at" 2676 19369 19793 21686 20743
"1255_g_at" 5908 12043 4780 9296 7885
"1294_at" 1527 7251 21509 3064 20294
"1316_at" 720 1084 3940 20096 20935
"1320_at" 732 13290 16359 11217 12475
"1405_i_at" 6859 3900 7109 11737 2713
"1431_at" 5308 11190 1560 1437 18731
"1438_at" 21474 11241 15623 21865 1617
"1487_at" 13877 21467 20431 7093 18760
"1494_f_at" 4199 18477 6699 21381 15097
"1598_g_at" 12890 3391 17836 17834 19376
"160020_at" 2437 20029 1070 4005 18435
"1729_at" 17446 631 970 2002 17019
"1773_at" 2482 2326 13462 22203 20436
"177_at" 17350 18465 5927 10976 3811
"179_at" 1311 5322 18222 22267 3829
"1861_at" 11697 13528 12237 20870 2482
"200000_s_at" 14857 19051 14819 4508 20088
"200001_at" 1003 3088 15151 6717 17690
"200002_at" 4155 7928 11528 16146 14693
"200003_s_at" 13244 7784 6435 15675 4889
"200004_at" 16589 5177 13473 5801 14591
"200005_at" 15314 19052 13128 15685 5360
"200006_at" 13926 4538 13938 15748 14246
"200007_at" 14751 19132 14564 18908 15637
"200008_s_at" 13982 20056 12048 18259 20810
"200009_at" 14330 6655 11703 14977 5076
"200010_at" 2429 18737 4240 6963 17007
"200011_s_at" 19384 18588 14094 2864 16677
"200012_x_at" 11814 19647 12246 8251 6135
"200013_at" 2950 5379 4401 15082 14173
"200014_s_at" 17139 7178 12400 6514 16772
"200015_s_at" 14976 19002 15274 18569 15590
"200016_x_at" 15827 3508 3396 16858 14281
"200017_at" 13739 4819 11465 10494 5476
"200018_at" 12418 7211 3208 10488 5491
"200019_s_at" 15249 20294 2390 4867 14656
"200020_at" 11982 20952 15426 8357 19050
"200021_at" 753 22276 13401 10583 9112
"200022_at" 2490 19422 3235 8067 14681
"200023_s_at" 14223 5635 14494 7785 15896
"200024_at" 3183 6899 3341 15057 3664
"200025_s_at" 12832 7715 4109 16887 4482
"200026_at" 11773 7228 4190 15735 15631
"200027_at" 15633 1345 14680 16247 16829
"200028_s_at" 1676 3756 19256 16862 14695
"200029_at" 1542 18011 12194 15829 15106
"200030_s_at" 4394 6164 4261 15154 15155
"200031_s_at" 12540 19649 6538 10481 14165
"200032_s_at" 14695 8035 4011 10496 5473
"200033_at" 13849 3558 13559 6456 14906
"200034_s_at" 15247 2274 4024 8284 4525
"200035_at" 17472 21845 3910 3535 18166
"200036_s_at" 15348 7978 3021 7704 14688
"200037_s_at" 18803 2506 3178 17267 18401
"200038_s_at" 13073 5892 3068 7163 14758
"200039_s_at" 11939 19186 14088 15381 14240
"200040_at" 17049 4238 12626 6567 14450
"200041_s_at" 17029 19978 14268 6073 16824
"200042_at" 11884 21062 3903 6659 4483
"200043_at" 14809 5629 4229 19453 4688
"200044_at" 17161 19949 3812 15873 4491
"200045_at" 16301 4926 16133 3644 14298
"200046_at" 3395 21396 16104 17123 18093
"200047_s_at" 17969 982 3592 6486 15803
"200048_s_at" 14015 3406 13681 6709 5829
"200049_at" 3044 21078 21306 16707 21116
"200050_at" 21585 2884 2099 18914 18898
"200051_at" 16668 21816 13750 4154 4517
"200052_s_at" 16176 5531 3686 19085 16941
"200053_at" 1925 6577 15886 1632 20672
"200054_at" 18521 1423 20816 17897 17773
"200055_at" 4246 18163 15579 14818 18187
"200056_s_at" 17990 1478 20628 4911 6380
"200057_s_at" 16042 5154 3848 17079 14827
"200058_s_at" 18039 5359 18942 5436 16461
"200059_s_at" 19037 7592 3533 18318 16269
"200060_s_at" 12621 4462 12043 5552 18047
"200061_s_at" 4304 19313 6537 14822 14398
"200062_s_at" 12350 19203 6419 10395 8798
"200063_s_at" 16808 2233 6609 10525 18301
"200064_at" 2483 6463 2799 14781 17373
"200065_s_at" 19139 20142 12425 8209 17863
"200066_at" 14683 20869 2474 5249 18516
"200067_x_at" 18409 18784 13912 7609 17250
"200068_s_at" 16490 20911 16793 7538 4736
"200069_at" 12034 7999 15393 6651 17812
"200070_at" 16667 1271 20072 4777 18277
"200071_at" 15198 481 16131 6246 19595
"200072_s_at" 14536 7335 14159 7039 17651
"200073_s_at" 20568 2007 2625 17054 16890
"200074_s_at" 13071 7799 3781 15623 15100
"200075_s_at" 15115 17917 16138 16260 4040
"200076_s_at" 1532 8183 17137 7529 17391
"200077_s_at" 16047 4407 3515 8015 5818
"200078_s_at" 13411 3886 15347 15304 17536
"200079_s_at" 14672 20591 17631 15533 16894
"200080_s_at" 18128 2344 3954 7161 5467
"200081_s_at" 13462 19271 2939 8140 16093
"200082_s_at" 16116 6372 4067 7097 4987
"200083_at" 3819 6750 16070 5626 4490
"200084_at" 14598 5236 13942 15412 17902
"200085_s_at" 3534 8222 14480 7937 14616
"200086_s_at" 2574 3174 11695 15835 4588
"200087_s_at" 15933 6100 17296 3737 18623
"200088_x_at" 2088 7772 6425 10403 4703
"200089_s_at" 16270 5458 3190 6964 15259
"200090_at" 15904 4767 18537 20771 3230
"200091_s_at" 19969 997 1919 14943 3124
"200092_s_at" 15531 17927 13858 16561 17985
"200093_s_at" 17055 4190 2871 16406 16776
"200094_s_at" 19026 18584 13783 8282 16870
"200095_x_at" 1891 19775 6677 10575 9091
"200096_s_at" 13067 6136 14290 15040 16219
"200097_s_at" 17893 3505 13441 3599 5682
"200098_s_at" 17217 5029 14102 8123 15193
"200099_s_at" 16639 7175 6621 10530 14262
"200593_s_at" 17759 18621 12862 7099 3661
"200594_x_at" 18213 3168 14525 6055 17499
"200595_s_at" 20742 18392 15298 7309 13826
"200596_s_at" 17113 6485 3824 3924 18258
"200597_at" 17663 3732 21003 7033 19515
"200598_s_at" 18480 19739 11386 7577 3030
"200599_s_at" 21410 20271 2844 3970 18313
"200600_at" 5064 5063 11181 13412 15413
"200601_at" 13601 6127 17509 7832 19585
"200602_at" 19616 274 17012 3607 2553
"200603_at" 18795 1933 11542 14844 15309
"200604_s_at" 17312 21881 13736 19803 19012
"200605_s_at" 18264 4791 14173 17004 19850
"200606_at" 16291 16919 3989 5311 15057
"200607_s_at" 12817 2719 18291 6340 2034
"200608_s_at" 20488 2698 14454 14997 16759
"200609_s_at" 12264 18749 14134 16966 20943
"200610_s_at" 3046 2338 13140 19236 18012
"200611_s_at" 16922 19287 15581 7425 5005
"200612_s_at" 16663 19985 4402 20646 20717
"200613_at" 17516 19312 13705 18989 16445
"200614_at" 17235 5707 3712 14996 5667
"200615_s_at" 12570 20375 15784 17954 1543
"200616_s_at" 17465 7644 13628 5912 3500
"200617_at" 18749 18700 19254 4466 15953
"200618_at" 13471 3770 16024 7423 14881
"200619_at" 17837 19089 13744 19257 20848
"200620_at" 15129 6262 3492 19756 4607
"200621_at" 12858 3835 15774 6310 13963
"200622_x_at" 2299 5705 13771 15125 17444
"200623_s_at" 17123 3036 14394 15460 20237
"200624_s_at" 4004 20438 18376 15356 21763
"200625_s_at" 20566 2623 16361 16254 5482
"200626_s_at" 18346 3567 3657 20254 4244
"200627_at" 18353 7890 3152 8144 15438
"200628_s_at" 2559 20086 3443 14989 19739
"200629_at" 16250 5996 15467 6190 18140
"200630_x_at" 12041 18448 16522 8486 5932
"200631_s_at" 17415 18339 13551 7143 16137
"200632_s_at" 4192 4992 1106 4207 4805
"200633_at" 13492 6624 12903 10480 8930
"200634_at" 19835 18960 12520 7174 17894
"200635_s_at" 1886 4443 18875 7601 2454
"200636_s_at" 13366 833 3973 5993 4010
"200637_s_at" 14067 13080 3522 3006 1256
"200638_s_at" 12237 5829 2256 8112 15442
"200639_s_at" 2565 19076 18284 8622 14311
"200640_at" 11985 3640 13380 7728 15175
"200641_s_at" 14602 1720 3179 19528 15049
"200642_at" 2964 6389 12546 17481 14698
"200643_at" 17471 21422 2996 2748 19586
"200644_at" 2947 5875 14875 14778 18577
"200645_at" 2698 18279 13701 5278 3960
"200646_s_at" 14608 11889 12404 19837 2234
"200647_x_at" 12763 20379 12778 18669 17799
"200648_s_at" 18985 5129 2888 6978 21050
"200649_at" 2737 18496 18211 3888 20467
"200650_s_at" 12770 5649 3899 8011 14720
"200651_at" 12074 7883 3251 15763 15185
"200652_at" 12542 18021 13707 15691 17264
"200653_s_at" 17247 1710 2757 5952 18689
"200654_at" 14622 20533 16444 7829 20482
"200655_s_at" 18431 2867 13623 14870 17745
"200656_s_at" 14346 3366 16878 6404 19785
"200657_at" 4151 4181 4221 14949 16185
"200658_s_at" 17296 19865 13446 8378 15090
"200659_s_at" 16189 2662 15961 6837 16641
