"inst_2551" "inst_3410" "inst_3610" "inst_3712" "inst_4272" "inst_4734"
"1007_s_at" 4291 16918 2675 13878 12291 2283
"1053_at" 5192 15522 19125 7410 15262 7698
"117_at" 18592 9217 11021 12553 179 12822
"121_at" 14793 4759 19273 3768 11282 21928
"1255_g_at" 10447 7531 10496 10647 6614 11463
"1294_at" 19457 10024 21554 50 1632 20983
"1316_at" 20179 8586 18487 21461 16704 22036
"1320_at" 5984 6841 4565 8978 13001 19386
"1405_i_at" 20625 11710 11410 12161 2934 14545
"1431_at" 20156 7519 17914 1652 15885 1091
"1438_at" 7947 20080 22245 20905 15016 16411
"1487_at" 12263 4497 3872 17209 14305 3562
"1494_f_at" 16487 14150 17747 5716 2069 20746
"1598_g_at" 21807 22038 21274 15593 2305 15261
"160020_at" 19293 44 21230 4331 12926 70
"1729_at" 19472 14353 1702 2507 10383 3132
"1773_at" 402 2895 22029 966 12321 19167
"177_at" 1002 12625 12927 4793 18177 20546
"179_at" 21620 22004 20027 1467 9016 18563
"1861_at" 17246 4606 21970 4394 11905 3427
"200000_s_at" 14721 14341 15220 13782 15747 6757
"200001_at" 12662 16922 14128 5180 12546 8102
"200002_at" 11867 13732 14552 14324 14076 7348
"200003_s_at" 6965 14006 8541 9203 4502 10058
"200004_at" 17080 13615 3718 15162 9873 6138
"200005_at" 13069 14782 14723 13470 12588 6230
"200006_at" 13727 4429 6642 7021 13893 4965
"200007_at" 14077 15550 15034 15642 10695 4970
"200008_s_at" 17084 13933 20033 16834 17040 19161
"200009_at" 14014 15523 13147 6262 13834 7670
"200010_at" 5202 15840 13093 5920 15564 15585
"200011_s_at" 15994 16013 2454 7227 12572 7148
"200012_x_at" 4517 3290 16811 7591 2415 15579
"200013_at" 11874 13589 13519 13974 10413 6479
"200014_s_at" 13737 4946 6515 14049 16245 16148
"200015_s_at" 11793 20333 3593 16701 16355 7592
"200016_x_at" 6893 13699 5237 13846 9069 15960
"200017_at" 7067 13913 8650 9301 4600 10220
"200018_at" 7057 3643 8638 9293 9382 7671
"200019_s_at" 4817 15706 6725 5889 10448 15447
"200020_at" 19372 21598 5961 14259 15870 7750
"200021_at" 15588 13543 8752 9395 4703 15067
"200022_at" 6982 15003 8556 5901 14977 7722
"200023_s_at" 14027 16426 15840 14864 18448 7449
"200024_at" 3566 13338 15978 5300 8366 7275
"200025_s_at" 7056 13536 8636 13542 12486 7773
"200026_at" 7181 3352 8756 14899 8509 15129
"200027_at" 15925 13658 6570 15897 17889 7912
"200028_s_at" 15028 3746 12806 6064 12201 15957
"200029_at" 7016 4108 15824 17492 2034 16748
"200030_s_at" 12800 4087 6366 6843 1855 15893
"200031_s_at" 7048 13591 8631 9283 4579 15717
"200032_s_at" 7069 3351 8653 13287 2435 8124
"200033_at" 12114 15950 3316 14929 10863 5595
"200034_s_at" 3399 13652 8545 7166 8524 7260
"200035_at" 20069 19536 2322 5591 2139 18024
"200036_s_at" 3957 14279 15518 15555 13118 7533
"200037_s_at" 3777 3225 3886 15951 16222 5507
"200038_s_at" 7153 13920 8729 14438 9053 6073
"200039_s_at" 14644 3724 15125 7576 12897 7043
"200040_at" 13366 17451 13257 15079 17266 6268
"200041_s_at" 16476 14989 12729 14012 11370 5096
"200042_at" 12781 17298 13191 7049 12187 15207
"200043_at" 5125 4291 15846 19235 8773 16782
"200044_at" 16317 16609 16146 15035 12891 7666
"200045_at" 14893 17432 6427 5992 11962 8167
