"inst_4409" "inst_7345"
"200060_s_at" 15252 16624
"200061_s_at" 8215 4488
"200062_s_at" 8086 15338
"200063_s_at" 8286 5889
"200064_at" 14189 4664
"200065_s_at" 16433 5320
"200066_at" 15833 17731
"200067_x_at" 14623 16453
"200068_s_at" 12743 6089
"200069_at" 18469 21698
"200070_at" 18498 16402
"200071_at" 4446 17268
"200072_s_at" 13410 15715
"200073_s_at" 6037 19089
"200074_s_at" 14240 5115
"200075_s_at" 17237 14867
"200076_s_at" 4449 19451
"200077_s_at" 12434 15547
"200078_s_at" 16581 17589
"200079_s_at" 15066 15657
"200080_s_at" 8281 18435
"200081_s_at" 4947 4783
"200082_s_at" 8271 4416
"200083_at" 12981 14738
"200084_at" 4826 15374
"200085_s_at" 12411 14942
"200086_s_at" 16258 17112
"200087_s_at" 18996 15783
"200088_x_at" 8100 6112
"200089_s_at" 14381 4502
"200090_at" 13264 2278
"200091_s_at" 5401 5531
"200092_s_at" 8294 5485
"200093_s_at" 4114 17442
"200094_s_at" 14799 3815
"200095_x_at" 8368 16827
"200096_s_at" 18223 18383
"200097_s_at" 20200 4056
"200098_s_at" 12106 4906
"200099_s_at" 8297 4203
"200593_s_at" 12452 4176
"200594_x_at" 3147 5898
"200595_s_at" 18843 15113
"200596_s_at" 18291 2259
"200597_at" 20934 17093
"200598_s_at" 14535 15645
"200599_s_at" 14999 16955
"200600_at" 9425 14227
"200601_at" 2638 21679
"200602_at" 20093 14704
"200603_at" 15849 16759
"200604_s_at" 18194 16702
"200605_s_at" 18172 5879
"200606_at" 19608 16813
"200607_s_at" 4272 3008
"200608_s_at" 16135 17868
"200609_s_at" 18634 5270
"200610_s_at" 6328 3850
"200611_s_at" 3903 15734
"200612_s_at" 21437 2389
"200613_at" 14817 15249
"200614_at" 12047 5877
"200615_s_at" 14728 15315
"200616_s_at" 16198 2250
"200617_at" 17191 3929
"200618_at" 15243 2369
"200619_at" 15242 20519
"200620_at" 4689 4498
"200621_at" 15463 16508
"200622_x_at" 12759 4065
"200623_s_at" 19732 2421
"200624_s_at" 2527 5378
"200625_s_at" 17394 14868
"200626_s_at" 18628 18122
"200627_at" 5855 17766
"200628_s_at" 18151 2731
"200629_at" 12365 1921
"200630_x_at" 18712 14469
"200631_s_at" 6174 14434
"200632_s_at" 16547 18632
"200633_at" 8214 17005
"200634_at" 3030 16790
"200635_s_at" 19216 4711
"200636_s_at" 6266 19789
"200637_s_at" 12960 1864
"200638_s_at" 12666 14964
"200639_s_at" 19399 15815
"200640_at" 5181 5044
"200641_s_at" 2142 5767
"200642_at" 4425 16370
"200643_at" 5218 19741
"200644_at" 15686 15390
"200645_at" 14604 18428
"200646_s_at" 13326 19787
"200647_x_at" 5161 3992
"200648_s_at" 2808 19826
"200649_at" 5215 1351
"200650_s_at" 8045 16878
"200651_at" 8348 16843
"200652_at" 16192 14888
"200653_s_at" 20541 18603
"200654_at" 5901 6183
"200655_s_at" 17386 16857
"200656_s_at" 14653 1918
"200657_at" 12849 5168
"200658_s_at" 13591 4930
"200659_s_at" 12654 1200
"200660_at" 17630 2673
"200661_at" 13100 6027
"200662_s_at" 17725 14996
"200663_at" 5421 14788
"200664_s_at" 3336 3318
"200665_s_at" 6873 11387
"200666_s_at" 15121 19584
"200667_at" 17410 15396
"200668_s_at" 18268 14893
"200669_s_at" 18710 5995
"200670_at" 3329 20210
"200671_s_at" 18630 18286
"200672_x_at" 5056 14466
"200673_at" 14510 15826
"200674_s_at" 8308 4660
"200675_at" 13939 17946
"200676_s_at" 3104 19202
"200677_at" 17256 5301
"200678_x_at" 20475 551
"200679_x_at" 13399 3292
"200680_x_at" 8373 19500
"200681_at" 12649 5487
"200682_s_at" 14716 15241
"200683_s_at" 17216 3409
"200684_s_at" 17761 3139
"200685_at" 20644 22266
"200686_s_at" 19272 18223
"200687_s_at" 17481 4085
"200688_at" 21602 453
"200689_x_at" 12089 6192
"200690_at" 17913 17039
"200691_s_at" 17093 5414
"200692_s_at" 15812 3940
"200693_at" 13784 15176
"200694_s_at" 19520 18105
"200695_at" 2880 2341
"200696_s_at" 20708 18574
"200697_at" 12938 4829
"200698_at" 12899 16013
"200699_at" 17314 21222
"200700_s_at" 13379 16564
"200701_at" 3691 17864
"200702_s_at" 13484 16226
"200703_at" 14795 5693
"200704_at" 19038 16298
"200705_s_at" 12976 4653
"200706_s_at" 4129 19529
"200707_at" 19626 3379
"200708_at" 6207 17720
"200709_at" 5751 18258
"200710_at" 13070 4446
"200711_s_at" 6220 14497
"200712_s_at" 2479 15763
"200713_s_at" 17106 16105
"200714_x_at" 16225 17249
"200715_x_at" 2870 5825
"200716_x_at" 8357 3538
"200717_x_at" 8211 15677
"200718_s_at" 8162 16525
"200719_at" 15862 20027
"200720_s_at" 2235 18886
"200721_s_at" 13985 16176
"200722_s_at" 16741 18530
"200723_s_at" 12881 14484
"200724_at" 20296 21955
"200725_x_at" 8171 14688
"200726_at" 4222 16923
"200727_s_at" 5315 16703
"200728_at" 14404 1332
"200729_s_at" 19759 18951
"200730_s_at" 3850 5342
"200731_s_at" 15273 16780
"200732_s_at" 5590 5232
"200733_s_at" 13900 21144
"200734_s_at" 16938 18941
"200735_x_at" 8292 6058
"200736_s_at" 11704 11427
"200737_at" 14720 17363
"200738_s_at" 3390 15925
"200739_s_at" 5475 17338
"200740_s_at" 12699 19054
"200741_s_at" 8088 15899
"200742_s_at" 12035 20758
"200743_s_at" 12978 3501
"200744_s_at" 5435 15092
"200745_s_at" 18965 20290
"200746_s_at" 5263 3236
"200747_s_at" 19668 925
"200748_s_at" 15992 5162
"200749_at" 17406 19561
"200750_s_at" 8180 14844
"200751_s_at" 2706 15566
"200752_s_at" 18166 21418
"200753_x_at" 16660 16239
"200754_x_at" 4434 14435
"200755_s_at" 13954 3721
"200756_x_at" 4928 5849
"200757_s_at" 19011 1562
"200758_s_at" 3528 4359
"200759_x_at" 5545 2803
"200760_s_at" 3169 18838
"200761_s_at" 20239 15480
"200762_at" 16959 4939
"200763_s_at" 8314 14432
"200764_s_at" 17476 4372
"200765_x_at" 19874 5837
"200766_at" 12923 2442
"200767_s_at" 16158 2195
"200768_s_at" 17934 5359
"200769_s_at" 4109 20665
"200770_s_at" 18252 15196
"200771_at" 19499 14918
"200772_x_at" 8251 4749
"200773_x_at" 15501 5151
"200774_at" 6281 4486
"200775_s_at" 18680 15900
"200776_s_at" 5075 16387
"200777_s_at" 18590 3650
"200778_s_at" 16816 2197
"200779_at" 6225 3360
"200780_x_at" 13976 4128
"200781_s_at" 8187 15139
"200782_at" 19890 18421
"200783_s_at" 13938 6205
"200784_s_at" 6679 11966
"200785_s_at" 11586 11094
"200786_at" 4916 3048
"200787_s_at" 14549 19559
"200788_s_at" 16985 1075
"200789_at" 21467 20479
"200790_at" 14496 16397
"200791_s_at" 3687 4403
"200792_at" 14360 4805
"200793_s_at" 6088 5024
"200794_x_at" 6031 18496
"200795_at" 5389 14027
"200796_s_at" 2646 21471
"200797_s_at" 20385 2445
"200798_x_at" 18787 3497
"200799_at" 16662 3754
"200800_s_at" 17707 4915
"200801_x_at" 8050 5201
"200802_at" 12917 3511
"200803_s_at" 2503 18725
"200804_at" 14150 14909
"200805_at" 13813 5227
"200806_s_at" 3821 17308
"200807_s_at" 8064 15698
"200808_s_at" 21185 3386
"200809_x_at" 8070 5289
"200810_s_at" 17446 5061
"200811_at" 16175 1134
"200812_at" 4248 14989
"200813_s_at" 4482 287
"200814_at" 13308 16628
"200815_s_at" 13042 5237
"200816_s_at" 13820 5287
"200817_x_at" 8067 4879
"200818_at" 14529 3529
"200819_s_at" 8221 15514
"200820_at" 6018 18464
"200821_at" 14734 19137
"200822_x_at" 3384 15980
"200823_x_at" 14499 5627
"200824_at" 701 19810
"200825_s_at" 19146 19852
"200826_at" 12643 3725
"200827_at" 12116 19224
"200828_s_at" 3608 14831
"200829_x_at" 5684 14631
"200830_at" 5577 16501
"200831_s_at" 16989 14932
"200832_s_at" 2903 5353
"200833_s_at" 4313 17257
"200834_s_at" 8128 17028
"200835_s_at" 5539 18525
"200836_s_at" 21525 1654
"200837_at" 19419 17301
"200838_at" 3480 3261
"200839_s_at" 16339 16996
"200840_at" 12188 16925
"200841_s_at" 3685 15430
"200842_s_at" 15874 14431
"200843_s_at" 13479 5271
"200844_s_at" 16326 14553
"200845_s_at" 13335 16503
"200846_s_at" 6258 14734
"200847_s_at" 18364 2444
"200848_at" 5371 16890
"200849_s_at" 4185 20077
"200850_s_at" 16657 5419
"200851_s_at" 17445 14612
"200852_x_at" 15755 4697
"200853_at" 15091 16084
"200854_at" 20329 2348
"200855_at" 15457 15052
"200856_x_at" 13255 19705
"200857_s_at" 2064 2739
"200858_s_at" 14492 16020
"200859_x_at" 18419 17339
"200860_s_at" 12061 5950
"200861_at" 14267 2017
"200862_at" 20014 5639
"200863_s_at" 4836 16586
"200864_s_at" 20046 5962
"200865_at" 13444 12810
"200866_s_at" 5564 18252
"200867_at" 4404 2543
"200868_s_at" 3320 16556
"200869_at" 8103 15712
"200870_at" 17474 3979
"200871_s_at" 13661 4955
"200872_at" 8054 5813
"200873_s_at" 14312 16145
"200874_s_at" 13376 5065
"200875_s_at" 19043 3367
"200876_s_at" 4283 16234
"200877_at" 5490 4059
"200878_at" 18381 5000
"200879_s_at" 11897 13989
"200880_at" 15301 16060
"200881_s_at" 5534 5021
"200882_s_at" 12474 4220
"200883_at" 16517 19426
"200884_at" 18923 18809
"200885_at" 21603 19418
"200886_s_at" 13942 6211
"200887_s_at" 19254 18829
"200888_s_at" 15300 17940
"200889_s_at" 13059 17562
"200890_s_at" 13815 17921
"200891_s_at" 4619 3557
"200892_s_at" 5285 16686
"200893_at" 3804 5734
"200894_s_at" 16364 18906
"200895_s_at" 19080 18212
"200896_x_at" 14576 5559
"200897_s_at" 19300 4100
"200898_s_at" 3231 2213
"200899_s_at" 19235 14884
"200900_s_at" 14091 16389
"200901_s_at" 15539 5058
"200902_at" 14309 19805
"200903_s_at" 19013 4873
"200904_at" 3609 19168
"200905_x_at" 3146 15797
"200906_s_at" 3407 19958
"200907_s_at" 17324 4999
"200908_s_at" 946 2340
"200909_s_at" 8150 16266
"200910_at" 16452 4676
"200911_s_at" 12616 14494
"200912_s_at" 12217 17067
"200913_at" 20952 21558
"200914_x_at" 15232 17717
"200915_x_at" 4235 6115
"200916_at" 16877 17413
"200917_s_at" 5850 21766
"200918_s_at" 16216 4809
"200919_at" 17528 3042
"200920_s_at" 12971 3802
"200921_s_at" 18022 4238
"200922_at" 5294 17723
"200923_at" 20490 15213
"200924_s_at" 12805 14539
"200925_at" 4352 16961
"200926_at" 8315 16705
"200927_s_at" 5346 4040
"200928_s_at" 18966 5383
"200929_at" 4080 5122
"200930_s_at" 802 10514
"200931_s_at" 18975 16249
"200932_s_at" 14361 1281
"200933_x_at" 8267 5443
"200934_at" 17638 17657
"200935_at" 21542 17799
"200936_at" 8275 18697
"200937_s_at" 6219 16959
"200938_s_at" 419 12530
"200939_s_at" 596 21451
"200940_s_at" 21830 4852
"200941_at" 17570 15272
"200942_s_at" 18917 5146
"200943_at" 13453 16929
"200944_s_at" 4058 16471
"200945_s_at" 20077 5477
"200946_x_at" 15084 16164
"200947_s_at" 14928 16737
"200948_at" 14559 16814
"200949_x_at" 4325 4407
"200950_at" 4899 6033
"200951_s_at" 6993 9034
"200952_s_at" 8992 7527
"200953_s_at" 10057 3712
"200954_at" 14487 17755
"200955_at" 3408 4098
"200956_s_at" 14517 1425
"200957_s_at" 20546 14681
"200958_s_at" 13082 4665
"200959_at" 15893 18910
"200960_x_at" 12245 15235
"200961_at" 4907 17794
"200962_at" 13499 19652
"200963_x_at" 8320 5436
"200964_at" 5807 2925
"200965_s_at" 17017 19740
"200966_x_at" 5224 15049
"200967_at" 15839 18885
"200968_s_at" 5838 14643
"200969_at" 4354 6149
"200970_s_at" 16301 17272
"200971_s_at" 13807 15483
"200972_at" 19380 19698
"200973_s_at" 18448 19847
"200974_at" 4557 18247
"200975_at" 13091 15889
"200976_s_at" 16429 16493
"200977_s_at" 13085 15726
"200978_at" 5570 5450
"200979_at" 3288 20664
"200980_s_at" 15028 17639
"200981_x_at" 14249 4717
"200982_s_at" 2639 941
"200983_x_at" 2790 3984
"200984_s_at" 5239 1977
"200985_s_at" 1092 21330
"200986_at" 7565 10209
"200987_x_at" 2758 18989
"200988_s_at" 19358 2328
"200989_at" 17516 18220
"200990_at" 5493 4696
"200991_s_at" 20694 16636
"200992_at" 14813 5582
"200993_at" 13470 16392
"200994_at" 18360 17457
"200995_at" 17150 18570
"200996_at" 14899 15521
"200997_at" 5550 16949
"200998_s_at" 4735 15313
"200999_s_at" 18823 16358
"201000_at" 6280 17108
"201001_s_at" 15067 1472
"201002_s_at" 18058 6159
"201003_x_at" 14656 2166
"201004_at" 13115 15048
"201005_at" 16661 15577
"201006_at" 1396 635
"201007_at" 4318 4871
"201008_s_at" 5047 21117
"201009_s_at" 5417 1447
"201010_s_at" 13248 19223
"201011_at" 18402 17229
"201012_at" 18689 3839
"201013_s_at" 19967 16400
"201014_s_at" 16363 16447
"201015_s_at" 16832 3041
"201016_at" 19481 16599
"201017_at" 18101 2541
"201018_at" 4052 20080
"201019_s_at" 5633 17346
"201020_at" 17643 3784
"201021_s_at" 13490 18598
"201022_s_at" 15479 6048
"201023_at" 4869 16634
"201024_x_at" 12603 2455
"201025_at" 16790 18127
"201026_at" 5361 5209
"201027_s_at" 14551 19363
"201028_s_at" 13730 4222
"201029_s_at" 14956 15038
"201030_x_at" 7031 13701
"201031_s_at" 14806 19138
"201032_at" 17879 4813
"201033_x_at" 8049 3304
"201034_at" 14088 17961
"201035_s_at" 4954 16784
"201036_s_at" 14588 20159
"201037_at" 12739 5432
"201038_s_at" 1540 19510
"201039_s_at" 13810 20676
"201040_at" 4950 20836
"201041_s_at" 20011 17686
"201042_at" 3007 22037
"201043_s_at" 16678 991
"201044_x_at" 15164 11049
"201045_s_at" 650 529
"201046_s_at" 14506 20214
"201047_x_at" 5750 4962
"201048_x_at" 1639 21880
"201049_s_at" 8140 4451
"201050_at" 20666 20588
"201051_at" 20495 16028
"201052_s_at" 13767 18526
"201053_s_at" 19551 17180
"201054_at" 12488 4159
"201055_s_at" 19221 16462
"201056_at" 2969 16937
"201057_s_at" 13887 5721
"201058_s_at" 8522 8670
"201059_at" 18753 15033
"201060_x_at" 18275 4140
"201061_s_at" 17398 14970
"201062_at" 18633 7791
"201063_at" 1584 12916
"201064_s_at" 16902 5641
"201065_s_at" 13435 15352
"201066_at" 2499 14583
"201067_at" 15510 18380
"201068_s_at" 13725 15857
"201069_at" 17565 750
"201070_x_at" 3220 16103
"201071_x_at" 14803 17190
"201072_s_at" 4074 21181
"201073_s_at" 17183 22174
"201074_at" 12675 2701
"201075_s_at" 18085 4178
"201076_at" 15685 5016
"201077_s_at" 17210 4732
"201078_at" 13350 19482
"201079_at" 14671 16079
"201080_at" 2709 2573
"201081_s_at" 15715 17136
"201082_s_at" 18551 1858
"201083_s_at" 17550 18564
"201084_s_at" 17782 3633
"201085_s_at" 4943 5303
"201086_x_at" 17494 15042
"201087_at" 21561 22120
"201088_at" 15035 16904
"201089_at" 2689 4808
"201090_x_at" 8226 5746
"201091_s_at" 21181 5055
"201092_at" 16148 17513
"201093_x_at" 14916 17757
"201094_at" 8379 17045
"201095_at" 18754 18069
"201096_s_at" 15308 14923
"201097_s_at" 3162 16998
"201098_at" 5949 15804
"201099_at" 5563 17182
"201100_s_at" 15842 4520
"201101_s_at" 1619 3335
"201102_s_at" 17853 19476
"201103_x_at" 4148 4122
"201104_x_at" 14406 3531
"201105_at" 12517 18834
"201106_at" 14064 4525
"201107_s_at" 942 11022
"201108_s_at" 18752 14454
"201109_s_at" 4049 19593
"201110_s_at" 20907 19629
"201111_at" 5708 16121
"201112_s_at" 6128 15350
"201113_at" 18314 17023
"201114_x_at" 3880 6031
"201115_at" 17254 15920
"201116_s_at" 14569 3494
"201117_s_at" 21990 20495
"201118_at" 14468 5101
"201119_s_at" 15068 15598
"201120_s_at" 13331 19999
"201121_s_at" 17685 15792
"201122_x_at" 3444 16646
"201123_s_at" 5612 20506
"201124_at" 17284 7
"201125_s_at" 17366 16643
"201126_s_at" 17923 801
"201127_s_at" 18119 2557
"201128_s_at" 16863 4381
"201129_at" 4555 2711
"201130_s_at" 1458 18486
"201131_s_at" 15638 17917
"201132_at" 20250 15977
"201133_s_at" 15056 4618
"201134_x_at" 20529 3895
"201135_at" 13931 15571
"201136_at" 5546 14437
"201137_s_at" 9463 10312
"201138_s_at" 14494 4958
"201139_s_at" 14098 4722
"201140_s_at" 2528 2714
"201141_at" 13705 12305
"201142_at" 20032 14798
"201143_s_at" 14744 16104
"201144_s_at" 13218 15993
"201145_at" 16181 16213
"201146_at" 12139 5969
"201147_s_at" 1561 8395
"201148_s_at" 21480 9797
"201149_s_at" 817 14249
"201150_s_at" 7257 11212
"201151_s_at" 18667 1949
"201152_s_at" 5583 4038
"201153_s_at" 21140 4036
"201154_x_at" 8209 3480
"201155_s_at" 14192 16005
"201156_s_at" 1762 2391
"201157_s_at" 14683 5226
"201158_at" 16637 20250
"201159_s_at" 19012 1999
"201160_s_at" 6123 16199
"201161_s_at" 6263 18915
"201162_at" 6730 8842
"201163_s_at" 211 12856
"201164_s_at" 12068 1520
"201165_s_at" 16875 5082
"201166_s_at" 5525 15337
"201167_x_at" 19763 1404
"201168_x_at" 19337 17176
"201169_s_at" 1764 3692
"201170_s_at" 17415 17858
"201171_at" 12368 2026
"201172_x_at" 5781 14830
"201173_x_at" 6020 17186
"201174_s_at" 15948 3458
"201175_at" 15329 15027
"201176_s_at" 13805 1841
"201177_s_at" 17804 18707
"201178_at" 6085 3222
"201179_s_at" 4167 20386
"201180_s_at" 14660 16567
"201181_at" 3026 15260
"201182_s_at" 12238 21185
"201183_s_at" 16966 3238
"201184_s_at" 19245 15870
"201185_at" 21193 16489
"201186_at" 15916 17489
"201187_s_at" 152 13802
"201188_s_at" 20217 15265
"201189_s_at" 12989 1697
"201190_s_at" 17524 18963
"201191_at" 4810 3173
"201192_s_at" 15143 5182
"201193_at" 12102 16412
"201194_at" 3455 17227
"201195_s_at" 12210 1706
"201196_s_at" 4862 16456
"201197_at" 21312 1923
"201198_s_at" 4705 20994
"201199_s_at" 17671 2718
"201200_at" 1974 17243
"201201_at" 5262 16074
"201202_at" 3156 15101
"201203_s_at" 5711 20702
"201204_s_at" 18586 1106
"201205_at" 1106 725
"201206_s_at" 14256 669
"201207_at" 3530 19619
"201208_s_at" 3037 20575
"201209_at" 4860 16622
"201210_at" 15025 2891
"201211_s_at" 2333 20725
"201212_at" 19443 3377
"201213_at" 20068 21327
"201214_s_at" 13320 5852
"201215_at" 13323 14773
"201216_at" 16413 1128
"201217_x_at" 8377 2308
"201218_at" 19661 17437
"201219_at" 13229 5375
"201220_x_at" 4655 18995
"201221_s_at" 3513 16333
"201222_s_at" 15234 5067
"201223_s_at" 12281 17980
"201224_s_at" 16774 18078
"201225_s_at" 19167 3816
"201226_at" 12821 5908
"201227_s_at" 15344 17344
"201228_s_at" 12136 19445
"201229_s_at" 2785 569
"201230_s_at" 20178 16233
"201231_s_at" 5152 6062
"201232_s_at" 16606 19065
"201233_at" 17678 20039
"201234_at" 3402 4895
"201235_s_at" 1416 22138
"201236_s_at" 20870 19369
"201237_at" 19721 18429
"201238_s_at" 17771 19258
"201239_s_at" 16962 16042
"201240_s_at" 5839 17120
"201241_at" 4665 4187
"201242_s_at" 15687 20082
"201243_s_at" 13432 16449
"201244_s_at" 5857 16202
"201245_s_at" 6149 4455
"201246_s_at" 4756 16895
"201247_at" 20255 17378
"201248_s_at" 21024 22036
"201249_at" 10676 10943
"201250_s_at" 18272 18009
"201251_at" 18778 5640
"201252_at" 12640 15057
"201253_s_at" 14982 16688
"201254_x_at" 8371 14608
"201255_x_at" 20314 2144
"201256_at" 16537 5203
"201257_x_at" 8090 5548
"201258_at" 12369 17303
"201259_s_at" 5567 17329
"201260_s_at" 16001 19195
"201261_x_at" 1269 18855
"201262_s_at" 11222 8133
"201263_at" 13288 2429
"201264_at" 6134 19738
"201265_at" 11089 138
"201266_at" 15295 3663
"201267_s_at" 3482 3411
"201268_at" 2107 16641
"201269_s_at" 3943 14837
"201270_x_at" 5882 18851
"201271_s_at" 13835 1702
"201272_at" 15935 7226
"201273_s_at" 6021 18350
"201274_at" 3388 14534
"201275_at" 15415 5235
"201276_at" 1151 15875
"201277_s_at" 12528 15699
"201278_at" 11573 11471
"201279_s_at" 7757 1882
"201280_s_at" 6356 9852
"201281_at" 15652 17117
"201282_at" 20141 902
"201283_s_at" 19151 1103
"201284_s_at" 13700 20571
"201285_at" 12465 4513
"201286_at" 21350 3885
"201287_s_at" 18940 4256
"201288_at" 1628 2101
"201289_at" 4888 14644
"201290_at" 12786 18991
"201291_s_at" 5383 14443
"201292_at" 17414 3324
"201293_x_at" 8283 15484
"201294_s_at" 730 40
"201295_s_at" 1005 8194
"201296_s_at" 14080 15948
"201297_s_at" 20744 16842
"201298_s_at" 4842 14990
"201299_s_at" 1302 21024
"201300_s_at" 5028 18509
"201301_s_at" 13535 4720
"201302_at" 3893 14928
"201303_at" 3332 5959
"201304_at" 4401 19371
"201305_x_at" 17650 5298
"201306_s_at" 12579 16689
"201307_at" 16640 14593
"201308_s_at" 1859 21283
"201309_x_at" 2593 277
"201310_s_at" 13867 4123
"201311_s_at" 2162 17142
"201312_s_at" 12890 18229
"201313_at" 20670 22167
"201314_at" 3901 17433
"201315_x_at" 18142 19044
"201316_at" 15348 20830
"201317_s_at" 4356 15720
"201318_s_at" 5637 5607
"201319_at" 21130 20309
"201320_at" 18521 3598
"201321_s_at" 14008 20642
"201322_at" 13556 14767
"201323_at" 14823 17752
"201324_at" 4169 10661
"201325_s_at" 9131 8201
"201326_at" 5160 16319
"201327_s_at" 14297 4875
"201328_at" 1825 18436
"201329_s_at" 15929 1593
"201330_at" 12703 5593
"201331_s_at" 14959 20813
"201332_s_at" 293 3717
"201333_s_at" 6317 19750
"201334_s_at" 15921 14550
"201335_s_at" 22066 8327
"201336_at" 14097 4343
"201337_s_at" 4519 21061
"201338_x_at" 13086 5426
"201339_s_at" 13298 4850
"201340_s_at" 20514 1197
"201341_at" 6325 17254
"201342_at" 15250 5580
"201343_at" 17143 19717
"201344_at" 16331 2086
"201345_s_at" 18217 17047
"201346_at" 18184 4606
"201347_x_at" 5463 5906
"201348_at" 6186 17817
"201349_at" 6182 20633
"201350_at" 4772 4212
"201351_s_at" 16754 14701
"201352_at" 12054 17356
"201353_s_at" 2695 2292
"201354_s_at" 3486 17929
"201355_s_at" 21616 14183
"201356_at" 18241 14982
"201357_s_at" 5786 15021
"201358_s_at" 15480 16577
"201359_at" 5913 4143
"201360_at" 16655 17567
"201361_at" 15337 160
"201362_at" 16298 19765
"201363_s_at" 6337 5951
"201364_s_at" 5947 15026
"201365_at" 12447 19565
"201366_at" 16755 18313
"201367_s_at" 21676 22263
"201368_at" 5797 16583
"201369_s_at" 21806 19598
"201370_s_at" 19046 2312
"201371_s_at" 17768 18645
"201372_s_at" 1371 11979
"201373_at" 12646 18640
"201374_x_at" 2184 14288
"201375_s_at" 12710 16692
"201376_s_at" 6213 1051
"201377_at" 17850 19807
"201378_s_at" 5998 17175
"201379_s_at" 13533 16434
"201380_at" 3241 21755
"201381_x_at" 5414 5722
"201382_at" 3795 19903
"201383_s_at" 15701 1770
"201384_s_at" 14261 4334
"201385_at" 12830 18392
"201386_s_at" 13136 5045
"201387_s_at" 1012 13979
"201388_at" 13686 2167
"201389_at" 4481 18377
"201390_s_at" 12664 17881
"201391_at" 4771 15297
"201392_s_at" 20384 19514
"201393_s_at" 16698 18753
"201394_s_at" 4359 717
"201395_at" 3984 15553
"201396_s_at" 13550 21191
"201397_at" 3568 3319
"201398_s_at" 5868 18443
"201399_s_at" 5268 19602
"201400_at" 12659 19781
"201401_s_at" 5387 17915
"201402_at" 9216 402
"201403_s_at" 3754 4864
"201404_x_at" 3644 15794
"201405_s_at" 5778 16933
"201406_at" 8216 5992
"201407_s_at" 18774 19293
"201408_at" 17618 5943
"201409_s_at" 16067 5658
"201410_at" 15187 16107
"201411_s_at" 19764 1155
"201412_at" 16803 5458
"201413_at" 6097 3382
"201414_s_at" 3398 5075
"201415_at" 19157 1906
"201416_at" 16271 4389
"201417_at" 18310 4173
"201418_s_at" 19350 15482
"201419_at" 20811 1108
"201420_s_at" 12916 18934
"201421_s_at" 16170 4179
"201422_at" 18105 20782
"201423_s_at" 5002 19281
"201424_s_at" 17405 20138
"201425_at" 16285 13194
"201426_s_at" 5093 1648
"201427_s_at" 1150 7169
"201428_at" 13719 18362
"201429_s_at" 8155 15400
"201430_s_at" 11636 7792
"201431_s_at" 8547 9546
"201432_at" 17919 5727
"201433_s_at" 17436 3627
"201434_at" 17486 15140
"201435_s_at" 18497 5312
"201436_at" 17155 16548
"201437_s_at" 21389 20476
"201438_at" 5483 9574
"201439_at" 17004 15811
"201440_at" 4199 3297
"201441_at" 13862 1174
"201442_s_at" 1196 14126
"201443_s_at" 19976 16720
"201444_s_at" 13660 20671
"201445_at" 1149 13883
"201446_s_at" 4791 19097
"201447_at" 5925 18014
"201448_at" 14159 1258
"201449_at" 2166 760
"201450_s_at" 20734 2788
"201451_x_at" 7890 7071
"201452_at" 732 14100
"201453_x_at" 3249 5441
"201454_s_at" 15805 3533
"201455_s_at" 14698 15976
"201456_s_at" 12363 3271
