"inst_1514" "inst_1932" "inst_2014" "inst_5392" "inst_6292"
"1007_s_at" 7108 16811 17190 3188 4601
"1053_at" 17569 22018 20145 5088 16666
"117_at" 10511 6039 10906 11241 9371
"121_at" 1174 4011 20150 8150 18528
"1255_g_at" 12679 11220 8582 15167 10143
"1294_at" 1350 3935 16458 21288 1910
"1316_at" 5075 8970 17059 18430 15270
"1320_at" 1316 5146 14303 19520 11841
"1405_i_at" 13220 7762 2938 13988 11075
"1431_at" 13416 10404 11903 13450 3441
"1438_at" 21576 9423 11274 5901 1528
"1487_at" 6851 17306 4236 1483 16402
"1494_f_at" 21356 3556 18202 12425 14513
"1598_g_at" 7870 220 21194 20939 3044
"160020_at" 21503 16961 3373 7280 3575
"1729_at" 21402 455 21099 20629 14426
"1773_at" 17901 20217 2240 3738 21820
"177_at" 10199 9958 16290 11824 6336
"179_at" 21102 20732 15410 21428 18233
"1861_at" 5651 17357 10617 3153 12821
"200000_s_at" 18430 15383 3118 8340 4836
"200001_at" 17150 1428 15328 17503 4920
"200002_at" 6630 17783 17576 6983 4521
"200003_s_at" 7237 2046 3286 9972 12980
"200004_at" 7567 21805 16045 4222 14102
"200005_at" 19666 16918 18461 18688 15452
"200006_at" 6728 16022 17050 7697 14014
"200007_at" 5249 19589 1186 9656 4328
"200008_s_at" 20180 21318 4208 10004 21712
"200009_at" 9093 3565 17271 18154 14601
"200010_at" 9230 17055 3647 5978 4871
"200011_s_at" 6085 2800 21949 8518 3492
"200012_x_at" 18376 16034 18135 20227 4073
"200013_at" 6438 15693 17748 9567 13609
"200014_s_at" 8394 17093 18629 9866 14535
"200015_s_at" 5941 4037 17345 5032 14926
"200016_x_at" 16933 20596 16374 7947 4809
"200017_at" 6016 15573 21185 12157 12598
"200018_at" 17886 16058 17045 12141 13779
"200019_s_at" 17390 1081 18593 9106 3650
"200020_at" 8480 1939 3080 7816 12312
"200021_at" 11802 17485 17651 18890 7588
"200022_at" 9224 2390 15595 18172 4034
"200023_s_at" 17964 14836 18106 6758 12754
"200024_at" 8218 2824 18609 17749 14315
"200025_s_at" 5926 1401 16102 9543 3458
"200026_at" 16988 1038 3086 8020 3969
"200027_at" 17371 14827 18665 7977 17238
"200028_s_at" 5460 3964 2709 6686 13132
"200029_at" 3804 2334 15708 18569 4509
"200030_s_at" 7677 15463 4297 9209 13024
"200031_s_at" 11757 15339 3262 12134 4082
"200032_s_at" 8475 16275 2912 12160 13689
"200033_at" 17953 21457 4168 2598 16963
"200034_s_at" 7807 16824 2105 10192 3875
"200035_at" 4022 505 2765 18510 15903
"200036_s_at" 17392 3626 2884 18610 12922
"200037_s_at" 4373 20296 17128 3503 15713
"200038_s_at" 7218 17674 15787 18486 13982
"200039_s_at" 18865 4159 20010 17476 13813
"200040_at" 3298 16150 2603 4784 15353
"200041_s_at" 5771 16263 17534 8967 14678
"200042_at" 18947 4152 17227 17432 3967
"200043_at" 3532 18373 18856 17347 3864
"200044_at" 8481 14977 3795 3867 4807
"200045_at" 17422 16575 15934 7801 14463
"200046_at" 3998 16230 18199 7626 14375
"200047_s_at" 2893 22108 20255 5348 18389
"200048_s_at" 9156 18398 3255 7999 15192
"200049_at" 2041 3785 19178 7990 13516
"200050_at" 17946 21793 3997 1666 18564
"200051_at" 16910 2431 18546 17757 12825
"200052_s_at" 17260 19018 17638 16961 19140
"200053_at" 1230 15834 3800 20297 17181
"200054_at" 1580 15878 3205 9510 15974
"200055_at" 9412 1132 16540 18524 15358
"200056_s_at" 7942 20280 18211 5718 19344
"200057_s_at" 6943 16625 16214 17186 12470
"200058_s_at" 3439 18092 16861 5262 4152
"200059_s_at" 8012 20308 18814 6278 16910
"200060_s_at" 3345 21628 15165 9097 2534
"200061_s_at" 8005 15202 4378 12132 12326
"200062_s_at" 11785 3537 15037 12049 7307
"200063_s_at" 9466 22136 2437 12182 7481
