"inst_1681" "inst_1803" "inst_1845" "inst_5995" "inst_7292"
"1007_s_at" 16284 7466 7587 16459 19391
"1053_at" 19320 2970 18572 6118 19372
"117_at" 5244 14002 17813 7299 531
"121_at" 17428 10143 21924 20874 21730
"1255_g_at" 8281 14960 8343 12505 6655
"1294_at" 12904 12438 21020 21585 11978
"1316_at" 2232 16984 8708 999 633
"1320_at" 10615 13767 7896 3593 11418
"1405_i_at" 10768 11744 15748 4123 1361
"1431_at" 2101 21216 480 1646 4827
"1438_at" 12003 14529 9016 16583 16573
"1487_at" 21092 6166 16693 6442 18384
"1494_f_at" 2704 13264 8837 3475 5929
"1598_g_at" 19154 2906 545 22190 15571
"160020_at" 15517 7847 1081 269 15188
"1729_at" 19878 3026 14170 19004 14126
"1773_at" 1719 132 14225 15846 3287
"177_at" 5095 13560 17640 1564 8170
"179_at" 758 4887 21518 2271 21449
"1861_at" 12868 3347 1513 3843 17247
"200000_s_at" 15909 9811 3983 17468 2575
"200001_at" 15599 5165 16435 15177 14002
"200002_at" 11827 20649 3691 6806 12673
"200003_s_at" 12029 21186 15113 6484 13023
"200004_at" 14614 10093 4357 6421 13556
"200005_at" 15926 8327 16643 14585 12608
"200006_at" 12117 10266 2325 15212 16133
"200007_at" 11963 9480 18405 13704 14581
"200008_s_at" 13495 1354 3678 5713 17296
"200009_at" 12825 9046 15357 15092 16918
"200010_at" 12192 9054 14182 6143 3503
"200011_s_at" 14316 9274 14789 6607 16854
"200012_x_at" 2462 21486 2700 15108 2521
"200013_at" 11855 10538 4441 14461 13177
"200014_s_at" 12367 5300 3960 16722 21707
"200015_s_at" 13875 6922 3212 6642 12672
"200016_x_at" 12899 8366 4534 4934 13013
"200017_at" 2511 20539 3918 6048 3499
"200018_at" 11816 11262 3232 5425 2978
"200019_s_at" 2697 11454 15223 14150 2925
"200020_at" 17757 612 3290 5373 15343
"200021_at" 12764 21556 17895 8803 12759
"200022_at" 2459 10341 3973 14806 12972
"200023_s_at" 18423 11177 3593 16862 16394
"200024_at" 1721 11429 1642 16168 2797
"200025_s_at" 12847 20731 4064 13717 12252
"200026_at" 1792 11412 14291 16426 3586
"200027_at" 13255 9578 4063 15879 17078
"200028_s_at" 14552 7870 19027 5168 16111
"200029_at" 12217 10516 17129 17295 3382
"200030_s_at" 13651 10814 15644 15550 2905
"200031_s_at" 2359 21506 2807 8708 12851
"200032_s_at" 1442 20902 2563 14180 2187
"200033_at" 14662 7607 3698 6702 14150
"200034_s_at" 12055 11456 2313 6732 2529
"200035_at" 19363 8458 21574 19691 16715
"200036_s_at" 2385 10617 4545 17373 13973
"200037_s_at" 12516 5901 1973 15863 18029
"200038_s_at" 2733 11166 4181 14060 3689
"200039_s_at" 12729 11199 2380 17750 3304
"200040_at" 17094 5058 16375 14908 13985
"200041_s_at" 14262 9487 18107 6870 15909
"200042_at" 16026 9804 4211 13960 12233
"200043_at" 13100 6457 19955 5923 13247
"200044_at" 15166 7727 14409 17938 16884
"200045_at" 16657 10064 2975 13738 3404
"200046_at" 16811 7590 18334 5475 16067
"200047_s_at" 1493 3901 16834 16279 18123
"200048_s_at" 11986 5529 4158 15018 13335
"200049_at" 17196 9068 2669 19162 19057
"200050_at" 15828 4759 3286 3916 2466
"200051_at" 2824 5916 17794 18718 19009
"200052_s_at" 14915 4903 14244 15768 15068
"200053_at" 11787 9730 760 14902 19837
"200054_at" 19244 2903 20438 19439 17804
"200055_at" 15005 21745 19687 6807 14871
"200056_s_at" 18077 2057 17507 14004 20392
"200057_s_at" 14664 10128 17100 14387 3378
"200058_s_at" 15738 7374 19722 16780 17767
"200059_s_at" 12410 8202 17045 15384 14622
"200060_s_at" 20107 6998 20462 17205 16138
"200061_s_at" 2528 21747 14801 8707 2346
"200062_s_at" 1962 21660 3419 8634 2832
"200063_s_at" 2735 20948 15365 13843 3080
"200064_at" 14275 8735 4019 5911 12992
"200065_s_at" 15482 9269 18418 13491 13743
"200066_at" 17619 7874 14739 4226 15602
"200067_x_at" 16279 7802 17316 5298 15340
"200068_s_at" 14227 6519 15946 13788 13902
"200069_at" 21317 3458 19062 18962 15950
"200070_at" 12833 10670 409 16538 15540
