"inst_1483" "inst_1902" "inst_1983" "inst_4405" "inst_4581"
"1007_s_at" 2521 16229 388 6431 17207
"1053_at" 8878 19189 22171 16214 16505
"117_at" 8581 13051 10534 11052 14763
"121_at" 20396 16217 19280 2480 10137
"1255_g_at" 12968 8271 9737 13176 11773
"1294_at" 2396 19924 1209 9186 1242
"1316_at" 4141 11568 21740 1564 19464
"1320_at" 467 10135 17412 16536 14920
"1405_i_at" 8912 11805 17937 11475 13335
"1431_at" 4411 8470 7602 19366 5963
"1438_at" 21846 15469 8138 16269 6496
"1487_at" 19568 18259 5847 2540 6645
"1494_f_at" 20270 19164 22021 9941 17982
"1598_g_at" 16655 21521 1478 20900 17889
"160020_at" 3936 5734 4338 2822 17073
"1729_at" 4923 18707 2322 19360 20177
"1773_at" 2325 21987 10947 10183 21485
"177_at" 12543 8085 3769 3356 22181
"179_at" 8360 16214 20987 20607 22096
"1861_at" 7783 20263 13542 20401 17552
"200000_s_at" 17619 20341 3249 10018 19764
"200001_at" 5521 20621 5221 7476 7662
"200002_at" 16880 4817 3569 18265 9690
"200003_s_at" 18013 16651 17755 12469 12006
"200004_at" 8101 2046 19781 4896 4947
"200005_at" 6913 19795 6528 7216 7631
"200006_at" 4947 5344 6638 9512 10033
"200007_at" 8116 5273 5608 16374 16909
"200008_s_at" 16860 21918 5302 1861 17647
"200009_at" 6593 5068 1433 5586 5485
"200010_at" 17635 20787 5044 9069 5911
"200011_s_at" 5970 5771 3813 16415 6828
"200012_x_at" 6660 5634 5586 16557 18389
"200013_at" 7888 17959 6715 10466 7561
"200014_s_at" 6480 4909 2930 5040 18109
"200015_s_at" 3624 4690 6355 7483 7464
"200016_x_at" 19787 1658 20096 12374 7916
"200017_at" 16772 3163 19346 12596 10051
"200018_at" 6901 4546 18181 12590 9636
"200019_s_at" 7405 17352 3446 18412 18894
"200020_at" 5049 19610 3757 8607 7566
"200021_at" 11603 2544 18039 12728 12254
"200022_at" 6512 16935 6309 12492 9840
"200023_s_at" 16743 18608 5116 17389 18976
"200024_at" 6934 4221 20137 9737 16837
"200025_s_at" 6907 16862 19891 12588 8504
"200026_at" 5255 20662 20995 12733 10101
"200027_at" 2803 5640 18325 10647 8174
"200028_s_at" 8220 5001 4034 8291 6850
"200029_at" 19143 19516 18281 19002 18180
"200030_s_at" 5275 18250 17710 9905 10054
"200031_s_at" 7642 18474 19638 12578 12101
"200032_s_at" 5623 18944 19205 12599 9032
"200033_at" 8133 1857 20852 9620 8794
"200034_s_at" 5233 6250 19320 8831 3248
"200035_at" 17024 4000 1019 18841 6277
"200036_s_at" 17033 17178 19648 16864 18247
"200037_s_at" 19790 1263 19126 7987 6320
"200038_s_at" 18700 16239 19975 12704 17010
"200039_s_at" 7550 16355 4878 10032 17197
"200040_at" 6452 16643 21585 6671 4680
"200041_s_at" 8371 18725 18574 9276 8635
"200042_at" 18043 21327 17800 6690 9613
"200043_at" 16960 16387 20662 3733 2150
"200044_at" 17305 17263 20463 8312 3194
"200045_at" 5590 21486 6535 6812 5363
"200046_at" 17682 4324 4941 18122 17447
"200047_s_at" 5358 1110 21425 10358 6976
"200048_s_at" 17172 4627 19523 17437 17738
"200049_at" 1632 4084 2730 5079 3732
"200050_at" 16909 4735 20917 3653 2882
"200051_at" 20819 18837 833 18442 6678
"200052_s_at" 8258 20204 17744 10543 6724
"200053_at" 2945 20747 6824 9195 3931
"200054_at" 407 17877 4538 10641 8599
"200055_at" 19530 19780 2829 19974 19689
"200056_s_at" 1242 789 21497 19004 7485
"200057_s_at" 8144 5003 18590 16564 9865
"200058_s_at" 18039 2589 2762 16456 6750
"200059_s_at" 16776 5343 18115 10174 16895
"200060_s_at" 3829 3440 20840 17221 16777
"200061_s_at" 17576 3471 5898 12576 12100
"200062_s_at" 11464 17690 6305 12452 11992
"200063_s_at" 20173 3998 20695 12641 12167
"200064_at" 8348 20765 17838 6610 5881
"200065_s_at" 6965 20961 3028 9533 8389
"200066_at" 18744 19937 4602 8617 3552
"200067_x_at" 8702 17322 1206 17212 19296
"200068_s_at" 16637 5453 2841 8226 3618
"200069_at" 19270 18592 21517 17337 16609
"200070_at" 4051 2915 20793 9504 16356
"200071_at" 6618 1053 19703 4963 3865
"200072_s_at" 17360 20969 17557 3866 5243
