"inst_7070" "inst_7092" "inst_7097"
"1007_s_at" 16540 15661 3562
"1053_at" 19006 16112 18817
"117_at" 7396 11291 11670
"121_at" 18058 20793 20318
"1255_g_at" 8545 8566 12222
"1294_at" 6291 11697 16497
"1316_at" 11422 12077 17158
"1320_at" 12931 11484 17808
"1405_i_at" 8755 6306 16741
"1431_at" 12315 12424 16527
"1438_at" 16896 1471 10370
"1487_at" 15936 293 2693
"1494_f_at" 6775 7550 9449
"1598_g_at" 3168 2041 20280
"160020_at" 391 19470 7340
"1729_at" 18433 2474 21229
"1773_at" 21091 21868 6191
"177_at" 11898 11218 17610
"179_at" 3698 1078 11040
"1861_at" 21025 21866 1699
"200000_s_at" 16366 18727 7878
"200001_at" 19345 16202 6586
"200002_at" 13986 14633 5233
"200003_s_at" 15399 13898 5545
"200004_at" 2449 19367 7403
"200005_at" 2427 3321 3083
"200006_at" 15810 15445 4967
"200007_at" 3481 4485 5244
"200008_s_at" 19564 18170 4546
"200009_at" 15497 14214 18144
"200010_at" 13944 3944 6547
"200011_s_at" 4456 14932 4853
"200012_x_at" 14012 4414 19518
"200013_at" 15119 2210 6303
"200014_s_at" 16811 16664 18208
"200015_s_at" 4007 14944 4453
"200016_x_at" 4358 15859 7623
"200017_at" 13940 3024 3818
"200018_at" 4472 2568 7707
"200019_s_at" 14373 3120 5654
"200020_at" 16618 2623 19593
"200021_at" 17246 14793 4531
"200022_at" 15397 3060 5405
"200023_s_at" 4121 15926 4857
"200024_at" 17127 3166 6814
"200025_s_at" 3164 14452 2919
"200026_at" 14096 3906 18227
"200027_at" 14577 15943 3611
"200028_s_at" 14855 16967 7509
"200029_at" 4612 15401 18141
"200030_s_at" 4890 14461 7848
"200031_s_at" 14865 3820 18780
"200032_s_at" 3809 4549 18497
"200033_at" 3349 14895 4968
"200034_s_at" 3468 2724 7667
"200035_at" 2275 1400 7918
"200036_s_at" 14895 15956 7777
"200037_s_at" 1754 15844 4631
"200038_s_at" 3297 4227 8255
"200039_s_at" 17572 17332 5384
"200040_at" 3576 15007 6209
"200041_s_at" 15224 18766 2864
"200042_at" 14153 1920 2483
"200043_at" 4332 13932 5110
"200044_at" 3496 20746 2988
"200045_at" 14591 14298 19640
"200046_at" 14962 19065 3081
"200047_s_at" 2633 17446 3966
"200048_s_at" 15431 3624 7166
"200049_at" 727 20161 973
"200050_at" 1833 3373 3908
"200051_at" 3232 16178 922
"200052_s_at" 14851 17194 2984
"200053_at" 15039 16212 7483
"200054_at" 3030 2584 5729
"200055_at" 16833 17515 18214
"200056_s_at" 3613 13903 1625
"200057_s_at" 4309 13924 7605
"200058_s_at" 14660 16999 5267
"200059_s_at" 14099 15848 4786
"200060_s_at" 1896 16102 13324
"200061_s_at" 4984 4648 19942
"200062_s_at" 14693 4039 18882
"200063_s_at" 3143 14599 5344
"200064_at" 18584 15251 19230
"200065_s_at" 17211 4456 6221
"200066_at" 17999 4569 2813
"200067_x_at" 15070 18725 6152
"200068_s_at" 16052 16448 7618
"200069_at" 5080 15419 19401
"200070_at" 15715 15602 21607
"200071_at" 1669 15061 1143
"200072_s_at" 17302 18759 19493
"200073_s_at" 2580 14471 5067
"200074_s_at" 14764 4638 4909
"200075_s_at" 18343 4938 6086
"200076_s_at" 19366 18041 4405
"200077_s_at" 14587 4860 6570
"200078_s_at" 14569 3356 3793
"200079_s_at" 16457 14162 7007
"200080_s_at" 2381 14970 4843
"200081_s_at" 16188 4637 6890
"200082_s_at" 14453 3997 6977
"200083_at" 570 14799 2074
"200084_at" 2853 17736 3102
"200085_s_at" 15107 15884 7307
"200086_s_at" 15192 16067 5289
"200087_s_at" 2975 14593 7905
"200088_x_at" 16541 4392 18167
"200089_s_at" 14902 14515 5915
"200090_at" 15644 19515 3134
"200091_s_at" 4833 3914 2398
"200092_s_at" 3263 15046 6273
"200093_s_at" 4153 3805 2679
"200094_s_at" 1951 17964 19747
"200095_x_at" 4654 4580 19000
"200096_s_at" 18831 19158 4414
"200097_s_at" 1676 15348 4535
"200098_s_at" 4196 3244 6990
"200099_s_at" 5081 14185 6687
"200593_s_at" 17103 17874 2925
"200594_x_at" 1541 16426 4550
"200595_s_at" 729 3105 1120
"200596_s_at" 2496 3708 3637
"200597_at" 481 3991 448
"200598_s_at" 20744 19481 18490
"200599_s_at" 15355 18815 8179
"200600_at" 15404 13628 4188
"200601_at" 18751 2817 2026
"200602_at" 4755 18411 7418
"200603_at" 1243 16240 2835
"200604_s_at" 17482 15011 6976
"200605_s_at" 20025 18820 5153
"200606_at" 13916 17001 1068
"200607_s_at" 18622 19507 7524
