"inst_366" "inst_483"
"200645_at" 4587 5641
"200646_s_at" 4352 9732
"200647_x_at" 3703 5863
"200648_s_at" 16406 18235
"200649_at" 2799 19596
"200650_s_at" 5599 9369
"200651_at" 13798 6972
"200652_at" 2077 18173
"200653_s_at" 4754 6448
"200654_at" 5775 16478
"200655_s_at" 4459 15572
"200656_s_at" 15988 5561
"200657_at" 4651 15488
"200658_s_at" 14401 6373
"200659_s_at" 13445 8610
"200660_at" 530 18788
"200661_at" 15785 19927
"200662_s_at" 5146 18539
"200663_at" 5524 6739
"200664_s_at" 4749 3708
"200665_s_at" 6961 15702
"200666_s_at" 2934 15236
"200667_at" 4599 18311
"200668_s_at" 5088 6670
"200669_s_at" 14302 4955
"200670_at" 5288 3099
"200671_s_at" 7939 4904
"200672_x_at" 18862 15315
"200673_at" 3386 5105
"200674_s_at" 13178 17779
"200675_at" 5363 5878
"200676_s_at" 3491 5933
"200677_at" 4243 6526
"200678_x_at" 15015 15385
"200679_x_at" 15233 7140
"200680_x_at" 13842 16995
"200681_at" 4242 7292
"200682_s_at" 11953 10034
"200683_s_at" 13824 6820
"200684_s_at" 2043 16119
"200685_at" 12941 9652
"200686_s_at" 6047 9384
"200687_s_at" 12047 17562
"200688_at" 5359 1978
"200689_x_at" 4528 9353
"200690_at" 5762 9986
"200691_s_at" 3335 9245
"200692_s_at" 18804 10126
"200693_at" 15232 18038
"200694_s_at" 3979 17057
"200695_at" 15818 10108
"200696_s_at" 18810 1931
"200697_at" 4149 16378
"200698_at" 18715 16290
"200699_at" 1996 3629
"200700_s_at" 13480 5981
"200701_at" 15261 16278
"200702_s_at" 12456 3503
"200703_at" 6400 17707
"200704_at" 17623 19600
"200705_s_at" 12127 7322
"200706_s_at" 15815 20045
"200707_at" 12417 16720
"200708_at" 17528 16692
"200709_at" 19444 15817
"200710_at" 12022 10114
"200711_s_at" 12310 15798
"200712_s_at" 15310 8092
"200713_s_at" 5934 15766
"200714_x_at" 6013 19077
"200715_x_at" 4566 16586
"200716_x_at" 12918 9216
"200717_x_at" 12693 15649
"200718_s_at" 13972 2487
"200719_at" 12358 19930
"200720_s_at" 3071 7543
"200721_s_at" 2266 5350
"200722_s_at" 18431 18148
"200723_s_at" 16119 5832
"200724_at" 12801 20945
"200725_x_at" 13016 16243
"200726_at" 13501 6028
"200727_s_at" 20813 6647
"200728_at" 15450 4920
"200729_s_at" 14846 2563
"200730_s_at" 17504 6925
"200731_s_at" 16245 4453
"200732_s_at" 12933 16322
"200733_s_at" 4642 5089
"200734_s_at" 6043 9500
"200735_x_at" 4173 7453
"200736_s_at" 10862 4603
"200737_at" 14635 9101
"200738_s_at" 12279 7820
"200739_s_at" 20989 2779
"200740_s_at" 14053 9648
"200741_s_at" 5015 7001
"200742_s_at" 13928 7117
"200743_s_at" 15051 10293
"200744_s_at" 18079 4878
"200745_s_at" 18074 7647
"200746_s_at" 13199 5513
"200747_s_at" 1319 15933
"200748_s_at" 13792 6634
"200749_at" 974 2348
"200750_s_at" 12156 7011
"200751_s_at" 17643 4340
"200752_s_at" 12713 17466
"200753_x_at" 15594 8433
"200754_x_at" 15807 6415
"200755_s_at" 4554 17551
"200756_x_at" 12256 18085
"200757_s_at" 15996 10304
"200758_s_at" 4248 6657
"200759_x_at" 15260 17817
"200760_s_at" 18891 8415
"200761_s_at" 2962 6833
"200762_at" 3245 2474
"200763_s_at" 3004 4700
"200764_s_at" 14241 16896
"200765_x_at" 4498 16216
"200766_at" 14134 18212
"200767_s_at" 20542 19169
"200768_s_at" 4610 8299
"200769_s_at" 19079 6798
"200770_s_at" 4170 2613
"200771_at" 4801 3586
"200772_x_at" 16391 9412
"200773_x_at" 2453 7259
"200774_at" 17063 4637
"200775_s_at" 6364 17757
"200776_s_at" 12132 9650
"200777_s_at" 4160 7950
"200778_s_at" 17139 8198
"200779_at" 14525 4126
"200780_x_at" 13166 17521
"200781_s_at" 12049 5422
"200782_at" 14413 15310
"200783_s_at" 922 5875
"200784_s_at" 7098 2743
"200785_s_at" 21043 20262
"200786_at" 2616 9187
"200787_s_at" 3018 5222
"200788_s_at" 2916 18227
"200789_at" 16357 1229
"200790_at" 13913 16530
"200791_s_at" 600 4852
"200792_at" 4601 10209
"200793_s_at" 4687 16681
"200794_x_at" 6146 7888
"200795_at" 18815 21759
"200796_s_at" 19956 2571
"200797_s_at" 1844 8796
"200798_x_at" 12176 3877
"200799_at" 11977 7189
"200800_s_at" 3756 7023
"200801_x_at" 13253 17039
"200802_at" 2601 6578
"200803_s_at" 15675 8266
"200804_at" 16361 17294
"200805_at" 4180 17370
"200806_s_at" 16795 7851
"200807_s_at" 6397 8946
"200808_s_at" 3810 16525
"200809_x_at" 4712 15925
"200810_s_at" 3623 17550
"200811_at" 12819 8397
"200812_at" 3153 16855
"200813_s_at" 6393 17489
"200814_at" 5621 17139
"200815_s_at" 15294 19902
"200816_s_at" 1569 9281
"200817_x_at" 13577 8823
"200818_at" 3406 7100
"200819_s_at" 4650 15547
"200820_at" 1480 6479
"200821_at" 13821 4239
"200822_x_at" 4913 18754
"200823_x_at" 2334 6672
"200824_at" 15990 4403
"200825_s_at" 4275 9308
"200826_at" 3167 8475
"200827_at" 3240 3653
"200828_s_at" 15745 16565
"200829_x_at" 4200 18995
"200830_at" 12184 9594
"200831_s_at" 13752 4298
"200832_s_at" 1766 607
"200833_s_at" 12765 5081
"200834_s_at" 5688 5787
"200835_s_at" 8820 5241
"200836_s_at" 18416 17011
"200837_at" 3192 17915
"200838_at" 2246 7356
"200839_s_at" 12803 9295
"200840_at" 5918 9305
"200841_s_at" 20828 16072
"200842_s_at" 2437 15955
"200843_s_at" 14243 8426
"200844_s_at" 1931 9070
"200845_s_at" 2985 3325
"200846_s_at" 3078 15710
"200847_s_at" 14476 5601
"200848_at" 5922 16337
"200849_s_at" 1868 16773
"200850_s_at" 12476 9487
"200851_s_at" 5210 6311
"200852_x_at" 12361 8307
"200853_at" 15140 8091
"200854_at" 15845 6156
"200855_at" 16080 2777
"200856_x_at" 15596 10189
"200857_s_at" 18803 10118
"200858_s_at" 4469 5219
"200859_x_at" 4797 15505
"200860_s_at" 3789 6616
"200861_at" 15472 17832
"200862_at" 13533 21675
"200863_s_at" 13318 6815
"200864_s_at" 5506 5992
"200865_at" 6408 14939
"200866_s_at" 16220 10116
"200867_at" 6148 3458
"200868_s_at" 15180 6611
"200869_at" 14784 5907
"200870_at" 13875 7052
"200871_s_at" 15859 6342
"200872_at" 3142 10245
"200873_s_at" 2864 17670
"200874_s_at" 17792 4642
"200875_s_at" 1696 4594
"200876_s_at" 12965 6465
"200877_at" 1527 9753
"200878_at" 588 2416
"200879_s_at" 4296 5371
"200880_at" 5066 9508
"200881_s_at" 5564 16522
"200882_s_at" 4213 18816
"200883_at" 5460 6245
"200884_at" 3765 9331
"200885_at" 371 8944
"200886_s_at" 13244 9898
"200887_s_at" 1089 7975
"200888_s_at" 15606 3769
"200889_s_at" 16579 5218
"200890_s_at" 20659 5711
"200891_s_at" 3090 655
"200892_s_at" 17363 18152
"200893_at" 14633 9910
"200894_s_at" 19272 3687
"200895_s_at" 13925 4186
"200896_x_at" 5686 18330
"200897_s_at" 4056 7890
"200898_s_at" 16813 19903
"200899_s_at" 16557 19728
"200900_s_at" 16604 3791
"200901_s_at" 14725 9982
"200902_at" 14646 6872
"200903_s_at" 16693 8972
"200904_at" 22138 19405
"200905_x_at" 3573 9476
"200906_s_at" 20135 20454
"200907_s_at" 20667 9620
"200908_s_at" 16189 22068
"200909_s_at" 5839 7388
"200910_at" 4850 9867
"200911_s_at" 12543 15271
"200912_s_at" 14669 4969
"200913_at" 1744 19225
"200914_x_at" 4478 4400
"200915_x_at" 880 9845
"200916_at" 5086 17963
"200917_s_at" 20661 18185
"200918_s_at" 1771 9175
"200919_at" 5421 5585
"200920_s_at" 1610 8711
"200921_s_at" 1311 4011
"200922_at" 15630 18412
"200923_at" 16201 8078
"200924_s_at" 6017 6261
"200925_at" 3809 16432
"200926_at" 15147 8619
"200927_s_at" 13353 1524
"200928_s_at" 16210 19949
"200929_at" 14327 5536
"200930_s_at" 6651 21737
"200931_s_at" 15043 8992
"200932_s_at" 3786 8837
"200933_x_at" 5984 7769
"200934_at" 15494 8618
"200935_at" 16932 19685
"200936_at" 12033 7722
"200937_s_at" 6032 7516
"200938_s_at" 9162 11322
"200939_s_at" 11610 21840
"200940_s_at" 13019 18370
"200941_at" 14182 9217
"200942_s_at" 6205 19824
"200943_at" 12700 7481
"200944_s_at" 12501 9470
"200945_s_at" 12245 4829
"200946_x_at" 17008 20525
"200947_s_at" 2907 788
"200948_at" 1806 6734
"200949_x_at" 2909 8508
"200950_at" 13978 5010
"200951_s_at" 6752 10906
"200952_s_at" 9813 1595
"200953_s_at" 21058 1612
"200954_at" 5345 16799
"200955_at" 5243 7129
"200956_s_at" 13144 9062
"200957_s_at" 13614 15322
"200958_s_at" 5206 18799
"200959_at" 18280 6396
"200960_x_at" 3513 4151
"200961_at" 3026 16509
"200962_at" 18633 6363
"200963_x_at" 13407 7937
"200964_at" 3206 18613
"200965_s_at" 13421 8715
"200966_x_at" 4776 15448
"200967_at" 1243 4541
"200968_s_at" 4580 4475
"200969_at" 1216 8879
"200970_s_at" 2472 7768
"200971_s_at" 11919 15793
"200972_at" 2715 17646
"200973_s_at" 18651 4789
"200974_at" 5107 1902
"200975_at" 14078 9426
"200976_s_at" 6063 15683
"200977_s_at" 906 7545
"200978_at" 5003 7733
"200979_at" 3205 4249
"200980_s_at" 3917 9029
"200981_x_at" 4956 9381
"200982_s_at" 13782 20414
"200983_x_at" 3216 15253
"200984_s_at" 15787 9083
"200985_s_at" 14769 17280
"200986_at" 20354 14676
"200987_x_at" 14063 17067
"200988_s_at" 859 7222
"200989_at" 4584 15418
"200990_at" 15354 19631
"200991_s_at" 1972 3563
"200992_at" 13736 7970
"200993_at" 13675 1997
"200994_at" 2168 3721
"200995_at" 12288 6667
"200996_at" 5656 8244
"200997_at" 2986 5988
"200998_s_at" 14953 6150
"200999_s_at" 3093 16573
"201000_at" 13096 4059
"201001_s_at" 4052 4715
"201002_s_at" 3066 9690
"201003_x_at" 12952 6139
"201004_at" 1229 10052
"201005_at" 4327 7990
"201006_at" 1590 18297
"201007_at" 6223 3424
"201008_s_at" 21311 20788
"201009_s_at" 21104 16585
"201010_s_at" 15577 19117
"201011_at" 5528 5551
"201012_at" 18903 9372
"201013_s_at" 5226 9093
"201014_s_at" 14855 4056
"201015_s_at" 1394 6848
"201016_at" 3552 583
"201017_at" 16711 7532
"201018_at" 2517 3550
"201019_s_at" 5212 8387
"201020_at" 14929 19468
"201021_s_at" 13864 5591
"201022_s_at" 12745 6149
"201023_at" 3990 18704
"201024_x_at" 3905 20167
"201025_at" 14370 16602
"201026_at" 18064 5730
"201027_s_at" 4301 16531
"201028_s_at" 13830 16663
"201029_s_at" 4306 6565
"201030_x_at" 21271 8667
"201031_s_at" 13309 4760
"201032_at" 13043 17317
"201033_x_at" 12844 16858
"201034_at" 21067 18791
"201035_s_at" 19395 20116
"201036_s_at" 4036 3480
"201037_at" 2380 10078
"201038_s_at" 3404 7535
"201039_s_at" 15110 20509
"201040_at" 2670 5926
"201041_s_at" 6057 3125
"201042_at" 1422 3429
"201043_s_at" 654 4040
"201044_x_at" 10336 13938
"201045_s_at" 11480 12912
"201046_s_at" 519 3158
"201047_x_at" 14877 17169
"201048_x_at" 20878 745
"201049_s_at" 6277 9121
"201050_at" 3436 20874
"201051_at" 14978 4121
"201052_s_at" 4221 7971
"201053_s_at" 1662 3202
"201054_at" 4954 8420
"201055_s_at" 17782 18744
"201056_at" 4986 2650
"201057_s_at" 13221 4692
"201058_s_at" 10854 11395
"201059_at" 12774 9497
"201060_x_at" 17854 21612
"201061_s_at" 13682 17829
"201062_at" 8100 12772
"201063_at" 18973 17740
"201064_s_at" 13119 9614
"201065_s_at" 15761 7304
"201066_at" 3883 17468
"201067_at" 2338 19015
"201068_s_at" 2768 6153
"201069_at" 16614 19061
"201070_x_at" 15902 15652
"201071_x_at" 4811 10276
"201072_s_at" 18078 20463
"201073_s_at" 17543 6308
"201074_at" 4063 3392
"201075_s_at" 19034 15886
"201076_at" 13153 17424
"201077_s_at" 4340 6478
"201078_at" 15017 7133
"201079_at" 14777 3614
"201080_at" 14283 943
"201081_s_at" 13797 9519
"201082_s_at" 1159 9831
"201083_s_at" 20972 3148
"201084_s_at" 15795 16974
"201085_s_at" 20116 16011
"201086_x_at" 16820 16797
"201087_at" 12467 10135
"201088_at" 3352 4843
"201089_at" 18257 7283
"201090_x_at" 6189 16461
"201091_s_at" 12271 8442
"201092_at" 13100 8318
"201093_x_at" 1052 8341
"201094_at" 6320 8372
"201095_at" 12336 4655
"201096_s_at" 16812 9109
"201097_s_at" 13062 18265
"201098_at" 2371 6554
"201099_at" 12683 9352
"201100_s_at" 5280 16312
"201101_s_at" 18364 9415
"201102_s_at" 14374 8753
"201103_x_at" 16008 6320
"201104_x_at" 13787 16791
"201105_at" 720 6056
"201106_at" 1616 15597
"201107_s_at" 11842 1685
"201108_s_at" 20967 3133
"201109_s_at" 17927 2024
"201110_s_at" 4250 3213
"201111_at" 4790 5904
"201112_s_at" 4442 9036
"201113_at" 2233 2805
"201114_x_at" 2938 16087
"201115_at" 2979 16103
"201116_s_at" 8593 5094
"201117_s_at" 8365 19507
"201118_at" 13160 16045
"201119_s_at" 2486 9834
"201120_s_at" 19070 7316
"201121_s_at" 3815 6956
"201122_x_at" 5326 17460
"201123_s_at" 19817 7506
"201124_at" 16344 2757
"201125_s_at" 4017 2039
"201126_s_at" 2214 4741
"201127_s_at" 16558 17071
"201128_s_at" 12101 5517
"201129_at" 14268 6914
"201130_s_at" 21039 7187
"201131_s_at" 5527 2703
"201132_at" 5122 8537
"201133_s_at" 17417 2832
"201134_x_at" 988 16456
"201135_at" 3860 6088
"201136_at" 4864 16271
"201137_s_at" 11223 3907
"201138_s_at" 5788 15885
"201139_s_at" 18605 3650
"201140_s_at" 1182 9600
"201141_at" 21656 7640
"201142_at" 12173 2101
"201143_s_at" 18533 9744
"201144_s_at" 4680 19152
"201145_at" 2289 10266
"201146_at" 15881 9537
"201147_s_at" 10955 13879
"201148_s_at" 5389 840
"201149_s_at" 19439 2235
"201150_s_at" 6965 12013
"201151_s_at" 19908 4703
"201152_s_at" 5985 2092
"201153_s_at" 11905 18153
"201154_x_at" 2746 9110
"201155_s_at" 12858 7092
"201156_s_at" 4917 22064
"201157_s_at" 13054 5778
"201158_at" 6708 3
"201159_s_at" 176 4315
"201160_s_at" 12263 5092
"201161_s_at" 21015 19746
"201162_at" 7292 11585
"201163_s_at" 8216 15082
"201164_s_at" 13603 18612
"201165_s_at" 18238 19047
"201166_s_at" 13470 17386
"201167_x_at" 12229 7583
"201168_x_at" 2504 7515
"201169_s_at" 254 10127
"201170_s_at" 10 5606
"201171_at" 2066 10316
"201172_x_at" 13111 8343
"201173_x_at" 6211 1715
"201174_s_at" 14661 17091
"201175_at" 14376 9734
"201176_s_at" 16044 6664
"201177_s_at" 5728 4663
"201178_at" 5644 15788
"201179_s_at" 17202 9731
"201180_s_at" 5004 18965
"201181_at" 1430 7548
"201182_s_at" 14745 18932
"201183_s_at" 19841 19271
"201184_s_at" 5602 16624
"201185_at" 16736 7923
"201186_at" 15601 18353
"201187_s_at" 16748 16718
"201188_s_at" 4319 5474
"201189_s_at" 1749 2170
"201190_s_at" 17469 15698
"201191_at" 17570 6116
"201192_s_at" 2946 16538
"201193_at" 2877 6622
"201194_at" 3801 4150
"201195_s_at" 16403 5942
"201196_s_at" 13691 8027
"201197_at" 5080 5657
"201198_s_at" 16093 5492
"201199_s_at" 13878 19828
"201200_at" 2448 1736
"201201_at" 12181 7612
"201202_at" 15721 2823
"201203_s_at" 22087 17020
"201204_s_at" 4491 19125
"201205_at" 20740 9708
"201206_s_at" 18412 20605
"201207_at" 17215 5637
"201208_s_at" 13727 9136
"201209_at" 5242 5314
"201210_at" 6197 2800
"201211_s_at" 20208 2426
"201212_at" 18705 17490
"201213_at" 21608 22158
"201214_s_at" 1686 2546
"201215_at" 5252 8910
"201216_at" 5422 7592
"201217_x_at" 5423 9914
"201218_at" 2406 18607
"201219_at" 15107 4576
"201220_x_at" 2893 7199
"201221_s_at" 3969 17162
"201222_s_at" 12660 6235
"201223_s_at" 17598 1010
"201224_s_at" 5971 9716
"201225_s_at" 16214 5625
"201226_at" 12889 5439
"201227_s_at" 4095 17750
"201228_s_at" 5867 2654
"201229_s_at" 770 17050
"201230_s_at" 15788 10254
"201231_s_at" 5981 16678
"201232_s_at" 5486 18596
"201233_at" 12842 6349
"201234_at" 2067 15477
"201235_s_at" 21472 18957
"201236_s_at" 17071 7780
"201237_at" 15600 1739
"201238_s_at" 16789 3235
"201239_s_at" 16141 15626
"201240_s_at" 12053 4791
"201241_at" 3800 15332
"201242_s_at" 1221 18160
"201243_s_at" 12606 16642
"201244_s_at" 16338 17127
"201245_s_at" 2810 8864
"201246_s_at" 14753 3971
"201247_at" 3691 19430
"201248_s_at" 4739 19147
"201249_at" 21176 2496
"201250_s_at" 18055 1426
"201251_at" 2424 18303
"201252_at" 1363 4295
"201253_s_at" 3202 1500
"201254_x_at" 6209 15435
"201255_x_at" 6217 6294
"201256_at" 6096 7017
"201257_x_at" 4332 7041
"201258_at" 16059 15666
"201259_s_at" 16884 9268
"201260_s_at" 13534 2535
"201261_x_at" 15125 20140
"201262_s_at" 11655 11925
"201263_at" 11960 8331
"201264_at" 2231 22088
"201265_at" 17476 817
"201266_at" 17582 17597
"201267_s_at" 3615 15307
"201268_at" 4312 9108
"201269_s_at" 935 2333
"201270_x_at" 3098 19229
"201271_s_at" 2495 9921
"201272_at" 20633 20632
"201273_s_at" 4090 5216
"201274_at" 12118 7604
"201275_at" 6092 3299
"201276_at" 5470 15362
"201277_s_at" 5772 9838
"201278_at" 21711 19799
"201279_s_at" 11221 21348
"201280_s_at" 21642 8349
"201281_at" 5521 16272
"201282_at" 16651 18553
"201283_s_at" 8410 11261
"201284_s_at" 2671 7615
"201285_at" 4333 17541
"201286_at" 2385 9067
"201287_s_at" 13048 18780
"201288_at" 422 21437
"201289_at" 12254 19536
"201290_at" 2035 8178
"201291_s_at" 3537 2723
"201292_at" 12635 17508
"201293_x_at" 5095 16354
"201294_s_at" 20889 781
"201295_s_at" 10260 19180
"201296_s_at" 13325 7439
"201297_s_at" 18899 297
"201298_s_at" 20873 17604
"201299_s_at" 19092 5365
"201300_s_at" 3607 4023
"201301_s_at" 16275 4037
"201302_at" 13723 6904
"201303_at" 4817 8892
"201304_at" 2181 6439
"201305_x_at" 2684 4691
"201306_s_at" 12103 5633
"201307_at" 14364 5567
"201308_s_at" 17382 5121
"201309_x_at" 21435 6366
"201310_s_at" 20544 16141
"201311_s_at" 13681 2335
"201312_s_at" 3218 4445
"201313_at" 533 19530
"201314_at" 6064 19075
"201315_x_at" 15188 7539
"201316_at" 18789 8009
"201317_s_at" 5143 19059
"201318_s_at" 12878 7753
"201319_at" 2065 8480
"201320_at" 3228 3053
"201321_s_at" 12673 18070
"201322_at" 12449 16393
"201323_at" 5459 8164
"201324_at" 6738 5294
"201325_s_at" 9081 15262
"201326_at" 2875 5064
"201327_s_at" 5447 3421
"201328_at" 3843 5183
"201329_s_at" 3685 18842
"201330_at" 5597 3621
"201331_s_at" 4645 2675
"201332_s_at" 8877 5098
"201333_s_at" 1160 6874
"201334_s_at" 12645 16989
"201335_s_at" 20555 17154
"201336_at" 4452 5258
"201337_s_at" 19346 8968
"201338_x_at" 5436 8681
"201339_s_at" 15166 9155
"201340_s_at" 18779 5285
"201341_at" 514 5368
"201342_at" 3812 6694
"201343_at" 4384 15472
"201344_at" 17626 1480
"201345_s_at" 11878 17093
"201346_at" 17420 15493
"201347_x_at" 1787 9429
"201348_at" 15609 903
"201349_at" 12594 963
"201350_at" 5920 9671
"201351_s_at" 15049 8407
"201352_at" 3816 4426
"201353_s_at" 5246 2434
"201354_s_at" 15982 18510
"201355_s_at" 742 6079
"201356_at" 15869 8859
"201357_s_at" 14272 6787
"201358_s_at" 1700 5949
"201359_at" 14257 8760
"201360_at" 1875 20505
"201361_at" 14285 18629
"201362_at" 940 654
"201363_s_at" 883 529
"201364_s_at" 6152 16937
"201365_at" 3813 6585
"201366_at" 2041 5859
"201367_s_at" 488 445
"201368_at" 544 3146
"201369_s_at" 2094 3290
"201370_s_at" 6349 16145
"201371_s_at" 6140 7107
"201372_s_at" 6594 15085
"201373_at" 1576 8633
"201374_x_at" 7989 13302
"201375_s_at" 13450 6121
"201376_s_at" 17108 7528
"201377_at" 12208 15756
"201378_s_at" 15770 15923
"201379_s_at" 1550 19407
"201380_at" 17685 9532
"201381_x_at" 3390 10202
"201382_at" 1192 19429
"201383_s_at" 14495 17911
"201384_s_at" 4856 15684
"201385_at" 2614 15609
"201386_s_at" 14093 4423
"201387_s_at" 15656 20221
"201388_at" 17300 16469
"201389_at" 2262 18970
"201390_s_at" 1921 16220
"201391_at" 13368 18174
"201392_s_at" 1271 3889
"201393_s_at" 5798 4057
"201394_s_at" 16399 9913
"201395_at" 21376 94
"201396_s_at" 18 21044
"201397_at" 3927 19389
"201398_s_at" 4562 16556
"201399_s_at" 18886 10171
"201400_at" 5636 7176
"201401_s_at" 17870 21377
"201402_at" 7557 13185
"201403_s_at" 15447 4828
"201404_x_at" 18249 7939
"201405_s_at" 6254 16999
"201406_at" 6180 10297
"201407_s_at" 2379 1331
"201408_at" 2058 1758
"201409_s_at" 4455 2799
"201410_at" 12364 9290
"201411_s_at" 1866 4353
"201412_at" 5723 5654
"201413_at" 14657 8075
"201414_s_at" 12063 3835
"201415_at" 2885 7073
"201416_at" 14475 4569
"201417_at" 5860 5929
"201418_s_at" 3875 1954
"201419_at" 15204 6501
"201420_s_at" 5884 8106
"201421_s_at" 15293 16201
"201422_at" 983 4796
"201423_s_at" 19668 5645
"201424_s_at" 4512 2125
"201425_at" 19844 20066
"201426_s_at" 20037 7486
"201427_s_at" 8471 7911
"201428_at" 2153 3390
"201429_s_at" 4325 16904
"201430_s_at" 20683 1525
"201431_s_at" 14755 7965
"201432_at" 3669 4387
"201433_s_at" 4952 6801
"201434_at" 4282 8270
"201435_s_at" 11924 3980
"201436_at" 2591 5612
"201437_s_at" 1342 2073
"201438_at" 16426 15349
"201439_at" 2248 20819
"201440_at" 354 17696
"201441_at" 2895 8694
"201442_s_at" 20458 3001
"201443_s_at" 1455 6074
"201444_s_at" 12489 3124
"201445_at" 11143 7727
"201446_s_at" 19753 17075
"201447_at" 19441 15255
"201448_at" 12665 7346
"201449_at" 13296 1789
"201450_s_at" 2159 8342
"201451_x_at" 11265 17278
"201452_at" 11490 14753
"201453_x_at" 6257 6521
"201454_s_at" 14549 4323
"201455_s_at" 13076 17620
"201456_s_at" 15234 9000
"201457_x_at" 16592 8714
