"inst_3140" "inst_5497" "inst_6519"
"1007_s_at" 22017 2607 5247
"1053_at" 17154 3160 19006
"117_at" 4659 11043 13899
"121_at" 8060 6766 16743
"1255_g_at" 9391 10153 9803
"1294_at" 18495 17815 3493
"1316_at" 843 22084 3251
"1320_at" 10038 10630 9788
"1405_i_at" 5774 15797 11547
"1431_at" 607 19898 20165
"1438_at" 1316 4599 14000
"1487_at" 3235 7287 3550
"1494_f_at" 20606 9415 2122
"1598_g_at" 1686 1015 3746
"160020_at" 19955 21898 1121
"1729_at" 6329 18887 5223
"1773_at" 21093 23 2893
"177_at" 3608 4531 3664
"179_at" 1377 22 4644
"1861_at" 6207 9310 21020
"200000_s_at" 6716 16573 6468
"200001_at" 15993 6660 5117
"200002_at" 16065 5142 5468
"200003_s_at" 11157 5156 6490
"200004_at" 16525 17065 8261
"200005_at" 8064 8132 16194
"200006_at" 7072 18580 8569
"200007_at" 18575 6536 15879
"200008_s_at" 5081 3878 18670
"200009_at" 6923 8284 7323
"200010_at" 7601 4526 6244
"200011_s_at" 4757 16328 15255
"200012_x_at" 8992 8858 15114
"200013_at" 16390 7459 6625
"200014_s_at" 16118 8895 16889
"200015_s_at" 6159 9463 4824
"200016_x_at" 16298 16344 6976
"200017_at" 11289 18969 5582
"200018_at" 11277 19124 3966
"200019_s_at" 8330 8631 16052
"200020_at" 8554 8183 16289
"200021_at" 20228 16349 10795
"200022_at" 8702 4018 8427
"200023_s_at" 18791 8659 19163
"200024_at" 7430 19067 7931
"200025_s_at" 17347 18488 7199
"200026_at" 11420 19610 7956
"200027_at" 15769 8831 17908
"200028_s_at" 8954 7852 17778
"200029_at" 17526 7285 8182
"200030_s_at" 15640 8390 7717
"200031_s_at" 11264 17274 6037
"200032_s_at" 11293 19890 6093
"200033_at" 9004 18540 15390
"200034_s_at" 8685 8036 7125
"200035_at" 7027 21012 2038
"200036_s_at" 9097 6257 18310
"200037_s_at" 6366 8420 6981
"200038_s_at" 11393 5830 15523
"200039_s_at" 8953 17238 4821
"200040_at" 17189 17190 6019
"200041_s_at" 16214 7593 16336
"200042_at" 17117 8401 7853
"200043_at" 18925 19350 3951
"200044_at" 16612 7883 5406
"200045_at" 18671 16631 16261
"200046_at" 18664 5286 4455
"200047_s_at" 5777 16883 15954
"200048_s_at" 18313 8790 7975
"200049_at" 5879 3467 15174
"200050_at" 4402 3567 8210
"200051_at" 3536 5561 7745
"200052_s_at" 15908 3510 19024
"200053_at" 7079 6322 16912
"200054_at" 18451 16569 19820
"200055_at" 16947 5329 7640
"200056_s_at" 17525 9438 8340
"200057_s_at" 16861 19285 16623
"200058_s_at" 16857 18431 16279
"200059_s_at" 8314 5659 18712
"200060_s_at" 4922 17240 17346
"200061_s_at" 15537 8987 5666
"200062_s_at" 11139 11432 10609
"200063_s_at" 19025 18974 7695
"200064_at" 8469 7420 19020
"200065_s_at" 7417 7388 18802
"200066_at" 4240 7563 3511
"200067_x_at" 18535 6623 17179
"200068_s_at" 8732 7842 15155
"200069_at" 19167 6494 5195
"200070_at" 7176 20597 16011
"200071_at" 16017 6198 19175
"200072_s_at" 7293 17676 15730
"200073_s_at" 8480 8686 15453
"200074_s_at" 9053 7523 4585
"200075_s_at" 18278 5011 6166
"200076_s_at" 18772 16594 6784
"200077_s_at" 16296 8134 8067
"200078_s_at" 19153 7075 16489
"200079_s_at" 6553 16414 15981
"200080_s_at" 8926 16656 4678
"200081_s_at" 9025 6326 6605
"200082_s_at" 8069 6593 7066
"200083_at" 18281 5194 7998
"200084_at" 15701 5914 17477
"200085_s_at" 8460 7968 16262
"200086_s_at" 16251 16220 8489
"200087_s_at" 8265 6927 15552
"200088_x_at" 11149 16249 8023
"200089_s_at" 16662 7709 5595
"200090_at" 8197 19463 6911
"200091_s_at" 15884 9186 3084
"200092_s_at" 17396 8019 17474
"200093_s_at" 16871 9513 8295
"200094_s_at" 7978 17819 2646
"200095_x_at" 11400 9598 10785
"200096_s_at" 6035 5205 15818
"200097_s_at" 6592 5501 7062
"200098_s_at" 18422 16736 16627
"200099_s_at" 11338 17172 10749
"200593_s_at" 8751 4918 7020
"200594_x_at" 18108 16716 19146
"200595_s_at" 17193 8617 8397
"200596_s_at" 18755 6796 7258
"200597_at" 18908 5796 4729
"200598_s_at" 5008 6515 5892
"200599_s_at" 15459 17951 3351
"200600_at" 7694 11617 2136
"200601_at" 16233 1327 17733
"200602_at" 20275 4288 6142
"200603_at" 15936 9128 6313
"200604_s_at" 6889 4413 6424
