"inst_2786" "inst_4227" "inst_4811"
"1007_s_at" 13488 5875 1239
"1053_at" 14798 16387 17400
"117_at" 4228 9555 4770
"121_at" 17344 1723 17951
"1255_g_at" 6852 10720 7344
"1294_at" 306 21467 15088
"1316_at" 20857 19230 2244
"1320_at" 2456 9201 2439
"1405_i_at" 10321 11982 6436
"1431_at" 13101 20268 1220
"1438_at" 1892 20726 1868
"1487_at" 21441 13821 12965
"1494_f_at" 13587 13783 17073
"1598_g_at" 12163 13714 15752
"160020_at" 17634 17653 2693
"1729_at" 19005 1131 13611
"1773_at" 1242 16360 20859
"177_at" 3588 1767 13675
"179_at" 1096 19614 15693
"1861_at" 11297 7979 17767
"200000_s_at" 14260 17982 19080
"200001_at" 14167 15319 17862
"200002_at" 2245 6277 3024
"200003_s_at" 2375 9272 10442
"200004_at" 11612 7328 11661
"200005_at" 14057 4885 16034
"200006_at" 12344 6661 12194
"200007_at" 13873 4675 11199
"200008_s_at" 14251 15008 21153
"200009_at" 12231 4955 13211
"200010_at" 2665 13635 18309
"200011_s_at" 13024 16637 13739
"200012_x_at" 2089 7866 1424
"200013_at" 11075 7244 11603
"200014_s_at" 13975 2851 11992
"200015_s_at" 12142 13567 12732
"200016_x_at" 11687 7595 2134
"200017_at" 6006 9324 1538
"200018_at" 10999 13420 2321
"200019_s_at" 11280 7886 11613
"200020_at" 11039 4251 11970
"200021_at" 2909 9366 5281
"200022_at" 2256 5517 11162
"200023_s_at" 15955 3719 13397
"200024_at" 3288 15350 12905
"200025_s_at" 11087 5786 1904
"200026_at" 2758 16419 2636
"200027_at" 14859 3336 12459
"200028_s_at" 12209 7613 10558
"200029_at" 2227 3990 1583
"200030_s_at" 11135 7436 2817
"200031_s_at" 5968 9318 2959
"200032_s_at" 6011 15449 10609
"200033_at" 11472 14087 13584
"200034_s_at" 11383 16200 12830
"200035_at" 2611 22057 17117
"200036_s_at" 13272 5104 11298
"200037_s_at" 16373 5888 1417
"200038_s_at" 2568 6272 2270
"200039_s_at" 16245 6824 16037
"200040_at" 13721 14623 14688
"200041_s_at" 13990 15537 16529
"200042_at" 15077 13911 15400
"200043_at" 2905 15702 16369
"200044_at" 17970 8021 12735
"200045_at" 16471 14246 17634
"200046_at" 3043 7549 16732
"200047_s_at" 10835 6261 1803
"200048_s_at" 12447 5959 11424
"200049_at" 17844 16794 13298
"200050_at" 18542 17143 1933
"200051_at" 13424 14392 18998
"200052_s_at" 12305 14694 17100
"200053_at" 14160 3570 14393
"200054_at" 2091 5020 13748
"200055_at" 15545 14515 13598
"200056_s_at" 19677 6259 11729
"200057_s_at" 12306 7823 1975
"200058_s_at" 3081 13056 15448
"200059_s_at" 11582 7873 11404
"200060_s_at" 13245 18003 16454
"200061_s_at" 5967 9317 1419
"200062_s_at" 5793 9264 5045
"200063_s_at" 6076 9338 2247
"200064_at" 2913 13582 15857
"200065_s_at" 2700 13613 17300
"200066_at" 20040 14297 16709
"200067_x_at" 10855 3829 11203
"200068_s_at" 16311 3881 11291
"200069_at" 11605 2122 2729
"200070_at" 20444 19857 18299
"200071_at" 16606 3145 2148
"200072_s_at" 3368 13218 15507
"200073_s_at" 13674 13255 10552
"200074_s_at" 14075 14393 2928
"200075_s_at" 18377 15998 19811
"200076_s_at" 17806 4610 15757
"200077_s_at" 10800 7407 2875
"200078_s_at" 11334 15764 16083
"200079_s_at" 13516 6891 16302
"200080_s_at" 11228 14106 1189
"200081_s_at" 11385 14296 14283
"200082_s_at" 10828 15126 2349
"200083_at" 14263 7745 11326
"200084_at" 13353 6890 11189
"200085_s_at" 13467 5681 13380
"200086_s_at" 12138 6252 11580
"200087_s_at" 16475 14253 2629
"200088_x_at" 5809 6675 13123
"200089_s_at" 3252 4506 3023
"200090_at" 2746 2069 12472
"200091_s_at" 12622 13917 11082
"200092_s_at" 3051 5932 1342
"200093_s_at" 14136 8006 11417
"200094_s_at" 12717 16406 10665
"200095_x_at" 6190 9362 5271
"200096_s_at" 14229 4105 16785
"200097_s_at" 11967 15063 1928
"200098_s_at" 14981 2305 10525
"200099_s_at" 6098 7878 2149
"200593_s_at" 17568 16253 15720
"200594_x_at" 12847 6814 2402
"200595_s_at" 15052 18346 16287
"200596_s_at" 13358 17855 14276
"200597_at" 1675 15729 14744
"200598_s_at" 14460 4272 12511
"200599_s_at" 17395 17509 19190
"200600_at" 8640 16847 5569
"200601_at" 15566 13007 12928
"200602_at" 20689 6616 15870
"200603_at" 12813 14657 2773
"200604_s_at" 17077 15894 16248
"200605_s_at" 10842 13000 1159
"200606_at" 14526 1354 2463
"200607_s_at" 16686 15647 21253
"200608_s_at" 12393 14558 2897
"200609_s_at" 18155 8071 12280
"200610_s_at" 11871 4651 2759
"200611_s_at" 13513 5622 16121
"200612_s_at" 19741 19276 21674
"200613_at" 12304 17741 14190
"200614_at" 3026 13468 3048
"200615_s_at" 20722 16617 20612
"200616_s_at" 13390 13841 19661
"200617_at" 13468 13882 16739
"200618_at" 17604 15225 13356
"200619_at" 2786 1812 14075
"200620_at" 15715 8032 12094
"200621_at" 13500 7841 17914
"200622_x_at" 17196 13167 20348
"200623_s_at" 16559 21636 12701
"200624_s_at" 11769 17421 17730
"200625_s_at" 15144 18164 12031
"200626_s_at" 13855 15017 15072
"200627_at" 12210 15034 13575
"200628_s_at" 15620 17525 21603
"200629_at" 10948 13210 15826
"200630_x_at" 13238 13850 10658
"200631_s_at" 2571 4303 12290
"200632_s_at" 2313 2349 226
"200633_at" 2648 9316 5149
"200634_at" 15926 19156 16497
"200635_s_at" 13196 5721 14720
"200636_s_at" 11363 3073 18230
"200637_s_at" 20487 5573 17534
"200638_s_at" 3245 14574 11503
"200639_s_at" 12666 6410 14598
"200640_at" 11771 14068 17586
"200641_s_at" 14009 14367 19360
"200642_at" 13064 7992 13931
"200643_at" 19440 18704 21495
"200644_at" 14657 13591 1015
"200645_at" 16513 17401 16086
"200646_s_at" 815 21777 14282
"200647_x_at" 3284 1654 15595
"200648_s_at" 19879 18952 17442
"200649_at" 2500 21102 2736
"200650_s_at" 11015 9245 2348
"200651_at" 11796 15250 11193
"200652_at" 17519 6682 17167
"200653_s_at" 2623 17641 13019
"200654_at" 11805 15216 15303
"200655_s_at" 13957 13363 16025
"200656_s_at" 14061 17302 20295
"200657_at" 2788 7708 2167
"200658_s_at" 15855 13944 18908
"200659_s_at" 13154 14528 21121
"200660_at" 11636 19434 15765
"200661_at" 11547 17010 18773
"200662_s_at" 12977 13525 11706
"200663_at" 11165 8047 2762
"200664_s_at" 15575 15811 16608
"200665_s_at" 8068 10290 4315
"200666_s_at" 14280 3233 12200
"200667_at" 1408 3744 2342
