"inst_5904" "inst_5909" "inst_5944" "inst_5949" "inst_6395" "inst_6400" "inst_6435" "inst_6440"
"200031_s_at" 9013 9753 12535 14252 6732 8345 13281 16742
"200032_s_at" 9034 4646 12598 6208 6752 8383 13327 10364
"200033_at" 13201 17144 16598 9628 11037 10955 5307 10840
"200034_s_at" 6569 6749 12374 17244 6648 4092 15420 19873
"200035_at" 3306 13073 7716 6136 15191 15413 3425 3938
"200036_s_at" 14925 4375 16642 7501 6631 11690 8969 11141
"200037_s_at" 4703 18160 15726 9626 9669 11467 17318 10593
"200038_s_at" 9130 5961 12823 10227 6841 11832 15932 11911
"200039_s_at" 17126 13679 16275 9349 10503 17966 8831 9708
"200040_at" 5275 15203 5051 9595 10372 10890 10372 7811
"200041_s_at" 16656 5071 9323 7629 13946 14191 7137 5934
"200042_at" 14867 16090 9636 8943 16369 17924 7124 10287
"200043_at" 12280 7109 9574 18991 8819 10701 15917 7098
"200044_at" 14328 14716 4505 9113 10145 16595 17717 7646
"200045_at" 12610 13624 8525 17954 15749 11413 18102 10607
"200046_at" 13595 15375 19830 21029 13973 15940 6907 10625
"200047_s_at" 11861 17447 18987 6560 13218 14408 9354 12406
"200048_s_at" 13349 5191 7327 10488 9644 13263 10442 4856
"200049_at" 6381 20640 15658 18901 4765 4447 7763 11387
"200050_at" 2174 5643 5405 10821 2662 14256 3703 12025
"200051_at" 13401 4762 8892 10857 9032 16793 8938 7395
"200052_s_at" 18882 13096 7637 19850 14365 17573 6324 10074
"200053_at" 1368 18945 752 7450 8582 18158 20484 6626
"200054_at" 11437 5438 6750 17580 17883 11818 10423 8779
"200055_at" 19131 2954 9452 10578 17192 16109 10301 4435
"200056_s_at" 19515 17314 6413 4403 17695 15305 15553 9339
"200057_s_at" 5310 12750 9812 19371 10594 5642 15751 12336
"200058_s_at" 13029 6766 7105 9962 13128 5776 8646 7766
"200059_s_at" 11980 16906 18880 18334 10819 12758 5302 13592
"200060_s_at" 15746 15184 17084 7861 16625 5687 16570 19664
"200061_s_at" 9010 9750 12533 14250 6730 8342 13278 16739
"200062_s_at" 8896 9538 12332 14079 6626 8209 13141 16502
"200063_s_at" 9072 9866 12679 14379 6784 8431 13370 16920
"200064_at" 11466 17044 16292 17608 4355 11511 6466 13340
"200065_s_at" 14360 6279 9684 8614 4525 10632 5837 11613
"200066_at" 1427 17343 5627 20839 9493 18059 8431 19800
"200067_x_at" 16540 14496 15704 9866 12877 13722 10107 9220
"200068_s_at" 4105 15689 16223 8751 12176 13055 10252 10494
"200069_at" 1888 19228 19535 20870 17246 15990 8363 12525
"200070_at" 6039 1949 1392 19554 12341 17895 10353 1596
"200071_at" 16641 19767 18741 4822 18940 20799 15284 3765
"200072_s_at" 14601 16911 8041 9711 12882 12375 17494 11187
"200073_s_at" 3304 14247 5907 17737 11644 4117 10189 5357
"200074_s_at" 5939 4398 7549 10046 8503 11253 9916 11488
"200075_s_at" 17098 3940 4221 6888 13147 14352 9854 3620
"200076_s_at" 11233 13472 16352 10591 17611 12699 6289 10932
"200077_s_at" 4694 5102 15620 19828 4029 4940 8513 13540
"200078_s_at" 14705 15815 15844 18132 17070 15656 16646 11809
"200079_s_at" 15343 16368 4092 8116 9031 13856 9611 3273
"200080_s_at" 2265 13233 18633 18955 4258 2951 9496 12901
"200081_s_at" 6673 4760 9628 9776 4465 12390 17760 12619
"200082_s_at" 9056 5248 8280 8256 6771 8410 16464 12518
"200083_at" 3485 14211 17197 17744 14460 5032 7058 8070
"200084_at" 13082 17859 17814 8523 14564 4505 15471 11454
"200085_s_at" 15204 4710 16045 18418 12624 10844 7355 10221
"200086_s_at" 12080 3825 3583 10506 4752 11783 9283 7656
"200087_s_at" 13400 18822 6970 3466 8785 12853 15782 8422
"200088_x_at" 8909 9560 12355 11076 6637 8220 13153 19887
"200089_s_at" 12203 3576 6801 7104 6814 5985 16547 8924
"200090_at" 14969 5463 4094 21791 15658 13010 7809 11474
"200091_s_at" 4798 5296 5817 10183 6683 4895 10452 12179
"200092_s_at" 9080 7003 12701 7270 6793 8442 16320 20569
"200093_s_at" 16653 5983 15409 17904 12047 12771 8633 8979
"200094_s_at" 13451 4948 15167 6963 6774 12195 17880 4195
"200095_x_at" 9139 9995 12840 14513 6854 8527 13457 17103
"200096_s_at" 14516 16817 17283 2188 13099 14236 6924 11778
"200097_s_at" 6012 19283 16240 17286 11664 13799 6146 9415
"200098_s_at" 16220 6402 4938 7096 14593 15901 15400 5070
"200099_s_at" 9084 12252 12710 17673 6797 8445 13384 11597
"200593_s_at" 14448 13611 3584 5261 13309 11795 21726 9275
"200594_x_at" 3686 16622 9854 17067 9839 11930 17789 9573
"200595_s_at" 6780 6582 7023 11231 13118 15143 7839 3960
"200596_s_at" 13046 6601 7112 17623 15605 12161 19599 9532
"200597_at" 16279 21738 6834 8037 17849 18257 4228 4531
"200598_s_at" 16800 12200 9382 8304 4289 14457 20202 10537
"200599_s_at" 1000 14453 3764 10940 4060 3758 10137 8855
"200600_at" 9327 15928 14571 6748 20373 4122 3711 5124
"200601_at" 15586 19472 20474 20728 21361 2714 1831 12304
"200602_at" 20102 17004 1378 9416 12116 17229 3563 3474
"200603_at" 5314 12313 5093 5145 11507 5913 8348 7361
"200604_s_at" 13171 17399 7199 17893 8668 14876 7834 8302
"200605_s_at" 6212 21372 15984 7690 14787 16407 16972 6894
"200606_at" 4281 17039 16927 8704 16417 16986 7344 10528
"200607_s_at" 18842 16733 9474 10041 4707 18255 21574 20315
"200608_s_at" 12905 14046 7381 4795 11057 4819 16729 7635
"200609_s_at" 13751 16289 8882 21943 16526 19248 9721 4505
"200610_s_at" 11220 19170 19630 20746 17525 13801 9219 11858
"200611_s_at" 14629 6232 18870 9463 14325 17275 8445 5162
"200612_s_at" 21816 21555 2590 18651 19480 3970 10308 7085
"200613_at" 14383 5656 6993 7983 10561 16693 5455 8009
"200614_at" 8920 15593 12369 18931 6645 13601 9585 13056
"200615_s_at" 14578 15092 4708 10931 16469 18519 9962 7020
"200616_s_at" 13263 5365 4218 7410 11703 17736 19314 10718
"200617_at" 13522 13296 9717 9965 18418 12130 6958 7904
"200618_at" 12897 12920 16250 10928 11590 14249 7341 12100
"200619_at" 11955 4881 5651 6441 16504 13734 9086 10332
"200620_at" 4465 14603 5029 5849 4670 14199 16390 13599
"200621_at" 17597 4865 17695 7197 11987 15303 8878 4888
"200622_x_at" 15010 1506 6054 17971 11831 12995 16861 5240
"200623_s_at" 2418 13148 2109 20202 9219 15892 19149 912
"200624_s_at" 17236 21939 20011 7904 12321 11523 21668 3356
"200625_s_at" 6216 12780 4917 19113 9890 11104 4556 10220
"200626_s_at" 2021 21141 9457 11110 10865 5305 9951 12759
"200627_at" 12521 15596 7604 18575 3639 6170 17262 20134
"200628_s_at" 16264 3732 6089 6093 3666 16797 2317 12478
"200629_at" 6106 2674 5964 5142 14684 15252 6850 4002
"200630_x_at" 5560 12564 18199 7077 8688 13968 16759 12230
"200631_s_at" 6480 17741 15846 17594 13248 11269 9949 12822
"200632_s_at" 16544 6003 15777 7500 20298 5108 21526 8272
"200633_at" 9009 9748 12532 14247 6729 8341 13276 16737
"200634_at" 12835 12572 17929 11233 9819 13033 8793 11201
"200635_s_at" 3354 12726 15888 5791 18105 13090 19653 4950
"200636_s_at" 11587 5444 5350 6462 13366 13016 8791 7063
"200637_s_at" 13356 12581 9337 2441 10396 4869 20267 4929
"200638_s_at" 14856 16181 16160 8055 13808 13469 10272 12314
"200639_s_at" 15157 12759 4376 17736 10632 3309 17231 3881
"200640_at" 11578 13110 16546 19120 4601 4458 6644 12429
"200641_s_at" 17574 21528 20859 7773 4519 13574 20709 20957
"200642_at" 15096 6393 8385 10510 9271 11021 9128 12027
"200643_at" 18509 6372 19728 882 17936 5286 17022 3651
"200644_at" 11930 13053 15162 2367 17726 3060 21130 1904
"200645_at" 5593 14381 6987 10679 9262 11497 8407 8126
"200646_s_at" 20508 4585 18913 5703 15766 14668 1075 3712
"200647_x_at" 14485 5935 18984 18358 6829 14442 7070 11132
"200648_s_at" 19951 17391 21058 20688 2523 2630 9966 19839
"200649_at" 3126 6293 19753 6052 19353 18974 6868 1373
"200650_s_at" 5568 9474 9459 14001 6582 8158 6772 16419
"200651_at" 9121 4853 9358 10220 6833 4842 16095 12107
"200652_at" 6722 16414 16010 11287 13283 17912 9242 10305
"200653_s_at" 2998 4805 8252 18045 4526 14039 9801 10819
"200654_at" 5507 15084 16265 17951 12156 3786 20621 12366
"200655_s_at" 18090 12595 16016 5743 16857 10861 21837 7459
"200656_s_at" 16754 12442 16982 5015 10551 5046 4180 2864
"200657_at" 5178 12283 15880 18621 6646 3696 8904 20316
"200658_s_at" 14105 4610 6404 6185 11804 12977 7819 5426
"200659_s_at" 14193 16640 7503 20231 16999 13213 15835 11137
"200660_at" 15435 3558 9017 8484 4454 14863 17948 5109
"200661_at" 15831 3883 8494 16971 11062 14029 6774 4942
"200662_s_at" 3696 19928 3499 16889 10079 12900 4035 11335
"200663_at" 4894 4774 5739 10549 8915 11491 8491 12756
"200664_s_at" 19650 21910 20789 11000 18070 21319 5325 12878
"200665_s_at" 10724 12833 11620 8720 5939 13320 6532 22146
"200666_s_at" 4521 19198 19067 10503 11123 19941 18270 13198
"200667_at" 3274 14049 7967 5984 12425 11697 18153 10233
"200668_s_at" 11491 17585 7057 10165 8478 11321 9527 10442
"200669_s_at" 15578 20147 9423 6390 10447 13737 19970 9766
"200670_at" 4677 2406 18283 816 13720 15786 5492 1812
"200671_s_at" 504 51 1609 19050 12641 16519 22241 8769
"200672_x_at" 4735 19546 21776 17249 20654 14478 9968 12928
"200673_at" 4244 14182 8071 10289 11790 5516 6869 11772
"200674_s_at" 9089 9899 12724 14409 6801 5944 15895 21067
"200675_at" 4218 16751 19037 10771 13637 11881 6977 5802
"200676_s_at" 14729 16000 21555 11264 21436 17504 4478 8125
"200677_at" 12592 6389 4521 6858 16257 12626 9939 9072
"200678_x_at" 14802 4236 6144 5162 10437 5426 18283 4405
"200679_x_at" 14065 5538 5407 10348 10630 15366 20611 13377
"200680_x_at" 9143 15528 12853 9503 6861 8542 13465 19506
"200681_at" 13209 16470 15788 4668 9813 5224 18019 12002
"200682_s_at" 12422 13866 16315 17881 9562 14166 18603 11289
"200683_s_at" 12181 17754 17702 20342 11465 14479 8736 19777
"200684_s_at" 15138 18618 18919 2477 16277 3124 7615 9617
"200685_at" 17403 14809 4522 3967 19138 16325 4943 6309
"200686_s_at" 20346 17145 5327 1386 20705 12480 15732 952
"200687_s_at" 11383 15820 5406 4137 11765 5333 17960 4525
"200688_at" 15406 17973 4372 11074 10686 2214 5881 6104
"200689_x_at" 4795 6322 8903 17458 6851 6127 15268 12999
"200690_at" 19887 14120 7842 5997 15474 5524 16014 1927
"200691_s_at" 11496 19101 7137 7167 16664 15560 21375 6340
"200692_s_at" 17810 3893 5993 18168 13288 12283 21371 6249
"200693_at" 4212 16353 15865 10552 16169 16311 7597 10828
"200694_s_at" 12956 17384 7511 7954 14217 14366 16518 8697
"200695_at" 20990 5282 20900 8566 3743 4459 4729 11207
"200696_s_at" 12491 6676 8468 3707 16143 4759 19513 9689
"200697_at" 13516 5758 2136 6573 13306 11442 18749 6481
"200698_at" 13798 13964 9865 7080 13678 13049 19642 7971
"200699_at" 12114 13851 16008 17281 13491 4424 17165 7802
"200700_s_at" 17216 15770 16260 10468 14621 11146 20049 8451
"200701_at" 12617 5067 4932 6880 14057 12128 17783 8432
"200702_s_at" 13179 2190 2281 6952 15089 11768 21042 10317
"200703_at" 5146 15885 16692 10208 10473 13009 16342 12907
"200704_at" 4288 18435 7386 8259 17675 12393 7065 7129
"200705_s_at" 12376 5342 5216 7514 6647 4594 15756 8332
"200706_s_at" 11504 5096 8177 3881 18008 1955 8801 20079
"200707_at" 12558 4689 6595 4660 14277 5385 19538 380
"200708_at" 6882 15495 8289 18438 13339 17447 15351 9643
"200709_at" 5925 16324 6684 17367 10073 5011 7985 5861
"200710_at" 16128 5121 18275 3989 16765 15880 1370 2939
"200711_s_at" 12158 14332 4602 19517 12511 15789 15233 9230
"200712_s_at" 17723 21657 20676 19536 14648 19126 4473 13536
"200713_s_at" 4879 14071 16415 18549 11607 15521 6960 11200
"200714_x_at" 11164 14152 16941 6103 18097 5834 8617 2925
"200715_x_at" 5723 6737 19384 8247 9487 12193 9880 12233
"200716_x_at" 9131 6654 12824 9556 6842 8517 13445 13606
"200717_x_at" 9006 9742 12527 14244 6727 8338 13274 16733
"200718_s_at" 4167 13872 18854 18156 6691 5199 9263 13542
"200719_at" 6051 18018 8269 10533 8775 15244 6365 11554
"200720_s_at" 14313 4525 6888 8771 12531 11802 8216 6619
"200721_s_at" 4236 16718 16850 11305 11951 12534 9486 2267
"200722_s_at" 21648 21426 20522 7243 4220 19021 5857 19690
"200723_s_at" 16820 20625 19417 8284 9218 17092 6143 12114
"200724_at" 11203 268 999 9669 21107 3360 22068 9471
"200725_x_at" 8972 4361 9127 19009 6697 11766 9859 20027
"200726_at" 12740 15380 16894 18976 11884 12438 15497 13428
"200727_s_at" 17889 14217 20662 18374 14354 19839 20147 21011
"200728_at" 2540 16824 5534 18228 11183 10761 17887 11091
"200729_s_at" 4834 21307 9293 10206 13380 15812 9223 9965
"200730_s_at" 11622 19618 16951 4191 14258 18392 20796 4017
"200731_s_at" 18101 19617 18594 1330 17276 17689 6017 12568
"200732_s_at" 5718 14575 16204 8714 11406 5953 19716 8964
"200733_s_at" 14455 12842 15741 1962 16492 5425 9300 260
"200734_s_at" 16664 3462 5735 10742 11364 19131 20769 2707
"200735_x_at" 9075 6299 12693 9295 6791 8440 13377 13247
"200736_s_at" 9417 4520 14162 10031 8053 12666 15095 8990
"200737_at" 12767 15439 16685 21215 15813 5007 5673 11498
"200738_s_at" 13507 13399 17495 9425 11043 6182 9149 13166
"200739_s_at" 18611 13739 18265 7839 10035 13544 4157 13203
"200740_s_at" 5258 16002 8852 19708 10053 5090 8457 11845
"200741_s_at" 8897 9541 12333 14081 6627 8210 13143 16505
"200742_s_at" 18109 19368 18372 8117 12035 4667 8223 11391
"200743_s_at" 3660 14423 16173 7680 17941 5673 4705 4683
"200744_s_at" 19266 12828 16929 7427 17617 17902 8690 2968
"200745_s_at" 16743 17103 16988 10286 16563 17601 19254 11096
"200746_s_at" 2878 15357 15418 9253 10679 11163 9127 7676
"200747_s_at" 4182 4175 2971 8002 18453 5380 16585 1745
"200748_s_at" 11407 3260 3774 8927 6873 8561 10334 12623
"200749_at" 13178 15800 5285 5135 11414 12065 4394 5323
"200750_s_at" 8981 6570 16153 10728 6708 8304 9328 13417
"200751_s_at" 14333 19111 18290 17343 9827 12691 18381 12016
"200752_s_at" 17344 13031 2615 16974 9660 3697 6328 1483
"200753_x_at" 19494 20764 6078 10715 13378 13699 5308 11251
"200754_x_at" 11350 19724 16156 18979 10899 14561 8909 20622
"200755_s_at" 3625 17401 9638 5851 11393 12811 4531 7564
"200756_x_at" 20709 21572 16890 19239 3112 18725 20111 21478
"200757_s_at" 14442 19734 9568 4927 17423 10849 5472 5844
"200758_s_at" 2015 6137 8238 19262 10506 12394 21296 2061
"200759_x_at" 13499 12573 7193 19621 19402 12847 8251 6927
"200760_s_at" 11783 13253 18484 7747 17514 13268 20776 10568
"200761_s_at" 12560 15416 15920 4765 10385 6106 8070 3666
"200762_at" 2883 16853 3978 5559 18726 6190 18845 3124
"200763_s_at" 9094 9905 12735 11281 6804 8456 13397 19841
"200764_s_at" 20584 3521 18216 9423 4482 1196 19525 21388
"200765_x_at" 6338 8449 9709 13987 12319 21686 9692 16401
"200766_at" 2732 1813 20435 9774 11775 2960 18341 934
"200767_s_at" 3687 16074 7240 5454 16466 18659 18866 8676
"200768_s_at" 12308 18048 5192 6683 10453 10746 4965 4485
"200769_s_at" 19187 20335 21193 21066 3844 17998 21315 21288
"200770_s_at" 5739 18771 19903 5719 10793 4342 18756 10725
"200771_at" 1862 17633 5497 4788 9338 4281 8874 5867
"200772_x_at" 9040 5824 12609 17323 6757 11023 15930 12892
"200773_x_at" 3045 13038 7895 10789 3438 4217 17488 19442
"200774_at" 11800 13767 6376 6930 9099 13683 16622 7017
"200775_s_at" 5777 4084 4322 19023 13600 5097 18365 13096
"200776_s_at" 16657 20054 18195 5796 9371 11924 7423 9814
"200777_s_at" 13286 15236 4287 6312 10704 14201 15771 8938
"200778_s_at" 5875 19004 18747 9015 11124 13995 17727 9662
"200779_at" 4329 311 6302 785 8988 1618 5000 545
"200780_x_at" 9071 12198 12678 9759 6783 5809 16443 12237
"200781_s_at" 8984 5937 12487 10279 6711 5502 13252 19563
"200782_at" 6289 19189 7469 16812 11753 4038 7538 12262
"200783_s_at" 4008 6193 1881 20371 11606 13563 8643 6043
"200784_s_at" 9204 598 11974 10231 804 468 11108 21993
"200785_s_at" 7847 17568 10686 31 5338 9456 13895 22233
"200786_at" 14334 12458 16650 9156 9969 14590 10384 10612
"200787_s_at" 20429 15342 19002 2014 18119 17348 20712 5617
"200788_s_at" 14510 15316 19465 19709 15177 14711 21407 8763
"200789_at" 1711 2393 6886 2209 17021 10685 16359 3556
"200790_at" 3310 13881 9348 11204 17692 11599 4162 13513
"200791_s_at" 13369 18458 17880 5511 14646 13181 18091 2938
"200792_at" 5480 6461 5916 6433 8937 4988 17787 9995
"200793_s_at" 12179 13457 18904 19017 17835 3633 16563 5498
"200794_x_at" 6572 17142 9279 7428 4588 18472 7673 2054
"200795_at" 13272 1268 411 5318 12735 989 16832 18710
"200796_s_at" 17976 14401 21211 1979 10592 21665 14826 17755
"200797_s_at" 13081 12411 2946 19749 12731 5228 7314 13543
"200798_x_at" 13647 19335 16918 9517 10977 4748 9867 11215
"200799_at" 11543 19754 15902 19956 10559 14183 17674 12724
"200800_s_at" 19462 19415 2025 20432 10243 12154 21234 10322
"200801_x_at" 8856 9485 12273 14012 6585 8165 13106 16429
"200802_at" 6449 3252 6473 3956 8597 14242 17694 2448
"200803_s_at" 3194 15511 16824 10917 3741 15936 7439 13169
"200804_at" 12458 7008 7719 9995 9897 14530 9845 9652
"200805_at" 13200 2941 6969 16733 16157 16484 9053 1929
"200806_s_at" 13817 19697 18276 18368 8891 14367 15357 20833
"200807_s_at" 8877 13214 12294 19966 6608 8180 15480 13407
"200808_s_at" 11328 2909 8031 3835 21197 3734 19955 373
"200809_x_at" 8882 3921 12304 18590 6613 6197 13124 19550
"200810_s_at" 3747 4369 7964 6186 15005 4880 18224 2785
"200811_at" 5494 5623 8236 17119 12333 20025 9975 9252
"200812_at" 16174 14703 6832 19213 11164 11748 16616 9088
"200813_s_at" 14001 6898 4050 21144 9657 11078 18787 7586
"200814_at" 17559 12451 7859 20612 13423 5870 5517 4927
"200815_s_at" 5802 15480 6087 19982 17089 14403 17287 12128
"200816_s_at" 11913 16227 9783 18587 14768 12655 10262 4173
"200817_x_at" 8879 9505 12299 14035 6611 8185 13120 16456
"200818_at" 17096 5519 4172 8488 8868 10954 16026 11697
"200819_s_at" 9014 5188 12540 19453 6735 8352 10386 12602
"200820_at" 17589 15493 18208 2927 13324 16195 16231 8211
"200821_at" 4535 16006 18249 4809 13189 15803 4159 2187
"200822_x_at" 4641 13418 16668 5180 4251 13425 17964 9706
"200823_x_at" 17094 16219 16012 4018 3885 12425 8336 10491
"200824_at" 1109 13095 3464 17289 2782 16933 21906 2256
"200825_s_at" 3251 16469 6514 19221 18625 4616 16268 6510
"200826_at" 5887 7016 17332 20000 9736 10668 16817 12113
"200827_at" 13805 3884 4269 8915 15863 13371 19022 3681
"200828_s_at" 17747 21408 19828 16904 12128 19675 4076 20778
"200829_x_at" 13701 19510 18991 10632 16120 16901 9432 19647
"200830_at" 4585 16548 16189 17915 11439 13306 8997 12052
"200831_s_at" 12054 14661 18660 10242 15214 12336 20654 7422
"200832_s_at" 3446 19652 4243 20645 3587 11063 18992 8346
"200833_s_at" 12773 6537 8758 19603 13427 3988 4431 8446
"200834_s_at" 8934 9606 12406 14140 6662 8246 13182 16580
"200835_s_at" 2995 1527 2804 8210 11604 19851 22248 12816
"200836_s_at" 1073 15839 8295 19665 13802 18626 9645 13562
"200837_at" 3462 5460 15713 8495 4757 15052 7983 6319
"200838_at" 17292 12826 16482 6366 13885 17207 17950 4118
"200839_s_at" 1824 12426 6113 10944 14204 14222 18215 5707
"200840_at" 4489 14599 16495 18803 6570 14750 8354 13049
"200841_s_at" 15360 1757 16157 7204 9194 18581 22100 12197
"200842_s_at" 6571 3473 4632 4357 11003 11264 20051 6764
"200843_s_at" 6774 1950 5482 4334 9281 3291 16588 3073
"200844_s_at" 6820 6541 17153 17749 11060 15891 8140 13333
"200845_s_at" 6585 14335 8092 10459 12110 11412 9643 12488
"200846_s_at" 15045 15611 16793 9548 10587 14048 9768 10219
"200847_s_at" 13720 4678 4167 2095 4739 11999 17072 12717
"200848_at" 5671 18586 9700 16935 14109 18702 7564 7447
"200849_s_at" 11585 5773 18076 19146 16352 16963 17100 3425
"200850_s_at" 5924 14192 17116 9646 13626 15353 7262 9511
"200851_s_at" 5380 6613 16945 21285 10008 5616 17134 5020
"200852_x_at" 17468 1461 3182 18893 11148 17316 9688 3228
"200853_at" 14693 6159 6124 8868 10469 10821 18656 5814
"200854_at" 16003 5363 17824 5540 12822 10609 17865 4333
"200855_at" 19927 20050 8191 9259 14450 15900 4900 5212
"200856_x_at" 980 4713 8697 5249 16678 18835 8583 2287
"200857_s_at" 4845 4749 15768 9623 19877 16298 18247 2944
"200858_s_at" 3546 2316 2204 5546 4042 4325 19172 8928
"200859_x_at" 12652 5193 1966 6612 17055 12652 16088 506
"200860_s_at" 6174 15700 9217 18123 13464 16358 16115 10238
"200861_at" 19843 3528 5802 1989 16977 12163 15636 1217
"200862_at" 4193 17455 5185 21087 17067 13257 18924 4890
"200863_s_at" 13893 14475 9690 9691 10484 14253 16036 11019
"200864_s_at" 13644 14973 17220 5403 12804 19150 8428 754
"200865_at" 1042 429 17035 13566 11270 9350 1096 11658
"200866_s_at" 3610 13935 18885 17465 11881 13681 3569 11254
"200867_at" 11202 15033 4003 17435 13649 5388 8440 11867
"200868_s_at" 11247 6577 7117 19336 4474 14689 15556 10100
"200869_at" 8911 5738 12357 17260 6638 8224 13157 19738
"200870_at" 4602 16184 8540 9940 10099 6043 6665 10352
"200871_s_at" 5683 4201 16111 19641 14075 5696 10377 5629
"200872_at" 14024 6094 7563 9310 6592 8171 16402 12597
"200873_s_at" 15506 6750 9829 17672 9939 12731 16446 11503
"200874_s_at" 19671 5700 20332 17251 19935 18391 17979 12886
"200875_s_at" 13101 7006 4001 11206 10840 14895 20435 5780
"200876_s_at" 5651 13498 15699 10933 4413 12882 7787 10314
"200877_at" 12608 16091 6879 18209 9837 12332 18725 8421
"200878_at" 12655 5927 3021 6054 12399 16221 8628 3684
"200879_s_at" 15906 19661 10064 1645 5897 18606 983 15842
"200880_at" 17103 20951 16588 19901 15412 16136 17245 8856
"200881_s_at" 17279 18890 16716 17239 16514 17628 15915 19683
"200882_s_at" 11503 4863 4752 10784 9435 15349 17480 9668
"200883_at" 16386 14430 6609 7185 11816 6125 16850 21030
"200884_at" 14709 3665 3860 9948 15129 18053 15955 8135
"200885_at" 5861 19920 20599 20546 20096 17254 3265 20711
"200886_s_at" 4592 13169 9103 20801 13962 10672 17592 13175
"200887_s_at" 3588 19244 20260 4464 18676 13873 7923 8920
"200888_s_at" 5398 4997 9041 3215 8494 5178 7243 7703
"200889_s_at" 19382 19152 4449 19688 15227 18610 10338 8831
"200890_s_at" 14980 17474 15441 5825 15620 15535 17252 5669
"200891_s_at" 19106 12689 4410 4439 16296 5459 18058 2099
"200892_s_at" 14937 18816 16773 21806 15159 16393 7749 11667
"200893_at" 12541 15406 16817 18024 10593 13280 7052 19472
"200894_s_at" 15374 17006 18862 10672 15616 14952 16502 13118
"200895_s_at" 17850 18270 17559 5086 18359 10929 16825 598
"200896_x_at" 11268 6961 6229 10834 8495 13439 19733 9754
"200897_s_at" 11462 18135 9816 5354 15563 5657 19060 7799
"200898_s_at" 17499 16869 19325 16807 11263 16812 17955 7081
"200899_s_at" 3676 20651 5741 19840 9691 11579 19267 9416
"200900_s_at" 11538 5093 4004 9541 11778 18403 21075 11661
"200901_s_at" 4431 15835 7676 6886 15339 16091 17365 11281
"200902_at" 15058 12305 7371 5686 14936 3903 7428 7364
"200903_s_at" 11922 16442 9173 8865 4019 6143 5412 9584
