"inst_143" "inst_375" "inst_380" "inst_1366" "inst_2050" "inst_2212" "inst_6768"
"200618_at" 20252 2200 16642 17199 14829 17576 5384
"200619_at" 19250 19559 980 18297 17000 14224 2929
"200620_at" 3812 1569 1242 20832 12131 14118 6641
"200621_at" 4247 18088 16271 21315 19061 14350 4114
"200622_x_at" 4337 5669 16131 17219 21562 17223 1760
"200623_s_at" 3995 7349 18660 1352 18851 4615 7731
"200624_s_at" 6063 18919 21337 17159 18944 6637 8697
"200625_s_at" 5359 5388 13380 538 2457 5863 4591
"200626_s_at" 3650 2853 18832 2659 12864 4396 7204
"200627_at" 4969 17123 5168 1072 2189 13986 16932
"200628_s_at" 18622 20679 18283 18843 19840 3814 756
"200629_at" 1931 16620 15713 2175 17365 17728 3626
"200630_x_at" 18954 1431 14792 18319 1466 14028 7437
"200631_s_at" 6978 9577 2388 1990 17780 3797 5147
"200632_s_at" 18311 9263 2951 3395 467 4900 2375
"200633_at" 3474 7025 4503 15469 1570 9074 8237
"200634_at" 16745 6595 21009 3561 14760 14120 8121
"200635_s_at" 1901 3116 6068 6838 2501 18354 20360
"200636_s_at" 21448 17877 13187 8832 16962 5275 5560
"200637_s_at" 17669 9869 11789 9637 17861 15634 7346
"200638_s_at" 7431 17103 17823 16367 12441 6290 8168
"200639_s_at" 20278 20099 18683 398 12388 19124 8217
"200640_at" 17876 18201 16587 19605 2078 3850 5133
"200641_s_at" 6604 9875 16023 21410 19654 5779 17474
"200642_at" 7762 17480 13392 1555 14948 6958 16743
"200643_at" 18280 3697 16303 19425 15449 16358 5899
"200644_at" 7776 3281 19229 17366 16483 13715 17832
"200645_at" 2104 4890 13844 2689 13786 4819 9081
"200646_s_at" 3645 21493 2499 505 20166 17064 21753
"200647_x_at" 19245 18227 463 16940 19606 15375 2472
"200648_s_at" 362 19713 5366 17569 21888 17234 21044
"200649_at" 19036 7188 1602 2641 12609 20644 5356
"200650_s_at" 18243 9819 5064 3572 2922 16642 8484
"200651_at" 17268 9817 3742 2773 13825 6141 7956
"200652_at" 3340 7045 5339 16624 12668 16483 3578
"200653_s_at" 5605 4961 19464 2644 13494 18876 6028
"200654_at" 17479 5891 1921 1144 2864 15043 3056
"200655_s_at" 2424 16807 4401 3211 13299 17738 17521
"200656_s_at" 19228 8531 18317 1542 19038 15213 4878
"200657_at" 6983 19935 13809 15880 3174 13229 5493
"200658_s_at" 2809 2461 4583 19079 19289 15462 17470
"200659_s_at" 16878 6101 17422 3634 19218 15401 17367
"200660_at" 3897 21045 13856 3331 16027 14702 5397
"200661_at" 5897 1482 16169 17534 14195 19895 3032
"200662_s_at" 7304 18244 17709 2880 14150 15807 17972
"200663_at" 5042 2941 14856 18445 3253 5987 6850
"200664_s_at" 3345 8138 15110 20321 18088 4022 17152
"200665_s_at" 10101 11551 12761 7967 10749 8064 15040
"200666_s_at" 5231 8163 1813 19486 17439 3198 5651
"200667_at" 20476 5557 3241 4423 12315 6582 6944
"200668_s_at" 18920 8288 15719 4229 15496 6401 16809
"200669_s_at" 3541 7889 13519 16502 17349 13870 18728
"200670_at" 21351 6831 5330 213 18586 20691 20809
"200671_s_at" 6932 15119 11980 7846 20825 20216 669
"200672_x_at" 17926 3764 5050 11950 20775 13404 7898
"200673_at" 1631 1891 21425 16033 12494 14910 7072
"200674_s_at" 7321 7208 4058 4090 12965 8992 17190
"200675_at" 21799 19888 19300 1279 12765 16775 1739
"200676_s_at" 17938 19186 4248 2868 16407 21886 3747
"200677_at" 6780 9419 15080 1260 2193 14775 4192
"200678_x_at" 16754 593 2593 17349 15211 5803 5758
"200679_x_at" 2888 3484 3794 19919 12763 6801 18766
"200680_x_at" 20261 7207 4599 17154 492 8744 11663
"200681_at" 5653 18072 16586 1765 14997 15657 18373
"200682_s_at" 5684 4260 14671 19636 17714 13939 16647
"200683_s_at" 16684 7306 5264 17833 13126 14179 7558
"200684_s_at" 5071 3135 1894 19171 21045 2327 3306
"200685_at" 9933 14973 19150 746 13703 21407 1605
"200686_s_at" 6556 20754 19750 554 19879 18283 17346
"200687_s_at" 17264 20990 15332 1804 17206 17724 17771
"200688_at" 19761 4560 16409 22258 19905 20112 19703
"200689_x_at" 18449 17360 4622 1856 12243 5136 6243
"200690_at" 6 7739 15521 18898 19469 17557 4340
"200691_s_at" 7818 5603 17529 2557 14347 6754 9044
"200692_s_at" 5293 19574 3613 19172 18074 6112 6813
"200693_at" 17629 4074 15651 1360 2187 16256 7117
"200694_s_at" 18445 5988 13620 4706 13823 17787 17239
"200695_at" 5511 6011 14261 18039 2163 20650 20161
"200696_s_at" 6037 6248 15938 506 15354 5200 3963
"200697_at" 1007 6677 18055 22137 15986 14747 2048
"200698_at" 6582 6299 2810 16269 14080 4593 8910
"200699_at" 16840 7279 15915 21077 12461 2363 4631
"200700_s_at" 18420 18314 14932 1339 16486 13466 5313
"200701_at" 1903 1375 2817 16654 13995 3289 3269
"200702_s_at" 16720 2930 876 15882 16263 18333 19049
"200703_at" 16933 18553 3340 2616 14365 18571 16915
"200704_at" 2395 9307 2920 3101 12126 14044 2486
"200705_s_at" 6076 7920 4813 3733 2695 15329 17761
"200706_s_at" 19773 16938 5028 15533 21078 14953 2804
"200707_at" 21698 16489 5393 2250 16546 20338 3356
"200708_at" 18054 21194 16250 3739 15745 6737 4024
"200709_at" 3017 9739 5010 15548 14115 13821 18901
"200710_at" 16865 8446 13285 20098 12306 13846 3208
"200711_s_at" 19925 3558 4305 19628 14542 18026 17821
"200712_s_at" 5598 9336 14416 16284 16579 15044 18894
"200713_s_at" 6906 9429 5451 17901 3009 16574 7046
"200714_x_at" 6059 5867 16246 20000 2712 4667 4019
"200715_x_at" 3538 4571 4276 3755 2486 5516 5573
"200716_x_at" 7549 7365 4856 3149 18110 8958 9090
"200717_x_at" 5006 5257 3647 15685 2077 8912 11474
"200718_s_at" 2589 2572 17600 16542 2552 13254 8912
"200719_at" 20356 1887 17796 3987 15696 19225 8301
"200720_s_at" 18345 8991 14571 18670 2919 19327 4940
"200721_s_at" 18554 3757 5011 4494 19487 16517 5733
"200722_s_at" 3020 969 18659 2947 22088 5377 21027
"200723_s_at" 1580 18756 16956 17333 18283 15423 8368
"200724_at" 6359 6807 21146 10180 10772 21991 832
"200725_x_at" 6008 7643 3689 19177 13125 6066 6123
"200726_at" 20304 9401 5131 1866 13526 17548 18532
"200727_s_at" 6647 4626 17028 20607 13779 21051 17542
"200728_at" 3539 19073 13710 18107 15443 4495 7505
"200729_s_at" 5452 8023 16201 2524 16652 16414 7125
"200730_s_at" 6131 8702 17853 21284 16219 5023 18888
"200731_s_at" 4100 5820 19299 20351 2099 19780 16293
"200732_s_at" 17614 7091 4444 21199 16323 2982 6425
"200733_s_at" 20985 8503 1232 1108 18653 5712 20192
"200734_s_at" 3622 3876 17462 3546 14185 17875 8530
"200735_x_at" 4881 9534 4340 17428 13090 8755 11568
"200736_s_at" 12315 14874 988 1837 19203 11511 10036
"200737_at" 4801 4423 17506 17455 18858 18638 8457
"200738_s_at" 17071 17154 14000 2157 2948 13805 7922
"200739_s_at" 7861 2086 16133 1864 20241 18868 18420
"200740_s_at" 6918 9567 13616 3158 1737 13880 6914
"200741_s_at" 17199 8653 3790 3445 2856 9002 11326
"200742_s_at" 6927 5315 14765 3297 17612 3338 20338
"200743_s_at" 3698 3040 2266 1485 15212 14371 6403
"200744_s_at" 4492 7301 18920 17147 15958 6095 7407
"200745_s_at" 20306 4919 5455 20458 13339 17991 3129
"200746_s_at" 18835 8955 14954 2738 12977 5825 4287
"200747_s_at" 22257 5802 3481 2948 15057 16241 8248
"200748_s_at" 16722 7971 2046 2077 13525 5221 17558
"200749_at" 17972 1419 14023 2823 13327 20248 19064
"200750_s_at" 17266 17945 13876 17603 14499 16410 17864
"200751_s_at" 2641 6304 19727 19857 21087 4788 19807
"200752_s_at" 20043 2368 4825 20879 16858 14416 4468
"200753_x_at" 18118 17931 13975 17390 20228 17718 8789
"200754_x_at" 6291 19628 2523 19316 13516 17725 8468
"200755_s_at" 21096 2069 3073 21145 3029 5695 7856
"200756_x_at" 21110 5091 4299 21358 19315 6125 19313
"200757_s_at" 6140 5952 14890 17982 3167 1192 6676
"200758_s_at" 5935 8776 15516 18733 19466 2123 5213
"200759_x_at" 4785 1311 2474 3674 14274 2509 1561
"200760_s_at" 1346 5975 16349 17458 17962 16315 4615
"200761_s_at" 2218 8779 18249 954 12951 4947 6213
"200762_at" 4114 2939 2112 1034 12337 16663 655
"200763_s_at" 16894 16882 13588 15935 2352 8961 16507
"200764_s_at" 3654 6833 14675 10076 11366 16172 19083
"200765_x_at" 6721 6670 4981 5855 7147 6419 6295
"200766_at" 18352 21142 13375 396 18388 21668 18947
"200767_s_at" 21267 5310 16755 20880 13905 16311 17640
"200768_s_at" 20880 18886 14572 677 17136 21820 21703
"200769_s_at" 5530 19280 21902 21210 22275 21520 21638
"200770_s_at" 4967 7423 7068 16609 20510 21647 17145
"200771_at" 17596 5019 21186 18118 13411 2162 8917
"200772_x_at" 18789 8120 4525 18069 14929 13682 17964
"200773_x_at" 20877 19149 18476 4344 12435 13311 18203
"200774_at" 16857 4933 15800 1088 13511 15355 16397
"200775_s_at" 3624 8105 4192 17306 12418 13374 7932
"200776_s_at" 2828 20464 21318 17843 16184 4827 17923
"200777_s_at" 16957 5772 16412 17673 2718 13829 8593
"200778_s_at" 5268 4826 19222 18980 18959 13178 8678
"200779_at" 18887 4658 540 2872 14359 1188 1878
"200780_x_at" 20185 17819 17098 1024 13907 13422 6009
"200781_s_at" 3728 16855 13855 17182 13159 9023 11443
"200782_at" 2282 4528 14452 15695 2870 13620 5070
"200783_s_at" 21416 21403 14062 3379 16979 16484 8234
"200784_s_at" 15885 10444 9681 11262 1253 7581 12568
"200785_s_at" 15210 15629 18487 5974 10784 7681 14146
"200786_at" 4481 8252 4836 4162 19478 13663 6179
"200787_s_at" 19225 6244 16696 16123 19390 14698 4944
"200788_s_at" 18463 17316 17350 4646 2376 2344 2645
"200789_at" 20286 18691 17573 20059 20609 4405 912
"200790_at" 5122 9254 18790 15973 3079 17959 17174
"200791_s_at" 7218 1108 3942 1019 13923 6426 7622
"200792_at" 16847 8172 5113 16872 14495 6590 16677
"200793_s_at" 19145 8936 1010 1855 15956 17272 4318
"200794_x_at" 3885 9267 16682 16584 2504 4019 8342
"200795_at" 1280 917 1850 15427 572 19378 9000
"200796_s_at" 7130 2346 19590 15756 11128 14058 5140
"200797_s_at" 19504 5993 17109 19047 2950 3461 3753
"200798_x_at" 7896 3570 18816 2096 18140 2967 1720
"200799_at" 17744 1811 11782 13643 325 4780 5321
"200800_s_at" 16688 18849 20898 10177 19778 13931 5485
"200801_x_at" 17749 5274 3718 3114 2945 8879 11284
"200802_at" 5068 9599 14450 4574 14516 2959 4973
"200803_s_at" 3795 5512 4496 18918 15478 5866 4980
"200804_at" 17444 7854 14406 16962 12686 6230 4234
"200805_at" 21388 3447 16363 19285 20673 5030 6782
"200806_s_at" 4383 21056 17816 16711 16004 17646 16396
"200807_s_at" 18067 17674 14794 3438 13537 8902 16527
"200808_s_at" 3655 1884 15387 684 20787 4786 4968
"200809_x_at" 3578 8286 4734 16964 3232 6343 16568
"200810_s_at" 7465 8435 2439 4516 18423 3801 5413
"200811_at" 5714 6637 4687 4547 18702 18226 3736
"200812_at" 5247 21709 3581 15558 14686 14861 5459
"200813_s_at" 4713 3207 20139 21473 18998 6800 19170
"200814_at" 3847 1766 13473 4699 19076 4016 5812
"200815_s_at" 7739 16765 13482 21215 12204 3806 6031
"200816_s_at" 6708 20232 14854 3884 20923 19598 16276
"200817_x_at" 16797 6139 2324 1773 13788 9056 11300
"200818_at" 4033 3659 15159 2857 15906 5572 16292
"200819_s_at" 5933 17521 5204 4249 14586 8934 6695
"200820_at" 2310 16805 15662 18451 18736 14774 16356
"200821_at" 20697 5021 17761 231 15377 16448 8314
"200822_x_at" 7427 18908 4890 2437 15220 5274 9088
"200823_x_at" 4957 9435 4827 18013 2344 4500 17692
"200824_at" 21380 17997 15067 2028 15583 11128 18599
"200825_s_at" 20757 9870 14972 17570 1976 6006 2850
"200826_at" 6266 4955 13853 18561 15243 19236 8978
"200827_at" 17325 3372 1411 17118 18104 15000 7047
"200828_s_at" 4937 4855 18271 18196 19937 18781 9024
"200829_x_at" 16686 4617 4829 3003 18210 17625 3214
"200830_at" 5540 18521 13858 4058 16045 20437 5461
"200831_s_at" 4263 8134 17242 20529 18968 2961 6365
"200832_s_at" 3488 19884 19118 3062 13918 2548 7307
"200833_s_at" 6304 7291 18631 3800 16565 16280 5445
"200834_s_at" 5486 3707 3616 2434 3314 8981 11368
"200835_s_at" 15327 11376 7303 18904 16529 21040 4547
"200836_s_at" 19772 2155 5421 21414 17903 2617 5653
"200837_at" 4346 21504 2766 18892 18975 13328 2491
"200838_at" 21586 8594 4453 15754 17604 19721 18503
"200839_s_at" 3444 2356 13346 15486 14724 16699 5996
"200840_at" 5622 17307 2977 2923 2171 6505 6419
"200841_s_at" 18253 17571 4850 20985 14908 14162 8612
"200842_s_at" 19607 17557 2265 2362 2763 4013 3095
"200843_s_at" 16769 6938 13363 15761 3290 14199 7298
"200844_s_at" 6491 18983 15030 16830 12884 5614 4900
"200845_s_at" 16580 16747 15997 2548 2827 15501 8818
"200846_s_at" 18170 8203 14636 18708 16934 6489 6293
"200847_s_at" 3 1822 3575 1561 13065 14579 8466
"200848_at" 20748 8382 19123 18496 13671 16115 17036
"200849_s_at" 16787 17138 16723 16954 2111 18507 6205
"200850_s_at" 17653 9699 19211 3675 1863 13717 3239
"200851_s_at" 3601 6163 16014 18720 17781 3925 3191
"200852_x_at" 5400 8301 4636 4387 18819 13339 5533
"200853_at" 7676 8014 2978 687 19369 16890 16945
"200854_at" 4233 2480 17286 18337 15110 3284 2009
"200855_at" 5960 8201 20781 3009 20998 2575 991
"200856_x_at" 5102 20037 18854 19383 17214 14326 6573
"200857_s_at" 18553 5635 19730 19736 14850 3029 7931
"200858_s_at" 19449 16539 4281 2172 15798 17695 18292
"200859_x_at" 7036 7629 2673 1797 2500 17338 6113
"200860_s_at" 17265 16651 18278 3982 2180 4073 7065
"200861_at" 2416 2280 17100 15999 2448 6224 4331
"200862_at" 20351 7146 16598 18182 12768 13171 1269
"200863_s_at" 2780 7080 2680 15670 16012 4923 16650
"200864_s_at" 409 826 17123 17316 21185 5460 3860
"200865_at" 15924 15691 5960 8556 2284 11963 12833
"200866_s_at" 16983 7482 14504 18152 16162 14203 1258
"200867_at" 5024 8799 14430 17413 13654 5220 19381
"200868_s_at" 6967 7805 16059 20861 16564 5907 6863
"200869_at" 5182 16849 14001 16963 17186 9037 11344
"200870_at" 1917 8675 13559 1288 15563 15164 18085
"200871_s_at" 20718 4878 13436 1287 15152 5177 1574
"200872_at" 7872 7905 465 4004 12807 5819 20270
"200873_s_at" 7073 17523 14838 1041 2041 6617 17702
"200874_s_at" 20330 9767 21651 18717 20852 18491 21575
"200875_s_at" 17087 18405 4631 952 20526 21317 20949
"200876_s_at" 4768 7362 14202 17226 14345 6524 7062
"200877_at" 18041 4729 15057 4064 14096 17701 7759
"200878_at" 3181 1705 12068 14470 17705 2732 2201
"200879_s_at" 2030 6723 7009 11954 2067 899 11914
"200880_at" 6006 5086 15515 2758 13830 19243 18151
"200881_s_at" 6981 8570 17143 18536 17436 13204 17064
"200882_s_at" 6241 17522 1671 4466 20924 5991 8579
"200883_at" 17821 3171 20262 18660 14063 18160 6999
"200884_at" 7526 20127 19429 16212 20734 19431 16794
"200885_at" 1908 18056 7738 2090 20441 2544 720
"200886_s_at" 17997 8359 3864 3098 12591 15340 9146
"200887_s_at" 3621 5004 17281 3582 13294 5488 4284
"200888_s_at" 5203 6895 13286 4511 15514 16538 16488
"200889_s_at" 17292 19682 21065 1966 18241 16609 18538
"200890_s_at" 2352 6506 2438 2655 18358 15761 21018
"200891_s_at" 6877 18843 689 3472 16275 6131 8004
"200892_s_at" 4282 7361 18274 15563 13940 16108 9128
"200893_at" 4593 9477 15182 4447 15339 14863 17669
"200894_s_at" 18902 2669 5099 15526 21740 20900 18282
"200895_s_at" 6979 18935 13455 15762 2459 21373 4428
"200896_x_at" 7624 1568 15298 1891 12850 4928 7098
"200897_s_at" 2946 18995 6862 11115 13137 13524 3761
"200898_s_at" 16645 18156 14860 19013 21925 606 1643
"200899_s_at" 1754 3917 16487 18279 2928 3969 3851
"200900_s_at" 2773 17076 15927 21790 2483 13513 17044
"200901_s_at" 1991 4315 14635 17010 15247 13683 8983
"200902_at" 19108 6018 9295 1723 12464 18857 18275
"200903_s_at" 5537 5039 4848 4196 17887 17402 16879
"200904_at" 1319 398 20812 16253 2550 4924 1591
"200905_x_at" 6290 3582 16960 865 13708 4334 2412
"200906_s_at" 18344 2642 2901 15229 933 13173 18629
"200907_s_at" 7098 80 10860 13525 13958 1815 1353
"200908_s_at" 22277 17460 15372 16245 18233 21586 21904
"200909_s_at" 5657 5117 14667 18383 17009 14068 18671
"200910_at" 5343 19354 5246 973 15669 5968 6023
"200911_s_at" 6404 4233 14617 19918 18914 2763 4785
"200912_s_at" 7344 4339 13401 4188 13800 4134 4930
"200913_at" 18565 16837 1890 3030 19468 19595 17703
"200914_x_at" 19769 6941 1443 100 2395 16854 8426
"200915_x_at" 19721 1069 1689 72 2587 14225 4889
"200916_at" 5695 5175 13257 2062 2075 18452 8321
"200917_s_at" 1570 2789 20073 22133 21589 20610 18590
"200918_s_at" 2541 2310 15394 3485 2256 18195 5064
"200919_at" 16829 4628 4552 17647 19093 4778 5893
"200920_s_at" 1252 2351 13973 1164 17915 249 1274
"200921_s_at" 7658 17191 19842 267 12104 504 1019
"200922_at" 17297 7286 14435 4450 21948 16714 16701
"200923_at" 1368 2416 13197 20430 16291 19739 19488
"200924_s_at" 7927 5649 1524 15672 12474 2572 6931
"200925_at" 3536 8425 15888 18278 12168 4734 8794
"200926_at" 16719 8284 14747 16368 2469 8718 11589
"200927_s_at" 21181 18092 13088 4200 21527 6750 7428
"200928_s_at" 15312 16917 20914 10795 8703 16892 13246
"200929_at" 6590 6209 17042 18305 1277 13991 3514
"200930_s_at" 5499 13522 8284 14174 4225 11500 584
"200931_s_at" 3576 3243 17024 4742 12556 5445 5868
"200932_s_at" 17081 17169 14057 16301 20052 16341 7894
"200933_x_at" 5860 16946 15101 3559 2796 8748 11540
"200934_at" 1509 3848 14447 2856 2978 17628 17538
"200935_at" 7536 4605 17856 10366 14818 21293 20540
"200936_at" 17976 16737 5408 1165 13981 8775 11551
"200937_s_at" 19408 9717 14245 3388 14313 13448 9077
"200938_s_at" 9493 12750 7516 9462 4231 7843 9997
"200939_s_at" 6192 3271 6881 6360 4351 8081 1749
"200940_s_at" 19312 18501 3674 21693 2414 2231 3706
"200941_at" 4429 5377 19424 19018 17291 17636 16987
"200942_s_at" 1362 1872 614 19923 15480 6838 8150
"200943_at" 6033 16728 18275 16203 12471 2981 3950
"200944_s_at" 5549 7959 14555 3400 2087 6210 18202
"200945_s_at" 7925 7179 16434 1033 3240 3437 4381
"200946_x_at" 5341 8619 20471 18736 20449 13694 18073
"200947_s_at" 18819 1702 2241 15997 19741 14854 20165
"200948_at" 17621 2570 3389 2470 19199 20342 8132
"200949_x_at" 18568 8090 3880 4326 12748 6148 16566
"200950_at" 7232 17327 2610 18620 16723 5173 19323
