"inst_2567" "inst_3429" "inst_3812" "inst_3895" "inst_4369" "inst_4547"
"200742_s_at" 10038 19468 14301 8849 6268 10336
"200743_s_at" 7091 3348 6884 18285 3567 8133
"200744_s_at" 5481 4451 14095 8527 19195 17199
"200745_s_at" 5454 4219 7627 2535 10529 8281
"200746_s_at" 11157 19441 7886 6491 5323 10569
"200747_s_at" 17688 21492 2766 17233 19139 8507
"200748_s_at" 1733 17764 10450 9676 18874 19149
"200749_at" 6823 7185 15690 6923 9243 8244
"200750_s_at" 7564 7104 10293 11617 12806 18304
"200751_s_at" 5574 3522 18741 6891 16550 10101
"200752_s_at" 5935 8336 7283 18606 18115 19270
"200753_x_at" 2849 5798 16117 9001 18515 8428
"200754_x_at" 6174 7329 17865 16284 8370 18849
"200755_s_at" 776 3357 14506 4200 2501 3808
"200756_x_at" 1624 1706 19565 2039 6854 9994
"200757_s_at" 2344 3837 6662 2543 7648 10795
"200758_s_at" 8888 7910 14236 16867 10985 9791
"200759_x_at" 9022 7341 16221 2338 5689 19077
"200760_s_at" 2792 2898 15180 6178 9477 4329
"200761_s_at" 7081 7886 17386 7696 10270 6801
"200762_at" 5948 20566 14870 6669 7963 17117
"200763_s_at" 13234 17552 10395 11722 12922 17290
"200764_s_at" 21108 18894 19236 19958 18923 15624
"200765_x_at" 11834 18488 9487 8557 9612 12807
"200766_at" 7918 7143 5974 3718 18208 10152
"200767_s_at" 8695 7759 4567 9009 5610 19946
"200768_s_at" 7727 7668 15428 9158 4932 9660
"200769_s_at" 900 2390 19988 2770 8603 4985
"200770_s_at" 20275 21056 20068 5405 2939 10427
"200771_at" 5560 19090 18399 6107 4734 11055
"200772_x_at" 13194 18680 10348 11677 10887 19384
"200773_x_at" 10052 18203 8498 16965 10390 9369
"200774_at" 7851 17338 15359 18272 8597 7075
"200775_s_at" 9985 18027 7840 5809 17810 10544
"200776_s_at" 7462 4106 17750 7082 9468 4416
"200777_s_at" 9791 8067 5746 8343 17651 17096
"200778_s_at" 3311 4554 13821 7640 8257 7503
"200779_at" 5299 3147 14972 4080 3129 7918
"200780_x_at" 8928 18285 8399 7396 17318 18254
"200781_s_at" 13147 8538 8243 11626 12816 18085
"200782_at" 5250 7151 6156 2936 4091 6698
"200783_s_at" 9835 17488 19621 5639 10890 19638
"200784_s_at" 12549 11372 20100 12217 15577 12
"200785_s_at" 14795 14642 7007 1530 12130 12485
"200786_at" 4433 7285 4941 8504 16483 8490
"200787_s_at" 8873 2242 7162 18114 8120 5979
"200788_s_at" 6632 6723 5961 3049 9736 5010
"200789_at" 3860 21549 1746 7815 8508 8311
"200790_at" 5792 4585 10342 6239 4783 9375
"200791_s_at" 9593 19607 15479 19247 20227 7307
"200792_at" 7699 17981 14746 16670 18397 8861
"200793_s_at" 7245 4631 15189 16416 4778 8851
"200794_x_at" 9821 6496 18247 17713 8813 9288
"200795_at" 18397 10304 19329 20912 17914 13393
"200796_s_at" 118 378 21414 3809 6108 446
"200797_s_at" 5878 6861 4109 15868 8213 1534
"200798_x_at" 8504 4155 17723 3132 6152 480
"200799_at" 11655 3454 3498 1298 2678 1793
"200800_s_at" 501 5598 3098 356 1636 3139
"200801_x_at" 13036 20282 10191 11524 12684 12820
"200802_at" 4615 4117 6108 2147 4423 5831
"200803_s_at" 6094 5547 17477 9147 8076 4237
"200804_at" 7069 7418 7911 8314 18371 17895
"200805_at" 2706 1959 5868 8019 17892 19327
"200806_s_at" 6361 4567 7104 6684 7773 3822
"200807_s_at" 10210 17258 10201 11540 12701 7505
"200808_s_at" 8738 22205 7523 8622 6778 20350
"200809_x_at" 13054 17986 8813 11546 12709 18290
"200810_s_at" 5845 18218 14378 17847 8780 8306
"200811_at" 5450 19556 18287 3956 19252 20597
"200812_at" 6549 5896 5019 9156 10792 9782
"200813_s_at" 20227 21008 4808 18832 20541 20185
"200814_at" 8252 18141 19043 18686 10691 7663
"200815_s_at" 18070 21448 14834 7166 10169 5046
"200816_s_at" 8211 18108 7878 15950 8537 9484
"200817_x_at" 13052 18622 10204 11542 12704 12831
"200818_at" 9400 17936 8136 18930 18063 10170
"200819_s_at" 13171 8369 10318 11650 12845 19402
"200820_at" 2464 6747 5542 6244 18168 17102
"200821_at" 1341 3042 15000 7387 4412 6225
"200822_x_at" 9996 19035 5245 9534 19101 18957
"200823_x_at" 19083 20386 18042 17017 19401 19884
"200824_at" 10218 6109 4412 198 2240 17705
"200825_s_at" 731 1937 3357 2744 1149 6193
"200826_at" 5785 18484 6904 18679 17577 19268
"200827_at" 10841 8660 8724 6558 7249 4727
"200828_s_at" 7323 19145 15698 7667 16955 8811
"200829_x_at" 10321 3219 15668 15793 6367 8058
"200830_at" 5039 6322 15183 18251 8704 9531
"200831_s_at" 11281 8421 6328 4735 8369 21177
"200832_s_at" 19957 17582 19202 5125 5969 20537
"200833_s_at" 9459 6908 6024 5027 17880 5068
"200834_s_at" 13099 19654 10255 11583 12757 12876
"200835_s_at" 19922 4435 588 2486 19709 4272
"200836_s_at" 285 22280 17556 9418 5778 2636
"200837_at" 5910 1078 2713 19072 7729 17495
"200838_at" 17684 17171 18662 7698 7440 9702
"200839_s_at" 9029 8268 4834 8863 10415 9934
"200840_at" 8132 8632 8565 9002 12666 7464
"200841_s_at" 1783 1321 4081 3067 2877 2224
"200842_s_at" 6802 8383 7543 9259 8740 6888
"200843_s_at" 7443 20661 5232 6315 9003 19223
"200844_s_at" 7065 5063 16057 6910 9570 9880
"200845_s_at" 5354 5832 7457 5647 6850 7636
"200846_s_at" 7618 17090 17671 15864 17384 19867
"200847_s_at" 2219 18891 2783 4733 7632 3067
"200848_at" 5955 17452 5780 16285 9778 3216
"200849_s_at" 10628 7975 18866 5493 18948 10285
"200850_s_at" 6382 5044 15298 17851 17179 7775
"200851_s_at" 7405 3291 5588 7326 9334 5971
"200852_x_at" 17733 8172 3203 18979 10796 6896
"200853_at" 6301 18482 7961 9373 17535 17663
"200854_at" 5218 19336 17180 7226 5981 7948
"200855_at" 7018 22170 21114 1055 2394 4397
"200856_x_at" 6379 22055 16701 2989 2550 17556
"200857_s_at" 3745 20800 18583 4704 4906 4249
"200858_s_at" 10926 8408 4549 16706 10657 6715
"200859_x_at" 9141 19178 2140 18912 10845 20042
"200860_s_at" 6894 4267 8458 17230 8186 8897
"200861_at" 8123 4622 2929 5104 9680 9193
"200862_at" 5959 20907 7835 7262 5359 19150
"200863_s_at" 8035 5654 14338 17656 8983 7816
"200864_s_at" 8728 17148 4508 4757 7017 5255
"200865_at" 6781 18748 1544 2352 1674 14540
"200866_s_at" 9645 4354 18258 2154 16746 6244
"200867_at" 18248 4231 13858 17058 20688 9648
"200868_s_at" 2374 2833 7578 17075 4110 3528
"200869_at" 13080 19452 10230 11568 12733 19245
"200870_at" 5619 4736 4460 4342 9542 7561
"200871_s_at" 4647 19298 6266 9085 9288 17172
"200872_at" 17781 18515 7010 16490 12692 17830
"200873_s_at" 17828 17720 17439 7264 9676 9349
"200874_s_at" 17764 7831 1336 17105 16611 564
"200875_s_at" 7986 20215 6257 8345 19649 18356
"200876_s_at" 8500 17571 7947 9718 10059 8551
"200877_at" 7087 17597 7175 16481 10778 8375
"200878_at" 4710 3275 5656 2833 3754 7392
"200879_s_at" 15836 11541 19958 16754 11459 21972
"200880_at" 2815 3380 6950 4749 3116 4427
"200881_s_at" 3238 7344 7253 6187 5237 7456
"200882_s_at" 9395 19471 8278 9031 17399 10580
"200883_at" 5480 6004 18822 8614 7550 17217
"200884_at" 20554 4139 5416 4067 7946 20323
"200885_at" 17841 21519 15854 5227 5739 17135
"200886_s_at" 19160 17235 6556 9399 9023 9477
"200887_s_at" 1755 5135 6077 3758 3333 3421
"200888_s_at" 17730 19587 5762 17316 17025 9743
"200889_s_at" 685 1380 8004 2881 2442 2780
"200890_s_at" 404 956 19264 1958 1426 3484
