"inst_1319" "inst_3997" "inst_4116"
"1007_s_at" 16525 7547 16308
"1053_at" 4409 7117 19103
"117_at" 16102 14790 7197
"121_at" 22057 16926 17726
"1255_g_at" 10702 13900 10172
"1294_at" 17854 20868 20342
"1316_at" 14793 6258 2911
"1320_at" 9037 12531 20853
"1405_i_at" 15940 20453 14041
"1431_at" 9967 20324 20909
"1438_at" 11668 16779 8739
"1487_at" 18527 9453 6622
"1494_f_at" 1929 21255 1612
"1598_g_at" 18206 7057 12065
"160020_at" 20876 20050 17647
"1729_at" 15507 2969 8274
"1773_at" 21182 1292 3084
"177_at" 16206 656 21313
"179_at" 392 162 22275
"1861_at" 16147 6207 7739
"200000_s_at" 19660 16637 5945
"200001_at" 15204 3180 7168
"200002_at" 15256 4444 18914
"200003_s_at" 15302 11240 9771
"200004_at" 17830 7493 16154
"200005_at" 18499 16011 6327
"200006_at" 4540 9674 16106
"200007_at" 18214 15847 5729
"200008_s_at" 1097 4475 8067
"200009_at" 16659 6780 16849
"200010_at" 5092 5942 16060
"200011_s_at" 15696 7735 7226
"200012_x_at" 3652 9558 9394
"200013_at" 3609 15562 18112
"200014_s_at" 18685 9325 17650
"200015_s_at" 17350 15872 16450
"200016_x_at" 5393 8372 15492
"200017_at" 17010 11315 12048
"200018_at" 15225 11310 12041
"200019_s_at" 5001 16446 6822
"200020_at" 21981 7235 7004
"200021_at" 18862 11398 12147
"200022_at" 15624 3173 17481
"200023_s_at" 17053 17989 4446
"200024_at" 15927 16724 7538
"200025_s_at" 4722 17405 15934
"200026_at" 16795 16054 20718
"200027_at" 5135 8485 8758
"200028_s_at" 17656 8266 16516
"200029_at" 4139 18475 16599
"200030_s_at" 16218 16297 16680
"200031_s_at" 3787 11302 15719
"200032_s_at" 3163 8961 12050
"200033_at" 16229 8026 17482
"200034_s_at" 16498 16195 19696
"200035_at" 21682 16941 7175
"200036_s_at" 2837 16030 7362
"200037_s_at" 17644 7572 17886
"200038_s_at" 3987 15709 18061
"200039_s_at" 5145 16043 5351
"200040_at" 16079 4720 7904
"200041_s_at" 18016 8321 7860
"200042_at" 4432 4993 7698
"200043_at" 18970 18809 19421
"200044_at" 2527 15752 17058
"200045_at" 2750 8807 7643
"200046_at" 15392 5756 6981
"200047_s_at" 16672 6949 15992
"200048_s_at" 17215 6886 17126
"200049_at" 2838 8776 4124
"200050_at" 17002 7324 21252
"200051_at" 21476 18696 19147
"200052_s_at" 5331 6148 15679
"200053_at" 17018 8342 20019
"200054_at" 20172 16662 15627
"200055_at" 15991 16991 4153
"200056_s_at" 16779 17469 7597
"200057_s_at" 5332 9123 6759
"200058_s_at" 19546 18554 8781
"200059_s_at" 2742 6801 9548
"200060_s_at" 16427 19821 15399
"200061_s_at" 14811 11301 18982
"200062_s_at" 4363 11227 11940
"200063_s_at" 2685 11336 12079
"200064_at" 16432 7790 15739
"200065_s_at" 17316 5523 6658
"200066_at" 2226 7232 19047
"200067_x_at" 17737 8468 7668
"200068_s_at" 15009 8879 17581
"200069_at" 21200 8717 7408
"200070_at" 17935 18062 7560
"200071_at" 15489 15310 6710
"200072_s_at" 4968 15205 10006
"200073_s_at" 3843 18573 20142
"200074_s_at" 5077 7916 17880
"200075_s_at" 16971 5870 16398
"200076_s_at" 15247 5526 16670
"200077_s_at" 5440 5931 17785
"200078_s_at" 18439 8185 7449
"200079_s_at" 4060 6725 4357
"200080_s_at" 5089 8527 17358
"200081_s_at" 4281 8675 17404
"200082_s_at" 4829 6887 19144
"200083_at" 4122 8164 2340
"200084_at" 16184 8252 8793
"200085_s_at" 17545 7577 7020
"200086_s_at" 4431 9014 16540
"200087_s_at" 15859 9376 20858
"200088_x_at" 4506 16349 11948
"200089_s_at" 15784 15967 19088
"200090_at" 14824 6810 4169
"200091_s_at" 5436 17188 19794
"200092_s_at" 4226 17566 8972
"200093_s_at" 15036 17794 18292
"200094_s_at" 16965 15781 19367
"200095_x_at" 15345 11391 12141
"200096_s_at" 19466 4524 18153
"200097_s_at" 18406 8386 17449
"200098_s_at" 20090 8495 8715
"200099_s_at" 5014 16328 12090
"200593_s_at" 5257 17541 20453
"200594_x_at" 17790 7392 17098
"200595_s_at" 15354 17108 19467
"200596_s_at" 16612 19424 15329
"200597_at" 19855 16808 3822
"200598_s_at" 1516 17162 17576
"200599_s_at" 17508 6343 16833
"200600_at" 16087 8648 346
"200601_at" 15503 4693 20825
"200602_at" 14827 18109 9361
"200603_at" 14771 15287 18491
"200604_s_at" 470 4721 6973
"200605_s_at" 16662 15204 16541
"200606_at" 7154 8662 18288
"200607_s_at" 2645 19231 8546
