"inst_3774" "inst_3777" "inst_3855" "inst_3858" "inst_3966" "inst_3969" "inst_4331" "inst_4334"
"200044_at" 5013 6875 11911 19980 14381 8468 16657 10705
"200045_at" 8622 12699 19989 18819 5497 17071 9666 9447
"200046_at" 7766 14780 9261 17021 18824 11381 8414 6153
"200047_s_at" 16248 19742 19110 18707 16657 9189 5418 4294
"200048_s_at" 6009 17543 11410 18640 12648 10295 7155 3991
"200049_at" 4714 14655 12493 9430 16335 8248 18419 3573
"200050_at" 16646 6497 5557 3885 4805 2803 5451 5307
"200051_at" 4851 15750 9013 8825 7275 17302 18512 6454
"200052_s_at" 15331 16944 7619 6968 7570 6809 16470 11684
"200053_at" 2997 14804 3812 9852 16532 19765 17891 9787
"200054_at" 14983 16439 12559 16695 19608 8678 16239 4884
"200055_at" 8958 16327 19810 20331 13608 19900 16189 7383
"200056_s_at" 6241 18118 2440 16776 15998 6103 7351 10559
"200057_s_at" 8853 13333 10652 17667 6196 18163 9658 11936
"200058_s_at" 8225 16615 7567 17307 6081 10523 17765 11630
"200059_s_at" 16146 13961 11180 7480 6976 7143 9694 19854
"200060_s_at" 7006 14741 19162 20305 16857 17056 17589 7750
"200061_s_at" 11286 8706 15061 12348 9324 18653 11743 19727
"200062_s_at" 11210 8629 14948 12236 9220 13633 11660 13939
"200063_s_at" 11331 8751 15129 12411 9376 13809 16659 14071
"200064_at" 9538 7080 7437 7298 12779 6859 18898 19776
"200065_s_at" 7354 6457 10575 8540 13773 7608 9913 18789
"200066_at" 20116 5617 6910 4739 6062 2970 9160 11807
"200067_x_at" 9043 16685 12793 9528 7055 9083 4857 9260
"200068_s_at" 9280 16063 12605 19256 14423 4967 8932 4634
"200069_at" 15558 19597 9935 20497 19677 17065 9336 4913
"200070_at" 16360 19732 10677 19525 7300 19365 21887 3546
"200071_at" 7456 21000 8580 16468 18428 7570 18133 11617
"200072_s_at" 17510 7008 6477 6341 14276 5988 19131 20193
"200073_s_at" 3201 16761 11296 6412 15957 10667 9381 7828
"200074_s_at" 6329 5985 10376 8643 16244 9721 15359 11533
"200075_s_at" 6719 6933 8834 17424 4405 17313 17290 9958
"200076_s_at" 8261 13747 20065 16474 14542 9347 18779 12246
"200077_s_at" 8374 5469 12312 17655 14411 9874 16963 10905
"200078_s_at" 15451 13100 8309 17209 18021 17311 6140 6896
"200079_s_at" 19278 7144 10983 8185 6652 11782 5602 7140
"200080_s_at" 7078 14493 19414 9622 15632 13804 16652 10800
"200081_s_at" 9049 6550 12209 8863 13355 8754 7708 6833
"200082_s_at" 9119 5141 19291 9887 9364 13796 17300 18994
"200083_at" 3930 13945 6151 6614 19078 4620 20047 7499
"200084_at" 9411 15140 7126 17732 16750 7381 5401 10960
"200085_s_at" 7744 14012 11681 16647 6687 7885 9089 6155
"200086_s_at" 15698 17918 11810 9392 4950 10918 7871 6674
"200087_s_at" 6229 6725 11021 17594 13148 3546 15987 9123
"200088_x_at" 11220 8638 14958 12248 9229 13645 9050 11215
"200089_s_at" 5734 15891 11131 18812 7529 17892 8631 6199
"200090_at" 7704 5545 8329 4201 15580 17219 1240 5776
"200091_s_at" 5611 3409 9962 9080 13814 13690 17356 11859
"200092_s_at" 9278 4793 15134 12418 9386 13818 16576 20663
"200093_s_at" 5370 16631 7768 20152 14443 17381 16425 11368
"200094_s_at" 18019 14166 11818 4228 5519 17016 19785 19203
"200095_x_at" 11381 8803 15200 12485 9450 13877 11844 14130
"200096_s_at" 17055 4133 13007 1517 15290 11706 6432 11558
"200097_s_at" 5929 13925 9773 17890 6451 4294 8401 18526
"200098_s_at" 6628 15708 8436 18909 13736 17158 15812 5954
"200099_s_at" 11341 8765 15139 12420 9390 13822 16842 17768
"200593_s_at" 5343 2909 7197 17595 7203 6011 15921 4643
"200594_x_at" 5206 12747 10822 19834 17158 5203 19235 6372
"200595_s_at" 3426 17924 12560 21158 14567 8683 18724 3248
"200596_s_at" 6744 3919 3178 6426 15245 17391 19218 19379
"200597_at" 5629 18909 9663 4569 21187 10121 10041 2454
"200598_s_at" 15510 17677 2655 2234 14191 8625 2136 2751
"200599_s_at" 3716 13420 11504 18075 15733 2538 17344 10939
"200600_at" 5288 5596 18863 11768 293 1400 16931 10607
"200601_at" 2726 15249 9822 21339 4124 21253 19747 3819
"200602_at" 7625 4986 12755 20691 18927 2715 6388 3153
"200603_at" 5649 13752 8747 9211 13030 4062 17312 8169
"200604_s_at" 19741 4474 6013 4158 17563 4503 9508 21538
"200605_s_at" 15758 18143 11779 18055 16187 3757 5487 20645
"200606_at" 16833 18204 8605 5540 7480 7866 9502 10075
"200607_s_at" 15370 17769 1319 998 5794 10364 1864 3817
"200608_s_at" 4180 14513 9095 17019 16648 7350 19594 12024
"200609_s_at" 19625 15640 8709 10185 16799 7873 15554 5738
"200610_s_at" 7084 15591 11241 19581 15501 7286 19350 10725
"200611_s_at" 17058 18711 5160 7781 14292 9709 19724 10573
"200612_s_at" 19307 6247 1411 2730 20509 17614 18723 3304
"200613_at" 9051 6428 5740 6379 13603 11218 19507 12051
"200614_at" 15137 6127 11610 8046 14023 13654 9894 10369
"200615_s_at" 19073 17414 7206 7380 13177 18704 9001 17724
"200616_s_at" 5581 4918 6824 3266 16560 18345 1160 1222
"200617_at" 2552 5461 19462 18757 13954 9012 20175 6407
"200618_at" 7719 6419 8225 8102 5645 5503 17945 11624
"200619_at" 8994 3771 6735 5743 15302 8139 19987 7692
"200620_at" 8858 3895 9948 6056 5121 4419 4200 18838
"200621_at" 16455 17295 10424 17858 16060 17458 18569 6160
"200622_x_at" 7806 15966 5590 3963 4592 11553 18983 10007
"200623_s_at" 17985 2083 11513 10060 6413 10088 21873 20170
"200624_s_at" 18341 15365 5186 8201 17609 3700 15491 19234
"200625_s_at" 5702 4446 20369 19327 17742 10055 17689 9171
"200626_s_at" 6419 4219 9019 8590 20002 5200 7749 9888
"200627_at" 8245 4475 12466 16232 14755 11640 8906 19691
"200628_s_at" 18280 1950 6741 1649 19728 5355 9347 21752
"200629_at" 8387 3163 12202 17668 4320 17126 15683 6040
"200630_x_at" 15448 15639 13067 19854 13302 8065 3496 3359
"200631_s_at" 16354 15464 19731 20656 15410 11549 7311 10226
"200632_s_at" 4175 17064 2217 7699 1772 7635 8633 9818
"200633_at" 11285 8705 15060 12347 9323 13744 9282 17651
"200634_at" 4449 6766 19281 17438 14081 10489 19845 17841
"200635_s_at" 1577 18321 1933 4106 16931 11177 6738 5505
"200636_s_at" 4528 13127 11639 7557 13993 19616 16491 6218
"200637_s_at" 7545 3854 1373 1486 7621 7337 17574 4851
"200638_s_at" 15695 7229 11909 16887 14241 9178 9871 19781
"200639_s_at" 7028 12643 12484 9830 3595 7541 15729 11700
"200640_at" 9309 6396 20145 18809 6034 5765 17194 10794
"200641_s_at" 20853 14795 8429 3847 13977 6117 5309 22021
"200642_at" 9657 15440 10845 17927 5891 10031 6369 12227
"200643_at" 7290 1988 9538 4070 18192 10874 20463 19220
"200644_at" 7635 13738 11364 18294 16089 10648 18136 10695
"200645_at" 7838 13120 8946 6708 5945 7212 8955 8938
"200646_s_at" 21086 19980 7479 2683 6352 19247 21846 20909
"200647_x_at" 7990 18142 12122 17626 14600 17099 6790 6946
"200648_s_at" 20691 18161 2380 1314 17809 3155 20701 21421
"200649_at" 3290 6157 5333 17957 2513 21387 21472 19744
"200650_s_at" 11182 8599 19396 9358 13348 13595 11631 13906
"200651_at" 4251 3497 12718 9706 9429 13854 16570 11969
"200652_at" 6395 13202 8522 16330 17196 3910 18686 3358
"200653_s_at" 4964 4434 8076 7700 7404 9091 17039 7792
"200654_at" 6853 14152 8392 16552 14118 17558 20637 11510
"200655_s_at" 8296 16962 19566 20893 7555 10712 4683 6045
"200656_s_at" 4927 3441 4044 7111 3796 6300 20494 19082
"200657_at" 8927 7187 19105 16456 14789 11635 8308 9782
"200658_s_at" 5666 4789 8062 9203 3871 3764 9575 6985
"200659_s_at" 3643 17752 7835 6017 17486 8946 20690 11836
"200660_at" 6814 12960 19225 17154 5588 18982 15386 18460
"200661_at" 5191 5215 3422 4718 14547 19824 16294 10295
"200662_s_at" 15380 16702 8624 9818 19646 9194 4886 11841
"200663_at" 7823 4645 12985 8060 17946 8745 16150 10106
"200664_s_at" 19726 19991 1833 929 15763 17521 19837 21260
"200665_s_at" 14768 12303 18565 12971 13009 17323 16423 6653
"200666_s_at" 2973 15313 5646 4910 16378 10345 21614 18649
"200667_at" 15218 4741 10030 17738 13186 8477 6610 5887
"200668_s_at" 15229 7293 9633 9564 6122 6671 8516 18084
"200669_s_at" 17794 14503 6894 6688 5348 3636 5169 20352
"200670_at" 7887 20995 21020 21675 20492 19580 17963 19945
"200671_s_at" 15657 4803 20923 5456 21931 19234 21223 317
"200672_x_at" 4951 21144 21846 21821 7550 8111 1308 6466
"200673_at" 7359 17261 8767 18287 18637 9548 9405 10038
"200674_s_at" 17472 8768 19986 12425 9395 13827 15940 19457
"200675_at" 3694 6982 7867 16947 14382 7102 17849 7464
"200676_s_at" 5162 2179 21142 6337 3750 3476 1514 5352
"200677_at" 17381 14335 9765 7454 14046 10132 9791 11993
"200678_x_at" 5002 13048 2633 2970 5379 7345 19970 17697
"200679_x_at" 4651 6707 9681 16946 14179 8562 3563 4640
"200680_x_at" 11384 8808 19326 9939 9453 13883 7534 9515
"200681_at" 15554 7181 10562 17062 6994 11275 7600 7068
"200682_s_at" 7469 3555 6944 4784 15311 9764 6276 9318
"200683_s_at" 18301 15827 10469 7251 4967 17145 6340 12009
"200684_s_at" 9336 5298 11002 6396 6165 6191 15925 7220
"200685_at" 6711 19903 8912 8247 18075 7093 2256 3723
"200686_s_at" 15189 20031 6935 7110 5350 5819 7763 10924
"200687_s_at" 4075 4223 7125 8252 6623 10879 20583 17825
"200688_at" 15310 16162 9903 18348 4738 18371 2111 2134
"200689_x_at" 7063 6311 12615 16586 4700 11554 15591 10145
"200690_at" 16895 12655 12278 6677 18040 10035 4808 2598
"200691_s_at" 7216 12681 11821 19555 12837 7671 4745 7130
"200692_s_at" 7974 15704 5272 5224 13591 6640 18645 7604
"200693_at" 7793 7060 9553 9603 4721 8750 9159 18088
"200694_s_at" 5405 6919 10034 18147 16199 11244 6769 6314
"200695_at" 17730 16848 8677 5620 2403 10943 21807 21140
"200696_s_at" 15764 18465 7549 7883 6780 11583 20109 9443
"200697_at" 18787 5014 12456 9277 5208 11249 17707 18599
"200698_at" 15917 6194 12067 19226 7011 3842 17764 19280
"200699_at" 4900 3691 20554 19940 3411 4550 17224 4149
"200700_s_at" 17261 17973 12584 19698 16526 11276 8851 11554
"200701_at" 9819 6031 11467 19598 6522 7692 8161 8338
"200702_s_at" 4920 3234 3588 2344 7204 4741 2219 1661
"200703_at" 5573 12870 7097 10051 15782 9882 16509 8968
"200704_at" 18836 19103 21241 20845 6685 20941 7989 2952
"200705_s_at" 9095 6870 19401 16352 6743 9382 3744 6549
"200706_s_at" 20907 16846 6797 9149 14480 4066 15524 7066
"200707_at" 5486 6189 6922 3711 6477 17377 21405 11970
"200708_at" 16463 14906 11522 17567 13149 11209 7686 7625
"200709_at" 7648 17986 7727 16655 4242 11307 21831 6366
"200710_at" 3774 5146 4020 6242 13619 7994 18401 11471
"200711_s_at" 15253 19240 10817 17265 6769 5298 3984 6766
"200712_s_at" 18492 14767 1473 2414 14942 5512 8979 21813
"200713_s_at" 9566 6412 12999 9773 15171 10389 5129 5701
"200714_x_at" 5872 12814 9790 9452 14626 4508 19390 10435
"200715_x_at" 9044 14779 10861 16688 13999 10268 7723 9683
"200716_x_at" 11376 8800 15189 12475 9441 13867 9472 11793
"200717_x_at" 11283 8703 15057 12345 9321 13742 11742 14022
"200718_s_at" 8739 14049 12915 7923 13508 11303 9875 10547
"200719_at" 9090 7228 9203 9171 5921 6388 5922 5192
"200720_s_at" 16384 14412 5314 2487 14664 18142 18185 10365
"200721_s_at" 15117 5052 7405 18396 3516 5523 19840 8973
"200722_s_at" 3095 1189 1195 1818 20481 7039 6862 22058
"200723_s_at" 19009 13981 4916 3739 13800 7077 8545 21074
"200724_at" 21416 22046 8054 6734 20017 8731 948 82
"200725_x_at" 18419 17698 12719 8789 7186 20000 7725 10853
"200726_at" 15723 15887 4965 6982 16947 9550 6096 8503
"200727_s_at" 2550 6709 1043 1195 14413 9774 263 637
"200728_at" 15196 6988 6236 4209 7053 5077 3199 7840
"200729_s_at" 9354 14747 4347 8680 17346 4274 4331 8242
"200730_s_at" 18613 14084 3299 2950 16778 4826 8782 21676
"200731_s_at" 17444 14901 7483 9239 6907 3410 16153 20900
"200732_s_at" 4308 12564 12652 17722 7250 7348 4321 4570
"200733_s_at" 1795 3190 5640 17072 17101 4943 20145 5513
"200734_s_at" 16124 20126 20405 18105 2173 20381 7814 17998
"200735_x_at" 11336 8760 15132 12416 9384 13816 9986 18114
"200736_s_at" 6676 12950 16836 13204 8615 15851 5288 4166
"200737_at" 8452 15152 2968 5762 19730 5261 16699 17827
"200738_s_at" 16407 14473 8462 16996 14247 10820 16430 17875
"200739_s_at" 17044 5424 4837 3458 14345 18386 19729 21053
"200740_s_at" 7317 15141 10744 9114 14851 9255 9468 9800
"200741_s_at" 11211 8630 14951 12238 9221 13635 11661 20149
"200742_s_at" 18574 14702 6852 7169 2706 17954 16545 20349
"200743_s_at" 17305 13819 11357 16416 6860 8514 8160 4472
"200744_s_at" 19965 16019 5334 5777 5756 18047 16010 20732
"200745_s_at" 17429 15816 2556 2522 6191 9819 5208 5805
"200746_s_at" 6438 13440 10539 9987 15505 8377 17538 9155
"200747_s_at" 6794 2471 6156 4341 2223 17312 20454 20552
"200748_s_at" 6645 3969 19058 16396 6849 16992 11859 14143
"200749_at" 5966 16435 9425 16736 19049 10255 4451 4328
"200750_s_at" 11266 8687 12237 17322 12795 17829 17170 17492
"200751_s_at" 6667 14710 2711 4183 16905 2480 17001 20782
"200752_s_at" 3199 14031 6289 6100 2370 8590 21531 21398
"200753_x_at" 17353 15647 9761 5414 16805 9337 9595 20474
"200754_x_at" 17983 7161 19667 16617 16534 17419 9685 18391
"200755_s_at" 9091 3795 10973 16760 13965 4088 16474 11243
"200756_x_at" 20977 14711 2137 2355 17362 3632 8636 22168
"200757_s_at" 6503 3648 20137 20898 13595 6027 4468 5672
"200758_s_at" 4152 4045 8216 4714 2785 3424 19432 11879
"200759_x_at" 15262 2473 4348 5797 3820 4768 20050 11054
"200760_s_at" 8808 6165 1981 1980 14114 3655 2283 2838
"200761_s_at" 15969 14364 5881 7862 5985 4474 3959 8823
"200762_at" 8511 15869 6372 5236 13143 4543 7121 5664
"200763_s_at" 11346 8770 15147 12429 9400 13833 16914 17776
"200764_s_at" 10926 12430 4262 2979 4969 9970 14696 11009
"200765_x_at" 9898 9471 5739 8944 6365 11397 7092 14803
"200766_at" 9265 14373 5277 18842 16737 18450 20100 9812
"200767_s_at" 4922 13295 2373 3628 18362 10535 7200 7782
"200768_s_at" 3430 12867 19700 20511 17599 19431 9624 3926
"200769_s_at" 21492 3213 6310 6553 18359 10061 18872 22140
"200770_s_at" 8879 12955 19228 18498 15592 18184 20312 5236
"200771_at" 7705 5459 20709 21234 4214 6720 6547 19289
"200772_x_at" 8030 5716 15096 12376 7430 11863 9578 11507
"200773_x_at" 8170 5837 19901 16983 12992 11333 9185 12150
"200774_at" 15818 15529 11502 9947 5084 17683 6272 7056
"200775_s_at" 7872 5445 12662 17540 16213 4713 9958 11814
"200776_s_at" 20104 13293 7491 7304 17257 4726 8141 21521
"200777_s_at" 6867 7024 11473 8314 15695 10246 15982 19302
"200778_s_at" 19062 16709 6420 5248 14009 9188 9283 21702
"200779_at" 16429 15314 7581 7372 12639 11544 15530 17614
"200780_x_at" 15346 5035 12707 17600 9375 18263 8347 18199
"200781_s_at" 8266 5547 19127 12325 9301 17732 5569 11895
"200782_at" 7978 16598 7218 17196 13397 6718 7730 10217
"200783_s_at" 17490 5842 10821 20335 16899 10273 17763 6958
"200784_s_at" 19650 429 16895 10928 10324 14819 21190 21792
"200785_s_at" 1688 2498 16829 15301 8251 15791 22154 19295
"200786_at" 9791 7050 12817 17883 4872 7940 5985 7643
"200787_s_at" 8995 6075 12311 8010 16363 20551 21737 20779
"200788_s_at" 15200 3999 20025 5806 15984 10462 7787 9265
"200789_at" 3711 17875 4503 1327 21250 3913 17820 10981
"200790_at" 15337 13477 19682 18346 19357 19425 8542 11096
"200791_s_at" 16637 13953 19809 20405 4838 9080 7980 6176
"200792_at" 7449 3495 11915 6041 5329 8822 9161 9815
"200793_s_at" 9206 5578 9702 3235 15019 4465 8379 9838
"200794_x_at" 6704 4563 10411 16303 12980 5102 3683 10704
"200795_at" 565 2263 21581 21761 1487 20132 21144 19699
"200796_s_at" 22141 22233 708 1268 18060 10623 16179 22275
"200797_s_at" 19763 20083 5648 16561 17812 5649 19633 3363
"200798_x_at" 19334 15033 3101 2826 17593 6762 19417 21419
"200799_at" 9525 17655 9717 16880 12923 8809 18018 10059
"200800_s_at" 14992 1720 2507 6991 4328 3801 20366 21089
"200801_x_at" 11186 8604 14908 12209 9190 13602 16042 13912
"200802_at" 16706 3972 10940 8614 6215 10575 8833 10140
"200803_s_at" 17910 15315 8374 5062 17592 6128 8530 18822
"200804_at" 15239 5449 8765 6779 5734 8085 17002 17958
"200805_at" 5308 4020 5814 17099 14902 11071 17315 8572
"200806_s_at" 19209 14521 7402 4983 14971 7723 17534 20660
"200807_s_at" 11196 8613 12666 9626 9202 13615 15402 17749
"200808_s_at" 3737 4025 8484 17493 17556 20651 22188 20560
"200809_x_at" 18874 4945 14934 18611 9207 13619 4518 11966
"200810_s_at" 5272 6862 6810 7994 7191 5380 17373 3561
"200811_at" 3277 16028 6904 17814 19380 5089 16974 10842
"200812_at" 5640 14188 9042 16384 5436 8764 9900 8251
"200813_s_at" 4554 2644 7786 7958 14240 6294 17695 11234
"200814_at" 17019 6205 19305 8032 15546 18656 2142 9285
"200815_s_at" 4439 2421 13064 18366 6818 9116 8734 5298
"200816_s_at" 16474 16906 2959 10273 7390 8975 16989 18089
"200817_x_at" 11198 8615 14930 12227 9204 13617 11643 13921
"200818_at" 15304 12696 9275 7696 7185 17290 7795 10241
"200819_s_at" 9020 6579 15066 12351 9327 13749 9305 11378
"200820_at" 7103 6735 10556 16627 5956 11515 8164 8393
"200821_at" 4515 19660 6601 19165 14358 3279 7849 5488
"200822_x_at" 5892 2949 21260 17211 4900 9122 17620 10783
"200823_x_at" 15503 14709 20451 9197 15624 10895 16463 17523
"200824_at" 4752 6243 4915 17467 3266 894 20653 19240
"200825_s_at" 16333 17622 10344 10042 6096 17690 21373 19511
"200826_at" 9093 2782 13034 17844 5864 11847 6499 7997
"200827_at" 4763 14463 2868 2696 4229 3511 20792 9770
"200828_s_at" 20433 15105 4584 3428 16304 8957 7495 21581
"200829_x_at" 8977 16680 9196 17039 12829 11643 5897 6476
"200830_at" 4602 13336 4964 9131 12975 9795 9716 5892
"200831_s_at" 1583 6161 8920 9876 19917 6015 19480 17548
"200832_s_at" 9262 13773 9830 17872 17475 11855 16417 3427
"200833_s_at" 4985 15911 6281 19567 14777 6263 6627 8682
"200834_s_at" 11237 8656 14978 12272 9252 13673 11683 13964
"200835_s_at" 3663 13252 313 2284 1942 19886 50 62
"200836_s_at" 2507 4260 9531 17611 4070 5943 20758 21162
"200837_at" 9591 4708 20362 9195 14290 7977 8280 8323
"200838_at" 3443 12711 4088 3575 13845 5129 19964 10698
"200839_s_at" 4246 6520 8339 8434 12691 10129 17018 6355
"200840_at" 16511 16640 12020 10219 18026 11808 7904 4152
"200841_s_at" 19173 16402 869 881 6290 9418 551 1676
"200842_s_at" 9029 13833 5292 5435 14474 18192 4162 2462
"200843_s_at" 7448 7220 11769 17321 5868 10717 7586 4186
"200844_s_at" 9514 5987 11977 8296 7584 10474 9855 11789
"200845_s_at" 6523 13892 8654 16369 5550 7955 8772 11325
"200846_s_at" 9471 6744 4445 4649 14982 9103 19044 17556
"200847_s_at" 6837 15885 10133 10289 15097 6258 3985 7881
"200848_at" 8942 13724 6411 6620 13550 7203 6979 4074
"200849_s_at" 4384 14633 4713 19111 13655 1112 17607 1374
"200850_s_at" 16052 14422 6227 6850 6256 9857 19379 18708
"200851_s_at" 16772 16493 11158 6618 3023 6852 7771 11146
"200852_x_at" 2400 2039 7858 3557 4561 19230 20294 19703
"200853_at" 7328 17040 7689 18233 14112 17691 18094 18243
"200854_at" 15493 17768 19951 17380 5025 5441 5141 17549
"200855_at" 3153 19337 6335 6074 16282 3321 5954 1010
"200856_x_at" 7630 2981 12098 8775 16068 6857 7498 6275
"200857_s_at" 18432 20816 1387 2035 15675 6260 5775 5665
"200858_s_at" 3311 14158 8844 9321 15346 7978 9707 7485
"200859_x_at" 2527 4095 5800 7598 5477 17642 20388 18092
"200860_s_at" 8818 13282 9976 8344 5196 7456 8354 6285
"200861_at" 15936 14877 2694 4433 3642 8577 20140 7759
"200862_at" 7284 6381 10402 19734 17255 18353 19461 4505
"200863_s_at" 18155 16391 12008 18023 15066 11885 3274 10529
"200864_s_at" 9735 6530 5547 18501 18558 7573 15720 10851
"200865_at" 1263 8296 14133 13589 5584 12211 12041 6795
"200866_s_at" 18993 13363 1027 1725 14941 4591 20679 21023
"200867_at" 6135 5581 5215 7229 13850 8735 7551 7773
"200868_s_at" 7032 5818 6377 2631 6601 6922 8076 19232
"200869_at" 15962 13406 14959 12250 9231 13648 9837 11173
"200870_at" 14978 17471 12136 9796 15862 16982 6975 9615
"200871_s_at" 7607 14936 4170 6607 15159 8961 18867 9308
"200872_at" 15700 13835 19120 9041 9194 13606 7024 11421
"200873_s_at" 16643 14240 11300 8749 5700 11889 15662 18339
"200874_s_at" 5727 14681 9791 18528 21363 19093 19414 5111
"200875_s_at" 4030 3874 20860 20438 5028 21150 7826 5302
"200876_s_at" 7759 5374 9826 7939 14683 8101 7011 8534
"200877_at" 16211 14728 19395 7867 13745 18575 6533 11444
"200878_at" 5263 19661 22207 22045 22091 22195 3667 4939
"200879_s_at" 21804 2904 21849 5558 10000 14279 16723 21682
"200880_at" 7079 13256 7890 7955 14088 6306 18016 7359
"200881_s_at" 18985 6404 8039 7546 12921 5081 7406 17797
"200882_s_at" 5988 6535 9426 8203 7109 12002 7463 4599
"200883_at" 16623 7017 4984 5061 3572 3627 16876 19953
"200884_at" 2686 2555 9947 19516 14612 6118 17992 7060
"200885_at" 15020 21563 12409 19767 21945 18416 16406 9820
"200886_s_at" 5951 14250 11641 17579 7111 18915 9643 17813
"200887_s_at" 7608 18478 11805 16707 13852 3818 16330 9926
"200888_s_at" 9055 13281 19123 8803 12890 9390 10022 9336
"200889_s_at" 15422 16614 7268 6513 16757 7090 4566 18343
"200890_s_at" 17372 18808 6187 9957 13536 4229 4019 9821
"200891_s_at" 3257 20376 20165 20254 2656 19353 16529 10357
"200892_s_at" 17001 16466 5839 8631 14505 5446 15588 20292
"200893_at" 9786 14556 9359 16606 17184 11580 7405 9960
"200894_s_at" 8627 14587 5265 6473 13740 6490 20847 19402
"200895_s_at" 4669 13544 11472 18161 6766 5733 19825 3305
"200896_x_at" 7285 14095 19193 18475 5273 19830 3544 4982
"200897_s_at" 15221 6822 5499 3657 3395 5279 4652 10391
"200898_s_at" 3645 15497 2214 4425 14813 683 18314 19994
"200899_s_at" 17428 12874 11356 9800 15351 7357 3273 8491
"200900_s_at" 9699 5854 4375 5840 3580 10403 4747 11241
"200901_s_at" 2776 2186 21100 20857 16575 20516 19930 10715
"200902_at" 6510 18758 6449 8449 15869 9943 16278 17544
"200903_s_at" 8802 5268 11629 7793 17964 17301 17744 20832
