"inst_2379" "inst_7410" "inst_7452"
"1007_s_at" 20547 18382 17564
"1053_at" 12915 21040 17891
"117_at" 741 10282 8290
"121_at" 965 14447 14603
"1255_g_at" 6671 7687 9463
"1294_at" 1200 9468 4391
"1316_at" 20439 1977 1681
"1320_at" 5666 5640 9853
"1405_i_at" 20394 5466 4497
"1431_at" 8263 11666 8085
"1438_at" 9638 2772 2301
"1487_at" 17855 18644 3510
"1494_f_at" 2252 4940 9486
"1598_g_at" 801 16716 1088
"160020_at" 16372 2752 5138
"1729_at" 21960 21355 16126
"1773_at" 15065 2188 1610
"177_at" 21994 5866 10437
"179_at" 15442 14759 855
"1861_at" 2609 15830 13244
"200000_s_at" 12916 15226 14462
"200001_at" 13795 2853 16964
"200002_at" 13420 18925 14248
"200003_s_at" 6598 14286 12569
"200004_at" 16014 13701 15842
"200005_at" 14762 19378 15538
"200006_at" 12478 15631 14908
"200007_at" 14775 14088 3361
"200008_s_at" 18352 4423 14815
"200009_at" 3836 13603 12946
"200010_at" 14171 14843 12434
"200011_s_at" 16655 17283 16399
"200012_x_at" 4007 3164 2297
"200013_at" 11973 14234 12433
"200014_s_at" 13798 4147 12737
"200015_s_at" 14817 13547 15072
"200016_x_at" 15962 4056 13927
"200017_at" 6672 4310 12698
"200018_at" 6770 14295 14206
"200019_s_at" 14408 16552 13710
"200020_at" 19617 14657 13380
"200021_at" 3425 14257 2736
"200022_at" 3863 14383 2524
"200023_s_at" 13714 15673 15218
"200024_at" 12583 14836 3149
"200025_s_at" 4075 4559 13021
"200026_at" 6588 18552 3154
"200027_at" 13479 15417 15882
"200028_s_at" 15618 15481 17460
"200029_at" 6718 14050 2376
"200030_s_at" 13501 14530 12552
"200031_s_at" 6646 4312 12425
"200032_s_at" 6786 13471 12068
"200033_at" 13742 18853 17902
"200034_s_at" 12353 14472 12231
"200035_at" 3120 20544 17376
"200036_s_at" 12864 15551 3445
"200037_s_at" 13028 16812 18518
"200038_s_at" 6659 14552 3066
"200039_s_at" 15562 4399 3294
"200040_at" 16348 15915 17907
"200041_s_at" 13355 4611 12595
"200042_at" 15216 16217 17931
"200043_at" 19233 18554 17027
"200044_at" 16407 16153 17914
"200045_at" 16215 16627 13759
"200046_at" 15087 14965 16140
"200047_s_at" 17850 15203 16196
"200048_s_at" 14887 13736 15125
"200049_at" 19223 13518 12255
"200050_at" 17413 17266 18277
"200051_at" 14731 4028 12148
"200052_s_at" 17097 16385 14245
"200053_at" 14865 20415 2640
"200054_at" 17043 848 18669
"200055_at" 12742 13355 11995
"200056_s_at" 15349 16036 16267
"200057_s_at" 13110 14819 13332
"200058_s_at" 13491 13386 13698
"200059_s_at" 13951 15827 13985
"200060_s_at" 18068 18535 16747
"200061_s_at" 6615 4139 2309
"200062_s_at" 6574 13510 2660
"200063_s_at" 12210 15962 3466
"200064_at" 14643 13822 13041
"200065_s_at" 13667 3566 15216
"200066_at" 15665 17336 15533
"200067_x_at" 12784 18607 15642
"200068_s_at" 15869 15880 15350
"200069_at" 15589 4093 1691
"200070_at" 13568 16078 20552
"200071_at" 3829 16257 14050
