"inst_3302" "inst_5007" "inst_6661"
"1007_s_at" 2689 19197 19091
"1053_at" 10304 21077 16616
"117_at" 11857 5034 21610
"121_at" 7338 12141 15889
"1255_g_at" 13573 4774 10469
"1294_at" 10690 17774 6014
"1316_at" 21163 12279 5236
"1320_at" 13973 322 19319
"1405_i_at" 15177 5984 8309
"1431_at" 20634 2249 1541
"1438_at" 21353 14857 16903
"1487_at" 8961 13825 20906
"1494_f_at" 10625 12531 18881
"1598_g_at" 19765 21842 14602
"160020_at" 9431 1009 21448
"1729_at" 19090 20126 16089
"1773_at" 4385 1750 17793
"177_at" 12450 8367 16612
"179_at" 9996 20971 22235
"1861_at" 21528 16441 18082
"200000_s_at" 18222 21605 5048
"200001_at" 4844 12426 4335
"200002_at" 18872 12322 5290
"200003_s_at" 13545 11823 8146
"200004_at" 10246 14912 13410
"200005_at" 8299 17632 15717
"200006_at" 6472 13679 4680
"200007_at" 7029 4524 4836
"200008_s_at" 5860 1561 15535
"200009_at" 7593 3117 14824
"200010_at" 19243 2717 12255
"200011_s_at" 8906 13253 6159
"200012_x_at" 19011 3934 13528
"200013_at" 9359 13909 13101
"200014_s_at" 5246 14118 4474
"200015_s_at" 4884 16755 6552
"200016_x_at" 18964 12309 5941
"200017_at" 13731 7087 5749
"200018_at" 13707 13298 5055
"200019_s_at" 18545 17217 4230
"200020_at" 20712 12331 21159
"200021_at" 13922 7276 8289
"200022_at" 13579 4274 4473
"200023_s_at" 10244 19351 13300
"200024_at" 18902 12178 6278
"200025_s_at" 13703 13115 12080
"200026_at" 13929 3075 4939
"200027_at" 9083 16499 4974
"200028_s_at" 10870 13940 13192
"200029_at" 8735 3773 12344
"200030_s_at" 9725 4038 5794
"200031_s_at" 13691 4499 8204
"200032_s_at" 13735 3574 5897
"200033_at" 18724 15044 12927
"200034_s_at" 9031 2089 6328
"200035_at" 21283 4319 5134
"200036_s_at" 10686 15610 5331
"200037_s_at" 7835 13975 6249
"200038_s_at" 13892 11934 5179
"200039_s_at" 9983 14778 15308
"200040_at" 8782 19468 16539
"200041_s_at" 8161 15839 5934
"200042_at" 9669 14170 15566
"200043_at" 4359 3333 3633
"200044_at" 7273 12925 4532
"200045_at" 6160 13911 16599
"200046_at" 9745 15193 14321
"200047_s_at" 6584 17510 14604
"200048_s_at" 8262 18536 4291
"200049_at" 4331 3834 3402
"200050_at" 18249 16340 13085
"200051_at" 8479 18398 15272
"200052_s_at" 4502 14780 14232
"200053_at" 1485 12692 3410
"200054_at" 8366 16629 14240
"200055_at" 5958 16780 12638
"200056_s_at" 6967 19633 12196
"200057_s_at" 9303 13676 6440
"200058_s_at" 5893 15065 13140
"200059_s_at" 5682 4600 13500
"200060_s_at" 7296 18565 14102
"200061_s_at" 13689 4628 8203
"200062_s_at" 13519 6909 8137
"200063_s_at" 13791 7155 12118
"200064_at" 7455 12705 13501
"200065_s_at" 9195 13749 15691
"200066_at" 20044 3698 19843
"200067_x_at" 7535 18436 12200
"200068_s_at" 10627 3931 15379
"200069_at" 3005 20178 20711
"200070_at" 18613 13674 2525
"200071_at" 4501 13265 19502
"200072_s_at" 6314 14275 17886
"200073_s_at" 9592 15450 13344
"200074_s_at" 19227 12492 13093
"200075_s_at" 3967 15959 3362
"200076_s_at" 2645 18551 4785
"200077_s_at" 19544 13306 13091
"200078_s_at" 10353 17744 16737
"200079_s_at" 4665 13371 5209
"200080_s_at" 11053 12061 5744
"200081_s_at" 10705 1967 6606
"200082_s_at" 10236 3087 5314
"200083_at" 4653 15164 18384
"200084_at" 3379 15607 6376
"200085_s_at" 9375 15014 6502
"200086_s_at" 6766 14483 11951
"200087_s_at" 2575 2423 15467
"200088_x_at" 13537 11631 6268
"200089_s_at" 8824 12665 12307
